district,fiscal_year,needs_group,cohort_count,graduation_count,graduation_rate
"Four-Year Graduation Rates, 2020-21 All Districts, All Students Export .csv file Notes:Four-Year Graduation Rate is the percentage of students who received a standard diploma within four years, including early and summer graduates from the cohort.  Graduates District Four-Year Cohort Count  Graduation Count  Graduation Rate Achievement First Bridgeport Academy District  61  54  88.5 Achievement First Hartford Academy District  44  44 100.0 Amistad Academy District  61  57  93.4 Ansonia School District  123  91  74.0 Avon School District  258  245  95.0 Berlin School District  248  233  94.0 Bethel School District  244  229  93.9 Bloomfield School District  165  146  88.5 Bolton School District  59  56  94.9 Branford School District  198  183  92.4 Bridgeport School District  1,308  994  76.0 Bristol School District  600  535  89.2 Brookfield School District  217  210  96.8 Canton School District  126  118  93.7 Capital Preparatory Harbor School District  51  44  86.3 Capitol Region Education Council  446  404  90.6 Cheshire School District  362  351  97.0 Clinton School District  141  130  92.2 Colchester School District  203  185  91.1 Common Ground High School District  60  47  78.3 Connecticut Technical Education and Career System  2,556  2,472  96.7 Coventry School District  113  108  95.6 Cromwell School District  138  134  97.1 Danbury School District  856  706  82.5 Darien School District  311  308  99.0 Department of Mental Health and Addiction Services * * * Derby School District  93  71  76.3 East Granby School District  67  64  95.5 East Haddam School District  93  88  94.6 East Hampton School District  132  126  95.5 East Hartford School District  549  501  91.3 East Haven School District  235  191  81.3 East Lyme School District  263  251  95.4 East Windsor School District  65  54  83.1 Eastern Connecticut Regional Educational Service Center (EASTCONN)  73  63  86.3 Ellington School District  195  190  97.4 Elm City College Preparatory School District  34  31  91.2 Enfield School District  415  378  91.1 Explorations District  18  14 * Fairfield School District  743  718  96.6 Farmington School District  321  311  96.9 Glastonbury School District  492  476  96.7 Granby School District  153  147  96.1 Great Oaks Charter School District  61  50  82.0 Greenwich School District  681  656  96.3 Griswold School District  136  116  85.3 Groton School District  250  214  85.6 Guilford School District  273  262  96.0 Hamden School District  403  353  87.6 Hartford School District  1,322  956  72.3 Highville Charter School District  14  14 * Jumoke Academy District  9  9 * Killingly School District  201  176  87.6 Learn  206  201  97.6 Lebanon School District  76  69  90.8 Ledyard School District  171  166  97.1 Litchfield School District  65  62  95.4 Madison School District  288  278  96.5 Manchester School District  438  355  81.1 Meriden School District  584  498  85.3 Middletown School District  357  333  93.3 Milford School District  464  430  92.7 Monroe School District  261  252  96.6 Montville School District  149  137  91.9 Naugatuck School District  332  295  88.9 New Britain School District  609  479  78.7 New Canaan School District  376  368  97.9 New Fairfield School District  189  183  96.8 New Haven School District  1,426  1,121  78.6 New London School District  260  226  86.9 New Milford School District  323  297  92.0 Newington School District  323  310  96.0 Newtown School District  392  378  96.4 North Branford School District  142  134  94.4 North Haven School District  242  224  92.6 North Stonington School District  47  45  95.7 Norwalk School District  916  804  87.8 Norwich Free Academy District  576  516  89.6 Old Saybrook School District  103  97  94.2 Oxford School District  134  129  96.3 Plainfield School District  152  134  88.2 Plainville School District  180  163  90.6 Plymouth School District  96  88  91.7 Portland School District  95  87  91.6 Putnam School District  62  53  85.5 Regional School District 01  80  72  90.0 Regional School District 04  141  130  92.2 Regional School District 05  363  349  96.1 Regional School District 06  91  89  97.8 Regional School District 07  193  181  93.8 Regional School District 08  262  247  94.3 Regional School District 09  201  195  97.0 Regional School District 10  205  202  98.5 Regional School District 11  35  32  91.4 Regional School District 12  57  56  98.2 Regional School District 13  129  125  96.9 Regional School District 14  173  168  97.1 Regional School District 15  289  273  94.5 Regional School District 16  163  154  94.5 Regional School District 17  174  170  97.7 Regional School District 18  118  112  94.9 Regional School District 19  279  259  92.8 Ridgefield School District  412  395  95.9 Rocky Hill School District  190  184  96.8 Seymour School District  180  165  91.7 Shelton School District  335  301  89.9 Simsbury School District  321  316  98.4 Somers School District  120  117  97.5 South Windsor School District  320  305  95.3 Southington School District  503  481  95.6 Stafford School District  88  84  95.5 Stamford School District  1,135  969  85.4 Stonington School District  175  166  94.9 Stratford School District  576  534  92.7 Suffield School District  196  188  95.9 The Bridge Academy District  38  29  76.3 The Gilbert School District  86  77  89.5 The Woodstock Academy District  281  269  95.7 Thomaston School District  65  64  98.5 Thompson School District  56  44  78.6 Tolland School District  222  214  96.4 Torrington School District  219  172  78.5 Trumbull School District  538  524  97.4 Unified School District #1  287  11  3.8 Unified School District #2  10 * * Vernon School District  204  158  77.5 Wallingford School District  503  476  94.6 Waterbury School District  1,131  946  83.6 Waterford School District  216  199  92.1 Watertown School District  182  160  87.9 West Hartford School District  770  732  95.1 West Haven School District  408  329  80.6 Westbrook School District  49  48  98.0 Weston School District  203  197  97.0 Westport School District  467  455  97.4 Wethersfield School District  289  271  93.8 Wilton School District  342  328  95.9 Windham School District  153  120  78.4 Windsor Locks School District  117  96  82.1 Windsor School District  291  245  84.2 Wolcott School District  183  168  91.8 * The data are suppressed to ensure confidentiality. * N/A is displayed when a category is not applicable for a district or school.",2021,All Students,,,
Achievement First Bridgeport Academy District,2022,All Students,61.0,57.0,93.4
Achievement First Hartford Academy District,2022,All Students,84.0,74.0,88.1
Amistad Academy District,2022,All Students,60.0,57.0,95.0
Ansonia School District,2022,All Students,152.0,120.0,78.9
Avon School District,2022,All Students,245.0,235.0,95.9
Berlin School District,2022,All Students,214.0,201.0,93.9
Bethel School District,2022,All Students,207.0,191.0,92.3
Bloomfield School District,2022,All Students,155.0,135.0,87.1
Bolton School District,2022,All Students,75.0,71.0,94.7
Branford School District,2022,All Students,198.0,180.0,90.9
Bridgeport School District,2022,All Students,1347.0,999.0,74.2
Bristol School District,2022,All Students,593.0,501.0,84.5
Brookfield School District,2022,All Students,228.0,216.0,94.7
Canton School District,2022,All Students,118.0,110.0,93.2
Capital Preparatory Harbor School District,2022,All Students,29.0,28.0,96.6
Capitol Region Education Council,2022,All Students,505.0,470.0,93.1
Cheshire School District,2022,All Students,380.0,362.0,95.3
Clinton School District,2022,All Students,131.0,121.0,92.4
Colchester School District,2022,All Students,188.0,164.0,87.2
Common Ground High School District,2022,All Students,51.0,45.0,88.2
Connecticut Technical Education and Career System,2022,All Students,2619.0,2507.0,95.7
Coventry School District,2022,All Students,109.0,105.0,96.3
Cromwell School District,2022,All Students,130.0,118.0,90.8
Danbury School District,2022,All Students,852.0,682.0,80.0
Darien School District,2022,All Students,359.0,352.0,98.1
Department of Mental Health and Addiction Services,2022,All Students,,,
Derby School District,2022,All Students,83.0,56.0,67.5
East Granby School District,2022,All Students,64.0,62.0,96.9
East Haddam School District,2022,All Students,75.0,71.0,94.7
East Hampton School District,2022,All Students,137.0,131.0,95.6
East Hartford School District,2022,All Students,509.0,447.0,87.8
East Haven School District,2022,All Students,229.0,175.0,76.4
East Lyme School District,2022,All Students,250.0,229.0,91.6
East Windsor School District,2022,All Students,75.0,69.0,92.0
Eastern Connecticut Regional Educational Service Center (EASTCONN),2022,All Students,70.0,60.0,85.7
Ellington School District,2022,All Students,207.0,199.0,96.1
Elm City College Preparatory School District,2022,All Students,42.0,38.0,90.5
Enfield School District,2022,All Students,360.0,317.0,88.1
Explorations District,2022,All Students,34.0,28.0,82.4
Fairfield School District,2022,All Students,744.0,712.0,95.7
Farmington School District,2022,All Students,340.0,333.0,97.9
Glastonbury School District,2022,All Students,500.0,481.0,96.2
Goodwin University Educational Services (GUES),2022,All Students,108.0,101.0,93.5
Granby School District,2022,All Students,162.0,158.0,97.5
Great Oaks Charter School District,2022,All Students,50.0,43.0,86.0
Greenwich School District,2022,All Students,690.0,662.0,95.9
Griswold School District,2022,All Students,138.0,114.0,82.6
Groton School District,2022,All Students,264.0,237.0,89.8
Guilford School District,2022,All Students,276.0,258.0,93.5
Hamden School District,2022,All Students,434.0,367.0,84.6
Hartford School District,2022,All Students,1103.0,814.0,73.8
Highville Charter School District,2022,All Students,11.0,11.0,
Jumoke Academy District,2022,All Students,7.0,7.0,
Killingly School District,2022,All Students,191.0,150.0,78.5
Learn,2022,All Students,96.0,95.0,99.0
Lebanon School District,2022,All Students,76.0,74.0,97.4
Ledyard School District,2022,All Students,196.0,187.0,95.4
Litchfield School District,2022,All Students,59.0,56.0,94.9
Madison School District,2022,All Students,236.0,231.0,97.9
Manchester School District,2022,All Students,488.0,420.0,86.1
Meriden School District,2022,All Students,628.0,544.0,86.6
Middletown School District,2022,All Students,357.0,334.0,93.6
Milford School District,2022,All Students,420.0,395.0,94.0
Monroe School District,2022,All Students,293.0,290.0,99.0
Montville School District,2022,All Students,150.0,137.0,91.3
Naugatuck School District,2022,All Students,331.0,293.0,88.5
New Britain School District,2022,All Students,644.0,493.0,76.6
New Canaan School District,2022,All Students,283.0,281.0,99.3
New Fairfield School District,2022,All Students,181.0,176.0,97.2
New Haven School District,2022,All Students,1403.0,1063.0,75.8
New London School District,2022,All Students,246.0,194.0,78.9
New Milford School District,2022,All Students,337.0,279.0,82.8
Newington School District,2022,All Students,319.0,306.0,95.9
Newtown School District,2022,All Students,364.0,350.0,96.2
North Branford School District,2022,All Students,132.0,125.0,94.7
North Haven School District,2022,All Students,272.0,252.0,92.6
North Stonington School District,2022,All Students,51.0,50.0,98.0
Norwalk School District,2022,All Students,960.0,875.0,91.1
Norwich Free Academy District,2022,All Students,524.0,464.0,88.5
Old Saybrook School District,2022,All Students,100.0,94.0,94.0
Oxford School District,2022,All Students,134.0,126.0,94.0
Plainfield School District,2022,All Students,132.0,108.0,81.8
Plainville School District,2022,All Students,173.0,160.0,92.5
Plymouth School District,2022,All Students,97.0,85.0,87.6
Portland School District,2022,All Students,101.0,95.0,94.1
Putnam School District,2022,All Students,59.0,52.0,88.1
Regional School District 01,2022,All Students,93.0,86.0,92.5
Regional School District 04,2022,All Students,170.0,161.0,94.7
Regional School District 05,2022,All Students,390.0,378.0,96.9
Regional School District 06,2022,All Students,94.0,87.0,92.6
Regional School District 07,2022,All Students,176.0,169.0,96.0
Regional School District 08,2022,All Students,205.0,191.0,93.2
Regional School District 09,2022,All Students,214.0,206.0,96.3
Regional School District 10,2022,All Students,188.0,182.0,96.8
Regional School District 11,2022,All Students,38.0,31.0,81.6
Regional School District 12,2022,All Students,64.0,64.0,100.0
Regional School District 13,2022,All Students,111.0,106.0,95.5
Regional School District 14,2022,All Students,169.0,163.0,96.4
Regional School District 15,2022,All Students,311.0,291.0,93.6
Regional School District 16,2022,All Students,186.0,176.0,94.6
Regional School District 17,2022,All Students,136.0,133.0,97.8
Regional School District 18,2022,All Students,127.0,119.0,93.7
Regional School District 19,2022,All Students,259.0,239.0,92.3
Ridgefield School District,2022,All Students,391.0,375.0,95.9
Rocky Hill School District,2022,All Students,180.0,170.0,94.4
Seymour School District,2022,All Students,161.0,139.0,86.3
Shelton School District,2022,All Students,319.0,273.0,85.6
Simsbury School District,2022,All Students,347.0,336.0,96.8
Somers School District,2022,All Students,109.0,108.0,99.1
South Windsor School District,2022,All Students,311.0,301.0,96.8
Southington School District,2022,All Students,512.0,482.0,94.1
Stafford School District,2022,All Students,86.0,84.0,97.7
Stamford School District,2022,All Students,1248.0,1037.0,83.1
Stonington School District,2022,All Students,164.0,156.0,95.1
Stratford School District,2022,All Students,567.0,529.0,93.3
Suffield School District,2022,All Students,203.0,196.0,96.6
The Bridge Academy District,2022,All Students,37.0,30.0,81.1
