"town_code","town_name","grand_list_year","residential_net","residential_ratio","residential_equalized","apartments_net","apartments_ratio","apartments_equalized","cip_net","cip_ratio","cip_equalized","vacant_net","vacant_ratio","vacant_equalized","land_use_net","land_use_ratio","land_use_equalized","ten_mill_net","ten_mill_ratio","ten_mill_equalized","total_real_property","total_real_property_equalized","total_personal_property_mvpp","total_personal_property_ratio","total_personal_property_equalized","total_net_assessment","total_equalized"
"153","Watertown","2023","1829899410","70","2614142014.29","17291227","70","24701752.86","326515717","70","466451024.29","19217770","70","27453957.14","1548920","70","2212742.86","0","100","0","2194473044","3134961491","403606269","70","576580384.29","2598079313","3711541875"
"153","Watertown","2022","1284557990","45.29","2836294965.78","11401200","45.7","24947921.23","240790075","62.99","382267145.58","20675850","70.24","29436005.13","925860","70","1322657.14","0","100","0","1558350975","3274268695","409232415","70","584617735.71","1967583390","3858886431"
"153","Watertown","2021","1277905520","48.66","2626193012.74","10190900","48.58","20977562.78","239522215","51.56","464550455.78","21206060","41.04","51671686.16","1005220","70","1436028.57","0","100","0","1549829915","3164828747","390095575","70","557279392.86","1939925490","3722108140"
"153","Watertown","2020","1271969890","55.72","2282788747.31","11401200","55.93","20384766.67","231191342","55.93","413358380.12","20880720","69.7","29957991.39","1002450","70","1432071.43","0","100","0","1536445602","2747921956","332037913","70","474339875.71","1868483515","3222261832"
"153","Watertown","2019","1265682970","63.56","1991319965.39","11353540","63.88","17773231.06","228424960","78.68","290321504.83","23004420","76.67","30004460.68","998100","70","1425857.14","0","100","0","1529463990","2330845019","316871937","70","452674195.71","1846335927","2783519215"
"153","Watertown","2018","1275343690","70","1821919557.14","12710900","70","18158428.57","235489320","70","336413314.29","0","70","0","1167620","70","1668028.57","0","100","0","1524711530","2178159328.57","310591091","70","443701558.57","1835302621","2621860887.14"
"153","Watertown","2017","1239703640","66.08","1876064830.51","11668200","66.58","17525082.61","219216310","67.9","322851708.39","0","79.9","0","839700","70","1199571.43","0","100","0","1471427850","2217641192.94","295666800","70","422381142.86","1767094650","2640022335.80"
"153","Watertown","2016","1236237440","67.21","1839365332.54","11668200","67.39","17314438.34","219625510","49.07","447575932.34","0","76.32","0","752690","70","1075271.43","0","100","0","1468283840","2305330974.65","300405731","70","429151044.29","1768689571","2734482018.94"
"153","Watertown","2015","1232347490","67.71","1820037645.84","11668200","67.91","17181858.34","219524110","58.89","372769757.17","0","86.27","0","760900","70","1087000","0","100","0","1464300700","2211076261.36","281795184","70","402564548.57","1746095884","2613640809.93"
"153","Watertown","2014","1226777200","68.29","1796422902","12152800","68.33","17785453","221812800","55.17","402053290","0","69.4","0","447950","70","639929","0","100","0","1461190750","2216901574","277044819","70","395778313","1738235569","2612679887"
"153","Watertown","2013","1222383258","70","1746261797","12152800","70","17361143","221036300","70","315766143","0","70","0","451400","70","644857","0","100","0","1456023758","2080033940","263372479","70","376246399","1719396237","2456280339"
"153","Watertown","2012","1457740560","81","1800124179","11345000","83","13721577","227297320","84","272082021","0","111","0","537650","70","768071","0","100","0","1696920530","2086695848","261910615","70","374158021","1958831145","2460853869"
"153","Watertown","2011","1450917328","81.91","1771355546.33","11623700","82.7","14055259.98","227424270","89.66","253651873.75","0","118.71","0","598480","70","854971.43","0","100","0","1690563778","2039917651.48","252403500","70","360576428.57","1942967278","2400494080.05"
"152","Waterford","2024","1982086450","51.13","3876562585.57","38099590","51.46","74037291.10","962970379","62.06","1551676408.31","49645750","80.56","61625806.85","1580750","70.00","2258214.29","0","100.00","0.00","3034382919","5566160306.00","1407221952.00","70.00","2010317074.29","4441604871","7576477380.00"
"152","Waterford","2023","1973609735","53.86","3664332965.09","33888020","53.96","62802112.68","1224203379","85.08","1438885024.68","49362240","77.9","63366161.75","1601700","70","2288142.86","0","100","0","3282665074","5231674408","1236600080","70","1766571542.86","4519265154","6998245951"
"152","Waterford","2022","1967254675","70","2810363821.43","20090490","70","28700700","1222112865","70","1745875521.43","49670320","70","70957600","1621690","70","2316700","0","100","0","3260750040","4658214342","1273592657","70","1819418081.43","4534342697","6477632423"
"152","Waterford","2021","1466694695","47.83","3066474378.01","14694600","48.06","30575530.59","843201084","68.85","1224692932.46","39671361","63.61","62366547.71","1129290","70","1613271.43","0","100","0","2365391030","4385722660","1147335590","70","1639050842.86","3512726620","6024773503"
"152","Waterford","2020","1453621765","53.12","2736486756.40","14694600","53.31","27564434.44","828957112","74","1120212313.51","39476150","52.52","75164032.75","1138010","70","1625728.57","0","100","0","2337887637","3961053266","1049613289","70","1499447555.71","3387500926","5460500822"
"152","Waterford","2019","1440515275","61.01","2361113383.05","10837980","61.23","17700440.96","831386112","81.38","1021609869.75","39861321","59.06","67492924.14","1139520","70","1627885.71","0","100","0","2323740208","3469544504","1007607489","70","1439439270","3331347697","4908983774"
"152","Waterford","2018","1431584134","65.05","2200913419.94","9120780","65.04","14023339.48","840489862","51.25","1640140232.22","43919910","73.81","59504010.30","1119270","70","1598957.14","0","100","0","2326233956","3916179959.08","974689559","70","1392413655.71","3300923515","5308593614.80"
"152","Waterford","2017","1429455820","70","2042079742.86","6366510","70","9095014.29","838650978","70","1198072825.71","45625110","70","65178728.57","1129300","70","1613285.71","0","100","0","2321227718","3316039597.14","969533365","70","1385047664.29","3290761083","4701087261.43"
"152","Waterford","2016","1409077890","65.44","2153236384.47","5877600","65.49","8974805.31","833222699","65.49","1272289966.41","47595140","79.09","60178454.92","694340","70","991914.29","0","100","0","2296467669","3495671525.41","943089799","70","1347271141.43","3239557468","4842942666.83"
"152","Waterford","2015","1403212900","67.63","2074837941.74","5877600","67.7","8681831.61","823320880","77.33","1064684960.56","47342330","62.34","75942139.88","699690","70","999557.14","0","100","0","2280453400","3225146430.93","913966682","70","1305666688.57","3194420082","4530813119.50"
"152","Waterford","2014","1397804030","67.12","2082544741","5877600","67.16","8751638","814108225","67.16","1212192116","54253800","78.07","69493788","690850","70","986929","0","100","0","2272734505","3373969211","886204357","70","1266006224","3158938862","4639975435"
"152","Waterford","2013","1393647330","66.53","2094765264","5877600","66.85","8792221","826971005","73.83","1120101591","46826730","81.07","57760861","686380","70","980543","0","100","0","2274009045","3282400481","924031363","70","1320044804","3198040408","4602445285"
"152","Waterford","2012","1388623050","70","1983747214","5877600","70","8396571","822021035","70","1174315764","50317150","70","71881643","814480","70","1163543","0","100","0","2267653315","3239504736","906061183","70","1294373119","3173714498","4533877854"
"152","Waterford","2011","1848159850","90.11","2051004161.58","11332340","90.58","12510863.33","900797310","88.07","1022819700.24","38216610","113.79","33585209.60","480190","70","685985.71","0","100","0","2798986300","3120605920.45","914303087","70","1306147267.14","3713289387","4426753187.60"
"151","Waterbury","2024","3165210857","38.96","8124257846.51","518188610","44.46","1165516441.75","1286621109","43.16","2981049835.50","1480080","41.56","3561308.95","157710","70.00","225300.00","0","100.00","0.00","4971658366","12274610734.00","1226997964.00","70.00","1752854234.29","6198656330","14027464968.00"
"151","Waterbury","2023","2787513895","38.27","7283809498.30","519133150","37.25","1393646040.27","1158523948","45.43","2550129755.67","1480080","45.29","3268006.18","169020","70","241457.14","0","100","0","4466820093","11231094757","1231719269","70","1759598955.71","5698539362","12990693713"
"151","Waterbury","2022","2410111934","38.02","6339063477.12","517557250","38.92","1329797661.87","1031569388","56.33","1831296623.47","1469930","63.02","2332481.75","157190","70","224557.14","0","100","0","3960865692","9502714801","1248723365","70","1783890521.43","5209589057","11286605322"
"151","Waterbury","2021","2043772180","35.85","5700898688.98","267900564","41.81","640757149.01","1118155269","51","2192461311.76","1210170","69.05","1752599.57","106400","70","152000","0","100","0","3431144583","8536021750","1150763515","70","1643947878.57","4581908098","10179969629"
"151","Waterbury","2020","2039688060","43.27","4713861936.68","265487564","45.89","578530320.33","1135170300","64.94","1748029411.76","732130","74.17","987097.21","131820","70","188314.29","0","100","0","3441209874","7041597080","1026191108","70","1465987297.14","4467400982","8507584377"
"151","Waterbury","2019","2035304880","54.27","3750331453.84","265980834","53.76","494756015.63","1206130196","75.78","1591620738.98","700660","96.04","729550.19","131820","70","188314.29","0","100","0","3508248390","5837626073","984575171","70","1406535958.57","4492823561","7244162032"
"151","Waterbury","2018","2035145910","58.04","3506756112.69","276056684","56.75","486443496.04","1100296800","64.57","1704037168.96","666480","118.06","564550.42","131820","70","188314.29","0","100","0","3412297694","5697989642.40","941506405","70","1345009150","4353804099","7042998792.40"
"151","Waterbury","2017","2031482820","70","2902118314.29","279778504","70","399683577.14","1089249804","70","1556071148.57","682230","70","974614.29","131820","70","188314.29","0","100","0","3401325178","4859035968.57","892589306","70","1275127580","4293914484","6134163548.57"
"151","Waterbury","2016","2070882110","69.23","2991307395.64","223733020","66.02","338886731.29","938852257","74.71","1256662102.80","50459030","70.95","71119140.24","237090","70","338700","0","100","0","3284163507","4658314069.97","889032387","70","1270046267.14","4173195894","5928360337.11"
"151","Waterbury","2015","2069341720","72.05","2872091214.43","222545350","66.83","333002169.68","941588180","70.22","1340911677.58","49970740","73.9","67619404.60","237090","70","338700","0","100","0","3283683080","4613963166.30","833919049","70","1191312927.14","4117602129","5805276093.45"
"151","Waterbury","2014","2072395700","70.43","2942489990","224196750","71.59","313167691","948465248","87.45","1084580043","49802071","77.34","64393679","108500","70","155000","0","100","0","3294968269","4404786403","804807568","70","1149725097","4099775837","5554511500"
"151","Waterbury","2013","2070917626","69.07","2998288151","210155244","64.63","325166709","977876378","77.9","1255297019","51526121","58.02","88807516","228510","70","326443","0","100","0","3310703879","4667885839","726450931","70","1037787044","4037154810","5705672883"
"151","Waterbury","2012","2067875625","70","2954108036","213584937","70","305121339","975190141","70","1393128773","51229024","70","73184320","216310","70","309014","0","100","0","3308096037","4725851481","722566058","70","1032237226","4030662095","5758088707"
"151","Waterbury","2011","3077649514","100.75","3054738971.71","270363147","100.87","268031274.91","1198137777","105.95","1130852078.34","72861160","130.8","55704250.76","185100","70","264428.57","0","100","0","4619196698","4509591004.30","701638955","70","1002341364.29","5320835653","5511932368.58"
"150","Washington","2024","1539883990","59.03","2608646434.02","2735740","59.03","4634490.94","70813590","59.03","119962036.25","60377650","59.03","102282991.70","2431400","70.00","3473428.57","0","100.00","0.00","1676242370","2838999382.00","93409304.00","70.00","133441862.86","1769651674","2972441245.00"
"150","Washington","2023","1510435080","70","2157764400","2712500","70","3875000","71262180","70","101803114.29","58634370","70","83763385.71","2480290","70","3543271.43","0","100","0","1645524420","2350749171","103587550","70","147982214.29","1749111970","2498731385"
"150","Washington","2022","1084656690","43.54","2491172921.45","1461950","43.51","3360032.18","57067300","43.51","131159043.90","53572520","39.58","135352501.26","1797180","70","2567400","0","100","0","1198555640","2763611898","101222590","70","144603700","1299778230","2908215598"
"150","Washington","2021","1056813270","50.32","2100185353.74","1461950","50.13","2916317.57","56847920","50.13","113400997.41","53228980","36.09","147489553.89","1834370","70","2620528.57","0","100","0","1170186490","2366612752","91441990","70","130631414.29","1261628480","2497244166"
"150","Washington","2020","1043461310","50.78","2054866699.49","1461130","50.28","2905986.48","55015640","42.7","128842248.24","53444570","40.41","132255803.02","1848550","70","2640785.71","0","100","0","1155231200","2321511522","76647626","70","109496608.57","1231878826","2431008131"
"150","Washington","2019","1043323460","69.55","1500105621.85","1461130","69.55","2100833.93","54131320","63.87","84752340.69","53885910","75.47","71400437.26","1841619","70","2630884.29","0","100","0","1154643439","1660990118","71560060","70","102228657.14","1226203499","1763218775"
"150","Washington","2018","1026529040","70","1466470057.14","1461130","70","2087328.57","53626580","70","76609400","54667950","70","78097071.43","1914260","70","2734657.14","0","100","0","1138198960","1625998514.29","69085633","70","98693761.43","1207284593","1724692275.71"
"150","Washington","2017","965364960","69.16","1395842914.98","1492540","69.15","2158409.26","50123910","67.24","74544779.89","55085560","69.15","79660968.91","1084000","70","1548571.43","0","100","0","1073150970","1553755644.46","67224682","70","96035260","1140375652","1649790904.46"
"150","Washington","2016","953529200","67.68","1408878841.61","1491160","67.68","2203250.59","49506420","67.68","73147783.69","54933320","90.02","61023461.45","1066350","70","1523357.14","0","100","0","1060526450","1546776694.48","64488021","70","92125744.29","1125014471","1638902438.77"
"150","Washington","2015","939293760","63.03","1490232841.50","1425640","62.56","2278836.32","49301420","61.99","79531246.98","57262620","42.76","133916323.67","1103370","70","1576242.86","0","100","0","1048386810","1707535491.32","63064892","70","90092702.86","1111451702","1797628194.18"
"150","Washington","2014","928736370","63.08","1472315108","1461080","62.51","2337354","49274700","66.9","73654260","60132740","56.87","105737190","1096770","70","1566814","0","100","0","1040701660","1655610726","55600384","70","79429120","1096302044","1735039846"
"150","Washington","2013","809394920","70","1156278457","0","70","0","44755370","70","63936243","52996560","70","75709371","131151520","70","187359314","0","100","0","1038298370","1483283386","56615413","70","80879161","1094913783","1564162547"
"150","Washington","2012","934697560","85","1093469303","0","81","0","48767840","87","56138874","71887780","78","92650831","143528570","70","205040814","0","100","0","1198881750","1447299823","56022471","70","80032101","1254904221","1527331924"
"150","Washington","2011","939185010","82.02","1145068288.22","0","84.58","0","50265220","114.52","43892088.72","75170600","96.22","78123674.91","134266870","70","191809814.29","0","100","0","1198887700","1458893866.14","56105440","70","80150628.57","1254993140","1539044494.71"
"149","Warren","2024","439181420","58.12","755645939.44","0","58.12","0.00","6365180","58.12","10951789.40","33539070","50.47","66453477.31","3594410","70.00","5134871.43","0","100.00","0.00","482680080","838186076.00","25225460.00","70.00","36036371.43","507905540","874222447.00"
"149","Warren","2023","432311060","54.04","799983456.70","0","55.26","0","6302320","55.26","11404849.80","33581450","61.77","54365306.78","3609830","70","5156900","0","100","0","475804660","870910514","28259994","70","40371420","504064654","911281934"
"149","Warren","2022","426706430","70","609580614.29","0","70","0","5452310","70","7789014.29","33857210","70","48367442.86","3848200","70","5497428.57","0","100","0","469864150","671234500","29216440","70","41737771.43","499080590","712972271"
"149","Warren","2021","330994770","51.23","646095588.52","0","51.23","0","5276240","51.23","10299121.61","31863420","51.23","62196798.75","3415640","70","4879485.71","0","100","0","371550070","723470996","26975710","70","38536728.57","398525780","762007725"
"149","Warren","2020","327122710","49.34","662996980.14","0","49.34","0","5221620","49.34","10582934.74","31830050","47.78","66617936.38","3432140","70","4903057.14","0","100","0","367606520","745100908","21292640","70","30418057.14","388899160","775518965"
"149","Warren","2019","322545780","53.7","600643910.61","0","53.7","0","5221620","53.7","9723687.15","31736840","53.7","59100260.71","3458970","70","4941385.71","0","100","0","362963210","674409245","18935080","70","27050114.29","381898290","701459359"
"149","Warren","2018","320474590","60.09","533324330.17","0","60.09","0","5221620","60.09","8689665.50","33604170","60.09","55923065.40","3403610","70","4862300","0","100","0","362703990","602799361.08","19616560","70","28023657.14","382320550","630823018.22"
"149","Warren","2017","314297730","70","448996757.14","0","70","0","5467470","70","7810671.43","32032700","70","45761000","3543730","70","5062471.43","0","100","0","355341630","507630900","18662560","70","26660800","374004190","534291700"
"149","Warren","2016","304268790","71.51","425491245.98","0","71.13","0","4608870","71.13","6479502.32","31513520","71.13","44304119.22","4014160","70","5734514.29","0","100","0","344405340","482009381.80","18700610","70","26715157.14","363105950","508724538.95"
"149","Warren","2015","301799854","67.75","445461039.11","0","67.75","0","3805760","67.75","5617357.93","29037550","67.75","42859852.40","3766100","70","5380142.86","0","100","0","338409264","499318392.30","15967090","70","22810128.57","354376354","522128520.88"
"149","Warren","2014","302043240","65.62","460291436","0","66.67","0","3268090","66.67","4901890","26608340","66.67","39910514","3358420","70","4797743","0","100","0","335278090","509901583","17682050","70","25260071","352960140","535161654"
"149","Warren","2013","213631810","60.26","354516777","0","62.62","0","5252940","62.62","8388598","26411450","62.62","42177340","84061950","70","120088500","0","100","0","329358150","525171215","17309000","70","24727143","346667150","549898358"
"149","Warren","2012","211941740","70","302773914","0","70","0","5250490","70","7500700","25772260","70","36817514","83037300","70","118624714","0","100","0","326001790","465716843","16803860","70","24005514","342805650","489722357"
"149","Warren","2011","219281960","79.12","277151112.23","0","76.44","0","4035640","76.44","5279487.18","27493650","76.44","35967621.66","89682580","70","128117971.43","0","100","0","340493830","446516192.51","17366830","70","24809757.14","357860660","471325949.65"
"148","Wallingford","2024","4132171330","70.00","5903101900.00","79072900","70.00","112961285.71","990322720","70.00","1414746742.86","34664000","70.00","49520000.00","1884800","70.00","2692571.43","0","100.00","0.00","5238115750","7483022500.00","818522163.00","70.00","1169317375.71","6056637913","8652339876.00"
"148","Wallingford","2023","2845178790","45.32","6277976147.40","60449770","45.43","133061347.13","826402299","56.56","1461107317.89","24609300","77.52","31745743.03","1846300","70","2637571.43","0","100","0","3758486459","7906528126","879508869","70","1256441241.43","4637995328","9162969367"
"148","Wallingford","2022","2835497610","50.78","5583886589.21","60353670","50.88","118619634.43","823764099","52.65","1564604176.64","24084900","50.88","47336674.53","1868600","70","2669428.57","0","100","0","3745568879","7317116504","886111911","70","1265874158.57","4631680790","8582990663"
"148","Wallingford","2021","2823867380","53.55","5273328440.71","57950970","53.23","108869002.44","823794409","54.51","1511272076.68","24684100","79.49","31053088.44","1868900","70","2669857.14","0","100","0","3732165759","6927192465","840450064","70","1200642948.57","4572615823","8127835414"
"148","Wallingford","2020","2815449070","70","4022070100","57023470","70","81462100","835897329","70","1194139041.43","25221700","70","36031000","1861600","70","2659428.57","0","100","0","3735453169","5336361670","746179737","70","1065971052.86","4481632906","6402332723"
"148","Wallingford","2019","2704504795","65.55","4125865438.60","41104615","65.4","62851093.27","814823327","54.08","1506699938.98","25969090","102.29","25387711.41","2260100","70","3228714.29","0","100","0","3588661927","5724032896","693233041","70","990332915.71","4281894968","6714365812"
"148","Wallingford","2018","2697600430","66.92","4031082531.38","31891400","66.92","47656007.17","819137570","57","1437209527.15","25820790","66.92","38584563.66","2196900","70","3138428.57","0","100","0","3576647090","5557671057.93","663748153","70","948211647.14","4240395243","6505882705.08"
"148","Wallingford","2017","2686437830","67.5","3979907896.30","24763800","67.48","36697984.59","804474120","59.85","1344150576.44","27860690","91.97","30293236.93","2166600","70","3095142.86","0","100","0","3545703040","5394144837.11","648221695","70","926030992.86","4193924735","6320175829.96"
"148","Wallingford","2016","2678481160","69.34","3862822555.52","24122700","69.28","34819139.72","859471300","62.86","1367278555.52","27475690","69.28","39658905.89","2167900","70","3097000","0","100","0","3591718750","5307676156.66","630023328","70","900033325.71","4221742078","6207709482.37"
"148","Wallingford","2015","2666762570","70","3809660814.29","23595300","70","33707571.43","859409370","70","1227727671.43","30584690","70","43692414.29","2164100","70","3091571.43","0","100","0","3582516030","5117880042.86","625957157","70","894224510","4208473187","6012104552.86"
"148","Wallingford","2014","2714632360","71.17","3814293045","28225590","70.84","39844142","828551910","62.39","1328020372","30524930","55.98","54528278","1890800","70","2701143","0","100","0","3603825590","5239386979","668624420","70","955177743","4272450010","6194564722"
"148","Wallingford","2013","2706477360","70.23","3853733960","24172800","70.45","34311994","819331510","73.15","1120070417","31299130","79.56","39340284","1897000","70","2710000","0","100","0","3583177800","5050166655","671285095","70","958978707","4254462895","6009145362"
"148","Wallingford","2012","2693257270","71","3768901861","24172800","71","33898191","817581370","63","1292414433","34280830","70","48965619","1863000","70","2661429","0","100","0","3571155270","5146841532","649933555","70","928476507","4221088825","6075318040"
"148","Wallingford","2011","2676871930","72.4","3697336919.89","24090900","72.05","33436363.64","804043170","65.93","1219540679.51","37513530","96.61","38829862.33","1861600","70","2659428.57","0","100","0","3544381130","4991803253.94","641634962","70","916621374.29","4186016092","5908424628.22"
"147","Voluntown","2024","285179160","70.00","407398800.00","0","70.00","0.00","10206360","70.00","14580514.29","1120010","70.00","1600014.29","1356260","70.00","1937514.29","0","100.00","0.00","297861790","425516842.00","34935020.00","70.00","49907171.43","332796810","475424013.00"
"147","Voluntown","2023","183759840","40.36","455301883.05","0","40.45","0","8337840","40.45","20612707.05","1037740","40.45","2565488.26","1398200","70","1997428.57","0","100","0","194533620","480477507","40644265","70","58063235.71","235177885","538540743"
"147","Voluntown","2022","182000000","43.94","414201183.43","0","43.94","0","8554560","43.94","19468730.09","1038265","43.94","2362915.34","1405280","70","2007542.86","0","100","0","192998105","438040371","42013700","70","60019571.43","235011805","498059942"
"147","Voluntown","2021","180130452","44.67","403247038.28","0","45.23","0","8459020","45.23","18702233.03","1081750","66.39","1629386.96","1410388","70","2014840","0","100","0","191081610","425593498","38566320","70","55094742.86","229647930","480688241"
"147","Voluntown","2020","178905940","70","255579914.29","0","70","0","8482980","70","12118542.86","1019100","70","1455857.14","1493530","70","2133614.29","0","100","0","189901550","271287928","32204030","70","46005757.14","222105580","317293685"
"147","Voluntown","2019","162042860","58.89","275161929.02","22170","59.83","37054.99","9298330","59.83","15541250.21","5384590","78.26","6880385.89","956780","70","1366828.57","0","100","0","177704730","298987449","30081070","70","42972957.14","207785800","341960406"
"147","Voluntown","2018","161098220","62.76","256702557.49","22170","62.93","35229.62","9317000","62.93","14805339.27","5519960","62.93","8771587.48","1035680","70","1479542.86","0","100","0","176993030","281794256.71","30031090","70","42901557.14","207024120","324695813.86"
"147","Voluntown","2017","161051080","59.08","272598307.38","22170","59.72","37123.24","9286730","59.72","15550452.11","5369170","97.14","5527249.33","1030640","70","1472342.86","0","100","0","176759790","295185474.92","29923009","70","42747155.71","206682799","337932630.63"
"147","Voluntown","2016","159727150","73.01","218774345.98","25270","75.33","33545.73","9347850","75.33","12409199.52","5933600","116.48","5094093.41","1031210","70","1473157.14","0","100","0","176065080","237784341.78","28067430","70","40096328.57","204132510","277880670.36"
"147","Voluntown","2015","159165520","70","227379314.29","25270","70","36100","9393510","70","13419300","6186930","70","8838471.43","1032490","70","1474985.71","0","100","0","175803720","251148171.43","26269985","70","37528550","202073705","288676721.43"
"147","Voluntown","2014","160958214","73.74","218278023","39740","74.27","53507","8998590","74.27","12116050","6185930","74.27","8328975","734483","70","1049261","0","100","0","176916957","239825817","25043031","70","35775759","201959988","275601575"
"147","Voluntown","2013","160431574","71.03","225864528","39740","71.03","55948","8998590","71.03","12668717","5966650","67.79","8801667","734703","70","1049576","0","100","0","176171257","248440436","24647625","70","35210893","200818882","283651329"
"147","Voluntown","2012","159951634","75","214068033","39740","77","51907","8881680","77","11600940","6107100","80","7611991","737248","70","1053211","0","100","0","175717402","234386082","23708222","70","33868889","199425624","268254971"
"147","Voluntown","2011","158068660","73.55","214913201.90","39740","72.87","54535.47","7263650","72.87","9967956.64","6811610","72.87","9347619.05","837420","70","1196314.29","0","100","0","173021080","235479627.35","21949564","70","31356520","194970644","266836147.35"
"146","Vernon","2024","1305241463","43.18","3022791716.07","272368380","31.38","867968068.83","323375538","66.58","485694710.12","9304000","60.94","15267476.21","493480","70.00","704971.43","0","100.00","0.00","1910782861","4392426942.00","385041488.00","70.00","550059268.57","2295824349","4942486211.00"
"146","Vernon","2023","1300704873","47.1","2761581471.34","272038330","47.35","574526568.11","315754961","53.1","594642111.11","9890630","32.42","30507803.82","508740","70","726771.43","0","100","0","1898897534","3961984725","385522373","70","550746247.14","2284419907","4512730972"
"146","Vernon","2022","1295640367","52.83","2452470882.07","272038330","52.81","515126548","305665686","50.33","607323039.94","10123770","41.64","24312608.07","529370","70","756242.86","0","100","0","1883997523","3599989321","391812600","70","559732285.71","2275810123","4159721607"
"146","Vernon","2021","1291251387","70","1844644838.57","272057017","70","388652881.43","305787717","70","436839595.71","10414650","70","14878071.43","566290","70","808985.71","0","100","0","1880077061","2685824373","348769911","70","498242730","2228846972","3184067103"
"146","Vernon","2020","1080888560","55.06","1963110352.34","203256470","48.23","421431619.32","276845560","65.12","425131388.21","9527350","62.25","15304979.92","510230","70","728900","0","100","0","1571028170","2825707239","291736012","70","416765731.43","1862764182","3242472970"
"146","Vernon","2019","1076254860","62.94","1709969590.09","197762240","57.23","345556945.66","278649192","75.51","369022900.28","9962570","63.12","15783539.29","489830","70","699757.14","0","100","0","1563118692","2441032732","277548550","70","396497928.57","1840667242","2837530661"
"146","Vernon","2018","1074916402","66.86","1607712237.51","192359827","53.83","357346882.78","276140195","57.27","482172507.42","9771380","78.79","12401802.26","492350","70","703357.14","0","100","0","1553680154","2460336787.11","276956978","70","395652825.71","1830637132","2855989612.83"
"146","Vernon","2017","1075881836","67.47","1594607730.84","182361210","45.47","401058302.18","275231412","51.54","534015157.16","10557400","67.44","15654507.71","481620","70","688028.57","0","100","0","1544513478","2546023726.46","276296255","70","394708935.71","1820809733","2940732662.18"
"146","Vernon","2016","1074312541","70","1534732201.43","173736229","70","248194612.86","273765582","70","391093688.57","11364618","70","16235168.57","513190","70","733128.57","0","100","0","1533692160","2190988800","261753234","70","373933191.43","1795445394","2564921991.43"
"146","Vernon","2015","1141407927","73.29","1557385628.33","140092050","71.46","196042611.25","228829260","59.23","386340131.69","6001650","44.02","13633916.40","348530","70","497900","0","100","0","1516679417","2153900187.67","252669596","70","360956565.71","1769349013","2514856753.38"
"146","Vernon","2014","1137325720","74.63","1523952459","133773770","68.99","193903131","233291125","51.46","453344588","6074037","74.12","8194869","350680","70","500971","0","100","0","1510815332","2179896018","256961136","70","367087337","1767776468","2546983355"
"146","Vernon","2013","1132401390","73.07","1549748720","137254240","51.96","264153657","227241532","69.41","327390192","6840600","72.64","9417126","361125","70","515893","0","100","0","1504098887","2151225587","258677519","70","369539313","1762776406","2520764900"
"146","Vernon","2012","1127507520","73","1554753889","128586390","72","178443505","230289300","73","314473986","7111140","73","9799008","359110","70","513014","0","100","0","1493853460","2057983402","241286145","70","344694493","1735139605","2402677895"
"146","Vernon","2011","1124378830","70","1606255471.43","128369030","70","183384328.57","225788900","70","322555571.43","8300820","70","11858314.29","345620","70","493742.86","0","100","0","1487183200","2124547428.57","252076124","70","360108748.57","1739259324","2484656177.14"
"145","Union","2024","100397910","55.82","179860103.91","0","55.52","0.00","5621790","55.52","10125702.45","3675950","55.52","6620947.41","2064540","70.00","2949342.86","0","100.00","0.00","111760190","199556096.00","16062044.00","70.00","22945777.14","127822234","222501873.00"
"145","Union","2023","99521680","70","142173828.57","0","70","0","5598490","70","7997842.86","3720820","70","5315457.14","2390330","70","3414757.14","0","100","0","111231320","158901886","16698384","70","23854834.29","127929704","182756720"
"145","Union","2022","73339990","44.43","165068624.80","0","44.43","0","5788200","44.43","13027684","2902120","44.43","6531892.87","1392500","70","1989285.71","0","100","0","83422810","186617488","17316295","70","24737564.29","100739105","211355052"
"145","Union","2021","72310860","47.35","152715649.42","0","50.95","0","5492000","50.95","10779195.29","2657660","54.56","4871077.71","1423800","70","2034000","0","100","0","81884320","170399922","16420276","70","23457537.14","98304596","193857459"
"145","Union","2020","71208890","62.7","113570797.45","0","66.62","0","5492000","66.62","8243770.64","2608190","139.73","1866592.71","1422810","70","2032585.71","0","100","0","80731890","125713747","14173199","70","20247427.14","94905089","145961174"
"145","Union","2019","70272523","64.87","108328230.31","0","64.87","0","5524950","64.87","8516956.99","2762840","64.87","4259041.16","1425460","70","2036371.43","0","100","0","79985773","123140599","13619639","70","19456627.14","93605412","142597226"
"145","Union","2018","70001613","70","100002304.29","0","70","0","5524950","70","7892785.71","2771370","70","3959100","1425190","70","2035985.71","0","100","0","79723123","113890175.71","12893351","70","18419072.86","92616474","132309248.57"
"145","Union","2017","67916770","67.05","101292721.85","0","68.15","0","5675027","68.15","8327258.99","3595570","68.15","5275964.78","999290","70","1427557.14","0","100","0","78186657","116323502.76","12882382","70","18403402.86","91069039","134726905.62"
"145","Union","2016","67896370","69.33","97932165.01","0","67.16","0","5713180","67.16","8506819.54","3639790","67.16","5419580.11","1000290","70","1428985.71","0","100","0","78249630","113287550.36","12279997","70","17542852.86","90529627","130830403.22"
"145","Union","2015","67501670","69.65","96915534.82","0","69.65","0","5609480","69.65","8053811.92","3978000","69.65","5711414.21","1001060","70","1430085.71","0","100","0","78090210","112110846.66","12766945","70","18238492.86","90857155","130349339.52"
