sedaadmin,sedaadminname,subject,grade,year,fips,stateabb,multi_comp_all,multi_comp_asn,multi_comp_blk,multi_comp_ecd,multi_comp_fem,multi_comp_hsp,multi_comp_mal,multi_comp_mfg,multi_comp_nam,multi_comp_nec,multi_comp_neg,multi_comp_wag,multi_comp_wbg,multi_comp_whg,multi_comp_wht,multi_comp_wng,tot_asmt_all,flag_estasmt_all,gcs_mn_all,gcs_mn_se_all,gcs_mn_se_adj_all,tot_asmt_asn,flag_estasmt_asn,gcs_mn_asn,gcs_mn_se_asn,gcs_mn_se_adj_asn,tot_asmt_blk,flag_estasmt_blk,gcs_mn_blk,gcs_mn_se_blk,gcs_mn_se_adj_blk,tot_asmt_ecd,flag_estasmt_ecd,gcs_mn_ecd,gcs_mn_se_ecd,gcs_mn_se_adj_ecd,tot_asmt_fem,flag_estasmt_fem,gcs_mn_fem,gcs_mn_se_fem,gcs_mn_se_adj_fem,tot_asmt_hsp,flag_estasmt_hsp,gcs_mn_hsp,gcs_mn_se_hsp,gcs_mn_se_adj_hsp,tot_asmt_mal,flag_estasmt_mal,gcs_mn_mal,gcs_mn_se_mal,gcs_mn_se_adj_mal,tot_asmt_mfg,flag_estasmt_mfg,gcs_mn_mfg,gcs_mn_se_mfg,gcs_mn_se_adj_mfg,tot_asmt_nam,flag_estasmt_nam,gcs_mn_nam,gcs_mn_se_nam,gcs_mn_se_adj_nam,tot_asmt_nec,flag_estasmt_nec,gcs_mn_nec,gcs_mn_se_nec,gcs_mn_se_adj_nec,tot_asmt_neg,flag_estasmt_neg,gcs_mn_neg,gcs_mn_se_neg,gcs_mn_se_adj_neg,tot_asmt_wag,flag_estasmt_wag,gcs_mn_wag,gcs_mn_se_wag,gcs_mn_se_adj_wag,tot_asmt_wbg,flag_estasmt_wbg,gcs_mn_wbg,gcs_mn_se_wbg,gcs_mn_se_adj_wbg,tot_asmt_whg,flag_estasmt_whg,gcs_mn_whg,gcs_mn_se_whg,gcs_mn_se_adj_whg,tot_asmt_wht,flag_estasmt_wht,gcs_mn_wht,gcs_mn_se_wht,gcs_mn_se_adj_wht,tot_asmt_wng,flag_estasmt_wng,gcs_mn_wng,gcs_mn_se_wng,gcs_mn_se_adj_wng
902640,Naugatuck School District,mth,5,2025,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,315,0,4.032412294101821,.203255888075228,.2259953414524045,,,,,,29,0,1.853251409758756,.630082035566765,.6389854168404252,165,0,3.645322017026153,.2658098082757087,.2838287306653196,154,0,3.642233717301484,.2837642295570464,.3007005622645717,128,0,4.088521871189529,.3481153737204056,.3617627651087356,161,0,4.426628467550616,.287420798527364,.3037192140874981,315,0,.7843947502491315,.4038970826859383,.4038970826859383,,,,,,150,0,4.503080514664381,.3073681098812098,.3226307849082639,315,0,.857758497638228,.406361918918981,.406361918918981,,,,,,160,0,2.758514972672286,.6893444366225849,.6893444366225849,259,0,.5232445112415141,.4465161745995866,.4465161745995866,131,0,4.611766382431043,.2796290055744412,.2963237899122219,,,,,
902640,Naugatuck School District,rla,5,2025,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,314,0,4.446345754729456,.2060876129031534,.2276030067047319,,,,,,,,,,,164,0,4.008376248099434,.2827868534019928,.2990790313673211,153,0,4.512691358720351,.30881591385056,.3234962741974133,128,0,4.012744392060515,.3742788348833743,.386685706015777,161,0,4.383982810941609,.2756595217642545,.2920900763184254,314,0,-.1287085477787411,.4139510123029705,.4139510123029705,,,,,,150,0,4.932773665740974,.2970861298381532,.312252553565275,314,0,.9243974176415408,.4101567663701431,.4101567663701431,,,,,,,,,,,258,0,1.311108874128545,.4877152561317248,.4877152561317248,130,0,5.323853266189061,.3127003754746351,.3272091328087911,,,,,
902640,Naugatuck School District,mth,6,2009,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,397,0,5.65548317662955,.1714162265781013,.1842336869238146,,0,,,,41,0,4.350679912847872,.4340764562786441,.440038836325781,165,0,4.927632238012979,.2615925455626005,.2706375889410043,186,0,5.683835326252057,.2387270218819945,.2480741606862715,52,0,4.932893871141584,.4086621111388566,.4145561891693155,211,0,5.635639662287406,.2461734846001402,.2552755464536018,397,0,-.0189782907261109,.3429730221114208,.3429730221114208,,,,,,232,0,6.109042643606173,.2222323415807762,.2320640068295666,397,0,1.179692655203031,.3433717603867718,.3433717603867718,,0,,,,333,0,1.589451730417207,.4820823997500426,.4820823997500426,344,0,.9440614769074835,.4590881089375328,.4590881089375328,292,0,5.937310801491456,.2075447135153995,.2181008823093941,,,,,
902640,Naugatuck School District,rla,6,2009,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,397,0,6.018677389423782,.1595164386401186,.1718820754396427,,0,,,,41,0,4.252858643258459,.4617181843253109,.4677633935127979,165,0,5.531724719897435,.2557528833696242,.2641007080753858,186,0,6.122668342352725,.2213991713060782,.2304064924165187,52,0,4.896411798325828,.4527830377756812,.4580275769671789,211,0,5.922038628239975,.229581034184214,.2384097914807801,397,0,-.2046672319243229,.3189961524952659,.3189961524952659,,,,,,232,0,6.388896710856017,.2025968822134802,.2122771743264853,397,0,.8279441432430703,.3263843611151699,.3263843611151699,,0,,,,333,0,2.214572846728676,.5002269101834734,.5002269101834734,344,0,1.343342436225392,.4917999376627819,.4917999376627819,292,0,6.468424009070655,.1904730323106698,.2007064272178142,,,,,
902640,Naugatuck School District,mth,6,2010,9,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,5.12267244882919,.1619933174470944,.1703816358823444,,0,,,,41,0,3.498392897982856,.4391998269620314,.4431331944739134,165,0,4.231350827090977,.2456957109695134,.251914372257691,177,0,5.047385268611584,.2145309224033967,.2209836644114049,41,0,4.218254562358256,.459735308800552,.4630826340005569,202,0,5.206949322317148,.2434871873492447,.249104435785924,379,0,.1466659159106385,.3245780122492169,.3245780122492169,,0,,,,214,0,5.821331968138875,.203847579698165,.2102829940721996,379,0,1.609934809595985,.3193395814172179,.3193395814172179,,0,,,,322,0,1.871924042995327,.4778953145275629,.4778953145275629,322,0,1.115211290835991,.4968339740817437,.4968339740817437,281,0,5.478119371069738,.1864426199799143,.1935776373158285,,0,,,
902640,Naugatuck School District,rla,6,2010,9,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,5.751051557772493,.1698087206331431,.1767875709182511,,0,,,,41,0,4.478456287783628,.4576273931618199,.4609201077619269,165,0,4.697601290121947,.2493748456492331,.2549751353742554,177,0,5.990471355762305,.2716313829588562,.2759521542420244,41,0,4.61052906455993,.5136221416998913,.5164870714222239,202,0,5.577888341230796,.2156631682066347,.2213204522248532,379,0,-.4544068310479691,.346881329771966,.346881329771966,,0,,,,214,0,6.579204379576122,.2161986544024874,.2214695203344607,379,0,1.866309086055666,.3301430100712737,.3301430100712737,,0,,,,322,0,1.731937660823363,.4961232997677496,.4961232997677496,322,0,1.568414001673855,.5481999653819222,.5481999653819222,281,0,6.112879315248138,.1896411361562517,.1957382435848978,,0,,,
902640,Naugatuck School District,mth,6,2011,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,350,0,5.469648132305037,.1788340564427967,.1955110138004058,,0,,,,29,0,4.22871200532444,.51982523680291,.5267641199344936,162,0,4.736354672820275,.2443688592588389,.257640467946423,164,0,5.514998862224032,.2402499923825403,.2528766758040767,60,0,5.569663750433128,.3842493667247199,.3922935496998369,186,0,5.428442449386789,.2644698999622261,.2760458457148623,350,0,-.060500822313441,.3573719430256019,.3573719430256019,,,,,,188,0,6.121081423917072,.2520855882876353,.263851351382066,350,0,1.408403237056467,.3511657734088509,.3511657734088509,,0,,,,266,0,1.506280332884961,.5686528880999006,.5686528880999006,297,0,.127640678485601,.4470667110745681,.4470667110745681,237,0,5.650069954470057,.2271088299313877,.2403199185379267,,,,,
902640,Naugatuck School District,rla,6,2011,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,350,0,6.000773552375649,.1792980249069709,.1936703838710739,,0,,,,30,0,4.666140941268369,.5205921588828676,.5267002677649205,162,0,5.211573877828247,.2527929689967224,.2640237364029674,163,0,6.330238684783129,.2340810335933416,.2450919614758201,60,0,5.732462430185269,.4175552130951667,.4241420017825162,187,0,5.740347160967048,.2696140155790413,.279592838613315,350,0,-.637569834824361,.3571312671241432,.3571312671241432,,,,,,188,0,6.72164105132173,.2432314439757728,.2537357011515824,350,0,1.47172399358222,.3508791856355344,.3508791856355344,,0,,,,266,0,1.564796550482028,.5712739985459986,.5712739985459986,296,0,.6707686451605274,.4783165088445483,.4783165088445483,236,0,6.275922765325769,.2318736750590407,.2429892576388304,,,,,
902640,Naugatuck School District,mth,6,2012,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,352,0,5.176376246673925,.1565262625140408,.1653610082610589,,0,,,,27,0,3.821661161069692,.5463683161409714,.549460927951211,175,0,4.573124337997172,.2053443915309284,.2126322622741537,179,0,5.297110681534819,.2113644903639435,.2179267323190893,61,0,4.40711816563192,.3806299087977823,.3847319781031577,173,0,5.023759518805964,.2320895889823849,.2382119528459818,352,0,-.2388802955970913,.313925400987128,.313925400987128,,,,,,177,0,5.792410055894475,.2293725975772752,.2352453514920392,352,0,1.28253097518425,.3078660344799699,.3078660344799699,,0,,,,258,0,1.920435607964888,.5797826201002177,.5797826201002177,292,0,1.344749435636737,.4263213064998694,.4263213064998694,231,0,5.692152143385834,.1908686476200304,.1979346112776214,,,,,
902640,Naugatuck School District,rla,6,2012,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,352,0,6.391004555980814,.1904035571064623,.196094556787736,,0,,,,27,0,4.538779230042909,.5508982343932931,.5534237392797849,175,0,5.675137710951267,.2633687997255903,.2677488943520099,179,0,6.796166359449972,.2457241684047171,.2501111458867201,61,0,5.027291691917255,.415912281993059,.4190110755435834,173,0,5.963361256878919,.291176804509395,.2950417934196384,352,0,-.7823580617476957,.3810196390932187,.3810196390932187,,,,,,177,0,7.024027591007865,.2677432694993477,.2717784219295694,352,0,1.338791066761528,.3755718289921278,.3755718289921278,,0,,,,258,0,2.526253727120777,.5994774671308434,.5994774671308434,292,0,2.094216315212671,.4772216004054526,.4772216004054526,231,0,6.998685423593139,.232602973012302,.2372328600153022,,,,,
902640,Naugatuck School District,mth,6,2013,9,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,5.734884118842551,.1697342180421981,.1833251799533794,,0,,,,20,0,4.158866929854689,.648894450073385,.6534349788030908,145,0,4.9079350237248,.235897608249675,.2465929974815179,161,0,5.595114083243328,.2303097474637874,.2405991232823061,63,0,5.115211900878482,.3817940081975866,.388320976549388,176,0,5.886589589631072,.2498590092107431,.2592210884318831,337,0,.2928446400541476,.3398603577999363,.3398603577999363,,0,,,,192,0,6.441464968206845,.2314772915059071,.2414901227194637,337,0,1.563960000885395,.3306352654493793,.3306352654493793,,0,,,,251,0,2.073565598039445,.6825816088991664,.6825816088991664,294,0,.9790729005738146,.4349015469811686,.4349015469811686,231,0,6.046790840185448,.2070684931281335,.2182376142513319,,0,,,
902640,Naugatuck School District,rla,6,2013,9,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,6.776877653715364,.1829240252759397,.1922095091369649,,0,,,,20,0,5.05786907390451,.6533673172466418,.6566921442009288,145,0,5.997694646197284,.2717129129291854,.278391749026464,160,0,7.023642436679621,.2404090100812359,.2475508628805497,63,0,6.069230743310479,.4017530067891425,.4062582486061649,176,0,6.557801905778665,.2750427736866671,.2813331079025769,336,0,-.452865387189439,.3653599402121285,.3653599402121285,,0,,,,191,0,7.39137190065264,.2380451736825078,.2453541151418468,336,0,1.368586301384278,.3613686807852485,.3613686807852485,,0,,,,250,0,1.980217256877461,.6905336230869454,.6905336230869454,293,0,.9825130832261373,.4579346677802903,.4579346677802903,230,0,7.048226324740813,.218513138787459,.2263475642221416,,0,,,
902640,Naugatuck School District,mth,6,2015,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,327,0,5.553713342651633,.1957338822251945,.2093895573722841,,0,,,,,0,,,,153,0,4.417288697000195,.2961830705691776,.3064241252848373,159,0,5.689779212040929,.2625464057785635,.2728314805220395,69,0,4.599678439291745,.3937957895825098,.4013670847330295,168,0,5.47619339223746,.2928999575325704,.3022460079055893,327,0,-.2208896549353699,.3933825391073537,.3933825391073537,,,,,,174,0,6.573420583587298,.2411552637214243,.2523287267956213,327,0,2.245737479566164,.3820026500459416,.3820026500459416,,0,,,,,0,,,,284,0,1.331216250995886,.4531445466198189,.4531445466198189,215,0,5.906254089531412,.2231029552880148,.2350378139573431,,,,,
902640,Naugatuck School District,rla,6,2015,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,328,0,6.361524329894462,.1831872664053575,.1963586091417893,,0,,,,,0,,,,153,0,5.096361503673299,.2684015248929848,.2787438238605614,159,0,6.880863790612907,.2471272115698628,.2569581082969568,69,0,5.357815693395798,.4030321227103802,.4096872597082832,169,0,5.822366080232595,.2675275321681472,.277040207501534,328,0,-1.045124217126543,.3642381063083661,.3642381063083661,,,,,,175,0,7.385641137761163,.2275789388884375,.2384114446666737,328,0,2.294185469561968,.3519573768254136,.3519573768254136,,0,,,,,0,,,,285,0,1.19623971117055,.4522499610533423,.4522499610533423,216,0,6.628830960506916,.2041664562583218,.2159748357611506,,,,,
902640,Naugatuck School District,mth,6,2016,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,336,0,5.577381578143525,.1708702081088855,.1782578641455082,,0,,,,29,0,4.30480281227079,.5871522344000348,.5896218298039371,170,0,4.739048070400795,.2824217254334023,.2872521228148436,150,0,6.066666165799747,.2540077613563803,.2589835544513479,81,0,5.092689465618844,.3579668149457771,.3616817043754809,186,0,5.211266485435058,.2270408664271659,.2327805697674676,336,0,-.8575627137505785,.3407841748870534,.3407841748870534,,,,,,166,0,6.350107438695487,.2065023296155968,.2126163085474136,336,0,1.59500255693807,.3498807169908865,.3498807169908865,,0,,,,222,0,1.650862445394597,.6285916352596544,.6285916352596544,274,0,1.068749235953468,.4212238670586841,.4212238670586841,193,0,6.051117911034474,.2212215445772862,.22691765396462,,,,,
902640,Naugatuck School District,rla,6,2016,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,335,0,6.402616105774121,.183700292600649,.1907232878934899,,0,,,,29,0,6.097281392847436,.5503424377311666,.5527733742112257,169,0,5.902163376918163,.2767220000201776,.2815655120839469,149,0,7.192321231409041,.2615282796879456,.2665315131700367,81,0,5.962286445650814,.3713707686387598,.3749755032658257,186,0,5.771504145267393,.2514406704409735,.2568360827303108,335,0,-1.42111168142208,.3629099882989177,.3629099882989177,,,,,,166,0,6.884987114691632,.2413624989017956,.2467285383228821,335,0,1.021443976144189,.3672044197886908,.3672044197886908,,0,,,,221,0,.5764488646172956,.6051490512180289,.6051490512180289,273,0,.734130632779776,.4470728939015918,.4470728939015918,192,0,6.836064840091129,.2480306471408182,.2532452929592426,,,,,
902640,Naugatuck School District,mth,6,2017,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,317,0,5.577398840275162,.2060451375579035,.2173485868980173,,0,,,,27,0,3.565724717845276,.6389178218826994,.643589344127913,157,0,4.541746732426962,.2966403059328027,.3052675264561642,156,0,5.446059460693327,.3231713551352035,.3305165853056338,89,0,4.52969536675999,.3529704921840314,.3602780357227955,161,0,5.691717387555185,.2658456513184633,.2746749040920081,317,0,.1487642488480431,.4184825704154516,.4184825704154516,,,,,,160,0,6.57338102372991,.273189512860502,.2818362340187475,317,0,2.008431072550051,.4032826138786886,.4032826138786886,,0,,,,203,0,2.774873119444528,.6886220367489024,.6886220367489024,265,0,1.728023263312111,.434639583265533,.434639583265533,176,0,6.308723913507487,.2529201938153047,.2621521128181267,,,,,
902640,Naugatuck School District,rla,6,2017,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,311,0,6.341885966890628,.1848752326835696,.1993128188581422,,0,,,,27,0,5.472511456124186,.5745391483591179,.5797094722414272,154,0,5.362761333727907,.2471456901297183,.2590212945778627,154,0,6.596475950016099,.2506655165628891,.2614484700250941,84,0,5.658010946586242,.3670467220922332,.3748595074854614,157,0,6.138273266268911,.2729347217557835,.2830002203600361,311,0,-.4628804815235485,.3705884207479972,.3705884207479972,,,,,,157,0,7.353410759269175,.2524096754188392,.2632978180865649,311,0,1.99930686136669,.3532697506761992,.3532697506761992,,0,,,,202,0,1.047681623105622,.6393690985558809,.6393690985558809,259,0,1.063577103611283,.459881503724965,.459881503724965,175,0,6.735812371308068,.276217326468288,.2860053400514383,,,,,
902640,Naugatuck School District,mth,6,2018,9,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,6.286051818902108,.1932595416146019,.1998815457402484,,0,,,,25,0,4.260197999529168,.656602830908419,.6588881800591296,179,0,5.547803553822638,.2395826844900452,.2450365782456572,151,0,6.208580911109879,.3072380029704365,.3114403944706211,76,0,5.9645038038122,.377321629925336,.3807666676382214,176,0,6.343295662267169,.2478988233664785,.2531015499470169,327,0,.0678922609675127,.3948501948367749,.3948501948367749,,0,,,,148,0,7.212713361626057,.3106292289625571,.3149533698227555,327,0,1.682653470035124,.3923740311537286,.3923740311537286,,0,,,,225,0,2.379571406027358,.7080434121718109,.7080434121718109,276,0,.4859246784498036,.4590584285832782,.4590584285832782,200,0,6.496923291682385,.2604037206590459,.265373138655949,,0,,,
902640,Naugatuck School District,rla,6,2018,9,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,6.147012394965978,.1753877128984601,.1836098091882023,,0,,,,25,0,4.961586536164627,.6236129435991031,.6262838076805977,178,0,5.695054738879809,.2360471174895809,.2423987246879818,150,0,6.682419169354479,.2470787741370347,.2529398012081993,75,0,5.448967484690586,.3974542565004289,.4013524001366369,175,0,5.733366767843881,.2449685550555109,.2510883776179013,325,0,-.9633667626889271,.3480151092874352,.3480151092874352,,0,,,,147,0,6.756492891415885,.2565790201878994,.2622290765195109,325,0,1.005951136747088,.3487361203532713,.3487361203532713,,0,,,,224,0,1.668295670448553,.6652036716772577,.6652036716772577,274,0,1.006514206805881,.4584544533540528,.4584544533540528,199,0,6.411290884725373,.2275534773561461,.2339037362154576,,0,,,
902640,Naugatuck School District,mth,6,2019,9,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,6.715355901044873,.212532278989007,.2255257498610283,,0,,,,,0,,,,187,0,5.777563667612606,.2558164869335987,.2668084313719737,154,0,6.702201875191372,.2997030515993573,.3090612486040475,93,0,5.743566035551662,.3481668684244235,.3563314740552637,179,0,6.67399134741233,.3015810985917025,.3108595329033594,333,0,-.0772087111414616,.4252709158977104,.4252709158977104,,0,,,,146,0,8.05484884293627,.3451566072920819,.3541116509993227,333,0,2.340124147262062,.4297362085570322,.4297362085570322,,0,,,,,0,,,,291,0,1.913042756843399,.4538087047185325,.4538087047185325,198,0,7.601533136118739,.290245302522284,.3003454337650941,,0,,,
902640,Naugatuck School District,rla,6,2019,9,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,6.239223694317786,.2090625300226286,.2234011903503942,,0,,,,,0,,,,184,0,5.270224419254352,.2764083933368344,.2881077867185011,152,0,6.575075684755371,.2982509143139541,.3084543769145946,89,0,5.804423437015001,.3743351063220524,.3826523461777844,177,0,5.948682616879569,.2931079338273665,.3035823515730353,329,0,-.6529876806313353,.4182648617336354,.4182648617336354,,0,,,,145,0,7.377687596537616,.2973223466215166,.3080437468209667,329,0,2.186064306227146,.4060955517350967,.4060955517350967,,0,,,,,0,,,,287,0,.6938270709989561,.459338506346789,.459338506346789,198,0,6.614393230621269,.265386281032108,.2768147871113895,,0,,,
902640,Naugatuck School District,mth,6,2022,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,307,0,5.37641982519074,.2180169680029827,.240187098795706,,,,,,37,0,3.730657633664583,.5233560377648375,.5336322513863755,168,0,4.458474494651258,.3458369419637005,.3605817459227287,151,0,5.32670484687763,.288893141117689,.3059356265365433,106,0,4.856538285835594,.3538803654566181,.3680409132648017,156,0,5.427832773126172,.3283349255721754,.3433849658327449,307,0,.1011279262485418,.4373363354848656,.4373363354848656,,,,,,139,0,6.317755269533557,.2721685929111329,.2904373704817537,307,0,1.8592807748823,.4400896878978532,.4400896878978532,,,,,,177,0,2.699601192682248,.6075262945147679,.6075262945147679,246,0,1.573720540511237,.4694869213488743,.4694869213488743,140,0,6.430258826346831,.3085233480013052,.3248027578995079,,,,,
902640,Naugatuck School District,rla,6,2022,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,307,0,5.529151041763225,.2066088079358719,.2246780056209996,,,,,,37,0,4.714505706790707,.5831517853390126,.5899775363877806,168,0,4.701635441398558,.3216484641153399,.3340934656088013,151,0,6.05533269164198,.2790453290315757,.2925532736448762,107,0,4.513415880332969,.3746590763167046,.3855583427225702,156,0,4.989717147839983,.3052793146313146,.3180824052801956,307,0,-1.065615543801997,.4135961261860482,.4135961261860482,,,,,,139,0,6.380278928289449,.2589392462498024,.2735440616538851,307,0,1.678643486890891,.4129252568155318,.4129252568155318,,,,,,177,0,1.733783326216885,.6439824561502189,.6439824561502189,247,0,1.934873152674623,.4636990646439533,.4636990646439533,140,0,6.448289033007592,.2732167620867922,.2871195560977315,,,,,
902640,Naugatuck School District,mth,6,2023,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,340,0,4.619241425027736,.2253086895663702,.2363690717719991,,,,,,35,0,4.793146258281461,.5246769260748466,.5294119004574621,210,0,3.649081828174867,.2976302400958419,.3066184832655093,151,0,4.5309835134711,.3453279883728211,.352640675377791,142,0,3.721444913748326,.3752668417523658,.3823679569198261,189,0,4.688231976898691,.2972537200400681,.3056754092761481,340,0,.1572484634275906,.4556437134771843,.4556437134771843,,,,,,130,0,6.252256930290008,.3171523735343968,.3249743099482827,340,0,2.603175102115141,.434936073300445,.434936073300445,,,,,,177,0,.7603393838825889,.6092887229087455,.6092887229087455,284,0,1.832040728415724,.4865923074065343,.4865923074065343,142,0,5.55348564216405,.3097529194510038,.3176827875026921,,,,,
902640,Naugatuck School District,rla,6,2023,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,339,0,5.087001051181866,.1967173797606976,.2069541694967956,,,,,,,,,,,209,0,4.472493267507421,.2295443574716017,.2387690041353759,150,0,5.289561018627637,.308800156295091,.3153294891592336,142,0,4.2688629173338,.3277724041596442,.3344026529928132,189,0,4.934167250507674,.2530966956286526,.2611911784742534,339,0,-.3553937681199635,.3992686737849783,.3992686737849783,,,,,,130,0,6.20173239990262,.3302637895137708,.3363067622710795,339,0,1.729239132395199,.4021999287805094,.4021999287805094,,,,,,,,,,,283,0,1.585129708226868,.4303397063251521,.4303397063251521,141,0,5.853992625560668,.278850343215541,.2859794771998439,,,,,
902640,Naugatuck School District,mth,6,2024,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,285,0,5.120564406833742,.2201893340274507,.2415806468292479,,,,,,37,0,4.229807644259353,.5279519951926598,.5374295486220427,168,0,4.632693757608402,.290837504082907,.3075736398413265,145,0,5.097294313610336,.32577410850403,.3405499128483518,121,0,4.591650928372021,.314745699334656,.3302856629708278,140,0,5.144924120834081,.2976328776847625,.3137380296619579,285,0,.0476298072237453,.4412642061741563,.4412642061741563,,,,,,117,0,5.824519018167133,.3282583228312366,.3428398624229121,285,0,1.191825260558731,.4385658220713868,.4385658220713868,,,,,,141,0,1.877345870103269,.6337289929529426,.6337289929529426,225,0,1.515502585990602,.4711093105967045,.4711093105967045,104,0,6.107153514362622,.3505411919892446,.364270269670208,,,,,
902640,Naugatuck School District,rla,6,2024,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,285,0,5.244433733878906,.2289004215291902,.2467798453914255,,,,,,37,0,4.575258375287463,.6142668701614125,.6212738695360994,168,0,4.78858543961898,.2677937689570793,.2835692181924468,145,0,5.840725970878424,.3297868735260763,.3422402906120648,121,0,4.791720688068236,.3430837062757103,.3554948637722365,140,0,4.671814096505595,.3099973412701165,.3238088610807273,285,0,-1.168911874372829,.4526121226222795,.4526121226222795,,,,,,117,0,5.992457527509282,.3954304584684715,.4058452354737715,285,0,1.203872087890303,.4775759103816096,.4775759103816096,,,,,,141,0,1.429507019291795,.7393892778064939,.7393892778064939,225,0,1.213044706511022,.5357976725119183,.5357976725119183,104,0,6.004765394579258,.4115491663912236,.4215580932788491,,,,,
902640,Naugatuck School District,mth,6,2025,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,283,0,4.793957726285553,.2046825075058258,.2280884004925023,,,,,,32,0,3.950953084344613,.580934059283729,.5898582978009099,165,0,3.954472617576792,.2342173116239418,.255902798240704,145,0,4.881689768978822,.2555217137137202,.2745378581282933,136,0,4.353790515738698,.2567162425496459,.2761218219544161,138,0,4.679368778732826,.3323753882172228,.3472878122734987,283,0,-.2023209902459957,.4192430618051371,.4192430618051371,,,,,,118,0,6.189266111614992,.3131963039065553,.3287090042987916,283,0,2.234793494038199,.391087808356479,.391087808356479,,,,,,131,0,1.65133303102004,.6894010362667305,.6894010362667305,235,0,1.248495599625955,.4513232065367118,.4513232065367118,99,0,5.602286115364653,.3711999563170378,.3842793130323968,,,,,
902640,Naugatuck School District,rla,6,2025,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,283,0,5.458097662540665,.2102275682455147,.2299728016230094,,,,,,,,,,,165,0,4.634846878878015,.2497671579267498,.2673281197954985,145,0,5.921002116743881,.2662346311565563,.281954689233075,136,0,4.982780473758432,.2890918240853527,.3040195363940378,138,0,4.917363821440604,.3343205015869585,.347337068233964,283,0,-1.003638295303277,.4273769724826352,.4273769724826352,,,,,,118,0,6.719294214195239,.3327513176171159,.3456824691394315,283,0,2.084447335317224,.416061380753769,.416061380753769,,,,,,,,,,,235,0,1.199296518050245,.4740244198605604,.4740244198605604,99,0,6.182076991808676,.3756661654596331,.3869387564233434,,,,,
902640,Naugatuck School District,mth,7,2009,9,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,6.821589522831499,.1816401557333853,.1962958807106646,,0,,,,37,0,5.11099658823675,.4891430896421067,.4960461034356182,138,0,6.033253208014668,.3173316944457143,.3265591885928008,182,0,6.685702823122246,.2503955070433637,.2612783892249526,36,0,5.380181237886934,.5217779515689948,.5278994885410454,189,0,6.938968089973637,.2639725355577719,.2742119571287928,371,0,.1716326854288632,.3638592488565862,.3638592488565862,,0,,,,233,0,7.257900003678914,.2149413599078596,.2272479557985008,371,0,1.24563845509882,.3834520821726984,.3834520821726984,,0,,,,317,0,2.103303265052165,.528421743171998,.528421743171998,316,0,1.659574428477661,.5587937178346526,.5587937178346526,280,0,7.176025662112305,.1976080493469479,.2109642025327933,,0,,,
902640,Naugatuck School District,rla,7,2009,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,371,0,7.167169247488925,.1776825612342438,.1888801157244275,,0,,,,37,0,5.457619731250825,.4825214452203307,.4880208415965802,138,0,6.33342339561074,.2726976886406276,.2808715434722459,182,0,7.328913480331208,.2482427589469637,.2562976845469581,36,0,6.485120649047896,.5502640794570678,.5543915334588473,189,0,6.969993788162109,.2541107377913238,.2621710218209055,371,0,-.3643698096670162,.3552602438966596,.3552602438966596,,,,,,233,0,7.632545404015823,.2282800333844309,.2369578253111441,371,0,1.227744625517359,.3558504636017218,.3558504636017218,,0,,,,317,0,1.882035729450765,.521280061074983,.521280061074983,316,0,1.126128145230823,.5845727830491596,.5845727830491596,280,0,7.412345398820361,.1949635129985609,.205091512907306,,,,,
