year,leaid,grade,enrollment
2018,0900023,6,43
2018,0900024,6,90
2018,0900028,6,45
2018,0900030,6,27
2018,0900033,6,95
2018,0900060,6,193
2018,0900070,6,352
2018,0900090,6,31
2018,0900120,6,267
2018,0900150,6,40
2018,0900207,6,42
2018,0900208,6,97
2018,0900210,6,224
2018,0900212,6,115
2018,0900214,6,68
2018,0900215,6,35
2018,0900219,6,116
2018,0900221,6,59
2018,0900240,6,63
2018,0900270,6,275
2018,0900330,6,159
2018,0900360,6,59
2018,0900390,6,26
2018,0900420,6,235
2018,0900450,6,1528
2018,0900510,6,609
2018,0900540,6,213
2018,0900570,6,66
2018,0900630,6,6
2018,0900660,6,42
2018,0900690,6,125
2018,0900700,6,741
2018,0900720,6,23
2018,0900750,6,329
2018,0900780,6,31
2018,0900810,6,133
2018,0900840,6,167
2018,0900870,6,19
2018,0900900,6,47
2018,0900910,6,56
2018,0900930,6,11
2018,0900960,6,119
2018,0900990,6,150
2018,0901020,6,895
2018,0901050,6,384
2018,0901080,6,41
2018,0901110,6,116
2018,0901170,6,71
2018,0901200,6,74
2018,0901230,6,162
2018,0901260,6,495
2018,0901290,6,200
2018,0901320,6,179
2018,0901350,6,88
2018,0901360,6,5
2018,0901380,6,16
2018,0901410,6,106
2018,0901440,6,198
2018,0901470,6,383
2018,0901500,6,41
2018,0901530,6,728
2018,0901560,6,348
2018,0901590,6,21
2018,0901620,6,470
2018,0901680,6,137
2018,0901710,6,696
2018,0901740,6,127
2018,0901770,6,349
2018,0901800,6,279
2018,0901860,6,419
2018,0901890,6,15
2018,0901920,6,1483
2018,0901950,6,20
2018,0902010,6,91
2018,0902040,6,18
2018,0902070,6,164
2018,0902130,6,86
2018,0902160,6,178
2018,0902190,6,44
2018,0902220,6,59
2018,0902280,6,187
2018,0902310,6,457
2018,0902340,6,153
2018,0902370,6,82
2018,0902400,6,542
2018,0902490,6,324
2018,0902520,6,423
2018,0902550,6,246
2018,0902580,6,166
2018,0902640,6,325
2018,0902670,6,773
2018,0902700,6,357
2018,0902730,6,174
2018,0902760,6,79
2018,0902790,6,1656
2018,0902820,6,229
2018,0902850,6,323
2018,0902880,6,336
2018,0902910,6,339
2018,0902940,6,14
2018,0902970,6,125
2018,0903000,6,38
2018,0903030,6,262
2018,0903060,6,62
2018,0903090,6,865
2018,0903120,6,363
2018,0903180,6,86
2018,0903210,6,180
2018,0903240,6,152
2018,0903270,6,173
2018,0903300,6,164
2018,0903330,6,105
2018,0903360,6,46
2018,0903390,6,110
2018,0903420,6,53
2018,0903450,6,55
2018,0903480,6,90
2018,0903510,6,103
2018,0903512,6,1
2018,0903515,6,54
2018,0903520,6,190
2018,0903530,6,49
2018,0903535,6,144
2018,0903536,6,93
2018,0903537,6,275
2018,0903538,6,180
2018,0903539,6,151
2018,0903540,6,89
2018,0903600,6,2
2018,0903810,6,397
2018,0903840,6,188
2018,0903900,6,42
2018,0903930,6,32
2018,0903960,6,11
2018,0903990,6,184
2018,0904020,6,17
2018,0904050,6,381
2018,0904080,6,30
2018,0904110,6,313
2018,0904140,6,100
2018,0904170,6,313
2018,0904230,6,482
2018,0904260,6,39
2018,0904290,6,102
2018,0904320,6,1264
2018,0904350,6,41
2018,0904380,6,177
2018,0904440,6,532
2018,0904470,6,158
2018,0904500,6,67
2018,0904530,6,78
2018,0904560,6,190
2018,0904590,6,325
2018,0904620,6,513
2018,0904650,6,7
2018,0904680,6,244
2018,0904710,6,25
2018,0904740,6,410
2018,0904830,6,1445
2018,0904860,6,213
2018,0904890,6,243
2018,0904920,6,720
2018,0904950,6,462
2018,0904980,6,50
2018,0905010,6,187
2018,0905040,6,428
2018,0905070,6,289
2018,0905100,6,62
2018,0905130,6,307
2018,0905160,6,82
2018,0905190,6,317
2018,0905220,6,239
2018,0905250,6,105
2018,0905280,6,177
2018,0905310,6,109
2018,0905370,6,102
2018,0900004,7,5
2018,0900007,7,68
2018,0900009,7,37
2018,0900010,7,35
2018,0900011,7,90
2018,0900015,7,54
2018,0900016,7,20
2018,0900023,7,44
2018,0900024,7,92
2018,0900028,7,28
2018,0900033,7,88
2018,0900060,7,166
2018,0900070,7,355
2018,0900090,7,41
2018,0900120,7,238
2018,0900207,7,27
2018,0900208,7,97
2018,0900210,7,204
2018,0900212,7,110
2018,0900214,7,64
2018,0900219,7,123
2018,0900221,7,44
2018,0900270,7,239
2018,0900330,7,146
2018,0900360,7,61
2018,0900390,7,22
2018,0900420,7,222
2018,0900450,7,1460
2018,0900510,7,624
2018,0900540,7,244
2018,0900570,7,88
2018,0900630,7,5
2018,0900660,7,39
2018,0900690,7,128
2018,0900700,7,646
2018,0900750,7,313
2018,0900810,7,136
2018,0900840,7,164
2018,0900900,7,41
2018,0900910,7,71
2018,0900930,7,7
2018,0900960,7,127
2018,0900990,7,146
2018,0901020,7,823
2018,0901050,7,366
2018,0901110,7,129
2018,0901170,7,56
2018,0901200,7,73
2018,0901230,7,161
2018,0901260,7,469
2018,0901290,7,213
2018,0901320,7,214
2018,0901350,7,67
2018,0901360,7,21
2018,0901380,7,13
2018,0901410,7,105
2018,0901440,7,219
2018,0901470,7,373
2018,0901530,7,893
2018,0901560,7,329
2018,0901590,7,16
2018,0901620,7,468
2018,0901680,7,140
2018,0901710,7,671
2018,0901740,7,140
2018,0901770,7,337
2018,0901800,7,270
2018,0901860,7,428
2018,0901920,7,1574
2018,0901950,7,13
2018,0902040,7,23
2018,0902070,7,153
2018,0902130,7,77
2018,0902160,7,186
2018,0902190,7,44
2018,0902220,7,68
2018,0902280,7,208
2018,0902310,7,401
2018,0902340,7,148
2018,0902400,7,511
2018,0902490,7,307
2018,0902520,7,433
2018,0902550,7,261
2018,0902580,7,159
2018,0902640,7,336
2018,0902670,7,713
2018,0902700,7,330
2018,0902730,7,182
2018,0902790,7,1640
2018,0902820,7,224
2018,0902850,7,323
2018,0902880,7,338
2018,0902910,7,337
2018,0902970,7,139
2018,0903000,7,20
2018,0903030,7,233
2018,0903060,7,48
2018,0903090,7,880
2018,0903120,7,325
2018,0903180,7,99
2018,0903240,7,157
2018,0903270,7,170
2018,0903300,7,175
2018,0903330,7,137
2018,0903360,7,42
2018,0903390,7,91
2018,0903420,7,44
2018,0903450,7,49
2018,0903480,7,83
2018,0903510,7,92
2018,0903512,7,8
2018,0903515,7,40
2018,0903520,7,177
2018,0903530,7,60
2018,0903535,7,117
2018,0903536,7,109
2018,0903537,7,291
2018,0903538,7,172
2018,0903539,7,176
2018,0903540,7,87
2018,0903570,7,42
2018,0903600,7,1
2018,0903630,7,143
2018,0903660,7,342
2018,0903720,7,151
2018,0903750,7,245
2018,0903810,7,377
2018,0903840,7,198
2018,0903900,7,52
2018,0903930,7,24
2018,0903990,7,166
2018,0904020,7,11
2018,0904050,7,372
2018,0904080,7,42
2018,0904110,7,300
2018,0904140,7,124
2018,0904170,7,314
2018,0904230,7,489
2018,0904260,7,29
2018,0904290,7,130
2018,0904320,7,1187
2018,0904350,7,42
2018,0904380,7,155
2018,0904440,7,560
2018,0904470,7,167
2018,0904500,7,58
2018,0904530,7,78
2018,0904560,7,189
2018,0904590,7,327
2018,0904620,7,533
2018,0904650,7,2
2018,0904680,7,248
2018,0904710,7,32
2018,0904740,7,405
2018,0904830,7,1427
2018,0904860,7,171
2018,0904890,7,230
2018,0904920,7,758
2018,0904950,7,467
2018,0904980,7,53
2018,0905010,7,200
2018,0905040,7,429
2018,0905070,7,260
2018,0905100,7,57
2018,0905130,7,345
2018,0905190,7,273
2018,0905220,7,224
2018,0905250,7,118
2018,0905280,7,168
2018,0905370,7,84
2018,0905372,7,67
2018,0900003,8,11
2018,0900004,8,13
2018,0900007,8,56
2018,0900009,8,36
2018,0900010,8,31
2018,0900011,8,91
2018,0900015,8,48
2018,0900016,8,23
2018,0900023,8,40
2018,0900024,8,90
2018,0900028,8,29
2018,0900033,8,77
2018,0900060,8,169
2018,0900070,8,337
2018,0900090,8,45
2018,0900120,8,273
2018,0900207,8,29
2018,0900208,8,89
2018,0900210,8,257
2018,0900212,8,116
2018,0900214,8,61
2018,0900219,8,97
2018,0900221,8,46
2018,0900270,8,231
2018,0900330,8,153
2018,0900360,8,68
2018,0900390,8,29
2018,0900420,8,213
2018,0900450,8,1458
2018,0900510,8,676
2018,0900540,8,213
2018,0900570,8,113
2018,0900630,8,10
2018,0900660,8,52
2018,0900690,8,127
2018,0900700,8,669
2018,0900750,8,369
2018,0900810,8,166
2018,0900840,8,189
2018,0900900,8,56
2018,0900910,8,60
2018,0900930,8,13
2018,0900960,8,118
2018,0900990,8,181
2018,0901020,8,877
2018,0901050,8,351
2018,0901110,8,101
2018,0901170,8,74
2018,0901200,8,70
2018,0901230,8,142
2018,0901260,8,448
2018,0901290,8,212
2018,0901320,8,208
2018,0901350,8,86
2018,0901360,8,9
2018,0901380,8,23
2018,0901410,8,121
2018,0901440,8,219
2018,0901470,8,399
2018,0901530,8,781
2018,0901560,8,325
2018,0901590,8,16
2018,0901620,8,491
2018,0901680,8,130
2018,0901710,8,699
2018,0901740,8,117
2018,0901770,8,285
2018,0901800,8,308
2018,0901860,8,472
2018,0901920,8,1407
2018,0901950,8,20
2018,0902040,8,26
2018,0902070,8,166
2018,0902130,8,74
2018,0902160,8,196
2018,0902190,8,49
2018,0902220,8,70
2018,0902280,8,214
2018,0902310,8,422
2018,0902340,8,131
2018,0902400,8,524
2018,0902490,8,308
2018,0902520,8,461
2018,0902550,8,249
2018,0902580,8,175
2018,0902640,8,332
2018,0902670,8,720
2018,0902700,8,350
2018,0902730,8,156
2018,0902790,8,1495
2018,0902820,8,221
2018,0902850,8,344
2018,0902880,8,328
2018,0902910,8,344
2018,0902970,8,151
2018,0903000,8,28
2018,0903030,8,236
2018,0903060,8,61
2018,0903090,8,841
2018,0903120,8,338
2018,0903180,8,97
2018,0903240,8,174
2018,0903270,8,168
2018,0903300,8,184
2018,0903330,8,112
2018,0903360,8,52
2018,0903390,8,114
2018,0903420,8,48
2018,0903450,8,55
2018,0903480,8,105
2018,0903510,8,107
2018,0903512,8,9
2018,0903515,8,62
2018,0903520,8,182
2018,0903530,8,49
2018,0903535,8,148
2018,0903536,8,135
2018,0903537,8,301
2018,0903538,8,186
2018,0903539,8,185
2018,0903540,8,102
2018,0903570,8,46
2018,0903600,8,2
2018,0903630,8,140
2018,0903660,8,329
2018,0903720,8,147
2018,0903750,8,238
2018,0903810,8,427
2018,0903840,8,197
2018,0903900,8,61
2018,0903930,8,29
2018,0903990,8,174
2018,0904020,8,13
2018,0904050,8,398
2018,0904080,8,34
2018,0904110,8,306
2018,0904140,8,112
2018,0904170,8,354
2018,0904230,8,555
2018,0904260,8,25
2018,0904290,8,117
2018,0904320,8,1102
2018,0904350,8,48
2018,0904380,8,156
2018,0904440,8,546
2018,0904470,8,151
2018,0904500,8,76
2018,0904530,8,90
2018,0904560,8,191
2018,0904590,8,333
2018,0904620,8,512
2018,0904650,8,7
2018,0904680,8,213
2018,0904710,8,31
2018,0904740,8,446
2018,0904830,8,1410
2018,0904860,8,199
2018,0904890,8,212
2018,0904920,8,729
2018,0904950,8,504
2018,0904980,8,59
2018,0905010,8,194
2018,0905040,8,457
2018,0905070,8,275
2018,0905100,8,36
2018,0905130,8,351
2018,0905190,8,251
2018,0905220,8,255
2018,0905250,8,121
2018,0905280,8,207
2018,0905370,8,121
2018,0905372,8,87
2018,0900002,9,2981
2018,0900003,9,56
2018,0900004,9,16
2018,0900005,9,247
2018,0900007,9,7
2018,0900014,9,70
2018,0900015,9,58
2018,0900018,9,16
2018,0900024,9,72
2018,0900031,9,38
2018,0900060,9,165
2018,0900070,9,55
2018,0900120,9,238
2018,0900207,9,19
2018,0900208,9,79
2018,0900210,9,217
2018,0900212,9,96
2018,0900214,9,47
2018,0900219,9,68
2018,0900221,9,37
2018,0900270,9,204
2018,0900330,9,168
2018,0900360,9,71
2018,0900420,9,190
2018,0900450,9,1533
2018,0900510,9,601
2018,0900540,9,234
2018,0900690,9,123
2018,0900700,9,632
2018,0900750,9,384
2018,0900810,9,138
2018,0900840,9,197
2018,0900910,9,36
2018,0900960,9,108
2018,0900990,9,128
2018,0901020,9,860
2018,0901050,9,383
2018,0901110,9,83
2018,0901170,9,65
2018,0901200,9,71
2018,0901230,9,138
2018,0901260,9,499
2018,0901290,9,214
2018,0901320,9,249
2018,0901350,9,97
2018,0901360,9,99
2018,0901440,9,211
2018,0901470,9,409
2018,0901530,9,759
2018,0901560,9,328
2018,0901620,9,500
2018,0901680,9,164
2018,0901710,9,690
2018,0901740,9,149
2018,0901770,9,282
2018,0901800,9,280
2018,0901860,9,381
2018,0901920,9,1508
2018,0902070,9,229
2018,0902130,9,77
2018,0902160,9,205
2018,0902220,9,62
2018,0902280,9,225
2018,0902310,9,496
2018,0902400,9,616
2018,0902490,9,359
2018,0902520,9,427
2018,0902550,9,278
2018,0902580,9,156
2018,0902640,9,299
2018,0902670,9,764
2018,0902700,9,294
2018,0902730,9,182
2018,0902790,9,1556
2018,0902820,9,295
2018,0902850,9,345
2018,0902880,9,339
2018,0902910,9,360
2018,0902970,9,129
2018,0903030,9,278
2018,0903060,9,47
2018,0903090,9,1004
2018,0903120,9,2
2018,0903180,9,93
2018,0903240,9,120
2018,0903270,9,125
2018,0903300,9,192
2018,0903330,9,93
2018,0903390,9,95
2018,0903450,9,198
2018,0903480,9,61
2018,0903512,9,9
2018,0903515,9,107
2018,0903520,9,195
2018,0903530,9,54
2018,0903535,9,114
2018,0903536,9,181
2018,0903537,9,299
2018,0903538,9,184
2018,0903539,9,142
2018,0903540,9,122
2018,0903570,9,37
2018,0903600,9,87
2018,0903630,9,168
2018,0903660,9,379
2018,0903720,9,185
2018,0903750,9,209
2018,0903780,9,220
2018,0903810,9,400
2018,0903840,9,169
2018,0903990,9,155
2018,0904050,9,336
2018,0904110,9,340
2018,0904140,9,116
2018,0904170,9,323
2018,0904230,9,515
2018,0904290,9,93
2018,0904320,9,1254
2018,0904380,9,164
2018,0904440,9,532
2018,0904470,9,215
2018,0904500,9,58
2018,0904530,9,76
2018,0904560,9,189
2018,0904590,9,269
2018,0904620,9,573
2018,0904680,9,245
2018,0904740,9,474
2018,0904830,9,1215
2018,0904860,9,196
2018,0904890,9,197
2018,0904920,9,785
2018,0904950,9,439
2018,0904980,9,58
2018,0905010,9,203
2018,0905040,9,464
2018,0905070,9,300
2018,0905130,9,293
2018,0905190,9,148
2018,0905220,9,279
2018,0905250,9,112
2018,0905280,9,162
2018,0905371,9,521
2018,0905372,9,62
2018,0905373,9,238
2018,0900002,10,2837
2018,0900003,10,38
2018,0900004,10,21
2018,0900005,10,284
2018,0900007,10,10
2018,0900014,10,61
2018,0900015,10,50
2018,0900018,10,17
2018,0900024,10,73
2018,0900031,10,31
2018,0900060,10,119
2018,0900070,10,47
2018,0900120,10,250
2018,0900207,10,16
2018,0900208,10,68
2018,0900210,10,245
2018,0900212,10,45
2018,0900214,10,49
2018,0900219,10,61
2018,0900221,10,58
2018,0900270,10,244
2018,0900330,10,164
2018,0900360,10,62
2018,0900420,10,200
2018,0900450,10,1347
2018,0900510,10,572
2018,0900540,10,229
2018,0900690,10,133
2018,0900700,10,508
2018,0900750,10,365
2018,0900810,10,144
2018,0900840,10,209
2018,0900910,10,26
2018,0900960,10,116
2018,0900990,10,141
2018,0901020,10,824
2018,0901050,10,333
2018,0901110,10,89
2018,0901170,10,69
2018,0901200,10,97
2018,0901230,10,119
2018,0901260,10,555
2018,0901290,10,242
2018,0901320,10,270
2018,0901350,10,61
2018,0901360,10,83
2018,0901440,10,198
2018,0901470,10,419
2018,0901530,10,754
2018,0901560,10,323
2018,0901620,10,510
2018,0901680,10,153
2018,0901710,10,685
2018,0901740,10,126
2018,0901770,10,269
2018,0901800,10,265
2018,0901860,10,366
2018,0901920,10,1324
2018,0902070,10,210
2018,0902130,10,80
2018,0902160,10,179
2018,0902220,10,64
2018,0902280,10,285
2018,0902310,10,441
2018,0902400,10,570
2018,0902490,10,348
2018,0902520,10,472
2018,0902550,10,247
2018,0902580,10,158
2018,0902640,10,319
2018,0902670,10,555
2018,0902700,10,370
2018,0902730,10,186
2018,0902790,10,1494
2018,0902820,10,262
2018,0902850,10,346
2018,0902880,10,325
2018,0902910,10,381
2018,0902970,10,145
2018,0903030,10,242
2018,0903060,10,42
2018,0903090,10,970
2018,0903120,10,5
2018,0903180,10,104
2018,0903240,10,134
2018,0903270,10,159
2018,0903300,10,175
2018,0903330,10,94
2018,0903390,10,98
2018,0903450,10,196
2018,0903480,10,65
2018,0903512,10,14
2018,0903515,10,96
2018,0903520,10,201
2018,0903530,10,64
2018,0903535,10,136
2018,0903536,10,169
2018,0903537,10,282
2018,0903538,10,156
2018,0903539,10,181
2018,0903540,10,113
2018,0903570,10,33
2018,0903600,10,86
2018,0903630,10,136
2018,0903660,10,369
2018,0903720,10,211
2018,0903750,10,257
2018,0903780,10,213
2018,0903810,10,432
2018,0903840,10,198
2018,0903990,10,175
2018,0904050,10,341
2018,0904110,10,335
2018,0904140,10,116
2018,0904170,10,313
2018,0904230,10,518
2018,0904260,10,1
2018,0904290,10,98
2018,0904320,10,1116
2018,0904380,10,172
2018,0904440,10,541
2018,0904470,10,204
2018,0904500,10,68
2018,0904530,10,60
2018,0904560,10,216
2018,0904590,10,201
2018,0904620,10,538
2018,0904680,10,202
2018,0904740,10,508
2018,0904830,10,1237
2018,0904860,10,217
2018,0904890,10,184
2018,0904920,10,797
2018,0904950,10,366
2018,0904980,10,50
2018,0905010,10,207
2018,0905040,10,474
2018,0905070,10,280
2018,0905130,10,344
2018,0905190,10,158
2018,0905220,10,288
2018,0905250,10,106
2018,0905280,10,169
2018,0905371,10,568
2018,0905372,10,91
2018,0905373,10,260
2018,0900002,11,2488
2018,0900003,11,26
2018,0900004,11,12
2018,0900005,11,297
2018,0900007,11,4
2018,0900014,11,47
2018,0900015,11,38
2018,0900018,11,25
2018,0900024,11,60
2018,0900031,11,52
2018,0900060,11,154
2018,0900070,11,54
2018,0900120,11,238
2018,0900207,11,15
2018,0900208,11,48
2018,0900210,11,207
2018,0900212,11,40
2018,0900214,11,52
2018,0900221,11,39
2018,0900270,11,233
2018,0900330,11,168
2018,0900360,11,62
2018,0900420,11,243
2018,0900450,11,1158
2018,0900510,11,540
2018,0900540,11,208
2018,0900690,11,114
2018,0900700,11,545
2018,0900750,11,348
2018,0900810,11,162
2018,0900840,11,174
2018,0900910,11,27
2018,0900960,11,122
2018,0900990,11,129
2018,0901020,11,782
2018,0901050,11,358
2018,0901110,11,100
2018,0901170,11,54
2018,0901200,11,83
2018,0901230,11,117
2018,0901260,11,515
2018,0901290,11,232
2018,0901320,11,245
2018,0901350,11,72
2018,0901360,11,92
2018,0901440,11,196
2018,0901470,11,338
2018,0901530,11,743
2018,0901560,11,304
2018,0901620,11,494
2018,0901680,11,162
2018,0901710,11,699
2018,0901740,11,129
2018,0901770,11,255
2018,0901800,11,287
2018,0901860,11,387
2018,0901920,11,1142
2018,0902070,11,172
2018,0902130,11,81
2018,0902160,11,200
2018,0902220,11,77
2018,0902280,11,289
2018,0902310,11,402
2018,0902400,11,548
2018,0902490,11,336
2018,0902520,11,412
2018,0902550,11,236
2018,0902580,11,146
2018,0902640,11,315
2018,0902670,11,528
2018,0902700,11,302
2018,0902730,11,194
2018,0902790,11,1312
2018,0902820,11,229
2018,0902850,11,349
2018,0902880,11,315
2018,0902910,11,426
2018,0902970,11,138
2018,0903030,11,260
2018,0903060,11,49
2018,0903090,11,796
2018,0903120,11,3
2018,0903180,11,129
2018,0903240,11,137
2018,0903270,11,174
2018,0903300,11,161
2018,0903330,11,104
2018,0903390,11,91
2018,0903450,11,221
2018,0903480,11,62
2018,0903512,11,8
2018,0903515,11,111
2018,0903520,11,165
2018,0903530,11,72
2018,0903535,11,127
2018,0903536,11,144
2018,0903537,11,323
2018,0903538,11,170
2018,0903539,11,161
2018,0903540,11,125
2018,0903570,11,27
2018,0903600,11,94
2018,0903630,11,147
2018,0903660,11,382
2018,0903720,11,163
2018,0903750,11,251
2018,0903780,11,211
2018,0903810,11,393
2018,0903840,11,187
2018,0903990,11,155
2018,0904050,11,374
2018,0904110,11,361
2018,0904140,11,105
2018,0904170,11,332
2018,0904230,11,537
2018,0904290,11,102
2018,0904320,11,1147
2018,0904380,11,170
2018,0904440,11,517
2018,0904470,11,188
2018,0904500,11,49
2018,0904530,11,47
2018,0904560,11,205
2018,0904590,11,188
2018,0904620,11,495
2018,0904680,11,201
2018,0904740,11,479
2018,0904830,11,1163
2018,0904860,11,220
2018,0904890,11,210
2018,0904920,11,721
2018,0904950,11,367
2018,0904980,11,53
2018,0905010,11,185
2018,0905040,11,441
2018,0905070,11,273
2018,0905130,11,313
2018,0905190,11,148
2018,0905220,11,300
2018,0905250,11,113
2018,0905280,11,209
2018,0905371,11,610
2018,0905372,11,89
2018,0905373,11,292
2018,0900002,12,2339
2018,0900003,12,25
2018,0900004,12,7
2018,0900005,12,318
2018,0900007,12,13
2018,0900014,12,38
2018,0900015,12,33
2018,0900018,12,30
2018,0900024,12,45
2018,0900027,12,1
2018,0900031,12,31
2018,0900060,12,160
2018,0900070,12,124
2018,0900120,12,225
2018,0900207,12,12
2018,0900208,12,48
2018,0900210,12,235
2018,0900212,12,35
2018,0900214,12,24
2018,0900221,12,33
2018,0900270,12,240
2018,0900330,12,162
2018,0900360,12,66
2018,0900420,12,235
2018,0900450,12,1167
2018,0900510,12,579
2018,0900540,12,209
2018,0900690,12,116
2018,0900700,12,555
2018,0900750,12,389
2018,0900810,12,138
2018,0900840,12,194
2018,0900910,12,73
2018,0900960,12,112
2018,0900990,12,128
2018,0901020,12,720
2018,0901050,12,343
2018,0901110,12,71
2018,0901170,12,75
2018,0901200,12,75
2018,0901230,12,132
2018,0901260,12,595
2018,0901290,12,209
2018,0901320,12,261
2018,0901350,12,71
2018,0901360,12,80
2018,0901440,12,198
2018,0901470,12,352
2018,0901530,12,794
2018,0901560,12,300
2018,0901620,12,526
2018,0901680,12,176
2018,0901710,12,709
2018,0901740,12,130
2018,0901770,12,275
2018,0901800,12,264
2018,0901860,12,378
2018,0901920,12,1127
2018,0902070,12,200
2018,0902130,12,87
2018,0902160,12,191
2018,0902220,12,74
2018,0902280,12,269
2018,0902310,12,437
2018,0902400,12,536
2018,0902490,12,332
2018,0902520,12,456
2018,0902550,12,251
2018,0902580,12,146
2018,0902640,12,335
2018,0902670,12,607
2018,0902700,12,323
2018,0902730,12,222
2018,0902790,12,1314
2018,0902820,12,244
2018,0902850,12,297
2018,0902880,12,331
2018,0902910,12,422
2018,0902970,12,134
2018,0903030,12,262
2018,0903060,12,46
2018,0903090,12,811
2018,0903120,12,32
2018,0903180,12,111
2018,0903240,12,164
2018,0903270,12,167
2018,0903300,12,179
2018,0903330,12,123
2018,0903390,12,107
2018,0903450,12,218
2018,0903480,12,92
2018,0903512,12,11
2018,0903515,12,93
2018,0903520,12,196
2018,0903530,12,71
2018,0903535,12,161
2018,0903536,12,196
2018,0903537,12,316
2018,0903538,12,175
2018,0903539,12,162
2018,0903540,12,114
2018,0903570,12,40
2018,0903600,12,111
2018,0903630,12,151
2018,0903660,12,366
2018,0903720,12,206
2018,0903750,12,235
2018,0903780,12,231
2018,0903810,12,417
2018,0903840,12,193
2018,0903990,12,175
2018,0904050,12,366
2018,0904110,12,393
2018,0904140,12,125
2018,0904170,12,319
2018,0904230,12,471
2018,0904260,12,1
2018,0904290,12,97
2018,0904320,12,1085
2018,0904380,12,165
2018,0904440,12,500
2018,0904470,12,203
2018,0904500,12,67
2018,0904530,12,62
2018,0904560,12,200
2018,0904590,12,197
2018,0904620,12,543
2018,0904680,12,215
2018,0904740,12,456
2018,0904830,12,1230
2018,0904860,12,210
2018,0904890,12,235
2018,0904920,12,804
2018,0904950,12,364
2018,0904980,12,62
2018,0905010,12,208
2018,0905040,12,479
2018,0905070,12,297
2018,0905130,12,319
2018,0905190,12,146
2018,0905220,12,283
2018,0905250,12,133
2018,0905280,12,207
2018,0905371,12,557
2018,0905372,12,114
2018,0905373,12,308
2019,0900007,pk,60
2019,0900010,pk,34
2019,0900016,pk,38
2019,0900028,pk,58
2019,0900030,pk,42
2019,0900060,pk,107
2019,0900070,pk,4
2019,0900090,pk,43
2019,0900120,pk,56
2019,0900150,pk,19
2019,0900207,pk,81
2019,0900210,pk,59
2019,0900215,pk,36
2019,0900216,pk,76
2019,0900220,pk,57
2019,0900240,pk,22
2019,0900270,pk,90
2019,0900330,pk,314
2019,0900360,pk,12
2019,0900390,pk,21
2019,0900420,pk,123
2019,0900450,pk,911
2019,0900510,pk,285
2019,0900540,pk,52
2019,0900570,pk,113
2019,0900660,pk,45
2019,0900690,pk,32
2019,0900700,pk,886
2019,0900720,pk,18
2019,0900750,pk,103
2019,0900810,pk,57
2019,0900840,pk,104
2019,0900900,pk,27
2019,0900910,pk,172
2019,0900960,pk,96
2019,0900990,pk,59
2019,0901020,pk,270
2019,0901050,pk,85
