"Student Counts by School and Race"
"All Districts, All Schools"
"2011-12"

"",,,,"Race",,,,,,,
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","*","*","*",10,"*","*",189,211
,,"James Morris School","=""2060212""",0,"*","*",8,0,0,169,183
,,"Wamogo Regional High School","=""2066112""",0,7,"*",8,"*",6,529,556
,,"Warren Elementary School","=""2060312""",0,"*",0,"*",0,0,84,89
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","*",8,"*",8,0,0,350,369
,,"Links","=""2079212""",0,"*",0,"*",0,0,10,12
,,"Northwestern Regional High School","=""2076112""",0,7,"*",13,0,"*",690,715
,,"AIM","=""2079112""",0,0,"*","*",0,0,12,15
,,"Intensive Learning Program","=""2079412""",0,0,"*","*",0,0,7,9
,,"FLEX","=""2079012""",0,0,0,0,0,0,"*","*"
,,"STEP","=""2079312""",0,0,0,0,0,0,26,26
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","*",19,9,17,0,"*",1123,1175
,,"RHAM Middle School","=""2085112""",0,8,"*",10,0,"*",583,609
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","*",24,"*",30,0,14,930,1006
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","*",15,"*",35,"*","*",764,822
,,"Har-Bur Middle School","=""2105112""",0,13,"*",37,"*","*",822,879
,,"Harwinton Consolidated School","=""2100312""",0,6,"*",8,0,"*",426,445
,,"Lake Garda Elementary School","=""2100212""",0,13,"*",14,0,"*",487,519
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","*","*",6,16,0,"*",266,292
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","*",7,"*",17,0,7,324,358
,,"Coginchaug Regional High School","=""2136112""",0,"*","*",17,0,14,542,582
,,"Francis E. Korn School","=""2130212""",0,"*",0,10,0,"*",172,192
,,"Frederick Brewster School","=""2130112""",0,"*",0,"*",0,10,213,235
,,"John Lyman School","=""2130512""",0,10,"*",11,0,"*",266,300
,,"Middlefield Memorial School","=""2130412""",0,"*",0,7,0,"*",308,325
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","*","*","*",6,0,"*",304,317
,,"Nonnewaug High School","=""2146112""","*",8,"*",19,"*",0,783,817
,,"Integrated Star Preschool Program","=""2148012""",0,"*",0,"*",0,0,41,45
,,"Mitchell Elementary School","=""2140212""",0,13,"*","*",0,0,368,396
,,"Woodbury Middle School","=""2145112""",0,11,"*",7,0,"*",397,421
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","*",35,9,19,0,"*",330,397
,,"Memorial Middle School","=""2155212""","*",27,"*",23,0,0,455,510
,,"Pomperaug Regional High School","=""2156212""","*",58,13,62,0,"*",1146,1288
,,"Rochambeau Middle School","=""2155112""","*",26,"*",14,0,0,461,505
,,"Long Meadow Elementary School","=""2150712""",0,39,12,30,0,10,502,593
,,"Middlebury Elementary School","=""2150612""",0,13,"*",22,0,"*",407,451
,,"Pomperaug Elementary School","=""2150512""",0,26,"*",12,"*","*",436,481
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","*",12,12,35,0,"*",411,473
,,"Algonquin School","=""2160312""",0,"*",6,14,0,"*",449,475
,,"Community School","=""2160212""",0,"*",9,"*",0,0,189,208
,,"Long River Middle School","=""2165112""",0,"*",7,26,0,"*",540,579
,,"Woodland Regional High School","=""2166012""",0,"*",19,34,0,"*",679,742
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","*",9,10,0,0,"*",275,300
,,"Haddam-Killingworth High School","=""2176112""","*",8,8,13,0,"*",624,657
,,"Haddam Elementary School","=""2170112""",0,9,"*","*",0,"*",253,270
,,"Haddam-Killingworth Middle School","=""2175112""",0,22,"*",8,0,"*",726,768
,,"Killingworth Elementary School","=""2170312""",0,"*","*","*",0,14,365,389
"Regional School District 18","=""2180012""","Center School","=""2180312""","*",7,0,9,"*",8,234,260
,,"Lyme Consolidated School","=""2180112""",0,"*",0,"*",0,"*",147,156
,,"Lyme-Old Lyme High School","=""2186112""",0,15,"*",16,0,"*",376,412
,,"Lyme-Old Lyme Middle School","=""2185112""",0,15,0,"*",0,"*",326,350
,,"Mile Creek School","=""2180212""",0,12,"*",16,0,"*",238,270
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","*",66,25,59,"*",7,1064,1225
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",29,"*",23,0,6,366,430
,,"Ridgebury Elementary School","=""1180311""","*",28,"*",20,0,14,343,408
,,"Ridgefield High School","=""1186111""","*",68,17,68,0,"*",1609,1771
,,"Scotland Elementary School","=""1180511""","*",10,"*",25,0,14,334,385
,,"Barlow Mountain Elementary School","=""1180811""",0,25,"*","*",0,10,327,372
,,"East Ridge Middle School","=""1185111""",0,46,"*",34,0,"*",677,767
,,"Farmingville Elementary School","=""1180411""",0,18,0,"*",0,"*",301,340
,,"Scotts Ridge Middle School","=""1185211""",0,15,"*",28,"*","*",487,538
,,"Veterans Park Elementary School","=""1180211""",0,"*",0,21,0,"*",310,349
,,"Ridgefield Transition Program","=""1189011""",0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","*",65,21,53,0,"*",478,624
,,"Myrtle H. Stevens School","=""1190411""","*",63,11,42,0,"*",398,526
,,"Rocky Hill High School","=""1196111""","*",58,46,56,0,"*",598,762
,,"West Hill School","=""1190511""","*",173,14,27,0,"*",394,618
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","*",22,12,16,"*","*",389,443
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","*",9,25,48,0,"*",204,290
,,"Bungay School","=""1240111""","*",29,14,29,0,"*",471,546
,,"Seymour Middle School","=""1245111""","*","*",20,47,0,0,501,588
,,"Paul E. Chatfield School","=""1240411""",0,"*",9,25,0,"*",238,279
,,"Seymour High School","=""1246111""",0,16,25,60,0,0,495,596
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","*","*","*","*",0,"*",176,191
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,18,"*",16,0,"*",338,380
,,"Elizabeth Shelton School","=""1260511""","*",41,16,34,0,"*",378,473
,,"Intermediate School","=""1265111""","*",53,"*",73,0,0,770,931
,,"Long Hill School","=""1260811""","*",39,25,77,"*","*",293,441
,,"Perry Hill Elementary School","=""1261111""","*",45,18,75,0,"*",687,829
,,"Shelton High School","=""1266111""","*",57,53,124,0,"*",1320,1563
,,"Sunnyside School","=""1260611""","*",29,22,27,0,"*",163,251
,,"Booth Hill School","=""1261011""",0,19,"*",21,"*","*",311,360
"Sherman School District","=""1270011""","Sherman School","=""1270111""","*","*","*",7,0,12,372,397
"Somers School District","=""1290011""","Somers High School","=""1296111""","*",13,13,14,0,"*",503,552
,,"Mabelle B. Avery Middle School","=""1295111""",0,6,7,13,0,9,342,377
,,"Somers Elementary School","=""1290411""",0,"*",10,20,"*",8,639,684
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",0,60,21,39,0,16,252,388
,,"Orchard Hill School","=""1320611""","*",65,21,23,9,"*",261,386
,,"South Windsor High School","=""1326211""","*",124,73,89,"*",22,1144,1458
,,"Timothy Edwards School","=""1325111""","*",120,49,83,"*",27,809,1090
,,"Eli Terry School","=""1320711""",0,"*","*",34,0,44,313,417
,,"Philip R. Smith School","=""1320111""",0,47,15,20,0,0,251,333
,,"Wapping Elementary School","=""1320411""",0,33,15,22,"*","*",206,280
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","*",28,14,31,"*",21,742,840
,,"R. E. Thalberg Elementary School","=""1310911""","*",31,"*",22,0,9,355,425
,,"South End Elementary School","=""1310711""","*","*",8,22,0,11,193,241
,,"Southington High School","=""1316211""","*",63,43,98,0,"*",1790,2028
,,"William H. Hatton Elementary School","=""1310211""","*","*","*",28,0,12,389,436
,,"Zaya A. Oshana Elementary School","=""1310611""","*","*",14,10,0,"*",242,275
,,"Flanders Elementary School","=""1311311""",0,16,"*",20,0,"*",234,285
,,"Joseph A. Depaolo Middle School","=""1315111""",0,29,10,61,0,17,655,772
,,"Urbin T. Kelley School","=""1311411""",0,15,"*",18,"*","*",345,387
,,"Walter A. Derynoski Elementary School","=""1311511""",0,"*","*",29,0,19,580,650
,,"William M. Strong Elementary School","=""1310811""",0,"*",11,10,"*",13,320,364
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*","*",38,0,39,289,374
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","*",11,"*",28,0,9,440,497
,,"West Stafford School","=""1340411""","*",0,0,"*",0,16,168,200
,,"Stafford High School","=""1346111""",0,"*","*",12,0,11,479,513
,,"Stafford Middle School","=""1345211""",0,6,"*",17,"*",6,375,407
,,"Staffordville School","=""1340311""",0,"*","*",11,0,"*",182,202
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","*",34,100,292,0,"*",367,804
,,"Scofield Middle School","=""1355711""","*",63,91,211,0,"*",257,629
,,"Stillmeadow School","=""1352111""","*",56,97,289,0,"*",251,715
,,"Toquam Magnet School","=""1351911""","*",77,133,261,0,"*",172,647
,,"Northeast School","=""1351811""",0,45,101,230,0,8,303,687
,,"Cloonan School","=""1355611""",0,"*",135,175,0,"*",215,577
,,"Davenport Ridge School","=""1352011""",0,"*",120,157,0,"*",208,537
,,"Dolan School","=""1355311""",0,"*",109,213,0,"*",183,528
,,"Hart School","=""1352211""",0,101,120,214,0,6,114,555
,,"Julia A. Stark School","=""1351211""",0,43,90,277,0,11,146,567
,,"K. T. Murphy School","=""1350511""",0,90,79,240,0,6,112,527
,,"Newfield School","=""1350611""",0,90,134,209,0,12,242,687
,,"Rippowam Middle School","=""1355811""",0,"*",177,198,0,"*",239,646
,,"Roxbury School","=""1350911""",0,"*",164,220,0,"*",212,645
,,"Springdale School","=""1351111""",0,36,72,282,0,8,222,620
,,"Stamford High School","=""1356111""",0,"*",538,546,0,"*",684,1861
,,"The Academy of Information, Technology & Engineering","=""1356411""",0,72,126,165,0,6,323,692
,,"Turn of River School","=""1355511""",0,"*",89,220,0,"*",211,557
,,"Westhill High School","=""1356311""",0,"*",459,812,0,"*",856,2275
,,"Westover School","=""1351411""",0,112,192,203,0,10,192,709
,,"Preschool Team","=""1358011""",0,0,"*",12,0,"*",8,25
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*","*",17,0,18,447,489
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","*",27,"*",19,0,0,708,773
,,"West Vine Street School","=""1370611""","*","*",7,13,0,0,177,203
,,"Deans Mill School","=""1370511""",0,17,"*",18,0,"*",463,508
,,"Pawcatuck Middle School","=""1375111""",0,12,8,12,0,0,321,353
,,"Stonington Middle School","=""1375211""",0,10,9,10,0,10,382,421
,,"West Broad Street School","=""1370411""",0,"*","*",10,0,"*",126,146
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","*",22,238,264,"*",27,604,1161
,,"David Wooster Middle School","=""1385211""","*","*",131,119,0,22,257,543
,,"Harry B. Flood Middle School","=""1385311""","*",17,117,172,0,"*",289,604
,,"Nichols School","=""1380911""","*",17,80,140,0,"*",177,430
,,"Second Hill Lane School","=""1381011""","*",22,147,194,0,"*",322,707
,,"Stratford High School","=""1386111""","*",25,291,311,0,"*",447,1083
,,"Eli Whitney School","=""1381311""",0,15,84,132,0,7,299,537
,,"Chapel School","=""1380311""",0,24,134,129,"*","*",258,561
,,"Franklin School","=""1380411""",0,9,65,103,0,10,104,291
,,"IPP at Honeyspot School","=""1381611""",0,15,51,57,0,9,110,242
,,"Johnson House Elementary School","=""1381511""",0,16,107,98,0,12,225,458
,,"Lordship School","=""1380811""",0,"*",64,60,0,"*",89,219
,,"Wilcoxson School","=""1381411""",0,17,59,95,0,10,201,382
,,"Secondary STEPS Program","=""1389111""",0,0,7,"*",0,0,"*",9
,,"Strive-Stratford","=""1389011""",0,0,"*","*",0,0,7,15
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","*",6,12,20,0,"*",431,472
,,"McAlister Intermediate School","=""1390311""","*",10,17,19,0,"*",504,552
,,"Suffield High School","=""1396111""","*",17,31,34,0,"*",782,867
,,"Suffield Middle School","=""1395111""",0,22,"*",18,0,"*",537,595
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","*","*",148,99,"*",22,"*",276
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","*","*",15,63,0,21,433,542
"The Woodstock Academy District","=""9030022""","The Woodstock Academy","=""9036122""","*",52,"*",37,0,7,996,1098
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","*",7,"*",12,0,0,452,477
,,"Black Rock School","=""1400111""",0,"*","*",7,0,"*",321,338
,,"Thomaston Center School","=""1400211""",0,"*","*",6,0,"*",222,239
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","*",0,"*",10,0,12,377,403
,,"Tourtellotte Memorial High School","=""1416111""","*",0,"*",10,0,"*",323,338
,,"Mary R. Fisher Elementary School","=""1410111""",0,"*","*",20,0,12,409,444
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","*",22,"*",16,0,0,567,614
,,"Tolland High School","=""1426111""","*",33,15,"*",0,0,861,916
,,"Tolland Intermediate School","=""1420211""","*",18,"*",25,0,0,635,688
,,"Tolland Middle School","=""1425111""","*",26,"*",19,0,0,672,733
"Torrington School District","=""1430011""","East School","=""1430111""","*",14,13,28,0,"*",350,411
,,"Torringford School","=""1430911""","*",27,23,72,"*",18,497,641
,,"Torrington High School","=""1436111""","*",41,73,189,0,"*",787,1113
,,"Torrington Middle School","=""1435111""","*",33,46,185,"*",24,835,1127
,,"Forbes School","=""1430211""",0,11,10,112,0,23,230,386
,,"Southwest School","=""1430811""",0,13,15,67,0,14,215,324
,,"Vogel-Wetmore School","=""1431311""",0,13,25,154,0,19,248,459
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",6,27,17,32,"*","*",436,521
,,"Daniels Farm School","=""1440811""","*",35,11,18,0,"*",404,472
,,"Frenchtown Elementary School","=""1441011""","*",69,35,66,0,"*",478,653
,,"Hillcrest Middle School","=""1445211""","*",51,"*",48,0,0,621,748
,,"Middlebrook School","=""1440311""","*",24,24,44,"*","*",369,467
,,"Tashua School","=""1440911""","*",40,9,18,0,"*",323,392
,,"Trumbull High School","=""1446111""","*","*",130,164,0,0,1781,2187
,,"Jane Ryan School","=""1440411""",0,19,8,22,0,0,358,407
,,"Madison Middle School","=""1445111""",0,55,20,51,0,0,731,857
,,"Trumbull Early Childhood Education Center","=""1448011""",0,15,12,29,"*","*",175,237
"Unified School District #2","=""3470015""","Albert J. Solnit - South Campus","=""3470315""","*",0,20,19,0,"*",15,56
,,"Albert J. Solnit Children's Center - North Campus","=""3470115""","*","*",6,7,0,0,9,25
,,"Walter G. Cady School","=""3476715""",0,0,52,33,0,"*","*",99
"Vernon School District","=""1460011""","Center Road School","=""1461411""","*",30,47,46,0,"*",364,499
,,"Lake Street School","=""1460111""","*",8,30,15,0,"*",227,286
,,"Northeast School","=""1460311""","*",17,34,45,0,"*",192,292
,,"Rockville High School","=""1466111""","*",70,143,102,0,"*",733,1052
,,"Skinner Road School","=""1461011""","*",29,51,52,0,"*",231,375
,,"Vernon Center Middle School","=""1465111""","*",31,107,86,0,"*",515,741
,,"Maple Street School","=""1460211""",0,"*",71,75,0,"*",150,310
,,"Next Step Program","=""1469011""",0,0,"*","*",0,0,8,14
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*","*","*",11,0,19,280,319
"Wallingford School District","=""1480011""","Highland School","=""1480211""","*",21,"*",37,"*",0,261,324
,,"Cook Hill School","=""1481011""","*",15,11,92,0,"*",265,385
,,"Dag Hammarskjold Middle School","=""1485211""","*",28,18,96,0,"*",564,709
,,"Lyman Hall High School","=""1486111""","*",45,34,137,0,"*",910,1129
,,"Mark T. Sheehan High School","=""1486211""","*",37,"*",90,0,0,766,917
,,"Rock Hill School","=""1480411""","*",18,"*",51,0,0,270,349
,,"Evarts C. Stevens School","=""1480911""",0,16,"*",68,0,"*",290,384
,,"James H. Moran Middle School","=""1485311""",0,45,"*",81,0,"*",611,755
,,"Mary G. Fritz Elementary School of Yalesville","=""1480811""",0,24,"*",32,0,"*",332,397
,,"Moses Y. Beach School","=""1480111""",0,"*","*",67,0,0,269,354
,,"Parker Farms School","=""1480311""",0,17,13,63,0,0,235,328
,,"Pond Hill School","=""1481211""",0,11,8,62,0,0,252,333
,,"WISE Intermediate Program","=""1489211""",0,"*",0,"*",0,0,"*",7
,,"A.R.T.S. Academy","=""1489011""",0,0,"*","*",0,0,14,17
,,"Wallingford Transition Academy","=""1489111""",0,0,0,"*",0,0,"*",12
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","*",13,256,532,"*",45,226,1076
,,"B. W. Tinker School","=""1512111""","*","*",101,216,0,23,219,568
,,"Bucks Hill School","=""1510511""","*","*",146,321,0,19,75,571
,,"Bunker Hill School","=""1510611""","*",11,148,230,0,"*",101,497
,,"Crosby High School","=""1516211""",10,44,410,597,8,14,294,1377
,,"Driggs School","=""1510911""","*","*",159,308,0,10,60,544
,,"Duggan School","=""1511611""","*","*",93,208,0,19,55,381
,,"F. J. Kingsbury School","=""1511411""","*",8,165,257,0,"*",80,515
,,"Gilmartin School","=""1512611""",7,7,91,209,0,8,78,400
,,"H. S. Chase School","=""1510711""","*",17,161,344,0,"*",219,756
,,"Hopeville School","=""1511311""","*","*",74,280,0,6,79,445
,,"John F. Kennedy High School","=""1516411""",7,26,329,615,0,12,425,1414
,,"Maloney Interdistrict Magnet School","=""1513111""","*","*",114,155,0,31,284,603
,,"Margaret M. Generali Elementary School","=""1511111""","*","*",108,237,0,14,169,533
,,"Michael F. Wallace Middle School","=""1515111""","*",32,308,595,"*",51,226,1223
,,"North End Middle School","=""1515311""","*",13,373,613,"*",28,160,1195
,,"Rotella Interdistrict Magnet School","=""1513311""","*","*",98,166,0,34,298,615
,,"Sprague School","=""1512011""","*","*",90,235,0,"*",35,370
,,"Washington School","=""1512311""",6,"*",55,235,0,"*",43,348
,,"Waterbury Arts Magnet School","=""1516011""","*","*",100,106,0,28,224,467
,,"Wendell L. Cross School","=""1510811""",7,16,72,164,0,7,111,377
,,"Woodrow Wilson School","=""1513211""","*","*",116,252,0,7,45,423
,,"Carrington School","=""1512711""",0,9,77,238,0,7,131,462
,,"Regan School","=""1512811""",0,"*",96,139,0,"*",50,292
,,"Special Education Preschool","=""1518011""",0,10,34,104,0,14,51,213
,,"Walsh School","=""1512211""",0,"*",180,275,0,"*",29,499
,,"Waterbury Arts Magnet School (Middle)","=""1515011""",0,"*",74,90,"*",23,138,330
,,"Wilby High School","=""1516311""",0,"*",494,654,"*",17,138,1321
,,"Enlightenment School","=""1519111""",0,0,56,100,0,0,20,176
,,"State Street School","=""1519011""",0,0,23,36,0,0,12,71
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","*",45,33,42,0,"*",552,683
,,"Great Neck Elementary School","=""1520211""","*",13,"*",27,0,"*",302,351
,,"Oswegatchie Elementary School","=""1520611""","*",22,16,26,0,"*",327,399
,,"Quaker Hill Elementary School","=""1520711""",9,31,13,27,0,7,270,357
,,"Waterford High School","=""1526111""","*",51,46,69,0,"*",718,895
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","*","*",0,21,0,"*",295,324
,,"John Trumbull Primary School","=""1530211""","*",16,"*",47,0,22,604,701
,,"Swift Middle School","=""1535111""","*",17,"*",59,0,21,658,771
,,"Watertown High School","=""1536111""","*",27,17,37,0,"*",857,956
,,"Polk School","=""1530411""",0,12,7,25,0,7,294,345
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",75,28,36,"*",15,314,471
,,"Bugbee School","=""1550411""","*",41,11,15,"*",10,376,455
,,"Charter Oak International Academy","=""1550511""","*",60,45,120,0,"*",62,299
,,"Conard High School","=""1556111""","*",143,149,276,0,"*",850,1451
,,"Hall High School","=""1556211""","*",159,149,215,0,"*",981,1531
,,"King Philip Middle School","=""1555111""","*",104,85,120,"*",19,549,884
,,"Norfeldt School","=""1551011""","*",55,27,22,0,"*",300,425
,,"Sedgwick Middle School","=""1555211""","*",97,91,175,0,"*",551,942
,,"Webster Hill School","=""1551211""","*",54,42,85,0,"*",275,472
,,"Whiting Lane School","=""1551311""","*",44,68,110,0,"*",317,553
,,"Wolcott School","=""1551511""","*",86,42,83,0,"*",283,513
,,"Braeburn School","=""1550211""",0,28,30,36,0,15,308,417
,,"Bristow Middle School","=""1555311""",0,42,36,52,0,16,277,423
,,"Duffy School","=""1550611""",0,28,27,31,0,18,420,524
,,"Morley School","=""1550911""",0,15,18,30,0,8,285,356
,,"Smith School","=""1551711""",0,66,37,129,0,16,89,337
,,"Strive-West Hartford","=""1559211""",0,0,9,10,0,"*","*",26
,,"West Hartford Post Secondary Transition Program - Cogswell","=""1559011""",0,0,"*","*",0,0,8,12
,,"Achieve","=""1559111""",0,0,0,"*",0,0,"*",6
"West Haven School District","=""1560011""","Washington School","=""1561211""","*",11,80,188,"*",20,160,461
,,"Alma E. Pagels School","=""1560811""","*",19,82,66,0,"*",179,359
,,"Edith E. Mackrille School","=""1560611""","*",20,68,96,0,"*",193,396
,,"Savin Rock Community School","=""1561411""","*","*",123,220,0,22,133,510
,,"West Haven High School","=""1566111""","*",51,352,415,0,"*",659,1515
,,"Carrigan 5/6 Intermediate School","=""1565311""",0,27,212,299,0,44,340,922
,,"Forest School","=""1560311""",0,23,136,189,0,21,107,476
,,"Harry M. Bailey Middle School","=""1565111""",0,26,214,267,0,39,402,948
,,"Seth G. Haley School","=""1560411""",0,24,46,123,0,15,264,472
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","*",7,"*",34,0,0,292,336
,,"Westbrook Middle School","=""1545111""","*","*","*",19,0,6,260,290
,,"Westbrook High School","=""1546111""",0,"*","*",7,0,"*",281,296
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","*",25,10,23,"*",9,559,628
,,"Hurlbutt Elementary School","=""1570111""",0,19,"*","*",0,27,458,525
,,"Weston High School","=""1576111""",0,18,8,20,0,7,702,755
,,"Weston Intermediate School","=""1570211""",0,24,"*",17,"*",14,510,570
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","*",13,7,10,0,"*",468,501
,,"Green's Farms School","=""1580411""","*",28,"*",22,0,18,380,453
,,"Staples High School","=""1586111""","*",80,37,57,0,"*",1643,1824
,,"Bedford Middle School","=""1585111""",0,50,"*",38,0,"*",749,851
,,"Coleytown Elementary School","=""1580311""",0,21,7,6,0,8,438,480
,,"King's Highway Elementary School","=""1580511""",0,27,6,8,0,7,420,468
,,"Long Lots School","=""1580711""",0,43,7,40,0,16,492,598
,,"Saugatuck Elementary School","=""1580811""",0,16,7,16,0,7,476,522
,,"Stepping Stones Preschool","=""1588011""",0,"*","*","*",0,0,32,39
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","*",23,17,61,0,"*",181,292
,,"Emerson-Williams School","=""1590211""","*",16,"*",58,0,9,333,426
,,"Wethersfield High School","=""1596111""","*",50,50,159,0,"*",856,1121
,,"Alfred W. Hanmer School","=""1590811""",0,19,23,44,"*","*",313,406
,,"Highcrest School","=""1591111""",0,19,19,45,0,10,333,426
,,"Samuel B. Webb Elementary School","=""1591211""",0,15,18,50,0,8,303,394
,,"Silas Deane Middle School","=""1595211""",0,36,"*",93,0,"*",458,619
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*",61,"*",26,0,11,949,1058
,,"Cider Mill School","=""1610711""","*",73,17,25,0,"*",907,1039
,,"Miller-Driscoll School","=""1610511""",0,73,20,27,"*","*",795,929
,,"Wilton High School","=""1616111""",0,73,18,32,0,7,1161,1291
"Windham School District","=""1630011""","North Windham School","=""1630311""","*","*",20,288,0,13,100,425
,,"W. B. Sweeney School","=""1630611""","*","*",18,242,0,11,67,343
,,"Windham High School","=""1636111""","*",10,35,447,0,"*",227,729
,,"Windham Middle School","=""1635111""",9,11,67,638,0,12,249,986
,,"Natchaug School","=""1630111""",0,"*",16,143,0,"*",65,235
,,"Windham Center School","=""1630511""",0,"*","*",173,0,6,106,289
,,"Windham Early Childhood Center","=""1638311""",0,"*",8,146,0,"*",36,198
,,"Early Headstart","=""1638011""",0,0,"*",24,0,0,"*",31
,,"Partial Day Program","=""1638411""",0,0,"*","*",0,0,0,6
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,34,30,48,"*","*",274,414
,,"Windsor Locks High School","=""1656111""","*",46,40,43,0,"*",426,558
,,"Windsor Locks Middle School","=""1655111""","*",36,38,36,0,"*",274,394
,,"South Elementary School","=""1650411""",0,"*",43,42,0,"*",260,381
"Windsor School District","=""1640011""","Clover Street School","=""1640111""","*",18,104,29,0,"*",66,227
,,"Poquonock Elementary School","=""1640511""","*",23,114,34,"*",18,122,313
,,"Sage Park Middle School","=""1645311""","*",34,374,128,0,"*",221,787
,,"John F. Kennedy School","=""1640811""",0,18,158,59,0,15,38,288
,,"Oliver Ellsworth School","=""1640911""",0,16,161,69,0,12,141,399
,,"Roger Wolcott Early Child Center","=""1641011""",0,"*",80,35,"*",19,100,253
,,"Windsor High School","=""1646111""",0,51,626,156,0,25,370,1228
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""","*","*",11,14,0,14,351,396
,,"Wolcott High School","=""1666111""","*",11,12,39,"*",13,780,861
,,"Alcott School","=""1660611""",0,"*","*",13,0,14,306,346
,,"Frisbie School","=""1660211""",0,13,11,19,0,15,321,379
,,"Tyrrell Middle School","=""1665111""",0,9,11,23,0,24,600,667
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""","*",73,15,20,"*","*",311,428
,,"Beecher Road Primary School","=""1670111""",0,44,8,12,"*","*",239,309
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",0,"*","*","*",0,9,292,314
"Ashford School District","=""0030011""","Ashford School","=""0030111""",0,7,"*",37,"*",12,420,481
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",0,"*","*","*",0,"*",328,338
,,"Shared Services Integrated Preschool","=""0058011""",0,0,0,"*",0,0,"*",19
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",0,14,27,25,0,6,477,549
,,"Bolton High School","=""0126111""",0,"*","*",10,0,11,310,343
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""",0,"*","*",12,0,12,266,298
,,"Dr. Helen Baldwin Middle School","=""0225111""",0,"*","*",13,0,"*",198,217
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",0,"*","*",13,0,13,152,182
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,6,"*","*",0,7,241,260
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",0,"*","*",25,0,7,483,524
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,"*",46,72,0,"*",36,165
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,"*",0,7,0,"*",91,106
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",0,"*","*",24,0,"*",326,357
"Derby School District","=""0370011""","Bradley School","=""0370611""",0,11,28,59,"*","*",241,351
,,"Derby High School","=""0376111""",0,"*",54,79,"*","*",219,359
,,"Derby Middle School","=""0375011""",0,7,51,76,"*","*",192,334
,,"Irving School","=""0370411""",0,11,78,145,"*","*",161,402
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",0,"*","*","*",0,"*",361,371
,,"Nathan Hale-Ray High School","=""0416111""",0,"*","*",9,0,0,389,406
