"Student Counts by School and Race"
"All Districts, All Schools"
"2018-19"

"",,,,"Race",,,,,,,
,,"Brennan Rogers School","=""0932111""","*","*",293,144,0,8,27,478
,,"Conte/West Hills Magnet School","=""0933111""","*",7,267,325,"*","*",53,662
,,"Cooperative High School - Inter-District Magnet","=""0936411""","*","*",278,234,0,9,100,630
,,"Davis Academy for Arts & Design Innovation","=""0930911""","*","*",309,91,0,10,99,517
,,"Dr. Reginald Mayo Early Learning Center","=""0932711""","*",10,218,140,0,"*",18,397
,,"East Rock Community Magnet School","=""0934611""","*",25,176,205,0,"*",69,482
,,"Edgewood School","=""0931211""","*","*",204,73,0,17,134,438
,,"Fair Haven School","=""0931611""","*",21,70,678,"*","*",38,812
,,"High School In The Community","=""0936611""","*",6,77,120,0,"*",31,239
,,"Hill Regional Career High School","=""0936311""","*",30,295,305,0,"*",59,700
,,"James Hillhouse High School","=""0936211""","*",8,597,289,"*","*",46,946
,,"John S. Martinez Sea and Sky STEM School","=""0930811""","*","*",45,484,"*","*",17,552
,,"Mauro-Sheridan Magnet School","=""0931911""","*",9,274,157,0,"*",98,548
,,"Metropolitan Business Academy","=""0936011""","*","*",149,215,0,"*",37,410
,,"Nathan Hale School","=""0931411""","*","*",70,228,0,11,212,530
,,"West Rock Authors Academy","=""0934911""","*",6,89,42,0,"*",32,174
,,"Wilbur Cross High School","=""0936111""","*",34,429,944,0,"*",179,1594
,,"Worthington Hooker School","=""0933811""","*",129,73,59,0,"*",181,453
,,"Augusta Lewis Troup School","=""0931511""",0,"*",243,178,0,"*",32,459
,,"Barack H. Obama Magnet University School","=""0932811""",0,11,81,152,0,12,11,267
,,"Barnard Environmental Magnet School","=""0930211""",0,20,255,169,"*","*",97,546
,,"Benjamin Jepson Magnet School","=""0931811""",0,"*",119,261,"*",17,108,511
,,"Celentano BioTech, Health and Medical Magnet School","=""0934811""",0,11,210,127,0,9,31,388
,,"East Rock Self Contained MD","=""0937511""",0,"*",15,23,0,0,"*",44
,,"Engineering - Science University Magnet School","=""0931711""",0,38,237,119,0,10,197,601
,,"Family Academy of Multilingual Exploration","=""0934111""",0,"*",14,468,0,"*",10,496
,,"Hill Central Music Academy","=""0930711""",0,"*",92,372,0,0,"*",485
,,"John C. Daniels","=""0931311""",0,10,70,395,0,7,58,540
,,"King/Robinson Magnet School","=""0933011""",0,"*",381,69,0,"*",41,509
,,"Lincoln-Bassett School","=""0932011""",0,9,268,83,0,"*","*",371
,,"New Haven Academy","=""0937011""",0,"*",206,66,0,"*",25,304
,,"Quinnipiac Real World Math STEM School","=""0933511""",0,"*",91,158,0,"*",21,279
,,"Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",0,9,144,278,"*","*",41,475
,,"Ross/Woodward School","=""0931011""",0,23,207,300,0,7,121,658
,,"Sound School","=""0936711""",0,"*",31,111,0,"*",173,318
,,"Truman School","=""0932911""",0,12,57,476,"*","*",14,565
,,"Barack H. Obama Self Contained Autism","=""0937611""",0,0,"*",10,0,0,"*",20
,,"Benjamin Jepson Head Start","=""0933411""",0,0,"*",9,0,"*",0,16
,,"Bishop Woods Self Contained Autism","=""0937911""",0,0,"*",11,0,0,"*",15
,,"Brennan Rogers Self Contained Autism","=""0937211""",0,0,12,8,0,"*","*",23
,,"Celentano Self Contained ID","=""0937411""",0,0,"*","*",0,"*","*",12
,,"Clinton Avenue School","=""0930611""",0,0,75,379,0,"*","*",493
,,"Clinton Self Contained ID","=""0937811""",0,0,"*","*",0,0,0,14
,,"Fair Haven Self Contained ID","=""0938711""",0,0,7,"*",0,"*","*",13
,,"Gateway to College Program","=""0930110""",0,0,29,"*",0,0,"*",47
,,"James Hillhouse Self Contained MD","=""0930210""",0,0,"*","*",0,0,0,9
,,"Lincoln Bassett Integrated PK","=""0930510""",0,0,"*","*",0,0,0,13
,,"Lincoln Bassett Self Contained","=""0930310""",0,0,"*","*",0,0,0,"*"
,,"Lulac","=""0938011""",0,0,28,85,"*",0,"*",117
,,"Nathan Hale Self Contained ID","=""0937711""",0,0,"*",7,0,0,"*",10
,,"Off-Campus Classroom Program (OCC)","=""0937311""",0,0,26,"*",0,0,"*",50
,,"Riverside Education Academy","=""0939111""",0,0,72,47,0,0,6,125
,,"West Rock Integrated PK","=""0930410""",0,0,"*","*",0,0,0,"*"
,,"West Rock Self Contained Autism","=""0938411""",0,0,7,"*",0,0,"*",11
,,"Wexler/Grant - Lincoln Bassett Self Contained","=""0938611""",0,0,"*",0,0,0,"*",8
,,"Wexler/Grant - Lincoln/Bassett Community School","=""0933211""",0,0,266,91,0,6,10,373
,,"Wilbur Cross Self Contained MD","=""0938511""",0,0,"*",12,0,0,"*",20
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","*","*",45,192,0,17,19,277
,,"C.B. Jennings International Elementary Magnet","=""0950311""","*","*",54,361,0,24,35,480
,,"Harbor Elementary School","=""0950611""","*","*",43,152,"*",21,34,261
,,"Nathan Hale Arts Magnet School","=""0950911""","*",7,83,242,"*",87,124,546
,,"New London High School","=""0956111""","*","*",160,388,"*",49,51,659
,,"New London Visual and Performing Arts Magnet Pathway","=""0951411""","*","*",38,87,0,21,55,204
,,"Science and Technology Magnet Pathway for High School Grades","=""0951311""","*",12,127,179,"*",85,156,564
,,"Winthrop STEM Elementary Magnet School","=""0950811""","*",10,84,191,"*",78,150,516
,,"Pre-Kindergarten at Winthrop","=""0950711""",0,0,0,"*",0,0,0,"*"
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","*",15,"*",61,0,20,269,375
,,"New Milford High School","=""0966111""","*",48,"*",155,0,33,1061,1328
,,"Schaghticoke Middle School","=""0965211""","*",40,"*",153,0,44,729,991
,,"Northville Elementary School","=""0960811""",0,12,17,53,0,12,365,459
,,"Sarah Noble Intermediate School","=""0960911""",0,28,25,144,0,41,578,816
,,"Litchfield Hills Transition Center","=""0969011""",0,0,0,"*",0,0,"*",10
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","*",63,39,152,0,"*",360,646
,,"Newington High School","=""0946111""","*",114,76,221,"*",68,827,1310
,,"Ruth Chaffee School","=""0940711""","*",32,21,61,0,"*",187,322
,,"Anna Reynolds School","=""0940611""",0,42,29,90,0,23,235,419
,,"Elizabeth Green School","=""0940211""",0,25,12,88,0,18,142,285
,,"John Paterson School","=""0940811""",0,32,27,71,"*","*",227,378
,,"John Wallace Middle School","=""0945311""",0,52,41,128,0,35,415,671
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","*",8,"*",41,0,10,296,361
,,"Sandy Hook Elementary School","=""0970211""","*",12,"*",38,0,8,302,364
,,"Hawley Elementary School","=""0970111""",0,8,"*",26,0,"*",270,310
,,"Head O'Meadow Elementary School","=""0970411""",0,6,"*",27,0,"*",242,283
,,"Newtown Community Partnership","=""0970611""",0,"*","*",0,0,0,13,15
,,"Newtown High School","=""0976111""",0,69,18,83,0,22,1383,1575
,,"Newtown Middle School","=""0975111""",0,22,16,49,0,15,579,681
,,"Reed Intermediate School","=""0970511""",0,26,11,44,0,16,527,624
,,"Newtown Preschool","=""0978011""",0,0,"*","*",0,0,68,70
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","*",15,"*",38,0,0,476,544
,,"Totoket Valley Elementary School","=""0990611""","*",11,"*",29,0,0,352,400
,,"Jerome Harrison School","=""0990411""",0,"*","*",23,0,0,333,368
,,"North Branford Intermediate School","=""0995111""",0,14,15,31,0,0,355,415
,,"School to Work Program","=""0999011""",0,0,0,0,0,0,"*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*",11,13,28,0,"*",275,334
,,"Montowese Elementary School","=""1010211""","*",19,"*",28,0,6,208,266
,,"North Haven High School","=""1016111""","*",64,38,73,"*",29,827,1034
,,"North Haven Middle School","=""1015211""","*",55,25,61,0,"*",570,731
,,"Green Acres Elementary School","=""1010711""",0,43,19,31,0,15,272,380
,,"North Haven Transition Partnership","=""1010111""",0,"*",0,"*",0,0,"*",8
,,"Ridge Road Elementary School","=""1010311""",0,26,18,36,"*","*",297,388
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","*",10,6,20,"*","*",325,369
,,"Wheeler High School","=""1026111""","*",7,"*",9,"*",18,311,355
"Norwalk School District","=""1030011""","Concord Magnet School","=""1030311""","*",14,77,106,"*",14,136,351
,,"Fox Run Elementary School","=""1032011""","*",23,80,157,0,"*",134,418
,,"Jefferson Marine Science Elementary School","=""1030711""","*",55,77,319,"*",16,46,515
,,"Norwalk High School","=""1036111""","*",74,330,740,"*",22,554,1722
,,"Ponus Ridge STEAM Academy","=""1035311""","*",34,107,421,0,"*",103,682
,,"Rowayton School","=""1031311""","*",9,47,155,"*",20,256,489
,,"West Rocks Middle School","=""1035411""","*",26,135,338,0,"*",166,675
,,"Brien McMahon High School","=""1036211""",0,51,300,823,0,25,363,1562
,,"Brookside Elementary School","=""1030211""",0,18,47,309,"*","*",39,424
,,"Center for Global Studies","=""1030511""",0,"*",49,84,0,"*",112,281
,,"Cranbury Elementary School","=""1030411""",0,26,45,131,"*","*",215,430
,,"Kendall College & Career Academy","=""1030811""",0,25,69,323,0,11,56,484
,,"Marvin Elementary School","=""1032211""",0,17,56,203,0,13,129,418
,,"Naramake Elementary School","=""1032111""",0,15,47,164,"*","*",122,363
,,"Nathan Hale Middle School","=""1035211""",0,28,103,286,0,15,216,648
,,"Norwalk Early Childhood Center","=""1030111""",0,15,14,54,0,6,74,163
,,"Roton Middle School","=""1035511""",0,17,74,261,0,11,186,549
,,"Silvermine Dual Language Magnet School","=""1032311""",0,"*",50,364,"*",12,57,493
,,"Tracey Magnet School","=""1031411""",0,34,70,232,0,17,62,415
,,"Wolfpit Integrated Arts Elementary School","=""1032411""",0,21,45,124,0,15,118,323
,,"Norwalk 18-21 Project SEARCH at CTSCC Norwalk","=""1030611""",0,0,"*","*",0,0,7,17
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",22,174,330,366,22,197,1123,2234
,,"Alternative Pathways to Success","=""9010322""",0,0,"*","*",0,0,7,15
,,"Night School","=""9010222""",0,0,"*","*",0,0,"*",7
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""","*",15,33,54,0,"*",61,175
,,"Case Street Early Learning Center at DTZ","=""1040211""","*","*",18,18,"*",9,10,60
,,"John B. Stanton School","=""1041411""","*",23,57,136,"*",32,68,319
,,"Moriarty Magnet School","=""1042011""","*","*",66,127,0,34,166,413
,,"Teachers' Memorial Middle School","=""1045211""","*",26,77,137,"*",40,102,385
,,"Veterans' Memorial School","=""1041811""","*",22,57,113,"*",29,72,298
,,"Wequonnoc Magnet School","=""1041511""","*","*",43,103,"*",37,71,259
,,"Kelly STEAM Magnet Middle School","=""1045111""",0,"*",109,226,"*",70,182,631
,,"Samuel Huntington School","=""1040811""",0,"*",66,84,"*",50,155,372
,,"Special Needs Program @ Mahan","=""1040511""",0,"*","*",6,0,"*","*",12
,,"Strive Autism Program @ Huntington","=""1040411""",0,"*","*",6,0,"*",7,21
,,"Thomas W. Mahan School","=""1041711""",0,67,40,45,0,17,67,236
,,"Transition Academy","=""1041011""",0,"*","*","*",0,"*",16,23
,,"Uncas Elementary School","=""1041911""",0,"*",70,111,"*",19,51,266
,,"Strive Program @ Stanton","=""1041211""",0,0,"*","*",0,0,"*",6
,,"Virtual Learning Academy","=""1049211""",0,0,8,6,0,"*","*",19
,,"Stanton Special Learning Center","=""1040911""",0,0,0,"*",0,0,"*",6
,,"Strive Program @ Kelly","=""1041111""",0,0,0,"*",0,0,"*",10
"Orange School District","=""1070011""","Race Brook School","=""1070311""","*",53,"*",31,0,18,243,356
,,"Turkey Hill School","=""1070411""","*",36,0,16,0,"*",231,293
,,"Mary L. Tracy School","=""1070211""",0,22,"*",14,0,"*",143,191
,,"Peck Place School","=""1070511""",0,48,"*",14,"*",16,255,340
"Oxford School District","=""1080011""","Oxford Middle School","=""1085111""","*",11,"*",33,0,"*",428,483
,,"Quaker Farms School","=""1080311""","*",10,"*",34,"*","*",313,365
,,"Great Oak Elementary School","=""1080111""",0,"*","*",40,0,10,327,386
,,"Oxford High School","=""1086011""",0,9,10,32,0,13,485,549
,,"Connections Alternative Learning Center","=""1080411""",0,0,0,0,0,0,6,6
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","*","*",160,175,"*","*",15,360
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",7,"*",32,21,"*","*",442,511
,,"Plainfield High School","=""1096111""","*",12,16,20,"*","*",565,625
,,"Plainfield Memorial School","=""1090311""","*",6,12,16,"*","*",273,314
,,"Shepard Hill Elementary School","=""1090411""","*",13,14,44,"*",6,334,420
,,"Early Childhood Center","=""1098011""",0,"*","*","*",0,"*",11,18
,,"Moosup Elementary School","=""1090111""",0,"*",10,23,"*","*",259,301
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","*","*",15,64,0,13,210,311
,,"Louis Toffolon School","=""1100511""","*",8,19,54,"*",14,296,393
,,"Middle School of Plainville","=""1105211""","*",19,"*",103,0,23,358,523
,,"Plainville High School","=""1106111""","*","*",36,121,0,24,504,701
,,"Linden Street School","=""1100211""",0,12,21,93,0,16,261,403
,,"Plainville Transition Program","=""1100111""",0,0,0,"*",0,0,"*",6
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","*",10,"*",24,0,6,308,354
,,"Harry S. Fisher Elementary School","=""1110411""",0,"*","*",51,0,18,261,337
,,"Terryville High School","=""1116111""",0,"*","*",34,0,12,356,414
,,"Plymouth Center School","=""1110211""",0,0,"*",34,0,"*",270,314
"Portland School District","=""1130011""","Portland High School","=""1136111""","*","*",16,35,0,19,315,391
,,"Brownstone Intermediate School","=""1130511""",0,"*","*",27,0,14,162,214
,,"Gildersleeve School","=""1130411""",0,"*","*",47,0,20,215,293
,,"Portland Middle School","=""1135111""",0,"*","*",27,0,12,157,205
,,"Valley View School","=""1130211""",0,"*","*",34,0,14,159,211
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","*","*","*",11,0,8,113,145
,,"Preston Veterans' Memorial School","=""1140411""",0,7,8,22,"*","*",246,295
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","*",10,9,47,"*",13,384,465
,,"John Read Middle School","=""1175111""",0,"*","*",24,0,19,328,389
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","*",14,"*",18,0,13,549,599
,,"John Winthrop Middle School","=""2045112""",0,"*","*",17,0,12,247,283
,,"Region 4 Transition Academy","=""2040112""",0,0,0,0,0,0,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","*",207,48,25,"*",67,1135,1491
,,"Amity Middle School: Bethany","=""2055112""",0,54,"*","*",0,15,234,315
,,"Amity Middle School: Orange","=""2055212""",0,49,"*","*",0,11,286,356
,,"Amity Transition Academy - Albertus Magnus","=""2050112""",0,"*",0,0,0,0,"*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","*",0,"*",9,0,"*",116,132
,,"Wamogo Regional High School","=""2066112""","*","*",8,15,"*","*",471,509
,,"Warren Elementary School","=""2060312""",0,"*","*","*",0,"*",68,76
,,"Goshen Center School","=""2060112""",0,0,"*","*",0,11,170,193
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","*",24,8,26,0,"*",887,952
,,"RHAM Middle School","=""2085112""",0,9,"*",23,"*",0,444,483
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","*",17,"*",15,"*","*",693,734
,,"Harwinton Consolidated School","=""2100312""","*",0,6,8,0,"*",329,348
,,"Lake Garda Elementary School","=""2100212""","*",9,"*",16,0,6,384,421
,,"Lewis S. Mills High School","=""2106112""","*",10,7,31,"*","*",700,757
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","*",12,"*",25,0,7,468,515
,,"Frederick Brewster School","=""2130112""","*","*",0,13,0,"*",240,261
,,"Frank Ward Strong School","=""2135112""",0,"*",0,15,0,"*",234,265
,,"John Lyman School","=""2130512""",0,"*","*",14,0,10,205,234
,,"Middlefield Memorial School","=""2130412""",0,"*","*",30,0,11,265,312
,,"Middlesex Transition Academy","=""2130312""",0,"*","*","*",0,0,19,24
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","*","*","*",8,0,6,249,268
,,"Nonnewaug High School","=""2146112""","*",14,6,25,0,"*",635,688
,,"Woodbury Middle School","=""2145112""","*",8,"*",20,0,"*",304,337
,,"Mitchell Elementary School","=""2140212""",0,14,"*",32,0,"*",287,352
,,"Region 14 Transition Academy","=""2140412""",0,0,0,0,0,0,"*","*"
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","*",16,10,21,0,"*",284,340
,,"Pomperaug Regional High School","=""2156212""","*",69,17,75,"*",19,1018,1207
,,"Rochambeau Middle School","=""2155112""","*",19,"*",21,0,10,368,429
,,"Long Meadow Elementary School","=""2150712""",0,27,10,26,0,18,434,515
,,"Memorial Middle School","=""2155212""",0,20,9,16,"*","*",382,438
,,"Middlebury Elementary School","=""2150612""",0,13,"*",16,"*","*",265,302
,,"Pomperaug Elementary School","=""2150512""",0,11,6,36,0,8,297,358
,,"MIJ Program","=""2150112""",0,0,"*",0,0,0,"*",13
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","*",6,18,37,0,"*",474,538
,,"Laurel Ledge School","=""2160112""",0,"*",8,30,0,"*",245,296
,,"Prospect Elementary School","=""2160512""",0,6,18,22,0,17,542,605
,,"Woodland Regional High School","=""2166012""",0,"*",27,43,0,"*",591,675
,,"WRHS Alternative Education Program","=""2160412""",0,0,"*","*","*",0,7,10
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,0,"*","*",0,"*",40,49
,,"Lyme-Old Lyme High School","=""2186112""","*",9,"*",24,0,7,427,471
,,"Lyme Consolidated School","=""2180112""",0,"*",0,"*",0,11,180,205
,,"Lyme-Old Lyme Middle School","=""2185112""",0,10,"*",15,0,"*",244,278
,,"Mile Creek School","=""2180212""",0,"*","*",16,0,14,207,251
,,"Alternative Program","=""2180412""",0,0,0,"*",0,0,"*","*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",20,"*",23,0,12,303,360
,,"Farmingville Elementary School","=""1180411""","*",13,"*",23,0,18,235,291
,,"Ridgefield High School","=""1186111""","*",107,15,103,"*",37,1353,1618
,,"Scotland Elementary School","=""1180511""","*",24,"*",23,0,15,288,353
,,"Barlow Mountain Elementary School","=""1180811""",0,47,"*",26,0,"*",277,373
,,"East Ridge Middle School","=""1185111""",0,38,0,41,0,27,535,641
,,"Ridgebury Elementary School","=""1180311""",0,19,"*",35,0,"*",266,332
,,"Ridgefield Transition Program","=""1189011""",0,"*",0,"*",0,0,11,13
,,"Scotts Ridge Middle School","=""1185211""",0,46,7,38,0,20,441,552
,,"Veterans Park Elementary School","=""1180211""",0,16,"*",25,"*",20,214,277
,,"Alternative High School","=""1188011""",0,0,0,"*",0,0,"*",11
,,"District Program RES","=""1180711""",0,0,0,0,0,"*","*",7
,,"District Program BMES","=""1180111""",0,0,0,0,0,0,"*","*"
,,"District Program ERMS","=""1181011""",0,0,0,0,0,0,"*","*"
,,"District Program SES","=""1180911""",0,0,0,0,0,0,"*","*"
,,"District Program SRMS","=""1181111""",0,0,0,0,0,0,6,6
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","*",147,21,76,0,"*",359,622
,,"Myrtle H. Stevens School","=""1190411""","*",113,"*",68,0,26,378,608
,,"Rocky Hill High School","=""1196111""","*",105,36,87,0,"*",495,741
,,"West Hill School","=""1190511""",0,487,9,48,0,20,198,762
,,"Pathways","=""1190311""",0,0,0,"*",0,0,"*",7
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",7,7,10,24,0,15,350,413
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","*","*",9,17,0,22,231,287
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","*","*",26,104,0,23,372,539
,,"Seymour High School","=""1246111""","*",26,35,81,0,"*",511,660
,,"Seymour Middle School","=""1245111""","*",19,25,99,0,"*",373,524
,,"Bungay School","=""1240111""",0,21,15,53,0,7,345,441
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,"*",10,46,0,"*",237,303
,,"Elizabeth Shelton School","=""1260511""","*",29,20,64,0,"*",343,470
,,"Intermediate School","=""1265111""","*",40,45,105,"*",32,546,770
,,"Shelton High School","=""1266111""","*",98,79,196,0,"*",983,1401
,,"Sunnyside School","=""1260611""","*",11,33,52,0,"*",122,226
,,"Booth Hill School","=""1261011""",0,"*",19,43,0,"*",264,345
,,"Alternative Learning Center 2","=""1261311""",0,"*","*","*",0,0,"*",9
,,"Long Hill School","=""1260811""",0,26,32,108,0,14,198,378
,,"Perry Hill Elementary School","=""1261111""",0,49,44,112,"*","*",496,729
,,"Pre-Kindergarten","=""1260111""",0,"*","*","*",0,"*",13,23
,,"Alternative Learning Center 1","=""1260211""",0,0,"*","*",0,0,"*",6
,,"Therapeutic Learning Center","=""1261211""",0,0,"*","*",0,0,"*",7
,,"Transition Program","=""1260711""",0,0,"*","*",0,0,14,17
,,"Life Skills","=""1260311""",0,0,0,0,0,"*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","*","*","*",10,0,"*",254,279
"Simsbury School District","=""1280011""","Central School","=""1280111""","*",36,"*",32,0,25,272,377
,,"Farmington Valley Transition Academy","=""1280211""",0,"*","*","*",0,"*",28,37
,,"Henry James Memorial School","=""1285111""",0,50,34,54,0,16,452,606
,,"Latimer Lane School","=""1280611""",0,33,24,44,0,20,285,406
,,"Simsbury High School","=""1286111""",0,89,69,113,"*","*",1100,1392
,,"Squadron Line School","=""1280711""",0,42,"*",64,"*",28,463,623
,,"Tariffville School","=""1280311""",0,14,45,13,0,12,164,248
,,"Tootin' Hills School","=""1280411""",0,18,23,41,0,23,265,370
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","*",6,16,28,0,"*",518,576
,,"Mabelle B. Avery Middle School","=""1295111""",0,6,"*",13,0,"*",308,336
,,"Somers High School","=""1296111""",0,11,14,18,"*","*",406,459
,,"SOAR Intensive","=""1290511""",0,0,"*",0,0,0,"*","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","*",64,30,49,0,"*",279,443
,,"South Windsor High School","=""1326211""","*",180,84,122,"*",46,826,1266
,,"Orchard Hill School","=""1320611""",0,187,36,54,0,38,301,616
,,"Philip R. Smith School","=""1320111""",0,107,8,31,0,18,230,394
,,"Pleasant Valley School","=""1320211""",0,179,33,42,0,41,238,533
,,"Preschool Outreach Program","=""1320511""",0,15,"*",11,0,"*",47,86
,,"South Windsor Transition Program","=""1329011""",0,"*","*","*",0,"*","*",9
,,"Timothy Edwards School","=""1325111""",0,220,62,80,"*","*",563,981
,,"Alternative Education Program","=""1320311""",0,0,"*",0,0,0,"*",12
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","*",22,"*",58,0,23,637,764
,,"Joseph A. Depaolo Middle School","=""1315111""","*",24,21,63,"*",21,609,741
,,"William H. Hatton Elementary School","=""1310211""","*",7,"*",27,0,16,263,321
,,"Comprehensive Learning Center (CLC) - HES","=""1311811""",0,"*",0,"*",0,"*",12,15
,,"Flanders Elementary School","=""1311311""",0,12,"*",45,"*",12,207,286
,,"R. E. Thalberg Elementary School","=""1310911""",0,28,11,47,0,23,337,446
,,"STELLAR (Southington's Transitional Education in Life, Learning Adult Responsibilities)","=""1312211""",0,"*","*",0,0,0,7,9
,,"South End Elementary School","=""1310711""",0,"*","*",35,0,8,180,233
,,"Southington High School","=""1316211""",0,82,"*",153,"*",71,1620,1970
,,"Urbin T. Kelley School","=""1311411""",0,"*","*",18,0,16,246,291
,,"Walter A. Derynoski Elementary School","=""1311511""",0,16,11,48,0,23,437,535
,,"William M. Strong Elementary School","=""1310811""",0,8,9,32,0,20,212,281
,,"Wrinn Integrated Preschool - HES","=""1312011""",0,"*","*",7,0,"*",56,70
,,"Zaya A. Oshana Elementary School","=""1310611""",0,6,"*",36,"*",13,202,265
,,"Comprehensive Learning Center (CLC) - JFK","=""1310511""",0,0,"*","*",0,0,7,11
,,"Comprehensive Learning Center (CLC) - SHS","=""1311711""",0,0,"*","*",0,0,13,15
,,"Karen Smith Academy","=""1310111""",0,0,"*","*",0,0,26,32
,,"Therapeutic Learning Center (TLC) - Primary - KES","=""1312311""",0,0,"*","*",0,0,8,10
,,"Therapeutic Learning Center (TLC) - SHS","=""1311211""",0,0,"*","*",0,0,8,15
,,"Wrinn Integrated Preschool - SES","=""1312111""",0,0,"*",0,0,0,"*",19
,,"Therapeutic Learning Center (TLC) - Intermediate - DES","=""1310411""",0,0,0,"*",0,0,"*",11
,,"Therapeutic Learning Center (TLC) - JAD","=""1311611""",0,0,0,0,0,"*","*",10
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*",6,47,"*",35,217,313
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","*","*",6,32,0,18,412,470
,,"Stafford High School","=""1346111""","*",10,"*",38,0,6,326,384
,,"Stafford Middle School","=""1345211""","*","*",7,21,0,11,306,349
,,"West Stafford School","=""1340411""",0,"*","*",10,0,"*",124,144
,,"Staffordville School","=""1340311""",0,0,"*",13,0,"*",127,147
,,"Stafford Tutoring Program","=""1340211""",0,0,0,0,0,"*","*",7
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""","*",97,163,72,"*","*","*",339
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","*",41,129,265,"*",20,173,632
,,"Davenport Ridge School","=""1352011""","*",52,83,172,"*",18,298,626
,,"Dolan School","=""1355311""","*",26,107,253,"*",12,203,604
,,"Northeast School","=""1351811""","*",20,73,204,"*",26,292,618
,,"Rippowam Middle School","=""1355811""","*",37,153,317,"*",19,222,751
,,"Rogers International School","=""1350811""","*",51,65,309,"*",28,353,810
,,"Roxbury School","=""1350911""","*",35,90,249,"*",23,170,571
,,"Springdale School","=""1351111""","*","*",47,307,0,30,178,575
,,"Strawberry Hill an ext. of Rogers International","=""1350711""","*",81,59,121,0,"*",142,436
,,"Toquam Magnet School","=""1351911""","*",58,79,341,"*",24,131,637
,,"Westhill High School","=""1356311""","*",134,324,825,"*",40,798,2127
,,"Apples PreK","=""1350111""",0,16,24,59,0,8,61,168
,,"Hart School","=""1352211""",0,108,81,259,0,37,127,612
,,"Julia A. Stark School","=""1351211""",0,"*",86,279,"*",21,195,600
,,"K. T. Murphy School","=""1350511""",0,85,58,242,0,20,96,501
,,"Newfield School","=""1350611""",0,28,74,206,0,22,194,524
,,"Preschool Team","=""1358011""",0,"*",6,31,0,"*",13,55
,,"Scofield Middle School","=""1355711""",0,89,74,251,0,8,224,646
,,"Stamford High School","=""1356111""",0,100,367,647,"*","*",581,1743
,,"Stillmeadow School","=""1352111""",0,42,52,305,"*","*",203,636
,,"The Academy of Information, Technology & Engineering","=""1356411""",0,69,112,140,"*","*",293,638
,,"Turn of River School","=""1355511""",0,61,100,268,0,27,197,653
,,"Westover School","=""1351411""",0,82,158,251,0,27,167,685
,,"Anchor","=""1350411""",0,0,"*",29,0,"*",24,73
,,"Stamford Transition Services","=""1350211""",0,0,"*",10,0,0,"*",21
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*",8,20,0,21,304,361
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*",11,"*",22,"*",16,324,378
,,"Pawcatuck Middle School","=""1375111""","*","*","*",24,0,8,244,282
,,"Stonington High School","=""1376111""",7,25,"*",34,"*",13,581,664
,,"West Broad Street School","=""1370411""","*","*","*",6,0,10,90,111
