"Student Counts by School and Race"
"All Districts, All Schools"
"2020-21"

"",,,,"Race",,,,,,,
,,"Cooperative High School - Inter-District Magnet","=""0936411""","*","*",244,222,0,7,90,571
,,"Davis Academy for Arts & Design Innovation","=""0930911""","*","*",293,99,0,15,80,498
,,"East Rock Community Magnet School","=""0934611""","*",19,153,187,"*",8,64,435
,,"Edgewood School","=""0931211""","*","*",198,79,0,29,107,428
,,"Engineering - Science University Magnet School","=""0931711""","*",38,213,145,0,"*",166,589
,,"High School In The Community","=""0936611""","*","*",105,139,0,"*",27,278
,,"Hill Central Music Academy","=""0930711""","*","*",78,324,0,"*",15,421
,,"Hill Regional Career High School","=""0936311""","*",27,241,325,0,"*",44,652
,,"Mauro-Sheridan Magnet School","=""0931911""","*","*",276,150,0,16,86,537
,,"Metropolitan Business Academy","=""0936011""","*",8,147,206,0,"*",32,398
,,"New Haven Academy","=""0937011""","*","*",176,83,0,"*",30,297
,,"Sound School","=""0936711""","*","*",39,128,0,"*",155,328
,,"Wilbur Cross High School","=""0936111""","*",38,392,928,0,"*",181,1547
,,"Augusta Lewis Troup School","=""0931511""",0,10,186,163,0,15,23,397
,,"Barack H. Obama Magnet University School","=""0932811""",0,11,116,138,0,8,11,284
,,"Bishop Woods Architecture and Design Magnet School","=""0934311""",0,7,152,243,0,8,34,444
,,"Celentano BioTech, Health and Medical Magnet School","=""0934811""",0,11,186,129,0,9,24,359
,,"Dr. Reginald Mayo Early Learning Center","=""0932711""",0,6,137,69,0,9,7,228
,,"East Rock Self Contained MD","=""0937511""",0,"*",15,22,0,0,"*",41
,,"Fair Haven School","=""0931611""",0,47,67,645,"*","*",31,796
,,"Family Academy of Multilingual Exploration","=""0934111""",0,"*",12,433,0,"*",8,456
,,"Gateway to College Program","=""0930110""",0,"*",26,13,0,"*","*",42
,,"James Hillhouse High School","=""0936211""",0,23,615,445,"*","*",54,1156
,,"John C. Daniels","=""0931311""",0,8,69,372,0,8,58,515
,,"John S. Martinez Sea and Sky STEM School","=""0930811""",0,"*",28,424,"*","*",14,469
,,"King/Robinson Magnet School","=""0933011""",0,24,353,76,0,17,37,507
,,"Lincoln Bassett Integrated PK","=""0930510""",0,"*",6,"*",0,0,"*",16
,,"Lincoln-Bassett School","=""0932011""",0,"*",192,75,0,8,"*",283
,,"Quinnipiac Real World Math STEM School","=""0933511""",0,"*",73,147,0,"*",20,253
,,"Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",0,19,118,262,"*","*",33,438
,,"Ross/Woodward School","=""0931011""",0,16,222,308,0,17,76,639
,,"Truman School","=""0932911""",0,15,49,402,"*","*",11,487
,,"West Rock Authors Academy","=""0934911""",0,"*",63,53,0,"*",30,157
,,"Wexler/Grant - Lincoln/Bassett Community School","=""0933211""",0,"*",222,87,0,19,"*",338
,,"Worthington Hooker School","=""0933811""",0,108,60,46,0,14,172,400
,,"Barack H. Obama Self Contained Autism","=""0937611""",0,0,13,"*",0,0,"*",28
,,"Benjamin Jepson Head Start","=""0933411""",0,0,"*","*",0,0,"*",10
,,"Bishop Woods Self Contained Autism","=""0937911""",0,0,"*",7,0,0,"*",12
,,"Brennan Rogers Self Contained Autism","=""0937211""",0,0,13,8,0,"*","*",24
,,"Celentano Self Contained ID","=""0937411""",0,0,14,8,0,"*","*",27
,,"Fair Haven Self Contained ID","=""0938711""",0,0,6,"*",0,"*","*",13
,,"James Hillhouse Self Contained MD","=""0930210""",0,0,"*","*",0,0,0,6
,,"Lincoln Bassett Self Contained","=""0930310""",0,0,"*",11,0,0,"*",18
,,"Nathan Hale Self Contained ID","=""0937711""",0,0,10,"*",0,0,"*",21
,,"Off-Campus Classroom Program (OCC)","=""0937311""",0,0,25,"*",0,0,"*",49
,,"Riverside Education Academy","=""0939111""",0,0,67,"*",0,0,"*",106
,,"West Rock Integrated PK","=""0930410""",0,0,"*","*",0,0,"*",7
,,"West Rock Self Contained Autism","=""0938411""",0,0,10,"*",0,0,"*",13
,,"Wexler/Grant - Lincoln Bassett Self Contained","=""0938611""",0,0,"*","*",0,0,"*",10
,,"Wilbur Cross Self Contained MD","=""0938511""",0,0,"*",9,0,0,"*",16
,,"Clinton Self Contained ID","=""0937811""",0,0,0,"*",0,0,"*",14
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","*","*",55,230,0,21,26,337
,,"C.B. Jennings International Elementary Magnet","=""0950311""","*","*",56,322,0,29,34,444
,,"Harbor Elementary School","=""0950611""","*",7,40,144,"*",29,36,260
,,"Nathan Hale Arts Magnet School","=""0950911""","*","*",74,238,0,82,93,494
,,"New London High School","=""0956111""","*","*",103,356,"*",36,35,537
,,"New London Visual and Performing Arts Magnet Pathway","=""0951411""","*","*",55,95,"*",37,42,235
,,"Science and Technology Magnet Pathway for High School Grades","=""0951311""","*",9,100,182,"*",77,98,470
,,"Winthrop STEM Elementary Magnet School","=""0950811""","*",10,79,189,"*",75,112,471
,,"Pre-Kindergarten at Winthrop","=""0950711""",0,0,"*","*",0,0,0,6
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","*",11,"*",80,0,19,255,371
,,"New Milford High School","=""0966111""","*",45,40,203,0,"*",967,1294
,,"Northville Elementary School","=""0960811""",0,11,14,76,0,14,325,440
,,"Sarah Noble Intermediate School","=""0960911""",0,21,24,135,0,33,521,734
,,"Schaghticoke Middle School","=""0965211""",0,31,35,161,0,57,584,868
,,"Litchfield Hills Transition Center","=""0969011""",0,0,0,"*",0,0,"*",14
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","*",42,25,88,0,"*",217,395
,,"John Wallace Middle School","=""0945311""","*",63,37,131,"*",33,361,627
,,"Martin Kellogg Middle School","=""0945111""","*",55,"*",171,0,39,310,612
,,"Newington High School","=""0946111""","*",108,80,255,0,"*",781,1283
,,"Ruth Chaffee School","=""0940711""","*",41,"*",72,0,23,190,350
,,"Elizabeth Green School","=""0940211""",0,33,13,102,0,10,136,294
,,"John Paterson School","=""0940811""",0,21,27,90,0,19,232,389
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","*",6,"*",55,0,"*",302,371
,,"Reed Intermediate School","=""0970511""","*",16,"*",50,0,19,484,582
,,"Hawley Elementary School","=""0970111""",0,6,"*",27,0,"*",239,279
,,"Head O'Meadow Elementary School","=""0970411""",0,"*","*",33,"*","*",241,287
,,"Newtown High School","=""0976111""",0,54,23,110,0,24,1230,1441
,,"Newtown Middle School","=""0975111""",0,19,"*",54,"*",14,526,623
,,"Reaching Independence through Structured Education","=""0970711""",0,"*","*","*",0,0,10,14
,,"Sandy Hook Elementary School","=""0970211""",0,9,"*",39,"*","*",299,356
,,"Newtown Community Partnership","=""0970611""",0,0,"*","*",0,0,8,11
,,"Newtown Preschool","=""0978011""",0,0,0,"*",0,0,"*",60
,,"Program for Adaptive Learning","=""0970811""",0,0,0,"*",0,0,"*",6
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","*",7,"*",38,0,9,336,398
,,"Jerome Harrison School","=""0990411""",0,"*","*",33,0,14,314,368
,,"North Branford High School","=""0996111""",0,9,14,38,0,7,424,492
,,"Totoket Valley Elementary School","=""0990611""",0,"*",0,27,0,"*",303,343
,,"School to Work Program","=""0999011""",0,0,0,0,0,0,6,6
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*",9,15,36,0,"*",265,335
,,"Montowese Elementary School","=""1010211""","*",30,"*",28,0,13,200,277
,,"Ridge Road Elementary School","=""1010311""","*",27,31,41,0,"*",258,379
,,"Green Acres Elementary School","=""1010711""",0,39,22,45,0,13,261,380
,,"North Haven High School","=""1016111""",0,68,40,87,0,31,723,949
,,"North Haven Middle School","=""1015211""",0,57,26,72,0,33,551,739
,,"North Haven Transition Partnership","=""1010111""",0,"*","*","*",0,0,7,10
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","*",7,11,22,"*",0,338,384
,,"Wheeler High School","=""1026111""","*","*","*",15,0,15,275,318
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","*",56,258,960,0,"*",401,1710
,,"Concord Magnet School","=""1030311""","*",21,52,99,"*",16,119,312
,,"Jefferson Marine Science Elementary School","=""1030711""","*",41,77,284,0,"*",26,445
,,"Norwalk High School","=""1036111""","*",38,241,767,0,"*",390,1466
,,"P-TECH Norwalk","=""1030911""","*",30,81,174,"*","*",107,399
,,"Ponus Ridge STEAM Academy","=""1035311""","*",38,117,395,0,"*",89,656
,,"West Rocks Middle School","=""1035411""","*",30,124,401,"*","*",172,735
,,"Wolfpit Integrated Arts Elementary School","=""1032411""","*","*",48,116,0,20,105,303
,,"Brookside Elementary School","=""1030211""",0,"*",57,291,"*",17,47,425
,,"Center for Global Studies","=""1030511""",0,27,38,89,0,8,114,276
,,"Cranbury Elementary School","=""1030411""",0,31,43,153,"*","*",186,433
,,"Fox Run Elementary School","=""1032011""",0,20,74,158,"*","*",96,369
,,"Kendall College & Career Academy","=""1030811""",0,22,62,338,0,15,35,472
,,"Marvin Elementary School","=""1032211""",0,18,47,214,0,15,105,399
,,"Naramake Elementary School","=""1032111""",0,11,42,165,0,17,121,356
,,"Nathan Hale Middle School","=""1035211""",0,31,81,294,0,11,178,595
,,"Norwalk 18-21 Next Steps (NNS)","=""1031111""",0,"*",11,"*",0,0,9,27
,,"Norwalk Early Childhood Center","=""1030111""",0,"*",16,59,0,"*",38,125
,,"Roton Middle School","=""1035511""",0,23,64,299,"*","*",189,592
,,"Rowayton School","=""1031311""",0,"*",41,159,"*",25,251,483
,,"Silvermine Dual Language Magnet School","=""1032311""",0,8,35,365,0,14,44,466
,,"Tracey Magnet School","=""1031411""",0,21,69,277,0,16,70,453
,,"Norwalk 18-21 Project SEARCH at CTSCC Norwalk","=""1030611""",0,0,"*","*",0,0,6,12
,,"Norwalk Alternative Opportunity Program","=""1031011""",0,0,"*",0,0,0,0,"*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",27,147,295,399,19,123,1093,2103
,,"Night School","=""9010222""",0,0,"*","*",0,"*","*",10
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""","*","*",25,36,0,12,34,113
,,"John B. Stanton School","=""1041411""","*",25,59,125,"*",32,70,316
,,"Kelly STEAM Magnet Middle School","=""1045111""","*",35,119,246,"*",72,182,656
,,"Moriarty Magnet School","=""1042011""","*","*",64,152,0,45,151,425
,,"Teachers' Memorial Middle School","=""1045211""","*",26,66,151,"*",48,109,407
,,"Wequonnoc Magnet School","=""1041511""","*","*",54,107,"*",35,69,271
,,"Case Street Early Learning Center at DTZ","=""1040211""",0,"*",10,11,0,"*","*",28
,,"Samuel Huntington School","=""1040811""",0,"*",41,85,"*",49,99,297
,,"Special Needs Program @ Mahan","=""1040511""",0,"*",0,"*",0,0,"*",7
,,"Thomas W. Mahan School","=""1041711""",0,66,35,52,0,12,73,238
,,"Transition Academy","=""1041011""",0,"*",7,"*",0,"*",15,31
,,"Uncas Elementary School","=""1041911""",0,"*",62,103,"*",19,55,251
,,"Veterans' Memorial School","=""1041811""",0,"*",46,78,"*",20,57,222
,,"Strive Autism Program @ Huntington","=""1040411""",0,0,"*",6,0,0,"*",12
,,"Strive Program @ Stanton","=""1041211""",0,0,"*","*",0,"*","*",7
,,"Strive Program @ Kelly","=""1041111""",0,0,0,"*",0,0,"*",9
,,"Virtual Learning Academy","=""1049211""",0,0,0,"*",0,0,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","*",62,73,67,0,"*",106,328
"Orange School District","=""1070011""","Race Brook School","=""1070311""","*",52,"*",33,0,11,270,377
,,"Mary L. Tracy School","=""1070211""",0,23,"*",16,0,"*",158,210
,,"Peck Place School","=""1070511""",0,49,"*",24,"*",19,242,343
,,"Turkey Hill School","=""1070411""",0,33,"*","*",0,17,236,302
"Oxford School District","=""1080011""","Great Oak Elementary School","=""1080111""","*",9,"*",32,0,"*",304,353
,,"Oxford High School","=""1086011""","*",15,7,30,0,"*",460,521
,,"Quaker Farms School","=""1080311""","*",7,"*",29,"*","*",262,305
,,"Oxford Middle School","=""1085111""",0,8,8,41,0,7,352,416
,,"Connections Alternative Learning Center","=""1080411""",0,0,0,"*",0,0,"*",9
,,"Community Explorations","=""1080511""",0,0,0,0,0,0,"*","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","*","*",157,172,0,"*",21,360
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","*","*",8,22,"*",9,256,300
,,"Plainfield Central School","=""1095111""",7,10,26,26,"*","*",402,479
,,"Plainfield High School","=""1096111""","*","*",25,27,"*","*",488,553
,,"Plainfield Memorial School","=""1090311""","*","*",15,27,"*","*",234,287
,,"Shepard Hill Elementary School","=""1090411""","*",10,9,27,"*","*",229,287
,,"Early Childhood Center","=""1098011""",0,"*","*","*",0,"*",78,89
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","*","*",15,78,0,20,207,329
,,"Middle School of Plainville","=""1105211""","*","*",28,121,0,24,341,531
,,"Plainville High School","=""1106111""","*","*",31,137,0,28,454,673
,,"Linden Street School","=""1100211""",0,8,14,93,0,15,212,342
,,"Louis Toffolon School","=""1100511""",0,"*",22,62,"*",15,262,370
,,"Plainville Transition Program","=""1100111""",0,0,"*",0,0,0,"*","*"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","*","*","*",42,0,10,259,314
,,"Terryville High School","=""1116111""","*",12,"*",35,0,11,317,382
,,"Harry S. Fisher Elementary School","=""1110411""",0,"*","*",43,0,24,216,291
,,"Plymouth Center School","=""1110211""",0,"*","*",37,0,13,247,302
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""","*",7,10,97,"*",39,415,571
,,"Putnam High School","=""1166111""",0,"*","*",36,"*",10,200,254
,,"Putnam Middle School","=""1165111""",0,"*","*",29,0,7,226,267
,,"Helping Hands","=""1169011""",0,0,0,0,0,0,"*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","*",10,"*",27,0,14,271,328
,,"Redding Elementary School","=""1170111""","*",14,13,62,"*",11,374,476
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","*",10,"*",21,0,17,524,577
,,"John Winthrop Middle School","=""2045112""",0,"*","*",23,0,8,205,241
,,"Region 4 Transition Academy","=""2040112""",0,"*","*",0,0,0,9,11
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","*",53,11,27,0,"*",251,350
,,"Amity Regional High School","=""2056112""","*",221,49,"*",0,60,1064,1444
,,"Amity Middle School: Bethany","=""2055112""",0,54,"*",38,0,"*",243,357
,,"Amity Transition Academy - Albertus Magnus","=""2050112""",0,"*",0,0,0,0,"*",13
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","*","*",8,28,"*",9,432,484
,,"Goshen Center School","=""2060112""",0,"*","*",8,0,10,172,194
,,"Warren Elementary School","=""2060312""",0,"*",0,"*",0,"*",60,65
,,"James Morris School","=""2060212""",0,0,"*",9,0,"*",116,129
,,"Wamogo Transition Program","=""2060412""",0,0,"*",0,0,0,"*",6
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","*",20,8,49,"*","*",808,889
,,"RHAM Middle School","=""2085112""",0,"*","*",36,0,10,336,390
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""","*","*",0,9,0,"*",206,221
,,"Coginchaug Regional High School","=""2136112""",0,"*","*",25,0,13,395,447
,,"Frank Ward Strong School","=""2135112""",0,"*","*",32,0,9,291,342
,,"Middlefield Memorial School","=""2130412""",0,"*",0,12,0,"*",194,216
,,"Middlesex Transition Academy","=""2130312""",0,0,"*",0,0,"*",11,13
,,"John Lyman School","=""2130512""",0,0,0,20,0,6,171,197
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","*","*","*",18,0,11,242,280
,,"Nonnewaug High School","=""2146112""","*",10,9,44,0,"*",602,676
,,"Woodbury Middle School","=""2145112""","*","*","*",28,0,"*",259,296
,,"Mitchell Elementary School","=""2140212""",0,"*","*",32,0,16,263,323
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","*",11,"*",29,0,10,294,354
,,"Pomperaug Regional High School","=""2156212""","*",57,21,69,"*",26,966,1145
,,"Rochambeau Middle School","=""2155112""","*",17,"*",30,0,16,302,375
,,"Long Meadow Elementary School","=""2150712""",0,29,14,30,0,24,400,497
,,"Memorial Middle School","=""2155212""",0,28,"*",20,"*",10,365,433
,,"Middlebury Elementary School","=""2150612""",0,20,"*",20,0,"*",264,309
,,"Pomperaug Elementary School","=""2150512""",0,16,7,32,0,12,302,369
,,"MIJ Program","=""2150112""",0,0,"*",0,0,0,"*","*"
"Regional School District 16","=""2160012""","Prospect Elementary School","=""2160512""","*",12,20,18,0,"*",532,593
,,"Woodland Regional High School","=""2166012""","*","*",28,41,0,6,564,644
,,"Laurel Ledge School","=""2160112""",0,9,8,41,"*","*",192,259
,,"Long River Middle School","=""2165112""",0,"*",20,40,"*",12,415,492
,,"WRHS Alternative Education Program","=""2160412""",0,0,0,0,0,0,"*","*"
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","*",0,"*",9,0,9,216,237
,,"Burr District Elementary School","=""2170212""",0,"*","*",13,0,6,267,295
,,"Haddam-Killingworth High School","=""2176112""",0,"*","*",22,0,16,559,616
,,"Haddam-Killingworth Intermediate School","=""2170512""",0,"*","*",16,0,7,221,251
,,"Haddam-Killingworth Middle School","=""2175112""",0,"*","*",14,0,13,393,433
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",16,"*",22,0,10,289,339
,,"Ridgefield High School","=""1186111""","*",106,13,121,"*",43,1272,1559
,,"Scotland Elementary School","=""1180511""","*",14,"*",22,0,15,274,328
,,"Scotts Ridge Middle School","=""1185211""","*",43,"*",46,0,15,429,539
,,"Barlow Mountain Elementary School","=""1180811""",0,34,"*",31,0,"*",233,326
,,"District Program FES","=""1181211""",0,"*",0,0,0,0,0,"*"
,,"District Program SES","=""1180911""",0,"*",0,"*",0,0,"*","*"
,,"East Ridge Middle School","=""1185111""",0,38,"*",45,"*",29,424,538
,,"Farmingville Elementary School","=""1180411""",0,12,0,21,0,16,239,288
,,"Ridgebury Elementary School","=""1180311""",0,25,"*",41,0,"*",256,332
,,"Veterans Park Elementary School","=""1180211""",0,22,"*",21,0,"*",171,233
,,"Alternative High School","=""1188011""",0,0,0,"*",0,0,"*",15
,,"District Program BMES","=""1180111""",0,0,0,"*",0,0,"*","*"
,,"District Program RES","=""1180711""",0,0,0,"*",0,0,"*","*"
,,"Ridgefield Transition Program","=""1189011""",0,0,0,"*",0,0,"*",9
,,"District Program ERMS","=""1181011""",0,0,0,0,0,"*","*","*"
,,"District Program RHS","=""1181311""",0,0,0,0,0,0,"*","*"
,,"District Program SRMS","=""1181111""",0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","*",76,"*",47,0,19,224,377
,,"Rocky Hill High School","=""1196111""","*",126,30,92,0,"*",468,738
,,"West Hill School","=""1190511""","*",262,9,23,"*",9,148,453
,,"Albert D. Griswold Middle School","=""1195111""",0,179,19,66,0,20,326,610
,,"Moser School","=""1190611""",0,164,12,42,0,19,214,451
,,"Rocky Hill DREAM Transition Academy","=""1190711""",0,"*","*","*",0,"*","*",8
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",6,"*","*",34,0,21,314,384
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","*","*",12,28,0,22,245,310
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","*","*",31,112,0,22,321,503
,,"Seymour High School","=""1246111""","*",24,41,109,0,"*",434,617
,,"Seymour Middle School","=""1245111""","*",15,21,92,0,"*",414,555
,,"Bungay School","=""1240111""",0,22,23,60,0,8,305,418
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,"*",22,60,0,"*",237,336
,,"Perry Hill Elementary School","=""1261111""","*",29,54,146,0,"*",459,712
,,"Pre-Kindergarten","=""1260111""","*","*","*",10,0,"*",34,52
,,"Shelton High School","=""1266111""","*",82,83,189,0,"*",870,1282
,,"Sunnyside School","=""1260611""","*",13,30,60,0,"*",121,231
,,"Alternative Learning Center 2","=""1261311""",0,"*","*","*",0,0,7,12
,,"Booth Hill School","=""1261011""",0,14,16,44,0,7,217,298
,,"Elizabeth Shelton School","=""1260511""",0,29,15,75,0,8,270,397
,,"Intermediate School","=""1265111""",0,48,53,132,"*","*",469,731
,,"Long Hill School","=""1260811""",0,24,30,85,"*","*",160,314
,,"Life Skills","=""1260311""",0,0,0,0,0,"*","*","*"
,,"Transition Program","=""1260711""",0,0,"*","*",0,0,13,16
,,"Therapeutic Learning Center","=""1261211""",0,0,0,"*",0,0,"*","*"
,,"Alternative Learning Center 1","=""1260211""",0,0,0,0,0,"*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","*","*","*",20,0,6,214,250
"Simsbury School District","=""1280011""","Central School","=""1280111""","*",35,16,43,0,"*",262,374
,,"Farmington Valley Transition Academy","=""1280211""",0,"*","*","*",0,0,23,33
,,"Henry James Memorial School","=""1285111""",0,48,44,60,"*","*",432,623
,,"Latimer Lane School","=""1280611""",0,40,22,45,0,24,310,441
,,"Simsbury High School","=""1286111""",0,85,70,115,0,28,979,1277
,,"Squadron Line School","=""1280711""",0,38,24,78,0,25,482,647
,,"Tariffville School","=""1280311""",0,9,42,25,0,20,145,241
,,"Tootin' Hills School","=""1280411""",0,14,21,42,0,23,258,358
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","*","*",8,14,0,"*",256,288
,,"Somers Elementary School","=""1290411""","*","*",15,23,0,7,513,563
,,"Somers High School","=""1296111""",0,9,15,21,"*","*",398,451
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","*",79,28,56,0,"*",251,435
,,"Pleasant Valley School","=""1320211""","*",258,"*",50,0,35,216,590
,,"Timothy Edwards School","=""1325111""","*",308,78,102,0,"*",535,1079
,,"Orchard Hill School","=""1320611""",0,225,27,57,0,38,277,624
,,"Philip R. Smith School","=""1320111""",0,90,14,45,0,22,256,427
,,"Preschool Outreach Program","=""1320511""",0,17,"*",12,0,"*",40,76
,,"South Windsor High School","=""1326211""",0,253,91,110,"*","*",768,1283
,,"South Windsor Transition Program","=""1329011""",0,"*","*","*",0,0,10,16
,,"Alternative Education Program","=""1320311""",0,0,"*","*",0,0,"*",9
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,27,14,79,0,19,581,720
,,"R. E. Thalberg Elementary School","=""1310911""","*",26,"*",45,0,27,313,423
,,"Southington High School","=""1316211""","*",77,51,199,"*",65,1580,1979
,,"Comprehensive Learning Center (CLC) - HES","=""1311811""",0,"*","*","*",0,"*",13,17
,,"Flanders Elementary School","=""1311311""",0,15,7,45,0,9,201,277
,,"Joseph A. Depaolo Middle School","=""1315111""",0,24,"*",55,"*",28,591,715
,,"South End Elementary School","=""1310711""",0,"*","*",22,0,10,189,234
,,"Therapeutic Learning Center (TLC) - Primary - KES","=""1312311""",0,"*",0,"*",0,"*","*",9
,,"Urbin T. Kelley School","=""1311411""",0,"*","*",25,0,19,231,290
,,"Walter A. Derynoski Elementary School","=""1311511""",0,16,"*",50,"*",35,415,526
,,"William H. Hatton Elementary School","=""1310211""",0,"*","*",33,0,18,238,307
,,"William M. Strong Elementary School","=""1310811""",0,7,6,17,0,22,177,229
,,"Wrinn Integrated Preschool - HES","=""1312011""",0,"*",0,"*",0,"*",30,38
,,"Zaya A. Oshana Elementary School","=""1310611""",0,9,"*",45,"*",8,175,246
,,"Comprehensive Learning Center (CLC) - JFK","=""1310511""",0,0,"*","*",0,0,6,12
,,"Therapeutic Learning Center (TLC) - SHS","=""1311211""",0,0,"*","*",0,"*","*","*"
,,"Wrinn Integrated Preschool - SES","=""1312111""",0,0,"*","*",0,"*",40,46
,,"Karen Smith Academy","=""1310111""",0,0,0,"*",0,"*",32,35
,,"Specialized Learning Center (SLC) - HES","=""1311111""",0,0,0,"*",0,0,"*","*"
,,"Therapeutic Learning Center (TLC) - Intermediate - DES","=""1310411""",0,0,0,"*",0,"*","*",8
,,"Therapeutic Learning Center (TLC) - JAD","=""1311611""",0,0,0,"*",0,0,"*",10
,,"Comprehensive Learning Center (CLC) - SHS","=""1311711""",0,0,0,0,0,0,9,9
,,"STELLAR (Southington's Transitional Education in Life, Learning Adult Responsibilities)","=""1312211""",0,0,0,0,0,0,12,12
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*",12,34,"*",27,168,249
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","*","*","*",28,0,14,320,368
,,"Stafford High School","=""1346111""","*",7,"*",33,0,11,336,392
,,"West Stafford School","=""1340411""",0,"*",0,12,0,"*",102,120
,,"Stafford Middle School","=""1345211""",0,0,"*",28,0,"*",298,345
,,"Staffordville School","=""1340311""",0,0,0,"*",0,"*",101,113
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","*",58,151,325,"*",9,150,695
,,"Dolan School","=""1355311""","*",28,96,280,"*",19,201,629
,,"Hart School","=""1352211""","*",86,69,270,0,"*",97,564
,,"Rippowam Middle School","=""1355811""","*",40,143,368,0,"*",230,808
,,"Rogers International School","=""1350811""","*",51,73,342,0,"*",319,811
,,"Scofield Middle School","=""1355711""","*",63,75,276,0,"*",214,643
,,"Springdale School","=""1351111""","*","*",50,324,0,23,132,541
,,"Stamford High School","=""1356111""","*",105,373,822,"*",43,567,1914
,,"Stillmeadow School","=""1352111""","*",35,34,329,"*",36,173,610
,,"Strawberry Hill an ext. of Rogers International","=""1350711""","*",96,76,210,0,"*",180,607
,,"Toquam Magnet School","=""1351911""","*",34,61,394,"*",24,88,604
,,"Westhill High School","=""1356311""","*",146,308,1018,"*",51,708,2236
,,"Apples PreK","=""1350111""",0,15,20,68,0,24,43,170
,,"Davenport Ridge School","=""1352011""",0,40,60,226,"*","*",258,609
,,"Julia A. Stark School","=""1351211""",0,23,62,318,0,25,146,574
,,"K. T. Murphy School","=""1350511""",0,61,51,271,0,14,68,465
,,"Newfield School","=""1350611""",0,28,78,236,0,13,158,513
,,"Northeast School","=""1351811""",0,"*",63,218,"*",27,243,571
,,"Roxbury School","=""1350911""",0,31,73,288,0,22,156,570
,,"Strawberry Hill Special","=""1351011""",0,"*",0,6,0,"*","*",12
,,"The Academy of Information, Technology & Engineering","=""1356411""",0,66,89,181,0,23,269,628
,,"Turn of River School","=""1355511""",0,44,81,313,"*","*",193,663
,,"Westover School","=""1351411""",0,52,125,261,0,26,105,569
,,"Anchor","=""1350411""",0,0,30,46,0,"*","*",96
,,"PAVE (Post-Secondary Adaptive Vocational Experience)","=""1351311""",0,0,"*","*",0,0,"*","*"
,,"Preschool Team","=""1358011""",0,0,"*",16,0,"*",9,30
,,"Stamford Transition Services","=""1350211""",0,0,"*","*",0,0,10,21
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*","*",27,0,19,251,307
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*",7,"*",28,0,23,391,453
,,"Stonington High School","=""1376111""","*",18,7,44,"*",19,525,616
,,"Stonington Middle School","=""1375211""","*",6,"*",26,"*",25,384,448
,,"West Vine Street School","=""1370611""","*",6,"*",25,0,36,281,355
,,"The Learning Annex","=""1370911""",0,0,"*",0,0,0,"*","*"
,,"SAILS","=""1370711""",0,0,0,0,0,"*","*","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,13,80,152,0,16,205,466
,,"David Wooster Middle School","=""1385211""","*","*",160,217,0,27,179,602
,,"Franklin School","=""1380411""","*","*",89,153,0,14,34,304
