"Student Counts by School and Race"
"All Districts, All Schools"
"2023-24"

"",,,,"Race",,,,,,,
,,"John S. Martinez Sea and Sky STEM School","=""0930811""","*","*",33,434,0,"*",8,483
,,"King/Robinson Magnet School","=""0933011""","*",29,278,90,0,"*",21,436
,,"Lincoln-Bassett School","=""0932011""","*","*",140,73,0,8,"*",229
,,"Mauro-Sheridan Magnet School","=""0931911""","*",25,255,131,0,"*",65,502
,,"Roberto Clemente Leadership Academy for Global Awareness","=""0934211""","*",61,88,204,0,"*",33,406
,,"Truman School","=""0932911""","*",23,40,373,"*",9,14,462
,,"Wilbur Cross High School","=""0936111""","*",47,354,1125,0,"*",163,1721
,,"Worthington Hooker School","=""0933811""","*",74,118,52,0,"*",141,413
,,"Nathan Hale School","=""0931411""",0,8,76,262,0,22,155,523
,,"Barack H. Obama Magnet University School","=""0932811""",0,"*",149,135,0,17,"*",313
,,"Betsy Ross Arts and Design Academy","=""0935511""",0,"*",144,133,0,"*",37,334
,,"Celentano BioTech, Health and Medical Magnet School","=""0934811""",0,17,175,137,"*","*",17,362
,,"Davis Academy for Arts & Design Innovation","=""0930911""",0,"*",292,116,0,"*",48,489
,,"Dr. Reginald Mayo Early Learning Center","=""0932711""",0,19,164,119,0,7,12,321
,,"Fair Haven School","=""0931611""",0,43,47,584,"*","*",26,713
,,"Family Academy of Multilingual Exploration","=""0934111""",0,"*",13,436,0,"*",9,462
,,"Hill Central Music Academy","=""0930711""",0,11,63,315,0,7,17,413
,,"John C. Daniels","=""0931311""",0,6,53,410,0,13,31,513
,,"Metropolitan Business Academy","=""0936011""",0,17,137,202,0,9,35,400
,,"New Haven Academy","=""0937011""",0,"*",157,109,0,"*",51,330
,,"Ross/Woodward School","=""0931011""",0,20,175,292,0,29,53,569
,,"Sound School","=""0936711""",0,"*",39,139,"*",11,145,336
,,"Wexler/Grant - Lincoln Bassett Self Contained","=""0938611""",0,"*","*","*",0,0,0,8
,,"Barack H. Obama Self Contained Autism","=""0937611""",0,0,"*",9,0,"*",0,17
,,"Benjamin Jepson Head Start","=""0933411""",0,0,14,25,0,"*","*",56
,,"Bishop Woods Self Contained Autism","=""0937911""",0,0,11,"*",0,0,"*",20
,,"Celentano Self Contained ID","=""0937411""",0,0,6,"*",0,"*",0,12
,,"Clemente SC","=""0930610""",0,0,"*","*",0,0,0,9
,,"East Rock Self Contained MD","=""0937511""",0,0,"*",16,0,0,"*",33
,,"Fair Haven Self Contained ID","=""0938711""",0,0,10,15,0,"*","*",28
,,"Gateway to College Program","=""0930110""",0,0,26,19,0,0,0,45
,,"James Hillhouse Self Contained MD","=""0930210""",0,0,"*",6,0,"*","*",12
,,"John C Daniels SC","=""0930810""",0,0,"*","*",0,0,0,9
,,"Lincoln Bassett Integrated PK","=""0930510""",0,0,"*","*",0,0,0,"*"
,,"Lincoln Bassett Self Contained","=""0930310""",0,0,"*",6,0,0,"*",12
,,"Nathan Hale Self Contained ID","=""0937711""",0,0,"*","*",0,0,0,9
,,"New Haven Collaborative","=""0930710""",0,0,"*","*",0,0,0,7
,,"Off-Campus Classroom Program (OCC)","=""0937311""",0,0,39,"*",0,0,"*",63
,,"Riverside Education Academy","=""0939111""",0,0,49,35,0,"*","*",91
,,"Wexler/Grant - Lincoln/Bassett Community School","=""0933211""",0,0,136,64,0,"*","*",217
,,"Wilbur Cross Self Contained MD","=""0938511""",0,0,"*",19,0,0,"*",29
,,"Brennan Rogers Self Contained Autism","=""0937211""",0,0,0,"*",0,0,0,"*"
,,"Clinton Self Contained ID","=""0937811""",0,0,0,"*",0,0,"*",9
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","*",6,53,229,"*",23,16,330
,,"C.B. Jennings International Elementary Magnet","=""0950311""","*","*",74,316,"*",33,32,463
,,"Nathan Hale Arts Magnet School","=""0950911""","*",7,75,246,"*",62,79,471
,,"New London High School","=""0956111""","*","*",106,412,"*",33,36,593
,,"New London Visual and Performing Arts Magnet Pathway","=""0951411""","*","*",47,94,0,48,41,234
,,"Preschool Program at B.P. Learned Mission","=""0951111""","*",0,"*",40,"*","*",7,59
,,"Science and Technology Magnet Pathway for High School Grades","=""0951311""","*","*",37,64,0,30,31,165
,,"Science and Technology Magnet Pathway for Middle Grades","=""0951211""","*","*",15,42,0,21,18,99
,,"Winthrop STEM Elementary Magnet School","=""0950811""","*",6,82,255,"*",60,72,479
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","*",42,53,280,"*",28,800,1207
,,"Sarah Noble Intermediate School","=""0960911""","*",23,18,198,0,"*",497,754
,,"Schaghticoke Middle School","=""0965211""","*",30,33,183,0,"*",515,777
,,"Hill And Plain School","=""0960511""",0,18,"*",127,0,"*",215,382
,,"Northville Elementary School","=""0960811""",0,12,11,105,0,8,308,444
,,"Litchfield Hills Transition Center","=""0969011""",0,0,0,"*",0,0,"*",19
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","*",40,"*",100,0,29,185,376
,,"John Paterson School","=""0940811""","*",44,"*",125,0,19,248,454
,,"John Wallace Middle School","=""0945311""","*",55,40,141,0,"*",330,595
,,"Newington High School","=""0946111""","*",126,72,338,"*",67,677,1284
,,"Elizabeth Green School","=""0940211""",0,33,14,86,0,19,117,269
,,"Martin Kellogg Middle School","=""0945111""",0,66,40,165,0,27,269,567
,,"Newington Transition Academy","=""0940111""",0,"*",0,"*",0,"*","*",12
,,"Ruth Chaffee School","=""0940711""",0,36,16,64,0,21,178,315
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","*","*",11,37,0,"*",266,319
,,"Newtown High School","=""0976111""","*",35,27,152,"*",31,1029,1276
,,"Newtown Middle School","=""0975111""","*","*",17,96,0,17,468,610
,,"Hawley Elementary School","=""0970111""",0,9,"*",34,0,"*",242,289
,,"Middle Gate Elementary School","=""0970311""",0,6,11,58,"*","*",336,416
,,"Reed Intermediate School","=""0970511""",0,14,13,84,"*","*",465,581
,,"Sandy Hook Elementary School","=""0970211""",0,11,10,53,0,6,273,353
,,"Newtown Community Partnership","=""0970611""",0,0,"*","*",0,0,9,12
,,"Newtown Preschool","=""0978011""",0,0,0,"*",0,"*",44,57
,,"Program for Adaptive Learning","=""0970811""",0,0,0,"*",0,0,"*",14
,,"Reaching Independence through Structured Education","=""0970711""",0,0,0,0,0,0,7,7
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""","*",8,"*",39,0,15,331,396
,,"North Branford High School","=""0996111""",0,8,11,54,0,9,357,439
,,"North Branford Intermediate School","=""0995111""",0,7,"*",36,0,"*",303,355
,,"Totoket Valley Elementary School","=""0990611""",0,"*","*",34,0,13,281,337
,,"School to Work Program","=""0999011""",0,0,0,0,0,0,7,7
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","*",0,10,39,0,"*",187,244
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*",26,6,44,"*",13,250,342
,,"Montowese Elementary School","=""1010211""","*",31,17,44,0,"*",200,303
,,"North Haven Middle School","=""1015211""","*",54,46,102,"*",20,525,750
,,"Ridge Road Elementary School","=""1010311""","*",32,30,64,0,"*",281,436
,,"Green Acres Elementary School","=""1010711""",0,51,27,49,0,20,275,422
,,"North Haven High School","=""1016111""",0,78,48,135,0,37,659,957
,,"North Haven Transition Partnership","=""1010111""",0,"*",0,"*",0,0,10,15
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","*","*",11,18,"*",6,365,406
,,"Wheeler High School","=""1026111""","*","*","*",15,0,6,298,330
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","*",62,227,1084,"*",33,355,1766
,,"Concord Magnet School","=""1030311""","*",19,51,126,"*",22,141,362
,,"Jefferson Marine Science Elementary School","=""1030711""","*",29,68,317,0,"*",29,465
,,"Norwalk Early Childhood Center","=""1030111""","*",13,23,82,0,"*",22,150
,,"Norwalk High School","=""1036111""","*",37,225,915,"*",28,338,1547
,,"Ponus Ridge STEAM Academy","=""1035311""","*",38,99,405,0,"*",60,622
,,"Silvermine Dual Language Magnet School","=""1032311""","*","*",30,348,0,14,32,427
,,"Tracey Magnet School","=""1031411""","*","*",71,269,0,26,78,464
,,"Wolfpit Integrated Arts Elementary School","=""1032411""","*",9,65,143,"*",21,114,357
,,"Brookside Elementary School","=""1030211""",0,6,39,277,0,22,54,398
,,"Center for Global Studies","=""1030511""",0,21,45,103,0,18,97,284
,,"Cranbury Elementary School","=""1030411""",0,17,33,156,0,18,196,420
,,"Fox Run Elementary School","=""1032011""",0,12,61,185,0,21,91,370
,,"Kendall College & Career Academy","=""1030811""",0,17,63,267,"*","*",21,378
,,"Marvin Elementary School","=""1032211""",0,12,42,227,0,22,99,402
,,"Naramake Elementary School","=""1032111""",0,13,37,189,0,17,110,366
,,"Nathan Hale Middle School","=""1035211""",0,24,77,274,0,12,137,524
,,"Norwalk 18-21 Project SEARCH at CTSCC Norwalk","=""1030611""",0,"*","*","*",0,"*","*",12
,,"P-TECH Norwalk","=""1030911""",0,34,62,191,"*","*",84,380
,,"Roton Middle School","=""1035511""",0,"*",47,254,"*",20,121,453
,,"Rowayton School","=""1031311""",0,"*",35,132,0,"*",242,435
,,"South Norwalk Elementary School","=""1031511""",0,"*",17,107,0,"*","*",133
,,"West Rocks Middle School","=""1035411""",0,25,105,428,"*","*",121,701
,,"Norwalk 18-21 Next Steps (NNS)","=""1031111""",0,0,6,9,0,0,9,24
,,"Norwalk 18-21 Project SEARCH at Norwalk Hospital","=""1031611""",0,0,"*","*",0,0,"*",7
,,"Norwalk Alternative Opportunity Program","=""1031011""",0,0,"*","*",0,0,"*",6
"Norwich Free Academy District","=""9010022""","Compass","=""9010522""","*",0,10,22,0,"*",16,55
,,"Norwich Free Academy","=""9016122""",23,111,287,580,8,123,869,2001
,,"Wildcat Learning Academy","=""9010422""",0,0,"*","*",0,"*","*",15
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","*",11,78,182,"*",31,157,461
,,"Teachers' Memorial Middle School","=""1045211""","*",16,108,193,"*",51,114,486
,,"Veterans' Memorial School","=""1041811""","*",18,57,124,"*",31,58,291
,,"Virtual Learning Academy","=""1049211""","*",0,"*","*",0,"*","*",10
,,"Wequonnoc Magnet School","=""1041511""","*",0,43,100,0,"*",57,220
,,"John B. Stanton School","=""1041411""",0,"*",67,151,"*",46,93,384
,,"Kelly STEAM Magnet Middle School","=""1045111""",0,45,104,219,"*","*",135,548
,,"Samuel Huntington School","=""1040811""",0,22,47,97,0,40,93,299
,,"Strive Program @ Kelly","=""1041111""",0,"*","*","*",0,0,"*",14
,,"Thomas W. Mahan School","=""1041711""",0,55,27,75,"*","*",81,255
,,"Transition Academy","=""1041011""",0,"*",6,9,0,"*",11,29
,,"Uncas Elementary School","=""1041911""",0,"*",59,120,"*",26,31,242
,,"Strive Autism Program @ Huntington","=""1040411""",0,0,"*","*",0,0,0,"*"
,,"STRIVE Program @ Case","=""1041311""",0,0,0,"*",0,0,"*","*"
,,"Strive Program @ Stanton","=""1041211""",0,0,0,"*",0,0,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","*",89,86,71,0,"*",98,370
"Oxford School District","=""1080011""","Great Oak Elementary School","=""1080111""","*",10,"*",42,"*","*",293,358
,,"Oxford High School","=""1086011""","*",15,17,51,0,"*",409,500
,,"Oxford Middle School","=""1085111""","*",10,12,41,0,"*",306,378
,,"Quaker Farms School","=""1080311""",0,16,"*",52,"*",8,330,413
,,"Connections Alternative Learning Center","=""1080411""",0,0,"*",0,0,0,"*",6
,,"Community Explorations","=""1080511""",0,0,0,0,0,0,"*","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","*","*",190,178,0,"*",23,403
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","*",8,18,54,"*",7,350,445
,,"Plainfield High School","=""1096111""",8,9,19,45,"*","*",417,507
,,"Plainfield Memorial School","=""1090311""","*","*",6,36,"*",8,211,268
,,"Shepard Hill Elementary School","=""1090411""","*","*",9,24,"*",7,240,284
,,"Early Childhood Center","=""1098011""",0,"*",0,6,0,"*",72,83
,,"Moosup Elementary School","=""1090111""",0,"*","*",27,0,15,240,293
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","*",7,22,78,"*",15,240,365
,,"Middle School of Plainville","=""1105211""","*",11,29,123,"*",21,321,507
,,"Plainville High School","=""1106111""","*","*",45,164,0,31,425,688
,,"Frank T. Wheeler School","=""1100411""",0,13,"*",75,"*",17,158,276
,,"Linden Street School","=""1100211""",0,7,22,105,0,15,246,395
,,"Plainville Transition Program","=""1100111""",0,0,0,"*",0,0,"*",10
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","*","*",9,58,0,17,276,370
,,"Eli Terry Jr. Middle School","=""1115111""",0,"*","*",46,0,15,205,276
,,"Harry S. Fisher Elementary School","=""1110411""",0,"*","*",48,0,19,221,293
,,"Plymouth Center School","=""1110211""",0,"*","*",51,0,17,247,327
,,"Terryville High School Transition Program","=""1110511""",0,0,"*",0,0,0,"*",6
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","*",7,"*",29,"*",13,255,314
,,"Preston Plains School","=""1145111""",0,"*","*",14,"*","*",104,130
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","*","*",0,46,"*",10,208,271
,,"Putnam Elementary School","=""1160311""",0,7,8,102,0,39,402,558
,,"Putnam Middle School","=""1165111""",0,"*","*",54,0,22,247,335
,,"Helping Hands","=""1169011""",0,0,0,"*",0,0,"*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","*",13,6,69,"*",22,399,511
,,"John Read Middle School","=""1175111""",0,8,"*",44,"*",8,287,353
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","*","*","*",19,0,8,192,223
,,"Valley Regional High School","=""2046112""",0,6,6,54,0,21,396,483
,,"Region 4 Transition Academy","=""2040112""",0,0,0,"*",0,0,"*",7
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","*",50,13,31,0,"*",251,359
,,"Amity Regional High School","=""2056112""","*",208,53,128,0,"*",922,1364
,,"Amity Middle School: Bethany","=""2055112""",0,44,11,38,0,24,235,352
,,"Amity Transition Academy - University of New Haven","=""2050412""",0,"*",0,0,0,0,"*",7
,,"SAILS","=""2050212""",0,0,"*","*",0,0,"*",7
,,"Amity Transition Academy - Albertus Magnus","=""2050112""",0,0,0,"*",0,0,"*",6
,,"Spartan Prep","=""2050312""",0,0,0,0,0,0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","*","*","*",11,0,"*",219,235
,,"STEP","=""2079312""","*",0,0,"*",0,"*",22,25
,,"Northwestern Regional High School","=""2076112""",0,"*","*",19,0,12,484,521
,,"Highlander Transition Academy","=""2070112""",0,0,"*","*",0,0,16,19
,,"FLEX","=""2079012""",0,0,0,"*",0,0,"*",6
,,"AIM","=""2079112""",0,0,0,0,0,0,6,6
,,"Links","=""2079212""",0,0,0,0,0,0,9,9
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","*",7,10,72,"*",25,663,779
,,"RHAM Middle School","=""2085112""",0,"*","*",35,0,14,311,369
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","*","*","*",50,0,23,415,496
,,"Booth Free School","=""2120212""",0,0,0,"*",0,"*",77,85
,,"The Burnham School","=""2120112""",0,0,0,"*",0,"*",65,72
,,"Washington Primary School","=""2120412""",0,0,0,"*",0,"*",112,139
,,"Shepaug Valley Partnership","=""2120512""",0,0,0,0,0,0,"*","*"
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","*","*",0,24,0,10,271,310
,,"Frederick Brewster School","=""2130112""","*","*",0,12,0,6,209,230
,,"Coginchaug Regional High School","=""2136112""",0,"*","*",32,0,13,302,359
,,"John Lyman School","=""2130512""",0,"*","*",16,0,6,149,174
,,"Middlefield Memorial School","=""2130412""",0,"*","*",15,0,7,220,245
,,"Middlesex Transition Academy","=""2130312""",0,0,"*","*",0,"*",19,23
,,"Coginchaug Academy","=""2130612""",0,0,0,0,0,0,"*","*"
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","*","*","*",34,"*",13,224,280
,,"Woodbury Middle School","=""2145112""","*","*","*",25,0,11,266,313
,,"Mitchell Elementary School","=""2140212""",0,"*","*",48,0,13,257,327
,,"Nonnewaug High School","=""2146112""",0,8,9,65,0,16,554,652
,,"Region 14 Transition Academy","=""2140412""",0,0,0,0,0,0,"*","*"
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""","*",24,15,50,"*",21,416,528
,,"Pomperaug Regional High School","=""2156212""","*",55,20,91,"*",36,791,995
,,"Rochambeau Middle School","=""2155112""","*",23,10,40,0,"*",305,387
,,"Gainfield Elementary School","=""2150412""",0,"*","*",26,0,15,291,347
,,"Memorial Middle School","=""2155212""",0,23,11,36,0,15,323,408
,,"Middlebury Elementary School","=""2150612""",0,19,"*",39,0,"*",250,320
,,"Pomperaug Elementary School","=""2150512""",0,17,10,41,0,16,338,422
,,"MIJ Program","=""2150112""",0,0,0,"*",0,0,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","*",16,"*",22,0,16,456,518
,,"Killingworth Elementary School","=""2170312""","*","*","*",18,0,12,233,269
,,"Burr District Elementary School","=""2170212""",0,"*","*",9,0,"*",279,297
,,"Haddam-Killingworth Intermediate School","=""2170512""",0,"*","*",9,0,8,256,280
,,"Haddam-Killingworth Middle School","=""2175112""",0,"*","*",24,0,9,350,395
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","*",75,37,151,0,"*",750,1033
,,"E.O. Smith High School at the Depot Campus","=""2190112""",0,0,"*","*",0,0,19,28
,,"STAAR Program","=""2190312""",0,0,0,"*",0,"*",12,15
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","*",38,"*",32,0,22,278,377
,,"East Ridge Middle School","=""1185111""","*",30,"*",50,0,20,376,481
,,"Farmingville Elementary School","=""1180411""","*",14,"*",22,0,16,266,321
,,"Ridgefield High School","=""1186111""","*",94,15,143,"*",55,1110,1420
,,"Scotts Ridge Middle School","=""1185211""","*",32,"*",46,0,20,425,527
,,"Branchville Elementary School","=""1180611""",0,10,"*",29,0,"*",284,335
,,"District Program BMES","=""1180111""",0,"*",0,"*",0,0,"*","*"
,,"District Program RES","=""1180711""",0,"*",0,0,0,0,"*","*"
,,"District Program SRMS","=""1181111""",0,"*",0,"*",0,0,"*",7
,,"Ridgebury Elementary School","=""1180311""",0,23,"*",33,0,"*",276,351
,,"Ridgefield Transition Program","=""1189011""",0,"*",0,"*",0,0,10,14
,,"Scotland Elementary School","=""1180511""",0,"*","*",21,0,19,273,333
,,"Veterans Park Elementary School","=""1180211""",0,18,0,24,0,22,177,241
,,"Alternative High School","=""1188011""",0,0,0,"*",0,0,"*",16
,,"District Program SES","=""1180911""",0,0,0,"*",0,"*","*","*"
,,"District Program RHS","=""1181311""",0,0,0,0,0,"*","*",7
,,"District Program BES","=""1181411""",0,0,0,0,0,0,"*","*"
,,"District Program FES","=""1181211""",0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","*",196,"*",70,0,24,301,614
,,"Rocky Hill High School","=""1196111""","*",158,25,88,"*",28,415,717
,,"Moser School","=""1190611""",0,138,16,40,0,15,173,382
,,"Myrtle H. Stevens School","=""1190411""",0,84,13,53,0,23,228,401
,,"Rocky Hill DREAM Transition Academy","=""1190711""",0,"*",0,"*",0,"*","*",9
,,"West Hill School","=""1190511""",0,189,22,32,0,16,141,400
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","*","*","*",35,0,27,312,383
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","*",22,44,134,0,"*",386,598
,,"Bungay School","=""1240111""",0,26,23,105,0,9,317,480
,,"Chatfield-LoPresti School","=""1240211""",0,11,54,135,0,13,323,536
,,"Seymour Middle School","=""1245111""",0,17,39,112,0,11,293,472
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,11,23,81,0,14,208,337
,,"Booth Hill School","=""1261011""","*",17,13,48,"*",10,192,283
,,"Elizabeth Shelton School","=""1260511""","*",14,37,104,"*",16,252,425
,,"Alternative Learning Center 1","=""1260211""",0,"*","*","*",0,"*","*",11
,,"Alternative Learning Center 2","=""1261311""",0,"*","*","*",0,"*","*",10
,,"Intermediate School","=""1265111""",0,34,76,178,0,25,439,752
,,"Long Hill School","=""1260811""",0,23,32,90,"*","*",150,319
,,"Perry Hill Elementary School","=""1261111""",0,34,64,169,0,21,413,701
,,"Pre-Kindergarten","=""1260111""",0,"*","*",13,0,"*",31,53
,,"Pre-Kindergarten 2","=""1261411""",0,"*",10,13,0,"*",14,45
,,"Shelton High School","=""1266111""",0,79,126,306,0,62,738,1311
,,"Sunnyside School","=""1260611""",0,15,29,67,"*","*",101,224
,,"Transition Program","=""1260711""",0,"*","*","*",0,0,7,14
,,"Life Skills","=""1260311""",0,0,"*","*",0,"*",0,6
,,"Therapeutic Learning Center","=""1261211""",0,0,0,0,0,0,"*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","*",36,28,44,0,"*",268,403
,,"Henry James Memorial School","=""1285111""","*",49,42,83,0,"*",420,628
,,"Latimer Lane School","=""1280611""",0,42,27,43,0,30,326,468
,,"Simsbury High School","=""1286111""",0,83,73,122,"*","*",907,1246
,,"Squadron Line School","=""1280711""",0,38,28,65,0,34,538,703
,,"Tariffville School","=""1280311""",0,7,34,43,0,22,157,263
,,"Tootin' Hills School","=""1280411""",0,9,16,49,0,26,283,383
,,"Farmington Valley Transition Academy","=""1280211""",0,0,"*","*",0,0,27,38
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","*","*",8,20,0,6,269,308
,,"Somers Elementary School","=""1290411""","*","*",14,41,0,20,580,658
,,"Somers High School","=""1296111""","*",9,8,23,0,"*",335,382
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","*",104,24,70,"*",26,262,489
,,"Orchard Hill School","=""1320611""","*",239,31,68,0,"*",271,641
,,"Philip R. Smith School","=""1320111""","*",111,"*",51,0,30,259,475
,,"Pleasant Valley School","=""1320211""","*",344,43,71,0,"*",236,718
,,"South Windsor High School","=""1326211""","*",396,93,141,"*",65,682,1381
,,"Preschool Outreach Program","=""1320511""",0,22,"*",12,0,"*",56,96
,,"Timothy Edwards School","=""1325111""",0,406,72,120,0,57,522,1177
,,"Alternative Education Program","=""1320311""",0,0,"*","*",0,"*","*",10
,,"South Windsor Transition Program","=""1329011""",0,0,"*","*",0,0,10,15
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,35,"*",89,"*",34,480,659
,,"Joseph A. Depaolo Middle School","=""1315111""","*",32,"*",81,0,46,494,674
,,"Southington High School","=""1316211""","*",91,52,234,"*",68,1471,1920
,,"Comprehensive Learning Center (CLC) - HES","=""1311811""",0,"*","*",0,0,0,7,9
,,"Comprehensive Learning Center (CLC) - SHS","=""1311711""",0,"*","*","*",0,0,"*",8
,,"Flanders Elementary School","=""1311311""",0,15,6,40,0,10,191,262
,,"R. E. Thalberg Elementary School","=""1310911""",0,36,10,48,0,37,297,428
,,"STELLAR (Southington's Transitional Education in Life, Learning Adult Responsibilities)","=""1312211""",0,"*","*","*",0,0,16,22
,,"South End Elementary School","=""1310711""",0,10,"*",23,0,"*",200,247
,,"Specialized Learning Center (SLC) - HES","=""1311111""",0,"*","*",6,0,"*",11,24
,,"Therapeutic Learning Center (TLC) - JAD","=""1311611""",0,"*",0,"*",0,0,6,10
,,"Urbin T. Kelley School","=""1311411""",0,"*","*",34,0,14,224,287
,,"Walter A. Derynoski Elementary School","=""1311511""",0,27,"*",82,"*",41,428,591
,,"William H. Hatton Elementary School","=""1310211""",0,6,7,46,0,19,260,338
,,"William M. Strong Elementary School","=""1310811""",0,14,7,29,0,26,205,281
,,"Wrinn Integrated Preschool - HES","=""1312011""",0,"*","*",12,0,"*",28,46
,,"Wrinn Integrated Preschool - SES","=""1312111""",0,"*",0,8,0,"*",39,53
,,"Zaya A. Oshana Elementary School","=""1310611""",0,13,6,43,0,10,182,254
,,"Karen Smith Academy","=""1310111""",0,0,"*",8,0,"*",29,39
,,"Therapeutic Learning Center (TLC) - Primary - KES","=""1312311""",0,0,"*","*",0,0,"*",9
,,"Comprehensive Learning Center (CLC) - JFK","=""1310511""",0,0,0,"*",0,"*",13,19
,,"Therapeutic Learning Center (TLC) - Intermediate - DES","=""1310411""",0,0,0,"*",0,0,"*",7
,,"Therapeutic Learning Center (TLC) - SHS","=""1311211""",0,0,0,"*",0,"*",7,15
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*","*",48,"*",42,183,284
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","*","*","*",28,0,14,253,301
,,"West Stafford School","=""1340411""","*","*","*",17,0,"*",152,176
,,"Stafford Elementary School","=""1340611""",0,"*","*",40,0,16,393,458
,,"Stafford High School","=""1346111""",0,"*","*",33,0,10,328,375
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""","*",120,228,154,"*",16,17,540
"Stamford School District","=""1350011""","Apples PreK","=""1350111""","*","*",38,97,0,15,86,251
,,"Hart School","=""1352211""","*",66,68,347,0,"*",86,598
,,"Julia A. Stark School","=""1351211""","*","*",52,399,0,22,126,611
,,"Newfield School","=""1350611""","*","*",79,283,0,23,134,543
,,"Reach - Stark","=""1351611""","*",0,"*","*",0,0,"*",12
,,"Rogers International School","=""1350811""","*",48,56,370,0,"*",274,770
,,"Roxbury School","=""1350911""","*",30,70,303,0,"*",122,545
,,"Springdale School","=""1351111""","*","*",71,310,0,23,152,580
,,"Stamford High School","=""1356111""","*",92,396,977,"*",48,602,2121
,,"Stillmeadow School","=""1352111""","*",27,47,342,"*",28,158,604
,,"Strawberry Hill an ext. of Rogers International","=""1350711""","*",92,86,313,0,"*",237,797
,,"Toquam Magnet School","=""1351911""","*",23,56,381,0,"*",73,549
,,"Westhill High School","=""1356311""","*",157,257,1261,"*",37,542,2259
,,"Westover School","=""1351411""","*",55,95,239,0,"*",106,521
,,"Cloonan School","=""1355611""",0,28,102,282,0,24,75,511
,,"Davenport Ridge School","=""1352011""",0,37,54,294,"*","*",284,693
,,"Dolan School","=""1355311""",0,22,72,337,0,27,133,591
,,"K. T. Murphy School","=""1350511""",0,36,"*",275,0,"*",53,402
,,"Northeast School","=""1351811""",0,"*",56,185,"*",29,191,475
,,"Preschool Team","=""1358011""",0,"*","*",35,0,"*",13,53
,,"Rippowam Middle School","=""1355811""",0,24,93,384,"*","*",159,675
,,"SPS Remote Learning Program (RLP)","=""1352411""",0,"*","*",8,0,"*",6,17
,,"Scofield Middle School","=""1355711""",0,46,52,270,0,24,220,612
,,"Stamford Transition Services","=""1350211""",0,"*",8,14,0,0,"*",28
,,"The Academy of Information, Technology & Engineering","=""1356411""",0,60,87,258,"*","*",202,630
,,"Turn of River School","=""1355511""",0,34,74,350,"*","*",146,624
,,"Anchor","=""1350411""",0,0,34,46,0,7,16,103
,,"REACH - Cloonan","=""1351711""",0,0,"*",9,0,0,"*",11
,,"REACH - SHS","=""1352311""",0,0,"*",12,0,0,"*",22
,,"The Academy of Information, Technology, & Engineering ARBOR","=""1351511""",0,0,"*","*",0,"*",8,11
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*",6,31,0,28,251,319
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*","*",0,28,0,21,369,423
,,"Stonington High School","=""1376111""","*",10,"*",39,"*",25,476,556
,,"Stonington Middle School","=""1375211""","*",10,"*",31,0,32,313,394
