"Student Counts by School and Race"
"All Districts, All Schools"
"2017-18"

"",,,,"Race",,,,,,,
,,"Ross/Woodward School","=""0931011""","*",13,226,316,0,"*",107,672
,,"Truman School","=""0932911""","*","*",57,448,"*","*",14,530
,,"West Rock Authors Academy","=""0934911""","*","*",108,48,0,"*",41,203
,,"Wilbur Cross High School","=""0936111""","*",30,417,832,"*","*",174,1458
,,"Worthington Hooker School","=""0933811""","*",134,57,40,0,"*",204,449
,,"Augusta Lewis Troup School","=""0931511""",0,"*",256,173,0,"*",31,471
,,"Barack H. Obama Magnet University School","=""0932811""",0,"*",91,167,0,"*",18,289
,,"Barnard Environmental Magnet School","=""0930211""",0,"*",272,167,0,"*",85,536
,,"Bishop Woods Architecture and Design Magnet School","=""0934311""",0,"*",152,242,0,"*",41,449
,,"Brennan Rogers School","=""0932111""",0,"*",323,149,0,"*",32,517
,,"Celentano BioTech, Health and Medical Magnet School","=""0934811""",0,11,213,110,0,10,32,376
,,"Clinton Avenue School","=""0930611""",0,"*",78,370,0,"*",38,491
,,"Clinton Self Contained ID","=""0937811""",0,"*","*",7,0,0,0,11
,,"Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""",0,"*",124,102,0,"*",18,250
,,"Dr. Reginald Mayo Early Learning Center","=""0932711""",0,10,222,124,0,7,14,377
,,"Engineering - Science University Magnet School","=""0931711""",0,35,240,116,0,7,198,596
,,"Family Academy of Multilingual Exploration","=""0934111""",0,"*",13,467,0,"*",12,495
,,"Hill Central Music Academy","=""0930711""",0,"*",108,358,0,0,"*",487
,,"John C. Daniels","=""0931311""",0,13,76,373,0,8,66,536
,,"King/Robinson Magnet School","=""0933011""",0,11,402,69,0,6,40,528
,,"Lincoln-Bassett School","=""0932011""",0,"*",278,82,0,"*",10,376
,,"Lulac","=""0938011""",0,"*",58,175,"*","*",8,244
,,"New Haven Academy","=""0937011""",0,"*",197,56,0,"*",20,280
,,"Quinnipiac Real World Math STEM School","=""0933511""",0,"*",93,159,0,"*",32,293
,,"Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",0,"*",151,287,"*","*",36,481
,,"Sound School","=""0936711""",0,"*",37,108,0,"*",182,331
,,"Wexler/Grant - Lincoln/Bassett Community School","=""0933211""",0,"*",308,93,0,"*",15,425
,,"ASPIRE","=""0935611""",0,0,17,8,0,0,0,25
,,"Barack H. Obama Self Contained Autism","=""0937611""",0,0,"*",7,0,0,"*",13
,,"Benjamin Jepson Head Start","=""0933411""",0,0,"*",6,0,"*","*",15
,,"Bishop Woods Self Contained Autism","=""0937911""",0,0,"*",9,0,0,"*",11
,,"Brennan Rogers Self Contained Autism","=""0937211""",0,0,11,7,0,"*","*",20
,,"Celentano Self Contained ID","=""0937411""",0,0,"*","*",0,0,"*",8
,,"East Rock Self Contained MD","=""0937511""",0,0,"*",15,0,0,"*",25
,,"Fair Haven Self Contained ID","=""0938711""",0,0,"*",0,0,0,0,"*"
,,"Nathan Hale Self Contained ID","=""0937711""",0,0,"*",6,0,0,"*",9
,,"New Horizons High School","=""0932211""",0,0,46,37,0,"*","*",88
,,"New Light High School","=""0932611""",0,0,25,"*",0,"*",0,40
,,"Off-Campus Classroom Program (OCC)","=""0937311""",0,0,15,"*",0,0,"*",25
,,"Riverside Education Academy","=""0939111""",0,0,52,"*",0,0,"*",83
,,"West Rock Self Contained Autism","=""0938411""",0,0,8,"*",0,0,"*",14
,,"Wexler/Grant - Lincoln Bassett Self Contained","=""0938611""",0,0,"*",0,0,0,"*","*"
,,"Wilbur Cross Self Contained MD","=""0938511""",0,0,8,8,0,0,0,16
,,"Zigler PreK Center","=""0938311""",0,0,18,"*",0,0,"*",34
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","*","*",50,242,0,17,30,347
,,"C.B. Jennings International Elementary Magnet","=""0950311""","*","*",68,380,0,30,36,520
,,"Harbor Elementary School","=""0950611""","*","*",45,161,0,18,36,270
,,"Nathan Hale Arts Magnet School","=""0950911""","*",8,91,238,"*",81,141,564
,,"New London High School","=""0956111""","*",7,162,371,"*",39,49,633
,,"New London Visual and Performing Arts Magnet Pathway","=""0951411""","*","*",38,64,0,20,48,173
,,"Science and Technology Magnet Pathway for High School Grades","=""0951311""","*",15,117,187,"*",77,199,600
,,"Winthrop STEM Elementary Magnet School","=""0950811""","*",10,95,191,"*",83,159,543
,,"Pre-Kindergarten at Winthrop","=""0950711""",0,0,"*","*",0,"*",0,"*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","*",50,"*",152,0,40,1077,1353
,,"Schaghticoke Middle School","=""0965211""","*",38,"*",136,0,43,758,1007
,,"Hill And Plain School","=""0960511""",0,19,9,66,0,19,294,407
,,"Northville Elementary School","=""0960811""",0,9,18,37,0,11,382,457
,,"Sarah Noble Intermediate School","=""0960911""",0,39,25,141,0,49,623,877
,,"Litchfield Hills Transition Center","=""0969011""",0,0,0,0,0,0,18,18
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","*",64,29,135,0,"*",374,629
,,"Newington High School","=""0946111""","*",132,72,210,"*",57,810,1287
,,"Anna Reynolds School","=""0940611""",0,54,22,93,0,18,259,446
,,"Elizabeth Green School","=""0940211""",0,21,16,102,0,21,138,298
,,"John Paterson School","=""0940811""",0,36,27,69,"*","*",241,390
,,"John Wallace Middle School","=""0945311""",0,51,45,117,0,33,430,676
,,"Ruth Chaffee School","=""0940711""",0,28,24,62,0,20,193,327
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","*",11,"*",35,0,13,296,362
,,"Sandy Hook Elementary School","=""0970211""","*",13,"*",28,0,13,325,383
,,"Hawley Elementary School","=""0970111""",0,"*",0,18,0,"*",271,302
,,"Head O'Meadow Elementary School","=""0970411""",0,6,"*",25,0,"*",230,270
,,"Newtown Community Partnership","=""0970611""",0,"*","*",0,0,0,15,17
,,"Newtown High School","=""0976111""",0,65,23,74,0,21,1441,1624
,,"Newtown Middle School","=""0975111""",0,26,11,47,0,13,615,712
,,"Reed Intermediate School","=""0970511""",0,23,12,42,0,19,552,648
,,"Newtown Preschool","=""0978011""",0,0,0,"*",0,"*",63,67
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","*",10,12,31,0,"*",508,565
,,"Totoket Valley Elementary School","=""0990611""","*",12,9,27,0,"*",349,404
,,"Jerome Harrison School","=""0990411""",0,9,"*",20,0,"*",347,380
,,"North Branford Intermediate School","=""0995111""",0,"*",16,25,0,"*",377,425
,,"School to Work Program","=""0999011""",0,0,0,0,0,0,"*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*",15,"*",30,0,11,276,342
,,"Montowese Elementary School","=""1010211""","*",19,6,26,0,"*",221,278
,,"North Haven High School","=""1016111""","*",80,35,58,"*",26,797,998
,,"North Haven Middle School","=""1015211""","*",43,26,56,0,"*",590,735
,,"Green Acres Elementary School","=""1010711""",0,37,18,36,0,15,282,388
,,"North Haven Transition Partnership","=""1010111""",0,"*",0,0,0,0,"*","*"
,,"Ridge Road Elementary School","=""1010311""",0,24,17,30,0,17,302,390
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",6,12,"*",17,"*","*",351,394
,,"Wheeler High School","=""1026111""","*",9,6,13,"*",12,313,357
"Norwalk School District","=""1030011""","Concord Magnet School","=""1030311""","*",14,87,106,"*",13,143,367
,,"Fox Run Elementary School","=""1032011""","*",23,83,140,0,"*",153,423
,,"Jefferson Marine Science Elementary School","=""1030711""","*",61,82,320,0,"*",73,557
,,"Norwalk High School","=""1036111""","*",81,322,698,"*",17,561,1682
,,"Norwalk Pathways Academy at Briggs","=""1036311""","*",0,19,22,0,"*",9,54
,,"Ponus Ridge STEAM Academy","=""1035311""","*",38,114,404,"*",14,119,692
,,"Rowayton School","=""1031311""","*",10,44,142,"*",22,242,463
,,"Silvermine Dual Language Magnet School","=""1032311""","*",11,53,336,"*",9,65,477
,,"West Rocks Middle School","=""1035411""","*",23,123,330,0,"*",173,661
,,"Brien McMahon High School","=""1036211""",0,51,309,787,"*","*",360,1526
,,"Brookside Elementary School","=""1030211""",0,22,52,310,"*","*",51,444
,,"Center for Global Studies","=""1030511""",0,43,49,71,0,7,114,284
,,"Cranbury Elementary School","=""1030411""",0,30,51,134,"*","*",223,447
,,"Kendall College & Career Academy","=""1030811""",0,27,80,323,0,9,67,506
,,"Marvin Elementary School","=""1032211""",0,18,51,202,0,15,142,428
,,"Naramake Elementary School","=""1032111""",0,19,56,168,"*","*",136,392
,,"Nathan Hale Middle School","=""1035211""",0,31,108,288,0,7,246,680
,,"Norwalk Early Childhood Center","=""1030111""",0,21,"*",66,0,"*",72,170
,,"Roton Middle School","=""1035511""",0,19,72,229,0,9,180,509
,,"Tracey Magnet School","=""1031411""",0,31,69,224,0,8,59,391
,,"Wolfpit Integrated Arts Elementary School","=""1032411""",0,23,51,121,0,10,120,325
,,"Norwalk 18-21 Project SEARCH at CTSCC Norwalk","=""1030611""",0,0,"*",6,0,0,"*",16
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",29,193,345,386,84,99,1168,2304
,,"Alternative Pathways to Success","=""9010322""",0,0,"*","*",0,0,6,13
,,"Night School","=""9010222""",0,0,"*","*",0,0,"*",9
"Norwich School District","=""1040011""","Case Street Early Learning Center at DTZ","=""1040211""","*","*",15,18,0,7,14,61
,,"Kelly STEAM Magnet Middle School","=""1045111""","*",49,153,207,"*",61,196,674
,,"Moriarty Magnet School","=""1042011""","*","*",64,128,0,39,154,406
,,"Teachers' Memorial Middle School","=""1045211""","*","*",56,111,0,29,90,303
,,"Uncas Elementary School","=""1041911""","*","*",65,104,0,23,52,264
,,"Veterans' Memorial School","=""1041811""",6,24,46,118,0,39,80,313
,,"Wequonnoc Magnet School","=""1041511""","*","*",47,96,"*",39,88,274
,,"Transition Academy","=""1041011""",0,"*","*","*",0,"*",13,19
,,"Bishop School Early Learning Center","=""1040111""",0,19,39,46,"*","*",66,187
,,"John B. Stanton School","=""1041411""",0,"*",63,133,"*",39,73,330
,,"Samuel Huntington School","=""1040811""",0,"*",47,78,"*",43,162,352
,,"Special Needs Program @ Mahan","=""1040511""",0,"*","*",6,0,"*","*",13
,,"Strive Autism Program @ Huntington","=""1040411""",0,"*","*",6,0,0,6,18
,,"Thomas W. Mahan School","=""1041711""",0,59,37,50,0,18,84,248
,,"Virtual Learning Academy","=""1049211""",0,"*",0,"*",0,0,"*",7
,,"Strive Program @ Kelly","=""1041111""",0,0,"*","*",0,0,"*",6
,,"Strive Program @ Stanton","=""1041211""",0,0,"*","*",0,0,"*","*"
,,"Stanton Special Learning Center","=""1040911""",0,0,0,"*",0,0,"*",6
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","*",49,57,55,"*",23,143,329
"Orange School District","=""1070011""","Race Brook School","=""1070311""","*",55,"*",21,0,12,264,358
,,"Mary L. Tracy School","=""1070211""",0,24,"*","*","*",8,142,184
,,"Peck Place School","=""1070511""",0,48,8,11,0,12,258,337
,,"Turkey Hill School","=""1070411""",0,37,0,"*",0,"*",236,294
"Oxford School District","=""1080011""","Oxford Middle School","=""1085111""","*",10,"*",29,0,"*",450,500
,,"Great Oak Elementary School","=""1080111""",0,"*","*",38,0,10,342,402
,,"Oxford High School","=""1086011""",0,8,9,33,0,17,489,556
,,"Quaker Farms School","=""1080311""",0,9,"*",28,0,"*",325,373
,,"Connections Alternative Learning Center","=""1080411""",0,0,0,"*",0,0,"*",12
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","*","*",169,158,"*","*",27,360
"Path Academy District","=""2930013""","Path Academy","=""2930113""","*","*",32,99,0,"*",39,174
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","*","*",13,16,"*","*",260,299
,,"Plainfield Central School","=""1095111""","*",6,26,15,"*","*",441,499
,,"Plainfield High School","=""1096111""","*",17,19,20,"*",8,611,682
,,"Plainfield Memorial School","=""1090311""",6,7,19,15,"*","*",284,336
,,"Shepard Hill Elementary School","=""1090411""",6,7,12,40,"*","*",337,410
,,"Early Childhood Center","=""1098011""",0,"*","*",6,0,0,12,21
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","*","*",16,54,0,14,216,307
,,"Middle School of Plainville","=""1105211""","*","*",22,95,0,23,385,543
,,"Plainville High School","=""1106111""","*","*",35,120,0,22,515,707
,,"Linden Street School","=""1100211""",0,12,19,89,0,16,273,409
,,"Louis Toffolon School","=""1100511""",0,"*",19,49,"*",13,301,394
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","*",13,"*",21,0,"*",310,351
,,"Plymouth Center School","=""1110211""","*",0,"*",33,0,10,276,323
,,"Terryville High School","=""1116111""","*","*",6,37,0,11,387,447
,,"Harry S. Fisher Elementary School","=""1110411""",0,"*","*",47,0,13,264,331
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","*",15,"*",17,"*","*",344,386
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","*","*",6,40,0,18,229,297
,,"Portland High School","=""1136111""","*","*",14,34,0,14,306,375
,,"Brownstone Intermediate School","=""1130511""",0,"*","*",28,0,11,151,201
,,"Portland Middle School","=""1135111""",0,"*","*",26,0,10,177,221
,,"Valley View School","=""1130211""",0,"*","*",41,0,8,163,217
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","*","*","*",9,0,"*",106,131
,,"Preston Veterans' Memorial School","=""1140411""",0,"*",9,24,"*",12,256,311
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""","*","*",12,76,0,28,509,633
,,"Putnam High School","=""1166111""","*","*",8,23,"*",19,218,272
,,"Putnam Middle School","=""1165111""",0,"*","*",24,"*",11,219,262
,,"Helping Hands","=""1169011""",0,0,0,0,0,0,"*","*"
,,"PALS - Putnam Alternative Learning System","=""1160111""",0,0,0,0,0,0,"*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","*",7,"*",46,"*",17,413,491
,,"John Read Middle School","=""1175111""",0,"*","*",25,0,24,355,422
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","*",14,"*",29,0,12,527,587
,,"John Winthrop Middle School","=""2045112""",0,9,"*",11,0,"*",294,322
,,"Region 4 Transition Academy","=""2040112""",0,0,0,0,0,0,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",7,215,50,"*","*",54,1142,1476
,,"Amity Middle School: Bethany","=""2055112""",0,50,6,11,0,12,251,330
,,"Amity Middle School: Orange","=""2055212""",0,46,16,8,0,17,304,391
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","*",0,"*",7,0,"*",120,134
,,"Wamogo Regional High School","=""2066112""","*","*",7,18,"*",6,483,522
,,"Warren Elementary School","=""2060312""",0,"*","*","*",0,"*",60,67
,,"Goshen Center School","=""2060112""",0,0,"*","*",0,9,179,195
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","*","*","*",11,0,13,672,704
,,"Northwestern Regional Middle School","=""2075112""",0,"*",0,7,"*","*",283,296
,,"STEP","=""2079312""",0,"*",0,0,0,"*",14,16
,,"AIM","=""2079112""",0,0,"*","*",0,0,12,14
,,"Links","=""2079212""",0,0,"*","*",0,0,16,19
,,"FLEX","=""2079012""",0,0,0,0,0,0,8,8
,,"Highlander Transition Academy","=""2070112""",0,0,0,0,0,0,14,14
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","*",26,7,23,"*",6,949,1013
,,"RHAM Middle School","=""2085112""","*",8,6,14,"*",0,436,467
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","*",34,7,52,"*",38,759,893
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","*",19,"*",17,"*","*",720,767
,,"Harwinton Consolidated School","=""2100312""","*","*","*","*",0,"*",346,361
,,"Lewis S. Mills High School","=""2106112""","*",10,6,24,"*","*",716,762
,,"Lake Garda Elementary School","=""2100212""",0,12,"*",11,0,"*",412,445
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""","*","*",0,20,0,"*",121,147
,,"Shepaug Valley School","=""2120312""",0,"*","*",27,0,"*",384,423
,,"The Burnham School","=""2120112""",0,"*",0,"*",0,"*",44,49
,,"Booth Free School","=""2120212""",0,0,0,"*",0,"*",66,70
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","*","*",0,18,0,9,255,287
,,"Middlefield Memorial School","=""2130412""","*","*","*",18,0,15,289,330
,,"Coginchaug Regional High School","=""2136112""",0,"*","*",26,0,12,482,532
,,"Frederick Brewster School","=""2130112""",0,"*","*",20,0,7,232,263
,,"John Lyman School","=""2130512""",0,"*","*",11,0,8,216,237
,,"Middlesex Transition Academy","=""2130312""",0,0,0,"*",0,0,"*",20
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","*",16,"*",19,0,"*",664,710
,,"Woodbury Middle School","=""2145112""","*",9,"*",12,0,"*",331,358
,,"Bethlehem Elementary School","=""2140112""",0,"*","*",7,0,"*",254,267
,,"Mitchell Elementary School","=""2140212""",0,16,"*",32,0,"*",310,369
,,"Region 14 Transition Academy","=""2140412""",0,0,0,0,0,0,"*","*"
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","*",17,11,18,0,"*",294,347
,,"Pomperaug Regional High School","=""2156212""","*",65,15,60,"*",12,1038,1197
,,"Rochambeau Middle School","=""2155112""","*",17,10,25,"*",7,422,484
,,"Long Meadow Elementary School","=""2150712""",0,24,7,27,0,20,428,506
,,"Memorial Middle School","=""2155212""",0,21,8,23,"*","*",379,439
,,"Middlebury Elementary School","=""2150612""",0,11,"*",15,"*",6,261,297
,,"Pomperaug Elementary School","=""2150512""",0,11,6,27,0,7,277,328
,,"MIJ Program","=""2150112""",0,0,0,0,0,0,9,9
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","*","*",10,39,0,8,282,344
,,"Long River Middle School","=""2165112""","*","*",21,38,"*",0,490,556
,,"Prospect Elementary School","=""2160512""","*","*",16,23,0,12,546,609
,,"Woodland Regional High School","=""2166012""",0,"*",21,38,0,"*",588,666
,,"WRHS Alternative Education Program","=""2160412""",0,0,"*","*",0,"*",10,13
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","*",6,0,13,0,"*",239,263
,,"Haddam-Killingworth High School","=""2176112""","*",12,11,11,0,"*",631,673
,,"Haddam Elementary School","=""2170112""",0,"*","*",7,0,7,171,190
,,"Haddam-Killingworth Middle School","=""2175112""",0,"*","*",15,0,21,614,663
,,"Killingworth Elementary School","=""2170312""",0,"*","*","*",0,"*",245,257
,,"RSD17 Transition Program","=""2170412""",0,"*",0,0,0,0,"*",7
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,0,"*",6,0,"*",33,44
,,"Lyme-Old Lyme High School","=""2186112""","*",12,"*",20,0,7,431,473
,,"Lyme Consolidated School","=""2180112""",0,"*","*",14,0,8,172,201
,,"Lyme-Old Lyme Middle School","=""2185112""",0,8,"*",13,0,"*",275,302
,,"Mile Creek School","=""2180212""",0,11,"*","*",0,11,216,250
,,"Alternative Program","=""2180412""",0,0,0,0,0,0,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","*",45,"*",109,0,186,773,1132
,,"PM Panthers","=""2190212""",0,0,"*","*",0,"*",19,23
,,"E.O. Smith High School at the Depot Campus","=""2190112""",0,0,0,"*",0,"*",21,25
,,"STAAR Program","=""2190312""",0,0,0,0,"*",0,"*",18
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",18,"*",29,0,11,300,360
,,"Farmingville Elementary School","=""1180411""","*",22,"*",27,0,19,259,329
,,"Scotland Elementary School","=""1180511""","*",20,"*",30,0,19,300,374
,,"Scotts Ridge Middle School","=""1185211""","*",37,"*",37,0,21,397,500
,,"Barlow Mountain Elementary School","=""1180811""",0,33,"*",20,0,"*",255,329
,,"District Program SES","=""1180911""",0,"*",0,0,0,0,0,"*"
,,"East Ridge Middle School","=""1185111""",0,37,"*",44,"*",27,587,697
,,"Ridgebury Elementary School","=""1180311""",0,23,"*",28,0,"*",273,338
,,"Ridgefield High School","=""1186111""",0,104,17,110,0,29,1398,1658
,,"Ridgefield Transition Program","=""1189011""",0,"*",0,"*",0,"*",8,11
,,"Veterans Park Elementary School","=""1180211""",0,16,"*",22,"*",15,227,282
,,"Alternative High School","=""1188011""",0,0,0,"*",0,"*",9,12
,,"District Program RES","=""1180711""",0,0,0,0,0,"*","*",9
,,"District Program ERMS","=""1181011""",0,0,0,0,0,0,"*","*"
,,"District Program SRMS","=""1181111""",0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","*",147,22,76,0,"*",370,626
,,"Myrtle H. Stevens School","=""1190411""","*",81,22,71,0,"*",380,577
,,"Rocky Hill High School","=""1196111""","*",91,39,71,0,"*",526,737
,,"West Hill School","=""1190511""",0,451,9,42,0,26,224,752
,,"Pathways","=""1190311""",0,0,0,"*",0,0,"*",8
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",7,9,9,18,0,13,341,397
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","*",8,"*",20,0,28,234,298
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","*","*",24,97,0,19,393,546
,,"Seymour High School","=""1246111""","*",25,24,73,0,"*",531,660
,,"Seymour Middle School","=""1245111""","*",19,25,86,0,"*",376,511
,,"Bungay School","=""1240111""",0,21,"*",53,0,"*",355,450
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,"*",7,35,0,"*",242,295
,,"Elizabeth Shelton School","=""1260511""","*",32,"*",56,0,19,344,467
,,"Intermediate School","=""1265111""","*",40,"*",109,0,35,546,765
,,"Long Hill School","=""1260811""","*",28,35,93,0,"*",198,372
,,"Perry Hill Elementary School","=""1261111""","*",52,40,97,"*",28,507,726
,,"Shelton High School","=""1266111""","*",103,78,190,"*",36,1034,1444
,,"Sunnyside School","=""1260611""","*",19,24,50,0,"*",120,221
,,"Booth Hill School","=""1261011""",0,25,12,31,0,9,248,325
,,"Alternative Learning Center 2","=""1261311""",0,"*",0,0,0,0,"*","*"
,,"Pre-Kindergarten","=""1260111""",0,"*","*",7,0,0,32,46
,,"Life Skills","=""1260311""",0,0,"*",0,0,"*","*","*"
,,"Therapeutic Learning Center","=""1261211""",0,0,"*","*",0,0,"*",6
,,"Alternative Learning Center 1","=""1260211""",0,0,0,"*",0,0,"*",6
,,"Transition Program","=""1260711""",0,0,0,"*",0,0,"*",14
"Sherman School District","=""1270011""","Sherman School","=""1270111""","*",7,"*",9,0,"*",275,301
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","*","*",66,114,0,13,36,235
"Simsbury School District","=""1280011""","Central School","=""1280111""","*",29,"*",29,0,25,287,386
,,"Farmington Valley Transition Academy","=""1280211""",0,"*","*","*",0,"*",29,36
,,"Henry James Memorial School","=""1285111""",0,46,36,46,0,10,517,655
,,"Latimer Lane School","=""1280611""",0,31,27,44,0,17,289,408
,,"Simsbury High School","=""1286111""",0,85,72,100,"*","*",1107,1380
,,"Squadron Line School","=""1280711""",0,33,"*",59,"*",29,467,615
,,"Tariffville School","=""1280311""",0,17,34,14,0,13,170,248
,,"Tootin' Hills School","=""1280411""",0,25,24,32,0,18,252,351
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","*","*",14,21,0,10,540,595
,,"Mabelle B. Avery Middle School","=""1295111""",0,6,10,16,"*","*",321,358
,,"Somers High School","=""1296111""",0,9,13,16,0,9,428,475
,,"SOAR Intensive","=""1290511""",0,0,0,0,0,0,"*","*"
"South Windsor School District","=""1320011""","Alternative Education Program","=""1320311""","*",0,0,"*",0,0,7,9
,,"Eli Terry School","=""1320711""","*",58,35,45,0,"*",279,438
,,"Orchard Hill School","=""1320611""",0,166,37,60,0,35,340,638
,,"Philip R. Smith School","=""1320111""",0,110,12,22,0,15,220,379
,,"Pleasant Valley School","=""1320211""",0,154,40,36,0,32,232,494
,,"South Windsor High School","=""1326211""",0,161,85,114,7,46,889,1302
,,"Timothy Edwards School","=""1325111""",0,181,66,82,"*","*",590,963
,,"South Windsor Transition Program","=""1329011""",0,0,"*","*",0,"*",6,10
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","*",23,30,50,"*",26,659,792
,,"Joseph A. Depaolo Middle School","=""1315111""","*",29,15,57,"*",27,633,765
,,"Walter A. Derynoski Elementary School","=""1311511""","*","*",12,45,0,17,468,552
,,"William H. Hatton Elementary School","=""1310211""","*",6,"*",26,0,14,282,336
,,"Comprehensive Learning Center (CLC) - HES","=""1311811""",0,"*","*",0,0,"*",11,15
,,"Comprehensive Learning Center (CLC) - SHS","=""1311711""",0,"*",0,"*",0,0,10,12
,,"Flanders Elementary School","=""1311311""",0,12,"*",47,"*",10,207,283
,,"R. E. Thalberg Elementary School","=""1310911""",0,28,12,35,0,24,345,444
,,"STELLAR (Southington's Transitional Education in Life, Learning Adult Responsibilities)","=""1312211""",0,"*",0,0,0,0,"*","*"
,,"South End Elementary School","=""1310711""",0,6,7,27,0,7,182,229
,,"Southington High School","=""1316211""",0,91,47,147,0,64,1660,2009
,,"Urbin T. Kelley School","=""1311411""",0,"*","*",14,0,18,265,308
,,"William M. Strong Elementary School","=""1310811""",0,"*","*",26,0,15,215,267
,,"Wrinn Integrated Preschool - HES","=""1312011""",0,"*",0,9,0,"*",50,63
,,"Wrinn Integrated Preschool - SES","=""1312111""",0,"*","*","*",0,0,13,18
,,"Zaya A. Oshana Elementary School","=""1310611""",0,"*",6,38,"*",13,211,274
,,"Comprehensive Learning Center (CLC) - JFK","=""1310511""",0,0,"*","*",0,0,6,9
,,"Karen Smith Academy","=""1310111""",0,0,0,"*",0,"*",28,36
,,"Therapeutic Learning Center (TLC) - Intermediate - DES","=""1310411""",0,0,0,"*",0,0,"*",11
,,"Therapeutic Learning Center (TLC) - JAD","=""1311611""",0,0,0,"*",0,"*",8,10
,,"Therapeutic Learning Center (TLC) - Primary - KES","=""1312311""",0,0,0,"*",0,0,"*",10
,,"Therapeutic Learning Center (TLC) - SHS","=""1311211""",0,0,0,"*",0,"*",10,15
"Sprague School District","=""1330011""","Sayles School","=""1330111""",7,"*",6,45,"*",33,239,334
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","*","*",6,28,0,19,398,453
,,"Stafford Middle School","=""1345211""","*","*",6,18,0,10,319,361
,,"Stafford High School","=""1346111""",0,9,"*",33,"*",8,337,393
,,"Staffordville School","=""1340311""",0,"*","*",12,0,8,137,160
,,"West Stafford School","=""1340411""",0,"*","*",13,0,"*",120,141
,,"Stafford Tutoring Program","=""1340211""",0,0,0,0,0,0,6,6
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""","*",79,125,62,"*","*","*",273
"Stamford School District","=""1350011""","Anchor","=""1350411""","*",0,22,25,0,0,"*",66
,,"Cloonan School","=""1355611""","*",37,138,267,0,"*",113,569
,,"Davenport Ridge School","=""1352011""","*",65,87,199,"*",14,259,627
,,"Northeast School","=""1351811""","*",26,86,253,0,"*",273,655
,,"Rippowam Middle School","=""1355811""","*",48,150,329,"*",15,183,727
,,"Rogers International School","=""1350811""","*",47,70,316,0,"*",348,811
,,"Springdale School","=""1351111""","*","*",58,343,0,21,175,614
,,"Strawberry Hill an ext. of Rogers International","=""1350711""","*",74,40,121,0,"*",89,350
,,"Toquam Magnet School","=""1351911""","*",64,95,362,"*",16,107,648
,,"Turn of River School","=""1355511""","*",49,100,304,0,"*",166,636
,,"Westhill High School","=""1356311""","*",130,333,865,"*",31,700,2061
,,"Apples PreK","=""1350111""",0,"*",22,51,0,"*",54,146
