"Student Counts by School and Race"
"All Districts, All Schools"
"2016-17"

"",,,,"Race",,,,,,,
,,"Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""",0,"*",107,83,0,"*",27,222
,,"Dr. Reginald Mayo Early Learning Center","=""0932711""",0,"*",325,104,0,"*",18,458
,,"Family Academy of Multilingual Exploration","=""0934111""",0,"*",9,459,0,"*",16,487
,,"High School In The Community","=""0936611""",0,"*",91,115,"*","*",37,251
,,"John C. Daniels","=""0931311""",0,14,77,352,0,6,76,525
,,"King/Robinson Magnet School","=""0933011""",0,16,389,72,0,9,50,536
,,"Lincoln-Bassett School","=""0932011""",0,"*",280,76,0,"*",20,382
,,"Lulac","=""0938011""",0,"*",48,160,"*",0,8,220
,,"Metropolitan Business Academy","=""0936011""",0,"*",157,170,0,"*",67,407
,,"New Haven Academy","=""0937011""",0,"*",193,63,0,"*",22,288
,,"Quinnipiac Real World Math STEM School","=""0933511""",0,"*",105,185,0,"*",33,330
,,"Sound School","=""0936711""",0,"*",32,106,"*","*",192,333
,,"Wexler/Grant - Lincoln/Bassett Community School","=""0933211""",0,"*",314,96,0,"*",20,435
,,"ASPIRE","=""0935611""",0,0,16,13,0,0,0,29
,,"Barack H. Obama Magnet University School","=""0932811""",0,0,131,186,0,8,19,344
,,"Barack H. Obama Self Contained Autism","=""0937611""",0,0,8,9,0,"*","*",21
,,"Benjamin Jepson Head Start","=""0933411""",0,0,"*","*",0,0,"*",12
,,"Bishop Woods Self Contained Autism","=""0937911""",0,0,"*","*",0,0,0,11
,,"Brennan Rogers Self Contained Autism","=""0937211""",0,0,10,8,0,"*","*",21
,,"Celentano Self Contained ID","=""0937411""",0,0,6,"*",0,0,"*",11
,,"East Rock Self Contained MD","=""0937511""",0,0,"*",17,0,0,"*",29
,,"Fair Haven Self Contained ID","=""0938711""",0,0,"*",0,0,0,"*","*"
,,"Hill Central Music Academy","=""0930711""",0,0,114,356,0,"*","*",487
,,"Nathan Hale Self Contained ID","=""0937711""",0,0,"*",7,0,0,"*",10
,,"New Horizons High School","=""0932211""",0,0,48,"*",0,0,"*",93
,,"New Light High School","=""0932611""",0,0,43,18,0,"*","*",64
,,"Off-Campus Classroom Program (OCC)","=""0937311""",0,0,27,"*",0,0,"*",45
,,"Riverside Education Academy","=""0939111""",0,0,53,29,0,"*","*",86
,,"West Rock Self Contained Autism","=""0938411""",0,0,6,"*",0,0,"*",11
,,"Wexler/Grant - Lincoln Bassett Self Contained","=""0938611""",0,0,"*","*",0,0,"*","*"
,,"Wilbur Cross Self Contained MD","=""0938511""",0,0,11,10,0,0,0,21
,,"Zigler PreK Center","=""0938311""",0,0,24,"*",0,0,"*",36
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","*",7,68,271,"*",26,39,416
,,"C.B. Jennings International Elementary Magnet","=""0950311""","*",0,85,376,"*",32,34,534
,,"Harbor Elementary School","=""0950611""","*","*",30,138,0,22,28,224
,,"Nathan Hale Arts Magnet School","=""0950911""","*",8,89,232,"*",58,129,523
,,"New London High School","=""0956111""","*","*",155,334,"*",37,52,585
,,"New London Visual and Performing Arts Magnet Pathway","=""0951411""","*","*",25,45,0,8,24,105
,,"Science and Technology Magnet Pathway for High School Grades","=""0951311""","*",11,112,190,"*",62,179,559
,,"Winthrop STEM Elementary Magnet School","=""0950811""","*",6,107,196,"*",77,167,560
,,"Pre-Kindergarten at Winthrop","=""0950711""",0,0,0,"*",0,0,"*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","*",49,36,151,0,"*",1096,1366
,,"Sarah Noble Intermediate School","=""0960911""","*",35,"*",142,0,47,663,903
,,"Hill And Plain School","=""0960511""",0,27,10,63,0,20,325,445
,,"Northville Elementary School","=""0960811""",0,12,18,39,0,12,366,447
,,"Schaghticoke Middle School","=""0965211""",0,42,24,130,0,29,800,1025
,,"Litchfield Hills Transition Center","=""0969011""",0,0,0,"*",0,0,"*",19
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","*",58,18,97,0,"*",290,480
,,"John Wallace Middle School","=""0945311""","*",49,46,119,0,"*",440,688
,,"Newington High School","=""0946111""","*",124,65,214,"*",55,805,1269
,,"Elizabeth Green School","=""0940211""",0,25,13,92,0,23,143,296
,,"John Paterson School","=""0940811""",0,35,19,64,"*","*",234,371
,,"Martin Kellogg Middle School","=""0945111""",0,60,34,122,0,21,362,599
,,"Ruth Chaffee School","=""0940711""",0,29,27,67,0,17,207,347
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","*",9,"*",23,0,15,308,365
,,"Sandy Hook Elementary School","=""0970211""","*",12,"*",22,0,13,303,356
,,"Hawley Elementary School","=""0970111""",0,"*",0,13,0,"*",273,300
,,"Head O'Meadow Elementary School","=""0970411""",0,6,"*",20,0,"*",242,273
,,"Newtown High School","=""0976111""",0,63,27,71,0,14,1509,1684
,,"Newtown Middle School","=""0975111""",0,29,6,39,0,14,662,750
,,"Reed Intermediate School","=""0970511""",0,23,13,44,0,15,564,659
,,"Newtown Preschool","=""0978011""",0,0,0,"*",0,0,"*",60
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""","*",12,"*",24,0,"*",358,401
,,"North Branford High School","=""0996111""","*",12,"*",32,0,0,519,577
,,"Totoket Valley Elementary School","=""0990611""","*",12,11,18,0,"*",344,391
,,"North Branford Intermediate School","=""0995111""",0,8,17,27,0,0,410,462
,,"School to Work Program","=""0999011""",0,0,0,"*",0,0,"*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*",18,"*",31,0,9,252,318
,,"North Haven High School","=""1016111""","*",76,38,60,0,"*",810,1015
,,"North Haven Middle School","=""1015211""","*",49,26,48,0,"*",609,746
,,"Green Acres Elementary School","=""1010711""",0,40,9,25,0,15,280,369
,,"Montowese Elementary School","=""1010211""",0,16,"*",22,0,"*",231,276
,,"North Haven Transition Partnership","=""1010111""",0,"*","*",0,0,0,"*",6
,,"Ridge Road Elementary School","=""1010311""",0,26,17,28,0,14,320,405
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",6,11,7,20,"*","*",320,371
,,"Wheeler High School","=""1026111""","*",8,"*",14,"*",10,319,359
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","*",47,329,732,"*",14,356,1481
,,"Brookside Elementary School","=""1030211""","*",24,49,304,0,"*",65,456
,,"Fox Run Elementary School","=""1032011""","*",20,87,148,0,"*",174,446
,,"Jefferson Marine Science Elementary School","=""1030711""","*",66,79,333,0,"*",94,594
,,"Kendall College & Career Academy","=""1030811""","*",25,91,335,0,"*",78,537
,,"Nathan Hale Middle School","=""1035211""","*",28,100,264,"*",8,255,657
,,"Norwalk High School","=""1036111""","*",76,309,620,0,"*",596,1616
,,"Ponus Ridge STEAM Academy","=""1035311""","*",39,128,374,0,"*",138,692
,,"Rowayton School","=""1031311""","*",11,39,117,"*",18,238,425
,,"Tracey Magnet School","=""1031411""","*",27,62,221,0,"*",64,387
,,"West Rocks Middle School","=""1035411""","*",19,132,336,0,"*",191,688
,,"Center for Global Studies","=""1030511""",0,40,55,67,0,10,118,290
,,"Concord Magnet School","=""1030311""",0,14,79,97,"*","*",140,342
,,"Cranbury Elementary School","=""1030411""",0,32,56,112,"*","*",244,448
,,"Marvin Elementary School","=""1032211""",0,15,56,214,0,12,150,447
,,"Naramake Elementary School","=""1032111""",0,21,56,167,"*","*",149,406
,,"Norwalk Early Childhood Center","=""1030111""",0,24,17,53,"*","*",72,171
,,"Roton Middle School","=""1035511""",0,20,85,193,"*","*",179,485
,,"Silvermine Dual Language Magnet School","=""1032311""",0,11,70,308,"*","*",71,472
,,"Wolfpit Integrated Arts Elementary School","=""1032411""",0,22,46,125,0,14,116,323
,,"Norwalk Pathways Academy at Briggs","=""1036311""",0,0,13,22,0,"*","*",49
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",36,179,382,382,18,66,1260,2323
,,"Alternative Pathways to Success","=""9010322""",0,"*","*","*",0,0,"*",7
,,"Night School","=""9010222""",0,0,"*","*",0,0,"*",8
"Norwich School District","=""1040011""","John B. Stanton School","=""1041411""","*","*",66,126,0,31,85,331
,,"Kelly STEAM Magnet Middle School","=""1045111""","*",48,147,201,"*",67,230,700
,,"Moriarty Magnet School","=""1042011""","*",18,54,132,"*",45,155,406
,,"Samuel Huntington School","=""1040811""","*",17,45,75,"*",43,170,355
,,"Veterans' Memorial School","=""1041811""","*","*",52,115,0,37,84,315
,,"Wequonnoc Magnet School","=""1041511""","*","*",46,100,"*",32,77,259
,,"Transition Academy","=""1041011""",0,0,"*","*",0,0,11,18
,,"Bishop School Early Learning Center","=""1040111""",0,22,22,57,"*","*",84,204
,,"Case Street Early Learning Center at DTZ","=""1040211""",0,"*",20,11,0,"*",25,60
,,"Special Needs Program @ Mahan","=""1040511""",0,"*","*","*",0,"*","*",13
,,"Strive Autism Program @ Huntington","=""1040411""",0,"*","*",7,0,0,6,20
,,"Teachers' Memorial Middle School","=""1045211""",0,"*",67,99,"*",36,102,331
,,"Thomas W. Mahan School","=""1041711""",0,56,38,65,0,27,87,273
,,"Uncas Elementary School","=""1041911""",0,20,66,78,0,24,54,242
,,"Strive Program @ Kelly","=""1041111""",0,0,"*","*",0,0,"*",6
,,"Virtual Learning Academy","=""1049211""",0,0,"*","*",0,0,"*",9
,,"Stanton Special Learning Center","=""1040911""",0,0,0,"*",0,0,"*","*"
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""","*",26,"*","*",0,7,153,194
,,"Peck Place School","=""1070511""","*",46,"*",11,0,10,268,345
,,"Race Brook School","=""1070311""",0,43,6,17,0,12,265,343
,,"Turkey Hill School","=""1070411""",0,38,"*",16,0,"*",223,283
"Oxford School District","=""1080011""","Great Oak Elementary School","=""1080111""","*",10,"*",39,0,8,375,436
,,"Oxford Middle School","=""1085111""","*",12,"*",26,0,7,445,496
,,"Oxford High School","=""1086011""",0,6,10,44,0,17,522,599
,,"Quaker Farms School","=""1080311""",0,7,7,27,0,10,342,393
,,"Connections Alternative Learning Center","=""1080411""",0,0,0,"*",0,0,"*",14
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","*",7,11,9,"*","*",274,309
,,"Plainfield Central School","=""1095111""","*",6,20,13,"*","*",460,506
,,"Plainfield High School","=""1096111""","*",18,21,13,"*","*",608,669
,,"Plainfield Memorial School","=""1090311""","*",6,24,8,"*","*",297,344
,,"Shepard Hill Elementary School","=""1090411""",7,7,15,31,"*","*",358,425
,,"Early Childhood Center","=""1098011""",0,"*","*","*",0,"*",14,20
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","*","*",11,48,0,12,221,299
,,"Louis Toffolon School","=""1100511""","*",9,19,55,"*",11,288,386
,,"Plainville High School","=""1106111""","*","*",33,104,0,24,525,700
,,"Linden Street School","=""1100211""",0,12,22,100,0,13,267,414
,,"Middle School of Plainville","=""1105211""",0,11,27,86,0,18,406,548
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""","*",7,"*",37,0,11,281,341
,,"Plymouth Center School","=""1110211""","*","*","*",33,0,6,269,313
,,"Terryville High School","=""1116111""","*","*",8,34,0,6,439,493
,,"Eli Terry Jr. Middle School","=""1115111""",0,8,"*",22,0,"*",299,338
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","*",14,6,11,"*","*",339,375
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","*","*",11,37,0,16,225,295
,,"Portland High School","=""1136111""","*",9,10,29,"*",14,312,376
,,"Brownstone Intermediate School","=""1130511""",0,"*","*",26,0,14,160,209
,,"Valley View School","=""1130211""",0,"*","*",30,0,8,191,234
,,"Portland Middle School","=""1135111""",0,0,"*",16,0,"*",185,216
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","*","*","*",10,0,6,111,138
,,"Preston Veterans' Memorial School","=""1140411""","*","*",7,21,"*",17,234,287
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","*","*",10,29,0,18,220,280
,,"Putnam Elementary School","=""1160311""",0,6,8,69,0,32,504,619
,,"Putnam Middle School","=""1165111""",0,"*","*",25,"*",11,221,268
,,"PALS - Putnam Alternative Learning System","=""1160111""",0,0,"*",0,0,0,"*","*"
,,"Helping Hands","=""1169011""",0,0,0,0,0,"*","*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","*",14,"*",36,"*",20,423,500
,,"John Read Middle School","=""1175111""",0,"*","*",23,0,31,366,436
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","*","*",9,37,0,12,347,412
,,"ALPSS","=""2010512""",0,0,0,"*",0,0,"*","*"
,,"LEAPSS","=""2010412""",0,0,0,"*",0,0,"*","*"
,,"SELC","=""2010312""",0,0,0,0,0,0,"*","*"
,,"TOTAL","=""2010212""",0,0,0,0,0,0,"*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","*",47,13,"*",0,18,315,400
,,"Amity Regional High School","=""2056112""","*",202,52,9,"*",26,1152,1452
,,"Amity Middle School: Bethany","=""2055112""",0,49,6,12,0,27,276,370
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","*",0,0,"*",0,7,134,148
,,"Wamogo Regional High School","=""2066112""","*","*",8,14,"*",9,509,548
,,"Goshen Center School","=""2060112""",0,"*","*","*",0,9,177,194
,,"Warren Elementary School","=""2060312""",0,0,"*","*",0,"*",77,82
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","*","*","*",12,0,"*",684,705
,,"Links","=""2079212""",0,"*","*","*",0,0,12,16
,,"Northwestern Regional Middle School","=""2075112""",0,"*","*","*","*","*",312,326
,,"AIM","=""2079112""",0,0,"*",0,0,0,"*",7
,,"STEP","=""2079312""",0,0,"*",0,0,0,"*",12
,,"Highlander Transition Academy","=""2070112""",0,0,0,"*",0,0,"*",19
,,"FLEX","=""2079012""",0,0,0,0,0,0,8,8
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","*",19,7,20,"*",8,969,1025
,,"RHAM Middle School","=""2085112""","*",9,"*",13,0,"*",485,514
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","*",34,8,53,"*",28,823,952
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","*",18,"*",21,"*","*",726,777
,,"Harwinton Consolidated School","=""2100312""","*","*","*","*",0,"*",353,372
,,"Lake Garda Elementary School","=""2100212""","*",12,"*",9,"*","*",414,443
,,"Lewis S. Mills High School","=""2106112""",0,9,"*",28,"*","*",713,760
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","*","*",6,35,"*","*",362,409
,,"Washington Primary School","=""2120412""","*","*","*",20,0,"*",138,165
,,"Booth Free School","=""2120212""",0,0,0,"*",0,"*",81,86
,,"The Burnham School","=""2120112""",0,0,0,0,0,"*","*",47
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","*",10,"*",24,0,15,495,547
,,"Frank Ward Strong School","=""2135112""","*",8,"*",16,0,6,265,297
,,"Middlefield Memorial School","=""2130412""","*","*",0,20,0,14,307,349
,,"Frederick Brewster School","=""2130112""",0,"*","*",19,0,9,229,260
,,"John Lyman School","=""2130512""",0,"*","*",12,0,7,240,261
,,"Middlesex Transition Academy","=""2130312""",0,"*",0,0,0,"*",22,25
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","*",0,"*",7,0,"*",242,254
,,"Woodbury Middle School","=""2145112""","*",8,"*",8,0,"*",347,368
,,"Integrated Star Preschool Program","=""2148012""",0,"*",0,"*",0,0,36,38
,,"Mitchell Elementary School","=""2140212""",0,18,"*",33,0,"*",316,374
,,"Nonnewaug High School","=""2146112""",0,14,"*",16,0,"*",680,722
,,"Region 14 Transition Academy","=""2140412""",0,0,0,0,0,0,"*","*"
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","*",22,13,15,0,"*",307,363
,,"Pomperaug Elementary School","=""2150512""","*",12,8,26,0,"*",294,348
,,"Pomperaug Regional High School","=""2156212""","*",69,17,67,"*",8,1054,1219
,,"Rochambeau Middle School","=""2155112""","*",24,7,21,"*",6,433,494
,,"Long Meadow Elementary School","=""2150712""",0,27,6,26,0,21,433,513
,,"Memorial Middle School","=""2155212""",0,27,8,19,0,6,388,448
,,"Middlebury Elementary School","=""2150612""",0,7,"*",11,"*",10,268,303
,,"MIJ Program","=""2150112""",0,0,0,0,0,"*","*",16
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","*",6,11,29,"*",6,304,358
,,"Long River Middle School","=""2165112""","*","*",18,35,"*","*",485,548
,,"Prospect Elementary School","=""2160512""",0,"*",15,22,0,"*",554,603
,,"Woodland Regional High School","=""2166012""",0,16,24,40,0,7,593,680
,,"WRHS Alternative Education Program","=""2160412""",0,0,0,0,0,0,12,12
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","*",8,"*",8,0,7,250,277
,,"Haddam-Killingworth High School","=""2176112""","*",14,8,"*",0,7,606,643
,,"Haddam Elementary School","=""2170112""",0,"*","*","*",0,"*",172,189
,,"Haddam-Killingworth Middle School","=""2175112""",0,12,6,17,0,16,676,727
,,"Killingworth Elementary School","=""2170312""",0,"*","*",7,0,8,245,263
,,"RSD17 Transition Program","=""2170412""",0,"*",0,0,0,0,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","*",16,0,16,0,"*",446,487
,,"Center School","=""2180312""",0,"*",0,7,0,"*",35,45
,,"Lyme Consolidated School","=""2180112""",0,"*","*",16,0,8,172,201
,,"Lyme-Old Lyme Middle School","=""2185112""",0,13,"*",15,0,"*",287,321
,,"Mile Creek School","=""2180212""",0,13,"*",13,0,"*",210,247
,,"Alternative Program","=""2180412""",0,0,0,0,0,0,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","*",54,22,97,"*",19,939,1137
,,"PM Panthers","=""2190212""",0,0,"*","*",0,0,17,20
,,"E.O. Smith High School at the Depot Campus","=""2190112""",0,0,0,"*",0,"*",12,16
,,"STAAR Program","=""2190312""",0,0,0,"*",0,0,"*",19
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","*",46,"*",43,"*",22,669,784
,,"Farmingville Elementary School","=""1180411""","*",23,"*",26,0,13,264,328
,,"Scotland Elementary School","=""1180511""","*",19,"*",31,0,20,297,372
,,"Scotts Ridge Middle School","=""1185211""","*",32,"*",34,0,18,390,479
,,"Alternative High School","=""1188011""",0,"*",0,"*",0,0,12,15
,,"Barlow Mountain Elementary School","=""1180811""",0,35,"*",27,0,"*",245,321
,,"Branchville Elementary School","=""1180611""",0,20,"*",29,0,"*",290,351
,,"Ridgebury Elementary School","=""1180311""",0,27,"*",26,0,"*",275,340
,,"Ridgefield High School","=""1186111""",0,97,17,93,0,30,1429,1666
,,"Ridgefield Transition Program","=""1189011""",0,"*",0,"*",0,0,"*",6
,,"Veterans Park Elementary School","=""1180211""",0,18,"*",18,"*",21,233,292
,,"District Program RES","=""1180711""",0,0,0,0,0,"*","*",8
,,"District Program ERMS","=""1181011""",0,0,0,0,0,0,"*","*"
,,"District Program SES","=""1180911""",0,0,0,0,0,0,"*","*"
,,"District Program SRMS","=""1181111""",0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","*",107,19,64,0,"*",400,600
,,"Rocky Hill High School","=""1196111""","*",81,43,"*",0,0,557,726
,,"West Hill School","=""1190511""","*",383,"*",30,0,24,274,724
,,"Myrtle H. Stevens School","=""1190411""",0,68,30,43,0,10,404,555
,,"Alternative Learning Program","=""1190111""",0,0,"*","*",0,0,"*","*"
,,"Pathways","=""1190311""",0,0,"*","*",0,0,"*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","*",11,10,23,"*",9,341,402
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","*","*",21,107,0,11,350,501
,,"Seymour High School","=""1246111""","*",25,26,71,0,"*",527,654
,,"Seymour Middle School","=""1245111""","*",19,28,61,0,"*",437,551
,,"Bungay School","=""1240111""",0,14,"*",58,0,"*",354,443
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","*",36,"*",46,0,18,336,452
,,"Long Hill School","=""1260811""","*",30,41,85,0,"*",230,408
,,"Perry Hill Elementary School","=""1261111""","*",45,34,88,"*",29,544,742
,,"Shelton High School","=""1266111""","*",88,70,170,"*",25,1126,1481
,,"Booth Hill School","=""1261011""",0,23,8,33,0,10,269,343
,,"Mohegan School","=""1260911""",0,7,6,19,0,6,231,269
,,"Alternative Learning Center 2","=""1261311""",0,"*",0,0,0,0,"*","*"
,,"Intermediate School","=""1265111""",0,53,37,106,"*","*",554,783
,,"Pre-Kindergarten","=""1260111""",0,"*","*","*",0,"*",41,54
,,"Sunnyside School","=""1260611""",0,17,22,45,0,6,129,219
,,"Transition Program","=""1260711""",0,"*","*","*",0,0,10,14
,,"Alternative Learning Center 1","=""1260211""",0,0,"*","*",0,0,"*",6
,,"Life Skills","=""1260311""",0,0,"*",0,0,"*","*","*"
,,"Therapeutic Learning Center","=""1261211""",0,0,"*","*",0,0,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","*",11,"*",7,0,"*",288,313
"Simsbury School District","=""1280011""","Central School","=""1280111""","*",28,"*",26,0,17,276,358
,,"Farmington Valley Transition Academy","=""1280211""",0,"*","*","*",0,"*",25,31
,,"Henry James Memorial School","=""1285111""",0,37,43,47,0,13,549,689
,,"Latimer Lane School","=""1280611""",0,29,28,40,0,13,278,388
,,"Simsbury High School","=""1286111""",0,90,67,75,"*","*",1164,1412
,,"Squadron Line School","=""1280711""",0,42,32,49,"*","*",509,659
,,"Tariffville School","=""1280311""",0,18,36,13,0,9,180,256
,,"Tootin' Hills School","=""1280411""",0,26,21,35,0,13,254,349
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","*",11,6,19,0,"*",547,590
,,"Mabelle B. Avery Middle School","=""1295111""",0,"*",10,16,"*",7,318,358
,,"Somers High School","=""1296111""",0,10,11,20,0,6,420,467
,,"SOAR Intensive","=""1290511""",0,0,"*",0,0,0,"*",8
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","*",144,76,116,"*",49,933,1326
,,"Wapping Elementary School","=""1320411""","*",73,24,36,0,"*",169,328
,,"Pleasant Valley School","=""1320211""",0,82,31,29,0,21,197,360
,,"Eli Terry School","=""1320711""",0,50,22,40,0,21,306,439
,,"Orchard Hill School","=""1320611""",0,118,27,33,0,19,225,422
,,"Philip R. Smith School","=""1320111""",0,89,7,16,0,8,192,312
,,"South Windsor Transition Program","=""1329011""",0,"*","*","*",0,0,"*",8
,,"Timothy Edwards School","=""1325111""",0,169,70,83,"*","*",595,964
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","*",24,23,46,"*",25,679,801
,,"Joseph A. Depaolo Middle School","=""1315111""","*",29,15,62,"*",22,667,797
,,"R. E. Thalberg Elementary School","=""1310911""","*",27,"*",31,0,16,349,436
,,"South End Elementary School","=""1310711""","*","*",7,27,0,7,181,229
,,"Southington High School","=""1316211""","*",78,"*",124,0,57,1698,2003
,,"Walter A. Derynoski Elementary School","=""1311511""","*","*",12,41,0,15,483,562
,,"William H. Hatton Elementary School","=""1310211""","*",7,"*",24,0,19,293,348
,,"Comprehensive Learning Center (CLC) - SHS","=""1311711""",0,"*",0,"*",0,0,"*",7
,,"Flanders Elementary School","=""1311311""",0,11,"*",43,"*",10,198,271
,,"STELLAR (Southington's Transitional Education in Life, Learning Adult Responsibilities)","=""1312211""",0,"*",0,0,0,0,"*",8
,,"Urbin T. Kelley School","=""1311411""",0,"*","*",14,0,17,268,315
,,"William M. Strong Elementary School","=""1310811""",0,"*","*",27,0,12,229,276
,,"Wrinn Integrated Preschool - HES","=""1312011""",0,"*","*",7,0,"*",65,81
,,"Zaya A. Oshana Elementary School","=""1310611""",0,"*","*",36,0,12,219,279
,,"Wrinn Integrated Preschool - SES","=""1312111""",0,0,"*","*",0,0,22,26
,,"Karen Smith Academy","=""1310111""",0,0,0,11,0,0,32,43
,,"Therapeutic Learning Center (TLC) - Intermediate - DES","=""1310411""",0,0,0,"*",0,0,"*",7
,,"Therapeutic Learning Center (TLC) - JAD","=""1311611""",0,0,0,"*",0,0,"*",10
,,"Therapeutic Learning Center (TLC) - Primary - KES","=""1312311""",0,0,0,"*",0,0,"*",9
,,"Therapeutic Learning Center (TLC) - SHS","=""1311211""",0,0,0,"*",0,0,"*",9
,,"Comprehensive Learning Center (CLC) - HES","=""1311811""",0,0,0,0,0,0,8,8
,,"Comprehensive Learning Center (CLC) - JFK","=""1310511""",0,0,0,0,0,0,12,12
"Sprague School District","=""1330011""","Sayles School","=""1330111""",6,"*","*",48,"*",34,242,336
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","*",7,"*",22,"*","*",285,328
,,"West Stafford School","=""1340411""","*","*","*",6,0,"*",126,139
,,"Stafford High School","=""1346111""",0,6,"*",24,"*",6,358,399
,,"Staffordville School","=""1340311""",0,"*",0,"*",0,11,141,161
,,"Stafford Elementary School","=""1340611""",0,0,7,30,0,15,428,480
,,"Stafford Tutoring Program","=""1340211""",0,0,0,"*",0,"*",7,9
"Stamford School District","=""1350011""","Anchor","=""1350411""","*","*",19,29,0,"*",17,68
,,"Cloonan School","=""1355611""","*",29,133,240,0,"*",126,536
,,"Hart School","=""1352211""","*",143,93,258,0,"*",121,642
,,"Northeast School","=""1351811""","*",26,89,244,0,"*",262,636
,,"Rogers International School","=""1350811""","*",52,86,316,0,"*",336,819
,,"Springdale School","=""1351111""","*","*",70,335,0,19,200,642
,,"Toquam Magnet School","=""1351911""","*",78,92,376,"*",13,116,678
,,"Westhill High School","=""1356311""","*",148,365,872,0,"*",732,2138
,,"Apples PreK","=""1350111""",0,28,"*",54,0,"*",53,162
,,"Davenport Ridge School","=""1352011""",0,70,100,208,"*","*",253,651
,,"Dolan School","=""1355311""",0,28,70,223,"*","*",154,478
,,"Julia A. Stark School","=""1351211""",0,34,80,279,"*","*",198,601
,,"K. T. Murphy School","=""1350511""",0,105,58,270,"*","*",89,536
,,"Newfield School","=""1350611""",0,41,99,287,0,10,178,615
,,"Preschool Team","=""1358011""",0,"*","*",34,0,0,31,70
,,"Rippowam Middle School","=""1355811""",0,55,140,297,"*","*",197,703
,,"Roxbury School","=""1350911""",0,37,123,269,0,14,158,601
,,"Scofield Middle School","=""1355711""",0,82,86,262,0,9,235,674
,,"Stamford High School","=""1356111""",0,75,442,682,0,21,545,1765
,,"Stillmeadow School","=""1352111""",0,57,76,372,"*","*",183,715
,,"Strawberry Hill an ext. of Rogers International","=""1350711""",0,57,23,72,0,13,64,229
,,"The Academy of Information, Technology & Engineering","=""1356411""",0,57,133,207,0,18,251,666
,,"Turn of River School","=""1355511""",0,47,100,267,0,16,194,624
,,"Westover School","=""1351411""",0,101,184,237,0,28,165,715
,,"Stamford Transition Services","=""1350211""",0,0,8,"*",0,0,"*",21
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*","*",18,0,21,374,424
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*",9,"*",19,"*",13,331,379
,,"Pawcatuck Middle School","=""1375111""","*",6,"*",23,0,"*",238,279
,,"SAILS","=""1370711""","*",0,0,0,0,0,"*","*"
,,"Stonington HS PreK","=""1370211""","*",0,0,"*",0,0,18,20
,,"Stonington High School","=""1376111""",6,22,8,23,0,15,612,686
,,"Stonington Middle School","=""1375211""","*",12,6,15,0,"*",329,369
,,"West Vine Street School","=""1370611""","*","*","*",15,0,17,139,178
,,"Stonington BOE Pre-School","=""1370111""",0,"*",0,0,0,0,"*",20
