"Student Counts by School and Race"
"All Districts, All Schools"
"2010-11"

"",,,,"Race",,,,,,,
,,"Louis Toffolon School","=""1100511""",0,"*","*",39,0,14,294,365
,,"Middle School of Plainville","=""1105211""",0,12,23,68,0,22,450,575
,,"Prekindergarten Program","=""1108011""",0,"*","*",8,0,"*",37,48
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","*","*",8,17,0,"*",410,441
,,"Plymouth Center School","=""1110211""","*","*","*",13,0,"*",378,400
,,"Terryville High School","=""1116111""","*",8,13,"*",0,0,497,527
,,"Harry S. Fisher Elementary School","=""1110411""",0,9,"*",10,0,"*",334,362
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","*",14,8,12,0,"*",477,513
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","*","*",6,15,"*",9,205,242
,,"Brownstone Intermediate School","=""1130511""",0,7,6,11,0,8,201,233
,,"Portland High School","=""1136111""",0,"*","*",9,0,8,341,367
,,"Portland Middle School","=""1135111""",0,"*","*",11,0,8,201,226
,,"Valley View School","=""1130211""",0,"*","*",22,0,15,288,336
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","*","*","*","*",0,"*",119,135
,,"Preston Veterans' Memorial School","=""1140411""","*","*",9,"*","*",6,265,295
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""","*",13,"*",36,"*",26,615,699
,,"Putnam High School","=""1166111""","*","*",7,19,0,7,272,314
,,"Putnam Middle School","=""1165111""","*",0,"*",20,0,26,221,275
,,"Helping Hands","=""1169011""",0,0,0,0,0,0,"*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","*",20,"*",19,0,17,515,582
,,"Redding Elementary School","=""1170111""",0,13,"*",27,"*",50,568,661
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","*","*","*",23,0,"*",326,364
,,"Valley Regional High School","=""2046112""",0,11,"*",18,0,"*",572,609
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","*",49,"*",25,0,0,323,412
,,"Amity Regional High School","=""2056112""","*",172,45,51,0,"*",1377,1649
,,"Amity Middle School: Bethany","=""2055112""",0,27,"*",19,0,"*",350,414
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","*","*","*",6,"*","*",193,213
,,"James Morris School","=""2060212""",0,"*","*",9,0,0,181,196
,,"Wamogo Regional High School","=""2066112""",0,"*","*",9,"*",8,519,545
,,"Warren Elementary School","=""2060312""",0,"*",0,"*",0,0,87,93
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","*",6,"*",7,0,"*",311,330
,,"Northwestern Regional High School","=""2076112""",0,"*","*",12,0,0,738,762
,,"AIM","=""2079112""",0,0,"*","*",0,0,13,16
,,"Intensive Learning Program","=""2079412""",0,0,"*","*",0,0,9,11
,,"Links","=""2079212""",0,0,0,"*",0,0,"*",15
,,"FLEX","=""2079012""",0,0,0,0,0,0,6,6
,,"STEP","=""2079312""",0,0,0,0,0,0,28,28
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","*",20,11,17,0,"*",1102,1156
,,"RHAM Middle School","=""2085112""",0,12,"*",14,0,"*",578,609
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","*","*",6,16,0,0,249,274
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","*",8,"*",9,0,10,537,569
,,"Middlefield Memorial School","=""2130412""","*","*","*",16,0,6,304,334
,,"Francis E. Korn School","=""2130212""",0,"*",0,8,0,"*",184,200
,,"Frank Ward Strong School","=""2135112""",0,"*","*",14,0,6,324,350
,,"Frederick Brewster School","=""2130112""",0,"*",0,"*",0,12,241,269
,,"John Lyman School","=""2130512""",0,8,"*","*",0,12,288,319
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","*",8,"*",17,0,0,819,854
,,"Bethlehem Elementary School","=""2140112""",0,9,0,12,0,0,328,349
,,"Integrated Star Preschool Program","=""2148012""",0,"*",0,0,0,0,"*",43
,,"Mitchell Elementary School","=""2140212""",0,11,"*","*",0,"*",370,387
,,"Woodbury Middle School","=""2145112""",0,"*","*",7,0,0,429,447
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","*",32,8,18,0,"*",363,424
,,"Memorial Middle School","=""2155212""","*",26,"*",23,0,0,456,508
,,"Pomperaug Elementary School","=""2150512""","*",27,"*",17,"*","*",446,498
,,"Pomperaug Regional High School","=""2156212""","*",51,18,56,0,"*",1248,1381
,,"Long Meadow Elementary School","=""2150712""",0,38,12,35,0,7,511,603
,,"Middlebury Elementary School","=""2150612""",0,"*","*",21,0,0,424,461
,,"Rochambeau Middle School","=""2155112""",0,37,"*",27,0,"*",480,550
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","*",10,11,30,0,"*",416,471
,,"Woodland Regional High School","=""2166012""","*",6,27,42,0,"*",698,779
,,"Algonquin School","=""2160312""",0,"*",13,13,0,"*",447,480
,,"Community School","=""2160212""",0,"*","*",7,0,"*",196,211
,,"Long River Middle School","=""2165112""",0,"*","*",27,0,"*",557,595
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","*",7,10,"*",0,"*",280,301
,,"Haddam-Killingworth Middle School","=""2175112""","*",19,8,10,0,"*",758,798
,,"Killingworth Elementary School","=""2170312""","*",8,"*","*",0,9,420,446
,,"Haddam Elementary School","=""2170112""",0,"*","*","*",0,"*",239,252
,,"Haddam-Killingworth High School","=""2176112""",0,10,7,12,0,0,651,680
"Regional School District 18","=""2180012""","Center School","=""2180312""","*",7,"*",9,"*",7,242,269
,,"Lyme-Old Lyme High School","=""2186112""","*",13,"*",16,"*","*",410,447
,,"Lyme Consolidated School","=""2180112""",0,"*","*","*",0,"*",129,134
,,"Lyme-Old Lyme Middle School","=""2185112""",0,17,0,"*",0,"*",305,331
,,"Mile Creek School","=""2180212""",0,16,"*",14,0,"*",276,312
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","*",63,23,61,"*",9,1026,1185
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",29,8,21,0,"*",379,443
,,"Ridgebury Elementary School","=""1180311""","*",24,"*",24,0,9,349,409
,,"Ridgefield High School","=""1186111""","*",53,22,70,0,"*",1598,1754
,,"Scotland Elementary School","=""1180511""","*",11,"*",23,0,8,341,385
,,"Barlow Mountain Elementary School","=""1180811""",0,25,"*",13,0,"*",360,412
,,"East Ridge Middle School","=""1185111""",0,48,"*",29,0,"*",661,742
,,"Farmingville Elementary School","=""1180411""",0,18,0,"*",0,"*",309,346
,,"Scotts Ridge Middle School","=""1185211""",0,17,"*",25,"*","*",533,582
,,"Veterans Park Elementary School","=""1180211""",0,11,"*",18,0,"*",311,344
,,"Ridgefield Transition Program","=""1189011""",0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","*",62,35,50,0,"*",602,752
,,"West Hill School","=""1190511""","*",166,12,31,0,"*",412,630
,,"Albert D. Griswold Middle School","=""1195111""",0,61,"*",58,0,"*",490,644
,,"Dr. Oran A. Moser School","=""1190211""",0,10,"*","*",0,0,65,85
,,"Myrtle H. Stevens School","=""1190411""",0,51,"*",33,0,"*",365,469
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","*",23,13,13,0,"*",408,461
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","*","*",33,44,0,0,226,314
,,"Bungay School","=""1240111""","*",28,14,38,0,"*",495,578
,,"Seymour Middle School","=""1245111""","*","*",29,42,0,0,497,587
,,"Paul E. Chatfield School","=""1240411""",0,10,12,24,0,0,245,291
,,"Seymour High School","=""1246111""",0,22,22,63,0,0,535,642
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,17,8,19,0,0,377,421
,,"Elizabeth Shelton School","=""1260511""","*",35,"*",33,0,0,392,479
,,"Intermediate School","=""1265111""","*",49,"*",67,0,0,776,925
,,"Long Hill School","=""1260811""","*",37,25,71,0,"*",305,441
,,"Perry Hill Elementary School","=""1261111""","*",50,28,58,0,"*",719,857
,,"Shelton High School","=""1266111""",7,59,53,120,0,0,1307,1546
,,"Sunnyside School","=""1260611""","*",25,25,38,0,"*",169,263
,,"Booth Hill School","=""1261011""",0,23,"*",20,0,"*",309,359
"Somers School District","=""1290011""","Somers High School","=""1296111""","*",10,10,11,0,"*",523,562
,,"Mabelle B. Avery Middle School","=""1295111""",0,8,"*",17,0,"*",349,387
,,"Somers Elementary School","=""1290411""",0,"*",15,17,"*",12,632,681
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",0,63,26,43,0,17,283,432
,,"Orchard Hill School","=""1320611""","*",57,20,28,9,"*",304,428
,,"South Windsor High School","=""1326211""","*",117,76,88,"*",18,1235,1539
,,"Timothy Edwards School","=""1325111""","*",109,52,80,"*",20,823,1088
,,"Eli Terry School","=""1320711""",0,12,26,29,0,32,336,435
,,"Philip R. Smith School","=""1320111""",0,49,22,"*",0,"*",249,342
,,"Wapping Elementary School","=""1320411""",0,30,16,22,"*","*",222,293
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","*",21,"*",29,0,12,765,836
,,"R. E. Thalberg Elementary School","=""1310911""","*",34,"*",20,0,11,381,449
,,"Southington High School","=""1316211""","*",66,51,95,0,"*",1812,2051
,,"Flanders Elementary School","=""1311311""",0,"*","*",26,0,13,238,290
,,"Joseph A. Depaolo Middle School","=""1315111""",0,21,10,65,0,22,616,734
,,"South End Elementary School","=""1310711""",0,6,6,18,0,15,200,245
,,"Urbin T. Kelley School","=""1311411""",0,19,"*",18,"*","*",364,407
,,"Walter A. Derynoski Elementary School","=""1311511""",0,"*","*",43,0,18,602,683
,,"William H. Hatton Elementary School","=""1310211""",0,"*","*",27,0,15,376,427
,,"William M. Strong Elementary School","=""1310811""",0,14,12,"*","*",15,343,396
,,"Zaya A. Oshana Elementary School","=""1310611""",0,"*",13,"*",0,9,249,280
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*",7,36,0,44,280,371
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","*",10,"*",28,"*",11,444,502
,,"West Stafford School","=""1340411""",6,"*","*",9,0,12,159,188
,,"Stafford High School","=""1346111""",0,10,6,14,0,14,514,558
,,"Stafford Middle School","=""1345211""",0,"*","*",17,0,6,386,416
,,"Staffordville School","=""1340311""",0,"*","*",15,0,"*",167,190
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","*","*",91,40,0,"*","*",137
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","*",63,109,206,0,"*",249,631
,,"Stillmeadow School","=""1352111""","*",47,99,259,0,"*",231,648
,,"Northeast School","=""1351811""",0,45,86,253,0,7,338,729
,,"Cloonan School","=""1355611""",0,"*",129,182,0,"*",235,598
,,"Davenport Ridge School","=""1352011""",0,"*",141,142,0,"*",215,554
,,"Dolan School","=""1355311""",0,"*",125,205,0,"*",205,553
,,"Hart School","=""1352211""",0,"*",123,194,0,"*",111,504
,,"Julia A. Stark School","=""1351211""",0,44,117,235,0,12,124,532
,,"K. T. Murphy School","=""1350511""",0,71,76,266,0,6,121,540
,,"Newfield School","=""1350611""",0,72,114,186,0,9,263,644
,,"Preschool Team","=""1358011""",0,"*","*",17,0,0,"*",25
,,"Rippowam Middle School","=""1355811""",0,"*",165,196,0,"*",250,644
,,"Rogers International School","=""1350811""",0,32,99,277,0,9,330,747
,,"Roxbury School","=""1350911""",0,"*",164,198,0,"*",247,656
,,"Springdale School","=""1351111""",0,33,72,251,0,6,223,585
,,"Stamford High School","=""1356111""",0,"*",506,493,0,"*",718,1811
,,"The Academy of Information, Technology & Engineering","=""1356411""",0,67,134,147,0,8,324,680
,,"Toquam Magnet School","=""1351911""",0,"*",124,227,0,"*",192,623
,,"Turn of River School","=""1355511""",0,"*",92,217,0,"*",223,572
,,"Westhill High School","=""1356311""",0,132,499,810,0,7,862,2310
,,"Westover School","=""1351411""",0,104,199,200,0,6,209,718
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*","*",14,0,16,449,482
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","*",20,18,6,0,"*",732,781
,,"Deans Mill School","=""1370511""",0,22,"*",15,0,"*",469,515
,,"Pawcatuck Middle School","=""1375111""",0,11,9,10,0,0,319,349
,,"Stonington Middle School","=""1375211""",0,11,9,10,0,11,400,441
,,"West Broad Street School","=""1370411""",0,"*","*",6,0,0,150,163
,,"West Vine Street School","=""1370611""",0,6,"*",10,0,"*",193,219
,,"Special Needs Preschool Program","=""1378011""",0,0,0,"*",0,0,"*",24
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","*",17,88,130,"*","*",292,532
,,"Bunnell High School","=""1386211""","*",27,250,273,0,"*",661,1233
,,"David Wooster Middle School","=""1385211""","*",7,144,163,"*",20,228,564
,,"Harry B. Flood Middle School","=""1385311""","*",16,119,159,0,"*",288,597
,,"Nichols School","=""1380911""","*",19,76,138,0,"*",182,422
,,"Second Hill Lane School","=""1381011""","*",23,127,207,0,"*",323,698
,,"Stratford High School","=""1386111""","*",28,290,261,0,"*",461,1044
,,"Chapel School","=""1380311""",0,26,122,113,0,12,274,547
,,"Franklin School","=""1380411""",0,8,73,107,0,7,113,308
,,"IPP at Honeyspot School","=""1381611""",0,15,48,56,0,8,120,247
,,"Johnson House Elementary School","=""1381511""",0,13,107,92,0,8,240,460
,,"Lordship School","=""1380811""",0,"*",66,45,0,"*",92,213
,,"Strive-Stratford","=""1389011""",0,"*","*","*",0,0,7,14
,,"Wilcoxson School","=""1381411""",0,17,61,90,0,13,210,391
,,"Secondary STEPS Program","=""1389111""",0,0,9,"*",0,0,"*",14
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","*","*",16,18,0,0,451,494
,,"McAlister Intermediate School","=""1390311""","*","*",13,17,0,0,514,554
,,"Suffield High School","=""1396111""","*","*",28,31,0,0,785,858
,,"Suffield Middle School","=""1395111""",0,20,21,"*",0,"*",542,600
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","*","*",134,98,"*",30,"*",271
"The Woodstock Academy District","=""9030022""","The Woodstock Academy","=""9036122""","*",16,"*",25,0,"*",1042,1096
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","*","*","*",16,0,0,498,522
,,"Black Rock School","=""1400111""",0,"*","*",6,0,7,321,340
,,"Thomaston Center School","=""1400211""",0,"*",7,7,0,"*",237,256
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","*","*","*",21,0,14,438,481
,,"Thompson Middle School","=""1415111""","*",0,"*",12,0,11,395,420
,,"Tourtellotte Memorial High School","=""1416111""","*",0,"*",8,0,"*",351,362
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","*",21,"*",18,0,0,607,657
,,"Tolland High School","=""1426111""","*",28,15,"*",0,0,888,939
,,"Tolland Intermediate School","=""1420211""","*",22,"*",18,0,0,653,707
,,"Tolland Middle School","=""1425111""","*",28,16,"*",0,0,687,749
"Torrington School District","=""1430011""","East School","=""1430111""","*",11,12,30,0,"*",386,446
,,"Torringford School","=""1430911""","*",33,23,62,"*",11,536,669
,,"Torrington High School","=""1436111""","*",42,74,172,0,"*",789,1088
,,"Torrington Middle School","=""1435111""","*",25,43,183,"*",30,850,1134
,,"Forbes School","=""1430211""",0,11,14,117,0,19,237,398
,,"Southwest School","=""1430811""",0,12,15,63,0,12,221,323
,,"Vogel-Wetmore School","=""1431311""",0,14,29,153,0,22,233,451
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",7,31,21,29,0,0,447,535
,,"Daniels Farm School","=""1440811""","*",35,"*",14,0,0,435,498
,,"Frenchtown Elementary School","=""1441011""","*",65,"*",58,0,0,489,644
,,"Hillcrest Middle School","=""1445211""","*",54,"*",45,0,0,618,747
,,"Middlebrook School","=""1440311""","*","*",34,52,0,0,374,486
,,"Tashua School","=""1440911""","*",34,"*",18,0,0,347,409
,,"Trumbull High School","=""1446111""","*","*",127,151,0,0,1768,2150
,,"Jane Ryan School","=""1440411""",0,21,8,20,0,0,353,402
,,"Madison Middle School","=""1445111""",0,61,29,50,0,0,733,873
,,"Trumbull Early Childhood Education Center","=""1448011""",0,15,8,27,0,0,181,231
"Unified School District #2","=""3470015""","Albert J. Solnit - South Campus","=""3470315""","*",0,16,24,0,"*",22,64
,,"Albert J. Solnit Children's Center - North Campus","=""3470115""",0,0,7,9,0,"*","*",23
,,"Walter G. Cady School","=""3476715""",0,0,62,42,0,"*","*",117
"Vernon School District","=""1460011""","Center Road School","=""1461411""","*",27,41,47,0,"*",378,504
,,"Lake Street School","=""1460111""","*",13,30,20,0,"*",220,287
,,"Northeast School","=""1460311""","*",13,29,57,0,"*",196,299
,,"Rockville High School","=""1466111""","*","*",127,86,0,0,765,1060
,,"Skinner Road School","=""1461011""","*",23,57,39,0,"*",224,350
,,"Vernon Center Middle School","=""1465111""","*","*",109,86,0,0,549,772
,,"Maple Street School","=""1460211""",0,6,67,78,0,6,152,309
,,"Next Step Program","=""1469011""",0,0,"*","*",0,0,10,15
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*","*","*",12,0,20,272,312
"Wallingford School District","=""1480011""","Highland School","=""1480211""","*",26,"*",45,0,"*",275,352
,,"Cook Hill School","=""1481011""","*",27,15,73,0,"*",274,391
,,"Dag Hammarskjold Middle School","=""1485211""","*",27,20,79,0,"*",583,713
,,"Mark T. Sheehan High School","=""1486211""","*",36,"*",83,0,0,803,949
,,"Moses Y. Beach School","=""1480111""","*",15,"*",69,0,0,288,376
,,"Rock Hill School","=""1480411""","*",21,"*",56,0,0,267,357
,,"Evarts C. Stevens School","=""1480911""",0,20,"*",73,0,"*",278,381
,,"James H. Moran Middle School","=""1485311""",0,44,17,84,0,0,669,814
,,"Lyman Hall High School","=""1486111""",0,39,31,147,0,0,923,1140
,,"Mary G. Fritz Elementary School of Yalesville","=""1480811""",0,28,"*",30,0,"*",316,383
,,"Parker Farms School","=""1480311""",0,21,"*",49,0,"*",253,342
,,"Pond Hill School","=""1481211""",0,11,11,63,0,0,252,337
,,"A.R.T.S. Academy","=""1489011""",0,0,0,"*",0,0,"*",7
,,"Wallingford Transition Academy","=""1489111""",0,0,0,"*",0,0,"*",7
,,"WISE Intermediate Program","=""1489211""",0,0,0,0,0,0,"*","*"
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""",0,"*",39,111,0,"*",27,189
,,"West Side Middle School","=""1515211""","*","*",301,542,"*",35,263,1147
,,"B. W. Tinker School","=""1512111""","*","*",94,202,0,24,181,509
,,"Barnard School","=""1510311""","*","*",60,134,0,7,58,264
,,"Bucks Hill School","=""1510511""","*","*",154,309,0,22,67,560
,,"Bunker Hill School","=""1510611""","*",11,157,214,0,"*",94,486
,,"Crosby High School","=""1516211""","*",45,440,589,0,"*",304,1388
,,"Driggs School","=""1510911""","*","*",164,287,0,9,67,530
,,"F. J. Kingsbury School","=""1511411""","*","*",151,237,0,0,74,473
,,"Gilmartin School","=""1512611""","*","*",93,159,0,8,59,330
,,"H. S. Chase School","=""1510711""","*",17,171,312,0,"*",208,716
,,"Hopeville School","=""1511311""","*","*",70,270,0,"*",69,419
,,"John F. Kennedy High School","=""1516411""",9,27,294,594,0,8,436,1368
,,"Maloney Interdistrict Magnet School","=""1513111""",6,14,114,154,0,27,292,607
,,"Margaret M. Generali Elementary School","=""1511111""","*","*",122,240,0,17,167,557
,,"Michael F. Wallace Middle School","=""1515111""","*",29,335,672,"*",61,237,1348
,,"North End Middle School","=""1515311""","*",14,391,620,"*",19,157,1206
,,"Special Education Preschool","=""1518011""","*","*",36,110,0,"*",54,208
,,"Walsh School","=""1512211""","*","*",214,304,0,8,36,567
,,"Washington School","=""1512311""","*","*",49,221,0,"*",35,318
,,"Waterbury Arts Magnet School","=""1516011""","*","*",109,110,0,30,223,481
,,"Wendell L. Cross School","=""1510811""",9,9,70,168,0,7,111,374
,,"Wilby High School","=""1516311""","*",16,511,626,0,"*",142,1306
,,"Woodrow Wilson School","=""1513211""","*","*",131,242,0,0,41,418
,,"Carrington School","=""1512711""",0,"*",75,257,0,"*",146,488
,,"Regan School","=""1512811""",0,"*",101,122,0,"*",54,280
,,"Rotella Interdistrict Magnet School","=""1513311""",0,17,90,154,0,42,313,616
,,"Sprague School","=""1512011""",0,"*",100,238,0,"*",33,376
,,"Waterbury Arts Magnet School (Middle)","=""1515011""",0,"*",55,96,"*",25,138,319
,,"Enlightenment School","=""1519111""",0,0,54,81,0,0,15,150
,,"State Street School","=""1519011""",0,0,23,43,0,"*","*",77
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","*",42,36,48,0,"*",552,689
,,"Great Neck Elementary School","=""1520211""","*",17,8,24,0,"*",333,384
,,"Oswegatchie Elementary School","=""1520611""","*",27,"*",21,0,0,338,404
,,"Quaker Hill Elementary School","=""1520711""","*",32,11,32,0,"*",281,366
,,"Waterford High School","=""1526111""","*",52,46,77,0,"*",773,959
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","*","*","*",24,0,6,309,349
,,"Swift Middle School","=""1535111""","*",21,"*",40,0,21,663,760
,,"Watertown High School","=""1536111""","*",22,20,39,0,"*",909,1001
,,"John Trumbull Primary School","=""1530211""",0,16,16,47,0,12,606,697
,,"Polk School","=""1530411""",0,11,10,30,0,8,309,368
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","*",32,33,65,0,"*",275,423
,,"Bugbee School","=""1550411""","*",25,16,"*","*",11,360,419
,,"Charter Oak International Academy","=""1550511""","*",72,45,124,0,"*",60,314
,,"Conard High School","=""1556111""","*",147,150,300,"*",33,918,1552
,,"Hall High School","=""1556211""","*",149,161,225,0,"*",1020,1572
,,"King Philip Middle School","=""1555111""",6,89,81,109,0,23,571,879
,,"Norfeldt School","=""1551011""","*",60,21,19,0,"*",298,413
,,"Sedgwick Middle School","=""1555211""","*",102,104,171,0,"*",526,924
,,"Webster Hill School","=""1551211""","*",54,44,82,0,"*",274,470
,,"Wolcott School","=""1551511""","*",79,34,99,0,"*",278,513
,,"Aiken School","=""1551611""",0,77,28,32,"*","*",291,444
,,"Braeburn School","=""1550211""",0,25,31,36,0,15,325,432
,,"Duffy School","=""1550611""",0,25,30,29,0,26,449,559
,,"Morley School","=""1550911""",0,25,22,27,0,8,295,377
,,"Smith School","=""1551711""",0,66,51,131,0,20,95,363
,,"Whiting Lane School","=""1551311""",0,51,62,97,0,18,323,551
,,"West Hartford Post Secondary Transition Program - Cogswell","=""1559011""",0,0,"*",0,0,0,"*",12
,,"Achieve","=""1559111""",0,0,0,"*",0,0,"*","*"
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,8,92,169,0,20,170,459
,,"Alma E. Pagels School","=""1560811""","*",29,91,82,0,"*",180,400
,,"Edith E. Mackrille School","=""1560611""","*",21,66,100,0,"*",192,399
,,"Harry M. Bailey Middle School","=""1565111""","*","*",209,295,0,33,421,991
,,"Savin Rock Community School","=""1561411""","*","*",128,224,0,24,128,517
,,"West Haven High School","=""1566111""","*",54,368,369,0,"*",721,1545
,,"Carrigan 5/6 Intermediate School","=""1565311""",0,24,217,267,0,50,391,949
,,"Forest School","=""1560311""",0,20,129,190,0,20,105,464
,,"Seth G. Haley School","=""1560411""",0,20,54,123,0,20,254,471
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","*","*",0,29,0,0,298,336
,,"Westbrook Middle School","=""1545111""","*",6,"*",18,0,6,277,309
,,"Westbrook High School","=""1546111""",0,7,"*",9,0,"*",283,301
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""","*",29,"*",22,0,9,524,594
,,"Hurlbutt Elementary School","=""1570111""",0,21,9,13,0,27,472,542
,,"Weston High School","=""1576111""",0,22,"*",23,0,"*",723,780
,,"Weston Middle School","=""1575111""",0,20,11,16,0,10,550,607
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","*",46,16,43,0,"*",725,833
,,"Coleytown Middle School","=""1585311""","*",14,8,8,0,"*",459,491
,,"Staples High School","=""1586111""","*",75,35,51,0,"*",1666,1832
,,"Coleytown Elementary School","=""1580311""",0,22,7,8,0,7,433,477
,,"Green's Farms School","=""1580411""",0,29,"*",21,0,"*",398,465
,,"King's Highway Elementary School","=""1580511""",0,24,"*",10,0,"*",443,486
,,"Long Lots School","=""1580711""",0,37,10,30,0,10,519,606
,,"Saugatuck Elementary School","=""1580811""",0,15,"*",17,0,"*",487,530
,,"Stepping Stones Preschool","=""1588011""",0,"*","*",0,0,"*",48,55
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","*",22,16,72,0,"*",206,324
,,"Emerson-Williams School","=""1590211""","*",20,8,64,0,"*",347,449
,,"Wethersfield High School","=""1596111""","*",42,60,182,0,"*",889,1180
,,"Alfred W. Hanmer School","=""1590811""",0,18,21,51,"*","*",299,395
,,"Highcrest School","=""1591111""",0,16,20,46,0,7,330,419
,,"Samuel B. Webb Elementary School","=""1591211""",0,17,"*",53,0,"*",319,410
,,"Silas Deane Middle School","=""1595211""",0,34,"*",82,0,"*",469,619
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*",66,"*",27,0,9,920,1033
,,"Cider Mill School","=""1610711""","*",60,14,25,0,"*",913,1022
,,"Miller-Driscoll School","=""1610511""",0,63,"*",32,"*",15,864,988
,,"Wilton High School","=""1616111""",0,64,"*",28,0,"*",1161,1276
"Winchester School District","=""1620011""","Pearson School","=""1625111""",7,"*",21,39,"*",0,345,422
,,"Mary P. Hinsdale School","=""1620211""",0,"*",14,14,0,"*",373,403
,,"Batcheller Early Education Center","=""1620411""",0,0,7,11,0,0,100,118
,,"Batcheller - Bridges 1","=""1629211""",0,0,0,0,0,0,"*","*"
"Windham School District","=""1630011""","North Windham School","=""1630311""","*","*",26,250,0,14,128,423
,,"W. B. Sweeney School","=""1630611""","*","*",20,239,0,13,62,341
,,"Windham High School","=""1636111""","*",11,49,457,0,"*",286,811
,,"Windham Middle School","=""1635111""",7,13,57,631,0,10,268,986
,,"Natchaug School","=""1630111""",0,"*",20,150,0,"*",72,253
,,"Windham Center School","=""1630511""",0,"*","*",189,0,7,109,310
,,"Windham Early Childhood Center","=""1638311""",0,"*",6,159,0,"*",40,209
,,"Early Headstart","=""1638011""",0,0,"*",24,0,0,"*",32
,,"Partial Day Program","=""1638411""",0,0,"*",8,0,0,"*",10
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,46,41,49,"*","*",296,449
,,"Windsor Locks High School","=""1656111""","*",47,46,"*",0,0,416,544
,,"Windsor Locks Middle School","=""1655111""","*",33,40,31,0,"*",304,414
,,"South Elementary School","=""1650411""",0,46,40,"*",0,"*",261,378
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""","*",17,95,28,"*",12,90,244
,,"Sage Park Middle School","=""1645311""","*",37,403,108,0,"*",236,814
,,"Windsor High School","=""1646111""","*",48,672,175,0,"*",386,1301
,,"Clover Street School","=""1640111""",0,21,141,29,0,15,73,279
,,"John F. Kennedy School","=""1640811""",0,15,172,77,0,17,43,324
,,"Oliver Ellsworth School","=""1640911""",0,10,148,63,0,11,143,375
,,"Poquonock Elementary School","=""1640511""",0,24,95,28,"*","*",128,287
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","*","*",11,29,0,16,618,683
,,"Wakelee School","=""1660511""","*","*",10,16,0,14,383,430
,,"Alcott School","=""1660611""",0,"*","*",10,0,15,304,341
,,"Frisbie School","=""1660211""",0,"*","*",17,0,15,336,387
,,"Wolcott High School","=""1666111""",0,10,18,40,"*","*",819,900
