"Student Counts by School and Race"
"All Districts, All Schools"
"2013-14"

"",,,,"Race",,,,,,,
,,"James Morris School","=""2060212""",0,"*","*","*",0,"*",128,138
,,"Early Childhood Learning Center","=""2068112""",0,0,"*","*",0,"*",47,51
,,"Warren Elementary School","=""2060312""",0,0,0,"*",0,"*",74,80
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","*",8,"*",16,0,"*",686,716
,,"Northwestern Regional Middle School","=""2075112""","*","*","*","*",0,0,352,360
,,"Links","=""2079212""",0,"*",0,"*",0,0,12,14
,,"AIM","=""2079112""",0,0,"*",0,0,0,"*",10
,,"Intensive Learning Program","=""2079412""",0,0,"*","*",0,0,"*","*"
,,"FLEX","=""2079012""",0,0,0,0,0,0,7,7
,,"STEP","=""2079312""",0,0,0,0,0,0,12,12
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",6,32,9,47,0,18,952,1064
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""","*",13,"*",10,0,"*",416,444
,,"Har-Bur Middle School","=""2105112""",0,10,"*",25,"*","*",788,831
,,"Lake Garda Elementary School","=""2100212""",0,19,"*",7,"*","*",462,494
,,"Lewis S. Mills High School","=""2106112""",0,17,"*",31,0,"*",739,796
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","*","*",8,24,"*","*",245,287
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","*",7,"*",26,0,18,521,576
,,"Francis E. Korn School","=""2130212""",0,"*",0,7,0,"*",132,146
,,"Frank Ward Strong School","=""2135112""",0,"*",0,10,0,"*",311,334
,,"Frederick Brewster School","=""2130112""",0,"*","*","*",0,14,203,224
,,"John Lyman School","=""2130512""",0,"*","*",13,0,7,227,254
,,"Middlefield Memorial School","=""2130412""",0,"*","*",16,0,12,293,330
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","*","*","*",8,0,0,270,283
,,"Nonnewaug High School","=""2146112""","*",12,6,13,0,"*",767,801
,,"Integrated Star Preschool Program","=""2148012""",0,"*",0,"*",0,0,45,51
,,"Mitchell Elementary School","=""2140212""",0,"*",0,19,0,"*",346,379
,,"Woodbury Middle School","=""2145112""",0,9,"*",7,0,"*",348,371
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","*",31,10,13,"*","*",312,373
,,"Pomperaug Elementary School","=""2150512""","*",18,"*",16,"*",6,383,430
,,"Pomperaug Regional High School","=""2156212""","*",63,12,66,0,"*",1106,1254
,,"Rochambeau Middle School","=""2155112""","*",27,7,17,0,"*",475,530
,,"Long Meadow Elementary School","=""2150712""",0,32,9,25,0,12,475,553
,,"Memorial Middle School","=""2155212""",0,24,"*",26,0,"*",409,471
,,"Middlebury Elementary School","=""2150612""",0,9,"*",13,"*","*",335,367
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","*",11,9,34,0,"*",364,422
,,"Algonquin School","=""2160312""",0,9,"*",19,0,"*",390,426
,,"Community School","=""2160212""",0,"*","*",8,0,0,201,216
,,"Long River Middle School","=""2165112""",0,"*",17,26,0,"*",505,560
,,"Woodland Regional High School","=""2166012""",0,"*","*",22,0,0,675,715
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","*",16,9,"*",0,"*",584,619
,,"Haddam-Killingworth Middle School","=""2175112""","*",18,16,"*",0,"*",759,800
,,"Burr District Elementary School","=""2170212""",0,8,6,8,0,9,276,307
,,"Haddam Elementary School","=""2170112""",0,8,"*","*",0,"*",235,251
,,"Killingworth Elementary School","=""2170312""",0,"*","*","*",0,19,262,292
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","*",7,"*",12,0,9,335,365
,,"Center School","=""2180312""",0,10,"*","*",0,"*",142,159
,,"Lyme Consolidated School","=""2180112""",0,"*","*",11,0,6,183,207
,,"Lyme-Old Lyme High School","=""2186112""",0,18,"*",10,0,"*",396,428
,,"Mile Creek School","=""2180212""",0,9,"*",13,0,"*",214,246
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","*",60,23,77,"*",7,1025,1196
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",20,"*",27,0,7,340,399
,,"Ridgebury Elementary School","=""1180311""","*",31,"*",20,0,12,301,368
,,"Scotland Elementary School","=""1180511""","*","*",0,31,0,15,321,380
,,"Barlow Mountain Elementary School","=""1180811""",0,37,0,24,0,12,307,380
,,"East Ridge Middle School","=""1185111""",0,46,"*",44,0,"*",659,769
,,"Farmingville Elementary School","=""1180411""",0,23,0,"*",0,"*",317,364
,,"Ridgefield High School","=""1186111""",0,89,15,73,"*","*",1595,1784
,,"Scotts Ridge Middle School","=""1185211""",0,21,"*",31,0,"*",428,489
,,"Veterans Park Elementary School","=""1180211""",0,19,"*",12,"*",10,288,333
,,"Ridgefield Transition Program","=""1189011""",0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","*",56,15,52,0,"*",357,492
,,"Rocky Hill High School","=""1196111""","*",46,27,74,0,"*",570,727
,,"West Hill School","=""1190511""","*",243,12,31,0,"*",312,610
,,"Albert D. Griswold Middle School","=""1195111""",0,81,12,38,0,7,452,590
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","*",19,13,15,"*",10,369,430
"Seymour School District","=""1240011""","Bungay School","=""1240111""","*",23,12,36,0,"*",426,504
,,"Chatfield-LoPresti School","=""1240211""","*",21,31,90,0,"*",425,585
,,"Seymour Middle School","=""1245111""","*",22,20,50,0,"*",486,582
,,"Seymour High School","=""1246111""",0,18,33,60,0,0,514,625
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,20,6,16,0,7,263,312
,,"Elizabeth Shelton School","=""1260511""","*",35,16,44,0,"*",335,440
,,"Intermediate School","=""1265111""","*",49,20,84,0,"*",683,840
,,"Perry Hill Elementary School","=""1261111""","*",64,44,86,0,"*",642,841
,,"Shelton High School","=""1266111""","*",87,60,120,0,"*",1281,1556
,,"Sunnyside School","=""1260611""","*",22,26,30,0,"*",148,239
,,"Booth Hill School","=""1261011""",0,19,"*",15,0,"*",255,296
,,"Long Hill School","=""1260811""",0,32,18,75,"*","*",297,435
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","*",8,16,17,"*",10,596,649
,,"Somers High School","=""1296111""","*",10,11,16,0,"*",443,488
,,"Mabelle B. Avery Middle School","=""1295111""",0,"*","*",12,0,6,343,370
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",0,55,30,35,0,14,213,347
,,"South Windsor High School","=""1326211""","*",136,64,95,"*",33,1030,1363
,,"Timothy Edwards School","=""1325111""","*",123,60,74,"*",35,745,1043
,,"Eli Terry School","=""1320711""",0,27,29,33,0,36,317,442
,,"Orchard Hill School","=""1320611""",0,94,28,26,"*","*",230,387
,,"Philip R. Smith School","=""1320111""",0,82,18,15,"*","*",231,352
,,"Wapping Elementary School","=""1320411""",0,45,21,25,0,18,192,301
,,"South Windsor Transition Program","=""1329011""",0,0,0,0,0,0,7,7
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,33,"*",36,"*",26,733,848
,,"R. E. Thalberg Elementary School","=""1310911""","*",29,"*",24,0,10,351,423
,,"South End Elementary School","=""1310711""","*","*",14,29,0,"*",184,237
,,"Southington High School","=""1316211""","*",56,"*",128,0,43,1767,2036
,,"Walter A. Derynoski Elementary School","=""1311511""","*",15,"*",40,0,16,557,640
,,"William H. Hatton Elementary School","=""1310211""","*",7,"*",29,0,17,394,455
,,"Zaya A. Oshana Elementary School","=""1310611""","*",7,10,16,0,"*",236,276
,,"Flanders Elementary School","=""1311311""",0,15,"*",32,0,"*",230,293
,,"Joseph A. Depaolo Middle School","=""1315111""",0,32,10,48,0,18,668,776
,,"Urbin T. Kelley School","=""1311411""",0,9,"*",16,"*",15,317,360
,,"William M. Strong Elementary School","=""1310811""",0,10,"*",19,"*",9,281,327
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*","*",51,0,31,268,360
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",8,9,6,19,0,6,434,482
,,"Stafford Middle School","=""1345211""","*",7,0,19,"*",6,307,342
,,"Stafford High School","=""1346111""",0,"*","*",16,0,8,442,478
,,"Staffordville School","=""1340311""",0,0,"*",10,0,"*",144,161
,,"West Stafford School","=""1340411""",0,0,"*",13,0,"*",141,164
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","*",41,179,203,0,"*",195,622
,,"Northeast School","=""1351811""","*",43,104,220,0,"*",289,664
,,"Rogers International School","=""1350811""","*",47,87,297,0,"*",358,804
,,"Scofield Middle School","=""1355711""","*",50,108,206,0,"*",255,624
,,"Springdale School","=""1351111""","*",40,103,316,0,"*",240,711
,,"Stillmeadow School","=""1352111""","*",59,83,316,0,"*",210,688
,,"Toquam Magnet School","=""1351911""","*",68,108,340,"*",7,156,681
,,"Westhill High School","=""1356311""","*",159,395,813,0,"*",776,2146
,,"Davenport Ridge School","=""1352011""",0,66,90,168,0,13,215,552
,,"Dolan School","=""1355311""",0,33,121,239,0,8,172,573
,,"Hart School","=""1352211""",0,122,"*",226,0,"*",132,602
,,"Julia A. Stark School","=""1351211""",0,47,103,268,"*","*",192,616
,,"K. T. Murphy School","=""1350511""",0,100,64,246,0,11,106,527
,,"Newfield School","=""1350611""",0,83,123,263,0,13,225,707
,,"Preschool Team","=""1358011""",0,6,33,53,"*","*",57,152
,,"Rippowam Middle School","=""1355811""",0,50,152,240,"*","*",241,688
,,"Roxbury School","=""1350911""",0,"*",144,277,0,"*",178,642
,,"Stamford High School","=""1356111""",0,75,559,634,0,12,648,1928
,,"The Academy of Information, Technology & Engineering","=""1356411""",0,73,118,189,0,11,304,695
,,"Turn of River School","=""1355511""",0,"*",84,213,0,"*",210,546
,,"Westover School","=""1351411""",0,115,179,215,0,20,159,688
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*","*",16,0,18,435,479
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","*","*","*",8,0,"*",109,126
,,"Deans Mill School","=""1370511""",0,"*",10,12,0,"*",380,413
,,"Pawcatuck Middle School","=""1375111""",0,7,7,16,0,6,276,312
,,"Stonington BOE Pre-School","=""1370111""",0,"*",0,0,"*","*",21,26
,,"Stonington High School","=""1376111""",0,28,24,15,0,7,697,771
,,"Stonington Middle School","=""1375211""",0,14,"*",9,0,"*",394,426
,,"Stonington HS PreK","=""1370211""",0,0,0,"*",0,"*",16,20
,,"West Vine Street School","=""1370611""",0,0,0,"*",0,"*",197,211
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,19,69,117,0,11,301,517
,,"Bunnell High School","=""1386211""","*",29,217,298,"*",30,575,1153
,,"Chapel School","=""1380311""","*",13,130,151,"*",12,251,560
,,"David Wooster Middle School","=""1385211""","*",18,111,133,0,"*",247,523
,,"Harry B. Flood Middle School","=""1385311""","*",19,144,157,0,"*",243,576
,,"Nichols School","=""1380911""","*",14,88,139,0,"*",178,431
,,"Second Hill Lane School","=""1381011""","*",28,129,203,0,"*",313,698
,,"Stratford High School","=""1386111""","*","*",250,299,0,24,448,1041
,,"Strive-Stratford","=""1389011""","*",0,8,"*",0,0,10,21
,,"Franklin School","=""1380411""",0,8,78,124,0,14,89,313
,,"IPP at Honeyspot School","=""1381611""",0,"*",50,57,"*",13,94,224
,,"Johnson House Elementary School","=""1381511""",0,28,120,97,0,14,212,471
,,"Lordship School","=""1380811""",0,"*",48,71,0,"*",101,235
,,"Wilcoxson School","=""1381411""",0,15,58,83,0,15,207,378
,,"Secondary STEPS Program","=""1389111""",0,0,7,"*",0,0,"*",11
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","*",13,21,25,0,"*",433,496
,,"Suffield High School","=""1396111""","*",24,25,25,0,"*",759,841
,,"Suffield Middle School","=""1395111""","*","*",20,31,0,0,529,594
,,"A. Ward Spaulding School","=""1390411""",0,15,20,34,0,10,402,481
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","*","*",153,102,"*",12,"*",277
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","*",34,"*",68,0,22,398,537
"The Woodstock Academy District","=""9030022""","The Woodstock Academy","=""9036122""","*",102,"*",29,0,17,878,1033
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","*","*","*",11,0,"*",391,414
,,"Black Rock School","=""1400111""",0,"*","*",6,"*","*",267,284
,,"Thomaston Center School","=""1400211""",0,"*","*","*",0,"*",228,240
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","*",0,"*",17,0,16,407,442
,,"Thompson Middle School","=""1415111""","*","*","*",13,0,11,318,349
,,"Tourtellotte Memorial High School","=""1416111""","*",0,0,9,0,"*",260,277
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","*",32,"*",17,0,0,782,847
,,"Tolland Intermediate School","=""1420211""","*",21,"*",26,0,0,561,617
,,"Tolland Middle School","=""1425111""","*",16,8,20,0,"*",636,682
,,"Birch Grove Primary School","=""1420111""",0,25,12,14,"*","*",509,564
"Torrington School District","=""1430011""","East School","=""1430111""","*",18,"*",20,0,10,315,377
,,"Torringford School","=""1430911""","*",33,16,85,"*",21,464,623
,,"Torrington High School","=""1436111""","*",36,47,200,"*",36,733,1055
,,"Torrington Middle School","=""1435111""","*",32,55,191,"*",25,734,1041
,,"Forbes School","=""1430211""",0,9,6,122,0,19,207,363
,,"Southwest School","=""1430811""",0,9,17,73,0,14,217,330
,,"Vogel-Wetmore School","=""1431311""",0,"*",22,182,"*",20,240,475
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","*",32,14,46,0,"*",410,509
,,"Daniels Farm School","=""1440811""","*",42,14,22,0,"*",386,470
,,"Hillcrest Middle School","=""1445211""","*",55,31,49,0,"*",624,766
,,"Madison Middle School","=""1445111""","*",62,46,82,0,"*",599,793
,,"Trumbull High School","=""1446111""","*",137,98,178,0,"*",1722,2138
,,"Middlebrook School","=""1440311""",0,25,23,49,"*","*",353,454
,,"Frenchtown Elementary School","=""1441011""",0,74,"*",70,0,"*",473,671
,,"Jane Ryan School","=""1440411""",0,17,"*",28,0,"*",346,403
,,"Tashua School","=""1440911""",0,41,"*",25,0,"*",307,385
,,"Trumbull Early Childhood Education Center","=""1448011""",0,33,"*",22,0,"*",154,220
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","*","*",66,39,"*","*",12,121
,,"Albert J. Solnit - South Campus","=""3470315""",0,"*",14,10,0,"*",27,54
,,"Albert J. Solnit Children's Center - North Campus","=""3470115""",0,0,8,6,0,0,8,22
"Vernon School District","=""1460011""","Northeast School","=""1460311""",0,12,24,56,0,21,216,329
,,"Center Road School","=""1461411""","*",38,49,44,0,"*",353,502
,,"Lake Street School","=""1460111""","*","*",18,14,0,7,211,256
,,"Rockville High School","=""1466111""","*","*",121,94,0,0,668,926
,,"Vernon Center Middle School","=""1465111""","*",36,97,88,0,"*",428,662
,,"Maple Street School","=""1460211""",0,7,75,80,0,13,148,323
,,"Next Step Program","=""1469011""",0,"*","*","*",0,0,7,10
,,"Skinner Road School","=""1461011""",0,29,30,43,0,13,191,306
,,"Loveland Hill School","=""1460511""",0,0,"*","*",0,0,"*",8
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*","*",7,12,"*",14,266,303
"Wallingford School District","=""1480011""","Highland School","=""1480211""","*",14,"*",23,"*","*",218,265
,,"Cook Hill School","=""1481011""","*",16,10,63,0,"*",247,343
,,"Dag Hammarskjold Middle School","=""1485211""","*",32,"*",122,0,0,530,700
,,"Lyman Hall High School","=""1486111""","*",47,33,141,"*","*",869,1098
,,"Mark T. Sheehan High School","=""1486211""","*",44,"*",92,0,0,728,892
,,"Mary G. Fritz Elementary School of Yalesville","=""1480811""","*",25,"*",41,0,"*",305,376
,,"Rock Hill School","=""1480411""","*",17,"*",56,0,0,266,343
,,"A.R.T.S. Academy","=""1489011""",0,"*",0,"*",0,0,11,13
,,"Evarts C. Stevens School","=""1480911""",0,15,"*",62,0,"*",267,359
,,"James H. Moran Middle School","=""1485311""",0,42,"*",78,0,"*",536,681
,,"Moses Y. Beach School","=""1480111""",0,17,"*",54,0,"*",251,327
,,"Parker Farms School","=""1480311""",0,20,"*",68,0,"*",188,289
,,"Pond Hill School","=""1481211""",0,15,"*",67,0,"*",279,374
,,"Wallingford Transition Academy","=""1489111""",0,0,0,"*",0,0,"*",7
,,"WISE Intermediate Program","=""1489211""",0,0,0,0,0,0,7,7
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",6,22,215,524,0,30,191,988
,,"Washington School","=""1512311""","*","*",68,219,0,13,29,337
,,"B. W. Tinker School","=""1512111""","*","*",83,234,0,28,216,572
,,"Bunker Hill School","=""1510611""","*","*",130,248,0,18,102,514
,,"Crosby High School","=""1516211""","*",29,395,664,"*",45,244,1389
,,"Driggs School","=""1510911""","*","*",147,301,0,22,68,547
,,"Duggan School","=""1511611""","*","*",91,266,0,25,77,464
,,"Gilmartin School","=""1512611""",9,7,96,270,0,20,116,518
,,"H. S. Chase School","=""1510711""",7,19,142,397,0,23,196,784
,,"Hopeville School","=""1511311""","*","*",70,317,0,15,78,485
,,"John F. Kennedy High School","=""1516411""","*",18,303,586,"*",29,344,1286
,,"Maloney Interdistrict Magnet School","=""1513111""","*",15,98,168,"*",27,290,602
,,"Margaret M. Generali Elementary School","=""1511111""","*",7,113,294,"*",20,163,601
,,"Michael F. Wallace Middle School","=""1515111""",7,20,326,553,0,24,241,1171
,,"North End Middle School","=""1515311""","*","*",279,576,0,27,144,1050
,,"Reed School","=""1513411""","*",0,120,222,"*",7,27,378
,,"Special Education Preschool","=""1518011""","*","*",33,112,0,14,40,203
,,"Sprague School","=""1512011""","*","*",116,271,0,9,69,472
,,"Waterbury Arts Magnet School (Middle)","=""1515011""","*","*",76,84,0,17,147,331
,,"Waterbury Career Academy","=""1516711""","*","*",64,126,0,9,37,245
,,"Wendell L. Cross School","=""1510811""","*","*",69,180,0,16,91,367
,,"Wilby High School","=""1516311""","*",13,434,668,"*",27,146,1292
,,"Woodrow Wilson School","=""1513211""","*","*",119,262,0,10,24,417
,,"Bucks Hill School","=""1510511""",0,8,91,386,0,13,49,547
,,"Carrington School","=""1512711""",0,9,96,196,0,7,138,446
,,"F. J. Kingsbury School","=""1511411""",0,6,161,259,0,17,72,515
,,"Regan School","=""1512811""",0,"*",74,120,0,"*",47,261
,,"Rotella Interdistrict Magnet School","=""1513311""",0,12,98,170,0,37,297,614
,,"Walsh School","=""1512211""",0,"*",151,271,0,"*",21,459
,,"Waterbury Arts Magnet School","=""1516011""",0,"*",106,125,"*",25,223,489
,,"Enlightenment School","=""1519111""",0,0,56,103,0,6,26,191
,,"State Street School","=""1519011""",0,0,33,41,0,"*","*",79
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","*",33,24,51,0,"*",540,664
,,"Oswegatchie Elementary School","=""1520611""","*",20,"*",35,0,19,281,374
,,"Quaker Hill Elementary School","=""1520711""","*",18,"*",37,0,13,279,362
,,"Waterford High School","=""1526111""",11,51,43,67,0,7,628,807
,,"Great Neck Elementary School","=""1520211""",0,15,6,29,0,12,277,339
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","*","*","*",22,0,7,249,286
,,"John Trumbull Primary School","=""1530211""","*",15,"*",50,0,20,581,677
,,"Swift Middle School","=""1535111""","*",17,"*",58,0,18,630,734
,,"Watertown High School","=""1536111""","*",25,27,52,0,"*",751,882
,,"Polk School","=""1530411""",0,7,13,25,0,7,286,338
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",66,29,46,0,"*",304,468
,,"Braeburn School","=""1550211""","*",21,17,33,0,"*",279,364
,,"Bristow Middle School","=""1555311""","*",53,30,47,0,"*",262,418
,,"Bugbee School","=""1550411""","*",41,12,25,0,"*",378,467
,,"Charter Oak International Academy","=""1550511""","*",47,34,135,0,"*",80,315
,,"Conard High School","=""1556111""","*",178,163,274,0,"*",854,1502
,,"Hall High School","=""1556211""",7,138,139,192,0,39,961,1476
,,"King Philip Middle School","=""1555111""","*",112,70,128,"*",27,565,906
,,"Sedgwick Middle School","=""1555211""","*",96,73,164,0,"*",485,839
,,"Webster Hill School","=""1551211""","*",46,40,90,0,"*",272,455
,,"Wolcott School","=""1551511""","*",88,39,79,0,"*",276,496
,,"Duffy School","=""1550611""",0,40,32,44,0,18,398,532
,,"Morley School","=""1550911""",0,20,15,31,0,13,251,330
,,"Norfeldt School","=""1551011""",0,62,20,23,0,17,249,371
,,"Smith School","=""1551711""",0,65,34,130,0,18,121,368
,,"Strive-West Hartford","=""1559211""",0,"*",7,13,0,0,"*",28
,,"Whiting Lane School","=""1551311""",0,40,65,98,0,16,301,520
,,"Achieve","=""1559111""",0,0,"*","*",0,"*","*",8
,,"West Hartford Post Secondary Transition Program - Cogswell","=""1559011""",0,0,"*","*",0,0,6,8
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,"*",86,209,"*",19,148,482
,,"Carrigan 5/6 Intermediate School","=""1565311""","*",36,190,269,0,"*",331,862
,,"Savin Rock Community School","=""1561411""","*","*",119,228,0,17,121,499
,,"Seth G. Haley School","=""1560411""","*","*",63,114,0,16,273,484
,,"West Haven High School","=""1566111""","*",51,380,467,"*",52,611,1565
,,"Alma E. Pagels School","=""1560811""",0,23,82,66,0,15,179,365
,,"Edith E. Mackrille School","=""1560611""",0,20,75,89,0,11,161,356
,,"Forest School","=""1560311""",0,17,136,206,0,26,81,466
,,"Harry M. Bailey Middle School","=""1565111""",0,26,195,284,0,35,326,866
,,"Life Skills","=""1560111""",0,0,"*","*",0,0,"*",6
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","*",6,0,40,0,"*",245,293
,,"Westbrook Middle School","=""1545111""","*","*","*",20,0,"*",232,262
,,"Westbrook High School","=""1546111""",0,"*","*",17,0,10,245,277
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","*",29,14,22,0,"*",542,617
,,"Hurlbutt Elementary School","=""1570111""",0,12,10,18,0,28,399,467
,,"Weston High School","=""1576111""",0,26,15,25,0,11,698,775
,,"Weston Intermediate School","=""1570211""",0,19,"*","*",0,22,494,551
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","*",56,19,45,0,"*",733,858
,,"Staples High School","=""1586111""","*",90,41,80,0,"*",1614,1834
,,"Coleytown Elementary School","=""1580311""",0,22,8,9,0,17,395,451
,,"Coleytown Middle School","=""1585311""",0,25,"*",14,0,"*",481,533
,,"Green's Farms School","=""1580411""",0,"*","*",27,0,33,359,446
,,"King's Highway Elementary School","=""1580511""",0,32,9,21,0,16,420,498
,,"Long Lots School","=""1580711""",0,35,"*","*",0,30,478,578
,,"Saugatuck Elementary School","=""1580811""",0,18,"*","*",0,16,470,523
,,"Stepping Stones Preschool","=""1588011""",0,6,"*","*",0,0,32,41
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","*",16,24,36,"*",8,273,359
,,"Charles Wright School","=""1591011""","*",17,17,50,0,"*",212,307
,,"Emerson-Williams School","=""1590211""","*",17,"*",73,0,16,321,439
,,"Silas Deane Middle School","=""1595211""","*",24,22,87,0,"*",456,599
,,"Wethersfield High School","=""1596111""","*",63,50,191,0,"*",874,1187
,,"Highcrest School","=""1591111""",0,17,13,57,0,16,325,428
,,"Samuel B. Webb Elementary School","=""1591211""",0,17,15,58,0,6,286,382
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*",74,"*",23,0,14,936,1057
,,"Wilton High School","=""1616111""","*",89,17,32,"*",17,1160,1318
,,"Cider Mill School","=""1610711""",0,87,"*",31,"*",18,863,1018
,,"Miller-Driscoll School","=""1610511""",0,84,9,37,0,15,740,885
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""","*","*","*",26,"*","*",182,220
,,"Mary P. Hinsdale School","=""1620211""",0,0,"*","*",0,0,206,232
,,"Pearson School","=""1625111""",0,0,"*","*",0,0,154,165
,,"WISE Academy","=""1620111""",0,0,"*",0,0,0,"*",9
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","*","*",6,116,0,11,162,300
,,"Natchaug School","=""1630111""","*","*",21,248,0,9,63,344
,,"North Windham School","=""1630311""","*","*",10,330,0,13,107,466
,,"W. B. Sweeney School","=""1630611""","*","*",17,204,0,13,56,293
,,"Windham Center School","=""1630511""","*",0,"*",189,0,9,98,303
,,"Windham High School","=""1636111""","*",9,35,414,0,"*",155,624
,,"Windham Middle School","=""1635111""","*","*",41,460,0,7,146,665
,,"Windham Early Childhood Center","=""1638311""",0,"*",8,176,0,"*",37,229
,,"Early Headstart","=""1638011""",0,0,0,"*",0,0,"*",22
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,37,"*",68,"*",47,230,409
,,"Windsor Locks High School","=""1656111""","*",34,52,45,0,"*",382,523
,,"South Elementary School","=""1650411""",0,34,31,41,"*","*",260,379
,,"Windsor Locks Middle School","=""1655111""",0,34,36,25,0,8,252,355
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""","*",28,153,73,"*",38,155,451
,,"Windsor High School","=""1646111""","*",44,580,157,0,"*",326,1140
,,"Clover Street School","=""1640111""",0,16,120,41,"*","*",66,258
,,"John F. Kennedy School","=""1640811""",0,"*",180,77,"*",17,137,426
,,"Poquonock Elementary School","=""1640511""",0,8,119,42,0,11,69,249
,,"Sage Park Middle School","=""1645311""",0,31,332,129,0,30,203,725
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""","*","*",11,15,0,17,310,359
,,"Wolcott High School","=""1666111""","*","*",14,43,0,22,752,846
,,"Alcott School","=""1660611""",0,8,6,17,0,15,234,280
,,"Frisbie School","=""1660211""",0,11,11,19,0,9,292,342
,,"Tyrrell Middle School","=""1665111""",0,12,14,18,0,22,590,656
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","*",109,28,36,"*",15,571,768
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",0,"*","*",12,0,7,273,298
"Ashford School District","=""0030011""","Ashford School","=""0030111""",0,"*","*",26,0,7,383,423
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",0,"*","*","*",0,"*",280,288
,,"Shared Services Integrated Preschool","=""0058011""",0,0,0,0,0,0,18,18
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",0,18,6,81,0,7,299,411
,,"Bethel High School","=""0096111""",0,65,19,116,0,24,709,933
,,"Bethel Middle School","=""0095111""",0,43,12,100,0,17,500,672
,,"Frank A. Berry School","=""0090111""",0,28,"*",57,"*",18,439,556
,,"Ralph M. T. Johnson School","=""0090511""",0,39,9,61,"*","*",299,417
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",0,17,36,24,0,6,445,528
,,"Bolton High School","=""0126111""",0,6,13,12,0,10,293,334
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""",0,"*",35,47,0,"*",20,115
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",0,"*","*",12,0,9,159,183
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,"*","*","*",0,8,209,228
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",0,"*",6,24,0,"*",429,467
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,"*",58,75,0,"*",39,180
"Cooperative Educational Services","=""2430014""","Merit Academy","=""2439414""",0,"*",26,29,0,"*",72,140
,,"Oakview Middle/High School","=""2439214""",0,"*",21,"*",0,0,58,94
,,"Oakview Primary School","=""2439114""",0,"*",16,13,0,"*",18,51
,,"Six-Six Magnet School","=""2430114""",0,21,161,163,"*","*",115,471
