"Student Counts by School and Race"
"All Districts, All Schools"
"2021-22"

"",,,,"Race",,,,,,,
"District","District Code","School","School Code","American Indian or Alaska Native","Asian","Black or African American","Hispanic/Latino of any race","Native Hawaiian or Other Pacific Islander","Two or More Races","White","Total"
,,"Roxbury School","=""1350911""",0,25,71,303,0,20,143,562
,,"Stamford Transition Services","=""1350211""",0,"*",8,"*",0,0,10,24
,,"Strawberry Hill Special","=""1351011""",0,"*","*",7,0,"*","*",13
,,"The Academy of Information, Technology & Engineering","=""1356411""",0,68,87,204,0,25,241,625
,,"Turn of River School","=""1355511""",0,30,89,346,0,24,183,672
,,"Westover School","=""1351411""",0,54,125,240,0,26,89,534
,,"Anchor","=""1350411""",0,0,27,33,0,"*","*",77
,,"PAVE (Post-Secondary Adaptive Vocational Experience)","=""1351311""",0,0,0,"*",0,0,"*",9
,,"The Academy of Information, Technology, & Engineering ARBOR","=""1351511""",0,0,0,0,0,0,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*",6,34,0,27,260,330
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*",7,"*",25,0,24,392,451
,,"Stonington High School","=""1376111""","*",14,"*",37,0,21,519,600
,,"Stonington Middle School","=""1375211""","*",7,0,26,"*",27,332,397
,,"SAILS","=""1370711""",0,0,0,0,0,0,"*","*"
,,"West Vine Street School","=""1370611""",0,"*","*",30,0,35,274,350
,,"The Learning Annex","=""1370911""",0,0,0,"*",0,0,"*",6
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","*","*",89,157,0,18,186,466
,,"David Wooster Middle School","=""1385211""","*",15,169,208,"*",19,159,573
,,"Franklin School","=""1380411""","*","*",92,141,0,11,40,293
,,"Harry B. Flood Middle School","=""1385311""","*","*",122,192,0,18,161,508
,,"High School Sails","=""1380711""","*",0,10,7,0,"*","*",23
,,"Johnson House Elementary School","=""1381511""","*",9,166,281,"*",31,71,560
,,"Nichols School","=""1380911""","*",10,98,209,"*",23,103,446
,,"Stratford High School","=""1386111""","*",28,296,386,"*",34,321,1069
,,"Wilcoxson School","=""1381411""","*",8,66,102,"*",18,172,371
,,"Bunnell High School","=""1386211""",0,29,263,369,"*","*",371,1062
,,"Chapel School","=""1380311""",0,8,70,103,0,8,112,301
,,"Lordship School","=""1380811""",0,"*",64,67,0,"*",73,217
,,"SHL - ABA - K-6","=""1380611""",0,"*",16,14,0,"*",14,48
,,"Second Hill Lane School","=""1381011""",0,"*",100,199,"*",24,154,492
,,"Victoria Soto Preschool","=""1382211""",0,6,57,134,0,13,51,261
,,"ALPHA","=""1380511""",0,0,11,11,0,"*","*",33
,,"BRIDGES 9-12","=""1380111""",0,0,"*",6,0,0,"*",11
,,"Middle School Sails","=""1381811""",0,0,"*","*",0,0,"*",6
,,"PDLC Whitney","=""1382311""",0,0,"*","*",0,0,"*","*"
,,"STEPS 7-8","=""1381911""",0,0,"*",0,0,0,"*","*"
,,"STEPS K-6","=""1382811""",0,0,7,"*",0,0,"*",15
,,"Strive-Stratford","=""1389011""",0,0,"*",8,0,0,"*",19
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","*",18,15,32,0,"*",399,471
,,"Suffield High School","=""1396111""","*",29,28,62,"*","*",594,720
,,"McAlister Intermediate School","=""1390311""",0,17,"*",28,0,"*",342,402
,,"Suffield Middle School","=""1395111""",0,"*",26,34,0,"*",360,441
"The Woodstock Academy District","=""9030022""","The Woodstock Academy","=""9036122""","*",66,20,53,"*",19,898,1060
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","*","*","*",31,0,7,252,298
,,"Mary R. Fisher Elementary School","=""1410111""",0,"*","*",22,0,8,378,414
,,"Tourtellotte Memorial High School","=""1416111""",0,"*","*",23,0,9,186,223
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","*",39,18,54,"*",7,620,741
,,"Tolland Intermediate School","=""1420211""","*",18,13,38,0,"*",357,437
,,"Birch Grove Primary School","=""1420111""",0,12,14,50,0,30,392,498
,,"Tolland Middle School","=""1425111""",0,12,17,46,0,9,449,533
,,"TALC","=""1420311""",0,0,"*",0,0,0,"*","*"
,,"Tolland Transition Academy","=""1420611""",0,0,0,"*",0,0,"*",6
"Torrington School District","=""1430011""","Forbes School","=""1430211""","*",14,16,128,0,"*",165,334
,,"Southwest School","=""1430811""","*",11,16,96,0,"*",159,293
,,"Torringford School","=""1430911""","*",32,37,222,"*",12,296,601
,,"Torrington High School","=""1436111""","*",47,68,344,"*",32,452,948
,,"Torrington Middle School","=""1435111""","*",42,49,362,"*",36,518,1009
,,"Integrated PreK","=""1432611""",0,"*","*",7,0,0,13,23
,,"Pre-K SpEd","=""1431611""",0,"*","*",22,0,"*",19,48
,,"Vogel-Wetmore School","=""1431311""",0,16,28,206,"*","*",281,543
,,"TPS Preschool Lab","=""1430611""",0,0,"*",0,0,0,"*",19
,,"Post Secondary Transition Services","=""1430311""",0,0,0,"*",0,0,"*",13
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","*",45,52,145,0,"*",268,534
,,"Hillcrest Middle School","=""1445211""","*",74,51,117,"*",17,482,744
,,"Madison Middle School","=""1445111""","*",85,46,146,"*",11,502,793
,,"Middlebrook School","=""1440311""","*",71,39,114,"*",8,273,507
,,"Trumbull High School","=""1446111""","*",189,135,328,"*",48,1435,2141
,,"Booth Hill School","=""1440111""",0,49,38,91,"*","*",318,515
,,"Daniels Farm School","=""1440811""",0,62,20,63,0,14,362,521
,,"Educating Learners in Transitional Environments (ELITE)","=""1440611""",0,"*","*","*",0,0,13,20
,,"Jane Ryan School","=""1440411""",0,40,16,87,0,11,283,437
,,"REACH","=""1440511""",0,"*","*","*",0,"*",10,15
,,"Tashua School","=""1440911""",0,52,17,54,0,10,278,411
,,"Trumbull Early Childhood Education Center","=""1448011""",0,21,17,46,0,7,139,230
,,"Trumbull Alternative School","=""1440211""",0,0,0,"*",0,0,"*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","*","*",44,92,0,44,239,456
,,"Rockville High School","=""1466111""","*","*",103,194,0,55,556,962
,,"Skinner Road School","=""1461011""","*",54,35,65,0,"*",133,309
,,"Vernon Center Middle School","=""1465111""","*","*",65,162,0,68,378,712
,,"Northeast School","=""1460311""",0,23,13,35,0,14,101,186
,,"Elementary Activities Based Learning Program","=""1461111""",0,"*","*","*",0,"*","*",11
,,"Lake Street School","=""1460111""",0,23,12,51,0,16,143,245
,,"Maple Street School","=""1460211""",0,"*",39,87,"*",38,89,271
,,"Next Step Program","=""1469011""",0,0,"*","*",0,0,10,14
,,"Renaissance Program","=""1460811""",0,0,0,0,0,"*","*",7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","*",48,"*",188,0,30,665,956
,,"Mark T. Sheehan High School","=""1486211""","*",45,17,149,"*",21,512,746
,,"Moses Y. Beach School","=""1480111""","*",11,"*",63,"*",15,221,315
,,"Parker Farms School","=""1480311""","*",7,7,74,0,"*",130,222
,,"Highland School","=""1480211""",0,16,"*",40,0,"*",232,301
,,"Ben Haven ABC Middle School Program","=""1481511""",0,"*",0,"*",0,0,"*",7
,,"Benhaven ABC Intermediate Program","=""1480611""",0,"*",0,"*",0,0,"*",6
,,"Cook Hill School","=""1481011""",0,18,"*",79,0,"*",233,350
,,"Dag Hammarskjold Middle School","=""1485211""",0,26,"*",127,"*",16,426,607
,,"Evarts C. Stevens School","=""1480911""",0,"*","*",64,0,15,196,288
,,"Inspire High School","=""1481711""",0,"*",0,"*",0,"*",10,17
,,"Inspire Middle School","=""1481311""",0,"*","*",6,0,"*",7,16
,,"James H. Moran Middle School","=""1485311""",0,30,"*",121,"*",27,380,567
,,"Mary G. Fritz Elementary School of Yalesville","=""1480811""",0,"*","*",34,0,16,230,296
,,"Pond Hill School","=""1481211""",0,"*","*",51,0,12,179,252
,,"Rock Hill School","=""1480411""",0,18,"*",60,0,"*",212,307
,,"STARS Intermediate Program","=""1481111""",0,"*",0,"*",0,0,"*",7
,,"STARS Preschool Program","=""1481811""",0,"*",0,"*",0,0,"*","*"
,,"STARS Primary Program","=""1480711""",0,"*",0,"*",0,"*",9,16
,,"WISE Intermediate Program","=""1489211""",0,0,0,"*",0,"*",9,12
,,"WISE Primary Program","=""1481611""",0,0,0,"*",0,0,"*",6
,,"Wallingford Transition Academy","=""1489111""",0,0,0,"*",0,0,"*",7
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","*","*",102,275,0,23,38,446
,,"Carrington School","=""1512711""",6,15,103,215,0,28,102,469
,,"Crosby High School","=""1516211""",11,11,334,851,0,25,111,1343
,,"Driggs School","=""1510911""","*","*",111,294,0,22,37,475
,,"Enlightenment School","=""1519111""","*","*",26,53,0,"*",9,95
,,"Gilmartin School","=""1512611""","*",12,99,308,"*",13,46,484
,,"H. S. Chase School","=""1510711""",7,31,147,348,0,30,84,647
,,"Hopeville School","=""1511311""","*",0,59,214,0,"*",31,320
,,"John F. Kennedy High School","=""1516411""",15,22,308,777,0,34,170,1326
,,"Margaret M. Generali Elementary School","=""1511111""","*","*",96,271,0,26,43,456
,,"Michael F. Wallace Middle School","=""1515111""",9,16,263,672,0,38,111,1109
,,"North End Middle School","=""1515311""","*","*",173,505,0,34,55,776
,,"Reed School","=""1513411""","*","*",106,309,0,10,32,460
,,"Regan School","=""1512811""","*",7,45,141,0,"*",33,236
,,"Rotella Interdistrict Magnet School","=""1513311""","*","*",100,279,0,47,169,614
,,"Walsh School","=""1512211""","*","*",104,222,0,21,13,365
,,"Washington School","=""1512311""","*","*",35,216,0,7,21,283
,,"Waterbury Arts Magnet School","=""1516011""","*","*",152,330,0,41,271,811
,,"Waterbury Career Academy","=""1516711""",9,27,197,400,0,25,138,796
,,"Wendell L. Cross School","=""1510811""","*","*",72,256,0,22,82,446
,,"West Side Middle School","=""1515211""",9,12,188,511,0,34,101,855
,,"Wilby High School","=""1516311""","*","*",288,727,0,33,82,1140
,,"B. W. Tinker School","=""1512111""",0,9,83,324,0,26,99,541
,,"Bucks Hill Autism","=""1514611""",0,"*",9,31,0,"*",7,51
,,"Bucks Hill School","=""1510511""",0,"*",57,222,0,"*",13,304
,,"Carrington ESC","=""1511911""",0,"*","*",6,0,"*","*",16
,,"Duggan School","=""1511611""",0,"*",115,285,0,"*",48,475
,,"F. J. Kingsbury School","=""1511411""",0,7,131,279,0,15,26,458
,,"Generali Autism","=""1513511""",0,"*",17,23,0,"*","*",45
,,"Maloney Interdistrict Magnet School","=""1513111""",0,7,91,282,0,29,178,587
,,"Maloney Prek","=""1519811""",0,"*","*",9,0,"*","*",17
,,"Reed ESC","=""1512411""",0,"*",6,10,0,"*","*",23
,,"Special Education Preschool","=""1518011""",0,"*",35,129,0,"*",21,193
,,"Sprague School","=""1512011""",0,"*",82,296,0,"*",28,426
,,"Wendell Cross ESC","=""1517611""",0,"*","*",14,0,0,"*",20
,,"Wilby Autism","=""1514511""",0,"*",7,9,0,0,"*",20
,,"Woodrow Wilson School","=""1513211""",0,"*",106,276,0,"*",15,410
,,"Bunker Hill BDLC","=""1510111""",0,0,9,"*",0,"*","*",17
,,"Gilmartin Scope","=""1516911""",0,0,"*",17,0,0,"*",26
,,"North End Autism","=""1512911""",0,0,"*",6,0,"*","*",14
,,"North End BDLC","=""1513711""",0,0,"*",10,0,0,"*",18
,,"North End ESC","=""1511811""",0,0,"*","*",0,0,0,11
,,"Roberto Clemente International Dual Language School","=""1517311""",0,0,17,93,0,"*","*",122
,,"State Street School","=""1519011""",0,0,21,54,0,6,7,88
,,"Wallace BDLC","=""1514411""",0,0,"*",8,0,"*","*",16
,,"Wallace SCOPE","=""1514911""",0,0,"*","*",0,0,0,8
,,"West Side BDLC","=""1514711""",0,0,"*",9,0,0,"*",17
,,"West Side SCOPE","=""1515511""",0,0,"*",6,0,0,"*",11
,,"Wilby ESC","=""1511711""",0,0,"*",14,0,0,"*",27
,,"Woodrow Wilson BDLC","=""1511211""",0,0,"*",6,0,"*",0,9
,,"Bucks Hill Bilingual","=""1514311""",0,0,0,231,0,0,0,231
,,"Chase Bilingual","=""1514111""",0,0,0,96,0,0,18,114
,,"Hearing Lab","=""1517211""",0,0,0,"*",0,0,"*","*"
,,"Hopeville Bilingual","=""1514211""",0,0,0,"*",0,0,"*",141
,,"North End Bilingual","=""1515711""",0,0,0,49,0,0,0,49
,,"North End SCOPE","=""1514811""",0,0,0,"*",0,"*",0,8
,,"Wallace Bilingual","=""1515811""",0,0,0,34,0,0,0,34
,,"West Side Bilingual","=""1515611""",0,0,0,74,0,0,0,74
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","*",26,18,65,"*",37,419,569
,,"Quaker Hill Elementary School","=""1520711""","*",24,10,49,"*",20,226,331
,,"Waterford High School","=""1526111""","*",47,13,99,"*",35,547,748
,,"Autism Class","=""1521111""",0,"*",0,"*",0,0,"*",6
,,"Great Neck Elementary School","=""1520211""",0,12,"*",38,"*",16,238,310
,,"Oswegatchie Elementary School","=""1520611""",0,8,"*",35,"*",17,225,289
,,"The Early Childhood Center II","=""1521011""",0,"*",0,"*",0,"*",27,32
,,"Avery Point Transition Program","=""1520311""",0,0,"*","*",0,0,12,14
,,"The Early Childhood Center","=""1520811""",0,0,"*","*","*","*",17,25
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","*","*",6,13,0,9,238,272
,,"John Trumbull Primary School","=""1530211""","*",6,21,49,"*",36,514,632
,,"Polk School","=""1530411""","*","*",11,34,0,14,253,317
,,"Swift Middle School","=""1535111""","*","*",19,68,"*",16,465,574
,,"Watertown High School","=""1536111""",0,15,30,75,0,19,639,778
,,"Watertown Transition Academy","=""1530811""",0,0,0,0,0,0,7,7
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",56,"*",50,0,29,239,404
,,"Bugbee School","=""1550411""","*",26,"*",28,0,32,262,368
,,"Charter Oak International Academy","=""1550511""","*",63,58,174,"*",40,159,501
,,"Conard High School","=""1556111""","*",178,114,307,"*",53,781,1436
,,"Duffy School","=""1550611""","*",28,24,47,0,"*",347,471
,,"Hall High School","=""1556211""","*",144,136,201,"*",81,869,1433
,,"King Philip Middle School","=""1555111""","*",79,87,149,"*",44,466,829
,,"Sedgwick Middle School","=""1555211""","*",87,65,187,"*",40,479,861
,,"Webster Hill School","=""1551211""","*",27,26,82,"*",9,191,337
,,"REACH","=""1557311""",0,"*",10,18,0,"*",12,43
,,"Braeburn School","=""1550211""",0,21,21,25,0,26,230,323
,,"Bristow Middle School","=""1555311""",0,24,25,68,0,16,176,309
,,"Morley School","=""1550911""",0,9,20,28,0,29,194,280
,,"Norfeldt Learning Center","=""1559411""",0,"*","*",0,0,"*","*",8
,,"Norfeldt School","=""1551011""",0,40,31,34,0,32,185,322
,,"Smith School","=""1551711""",0,56,31,114,0,18,111,330
,,"West Hartford Post Secondary Transition Program - Cogswell","=""1559011""",0,"*",11,11,0,"*",20,50
,,"Whiting Lane Learning Center","=""1559511""",0,"*","*","*",0,"*",9,21
,,"Whiting Lane School","=""1551311""",0,42,36,80,"*","*",187,377
,,"Wolcott School","=""1551511""",0,45,33,77,"*","*",171,359
,,"Morley Learning Center","=""1559711""",0,0,"*","*",0,0,"*","*"
,,"Strive-West Hartford","=""1559211""",0,0,6,12,0,"*","*",27
,,"Alternative Educational Program","=""1550111""",0,0,0,"*",0,0,0,"*"
,,"Braeburn Learning Center","=""1559311""",0,0,0,"*",0,0,"*",6
,,"Wolcott Learning Center","=""1559611""",0,0,0,"*",0,0,"*",7
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,22,64,188,0,34,91,399
,,"Carrigan 5/6 Intermediate School","=""1565311""","*",37,186,339,0,"*",241,834
,,"Harry M. Bailey Middle School","=""1565111""","*","*",206,334,0,43,230,847
,,"Life Skills","=""1560111""",0,0,"*","*",0,0,0,8
,,"Alma E. Pagels School","=""1560811""",0,28,86,102,0,21,124,361
,,"Edith E. Mackrille School","=""1560611""",0,21,67,111,0,15,100,314
,,"Forest School","=""1560311""",0,"*",118,204,"*",27,60,430
,,"PACE","=""1560211""",0,"*",10,12,0,"*",17,45
,,"Savin Rock Community School","=""1561411""",0,11,115,187,0,32,106,451
,,"Seth G. Haley School","=""1560411""",0,19,70,108,0,19,166,382
,,"West Haven High School","=""1566111""",0,61,443,658,"*","*",441,1661
,,"Blended","=""1560711""",0,0,"*",14,0,0,"*",23
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","*",6,0,44,0,"*",156,211
,,"Daisy Ingraham School","=""1540211""",0,"*","*",65,0,7,168,245
,,"Westbrook Middle School","=""1545111""",0,"*","*",39,0,"*",126,172
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",14,32,7,50,0,28,339,470
,,"Hurlbutt Elementary School","=""1570111""",0,22,6,47,0,44,337,456
,,"Weston High School","=""1576111""",0,37,10,50,0,43,620,760
,,"Weston Middle School","=""1575111""",0,37,7,44,0,30,422,540
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","*",44,"*",60,0,49,586,758
,,"Coleytown Elementary School","=""1580311""","*",33,"*",35,0,33,333,446
,,"Saugatuck Elementary School","=""1580811""","*",22,"*",29,0,32,327,421
,,"Coleytown Middle School","=""1585311""",0,33,8,30,0,38,322,431
,,"GFS Intensive Resource","=""1580211""",0,"*","*","*",0,0,7,11
,,"Green's Farms School","=""1580411""",0,23,14,36,0,29,324,426
,,"King's Highway Elementary School","=""1580511""",0,29,14,43,0,39,321,446
,,"LLS Intensive Resource","=""1580111""",0,"*",0,"*",0,"*",6,10
,,"Long Lots School","=""1580711""",0,51,9,45,0,36,425,566
,,"Staples High School","=""1586111""",0,109,33,95,0,88,1390,1715
,,"Stepping Stones Preschool","=""1588011""",0,"*",0,"*",0,9,58,72
,,"Westport Connections","=""1580911""",0,0,0,0,0,0,"*","*"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","*",15,"*",88,0,17,139,274
,,"Samuel B. Webb Elementary School","=""1591211""","*",23,9,75,"*",7,210,327
,,"Silas Deane Middle School","=""1595211""","*",20,22,112,0,"*",388,563
,,"Wethersfield High School","=""1596111""","*",46,48,216,"*",46,779,1141
,,"ABA","=""1590411""",0,"*","*",11,0,"*","*",21
,,"Alfred W. Hanmer School","=""1590811""",0,17,20,55,"*","*",230,335
,,"Emerson-Williams School","=""1590211""",0,22,"*",94,"*",27,271,432
,,"Highcrest School","=""1591111""",0,29,11,67,0,29,339,475
,,"Wethersfield Transition Academy","=""1590111""",0,"*","*","*",0,0,9,17
,,"STRIVE","=""1590311""",0,0,0,"*",0,0,"*",7
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",0,104,"*",61,"*",60,663,895
,,"Wilton High School","=""1616111""","*",130,"*",82,0,70,918,1221
,,"Cider Mill School","=""1610711""",0,87,"*",64,0,"*",576,784
,,"Genesis","=""1610211""",0,"*",0,"*",0,0,13,18
,,"Miller-Driscoll School","=""1610511""",0,90,8,52,0,57,601,808
,,"Community Steps","=""1610311""",0,0,0,0,0,0,10,10
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","*",10,"*",254,0,22,250,542
,,"Natchaug School","=""1630111""","*","*",18,209,0,"*",46,278
,,"North Windham School","=""1630311""","*","*",13,301,0,"*",74,392
,,"W. B. Sweeney School","=""1630611""","*","*",6,173,0,"*",29,213
,,"Windham High School","=""1636111""","*","*",26,492,0,13,82,617
,,"Windham Middle School","=""1635111""","*","*",25,496,0,15,91,632
,,"Early Headstart","=""1638011""",0,0,"*",31,0,0,"*",36
,,"Natchaug Emotional Disturbance Program","=""1630711""",0,0,"*","*",0,0,"*",7
,,"Windham Center School","=""1630511""",0,0,"*",170,0,"*",67,247
,,"Windham Early Childhood Center","=""1638311""",0,0,"*",153,0,"*",19,179
,,"Assisted Work Program","=""1631411""",0,0,0,12,0,0,8,20
,,"CORE","=""1631511""",0,0,0,"*",0,0,"*",9
,,"Medically Fragile Program","=""1630911""",0,0,0,"*",0,0,"*","*"
,,"Sweeney ASD Program","=""1631111""",0,0,0,15,0,"*","*",18
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""","*",20,36,58,"*",26,246,388
,,"South Elementary School","=""1650411""",0,26,41,50,0,20,174,311
,,"Windsor Locks High School","=""1656111""",0,30,56,75,"*","*",244,427
,,"Windsor Locks Middle School","=""1655111""",0,25,43,52,0,21,175,316
,,"Pine Meadow Academy","=""1650611""",0,0,"*",9,0,"*",21,40
,,"RISE Transition Academy","=""1650211""",0,0,6,"*",0,"*",9,21
,,"SISU Academy","=""1650311""",0,0,"*","*",0,"*","*",7
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","*","*",128,101,0,38,80,370
,,"Oliver Ellsworth School","=""1640911""","*","*",133,105,0,45,121,439
,,"Sage Park Middle School","=""1645311""","*","*",322,187,0,52,139,725
,,"Windsor High School","=""1646111""","*",27,476,218,"*",86,263,1072
,,"Clover Street School","=""1640111""",0,9,103,68,0,20,74,274
,,"Community Based Transition Academy","=""1640211""",0,"*",11,"*",0,"*",6,22
,,"Poquonock Elementary School","=""1640511""",0,17,111,93,0,30,71,322
,,"Expulsion","=""1640411""",0,0,"*",0,0,0,0,"*"
,,"Spark","=""1640311""",0,0,9,"*",0,0,"*",19
"Wolcott School District","=""1660011""","Alcott School","=""1660611""","*",8,9,60,"*","*",213,299
,,"Frisbie School","=""1660211""","*","*",9,46,0,8,206,275
,,"Tyrrell Middle School","=""1665111""","*","*",19,59,0,14,399,506
,,"Wakelee School","=""1660511""",0,11,14,44,0,16,295,380
,,"Wolcott High School","=""1666111""",0,"*",30,78,"*",29,524,678
,,"ABC Classroom","=""1660311""",0,0,"*","*",0,"*","*",8
,,"Phoenix Program","=""1660411""",0,0,0,"*",0,0,"*",7
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","*",128,"*",66,0,73,552,846
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""","*","*","*",19,0,22,395,445
,,"Woodstock Middle School","=""1695111""",0,"*","*",13,0,17,306,345
"Ashford School District","=""0030011""","Ashford School","=""0030111""",0,7,"*",34,"*",18,314,381
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",0,"*","*",6,0,10,165,183
,,"Bridges at Barkhamsted Elementary School","=""0050211""",0,0,"*","*",0,"*",6,10
,,"Shared Services Integrated Preschool","=""0058011""",0,0,0,0,0,0,14,14
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",0,8,22,57,0,29,381,497
,,"Bolton High School","=""0126111""",0,"*",14,28,0,"*",195,249
,,"Bolton Transition Program","=""0120211""",0,0,0,0,0,0,"*","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""",0,"*","*",23,0,14,123,165
"Canton School District","=""0230011""","Canton High School","=""0236111""",0,11,29,38,0,9,379,466
,,"Canton Intermediate School","=""0230311""",0,"*",23,22,0,"*",268,330
,,"Canton Middle School","=""0235111""",0,"*",23,11,0,"*",195,242
,,"Cherry Brook Primary School","=""0230211""",0,"*",15,29,"*",18,387,459
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",0,"*",6,12,0,"*",132,154
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,"*",0,17,0,"*",186,210
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,"*",73,99,"*",7,50,231
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,6,"*",10,0,"*",92,111
"Derby School District","=""0370011""","Bradley School","=""0370611""",0,"*",47,78,"*",19,93,245
,,"Derby High School","=""0376111""",0,"*",76,138,"*",18,135,375
,,"Derby Middle School","=""0375011""",0,"*",67,123,"*",18,87,303
,,"Irving School","=""0370411""",0,7,62,140,0,21,70,300
,,"Little Raiders University","=""0370111""",0,"*","*",22,0,"*",21,50
,,"RAISE Academy","=""0370511""",0,0,"*",0,0,0,"*",6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",0,"*","*",23,0,12,114,155
,,"Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",0,0,"*",41,0,"*",82,135
,,"EastConn Special Education","=""2539014""",0,0,"*",17,"*",10,89,121
,,"EastConn Transition Academy","=""2530114""",0,0,0,0,0,0,6,6
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",0,23,"*",26,0,"*",251,316
,,"Samuel Staples Elementary School","=""0460111""",0,44,23,44,"*","*",441,577
"Elm City Montessori School District","=""2910013""","Elm City Montessori School","=""2910113""",0,6,89,78,0,21,88,282
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,"*","*",29,0,14,254,301
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""",0,17,"*",36,"*",20,386,468
,,"A. W. Cox School","=""0600611""",0,20,"*",23,0,"*",192,249
,,"Calvin Leete School","=""0600411""",0,9,"*","*",0,24,183,229
,,"E. C. Adams Middle School","=""0605111""",0,21,"*",35,"*",32,371,465
,,"Guilford High School","=""0606111""",0,55,"*",93,"*",45,884,1094
,,"Guilford Lakes School","=""0600211""",0,"*","*",39,0,24,250,332
,,"Melissa Jones School","=""0600311""",0,"*",0,32,"*",12,221,274
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",0,"*",44,183,0,"*",40,279
"Kent School District","=""0680011""","Kent Center School","=""0680111""",0,"*","*",18,0,9,181,212
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,"*","*",11,0,8,227,249
,,"New Hartford Elementary School","=""0920211""",0,"*",0,7,0,"*",67,79
,,"Bakerville Consolidated School","=""0920111""",0,0,0,"*",0,"*",94,100
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",0,"*","*",32,0,10,351,403
,,"North Branford High School","=""0996111""",0,9,11,41,0,7,375,443
,,"North Branford Intermediate School","=""0995111""",0,8,"*",40,0,"*",330,388
,,"Totoket Valley Elementary School","=""0990611""",0,"*","*",31,0,9,293,336
,,"School to Work Program","=""0999011""",0,0,0,0,0,0,7,7
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",0,"*","*",30,0,10,190,234
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",0,16,"*",66,"*",8,294,390
,,"Old Saybrook Middle School","=""1065211""",0,11,"*",42,"*",15,262,334
,,"Old Saybrook Senior High School","=""1066111""",0,14,"*",39,0,"*",295,361
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",0,6,"*",12,0,"*",335,359
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,7,8,35,0,7,149,206
,,"Gildersleeve School","=""1130411""",0,"*","*",58,0,16,222,307
,,"Portland High School","=""1136111""",0,"*","*",48,0,13,258,332
,,"Portland Middle School","=""1135111""",0,"*","*",31,0,12,141,197
,,"Valley View School","=""1130211""",0,"*","*",37,0,14,130,191
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",0,"*","*",8,"*",7,106,128
,,"Preston Veterans' Memorial School","=""1140411""",0,9,"*",26,"*",10,243,295
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",0,"*",10,96,"*",33,396,545
,,"Putnam High School","=""1166111""",0,"*","*",40,"*",11,189,247
,,"Putnam Middle School","=""1165111""",0,"*","*",42,0,15,260,329
,,"Helping Hands","=""1169011""",0,0,0,0,0,0,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,36,11,60,0,37,669,813
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",0,"*","*",12,0,7,184,207
"Regional School District 12","=""2120012""","Shepaug Valley Partnership","=""2120512""",0,"*",0,0,0,0,"*","*"
