"Student Counts by School and Race"
"All Districts, All Schools"
"2025-26"

"",,,,"Race",,,,,,,
,,"Clemente SC","=""0930610""",0,0,"*","*",0,0,0,10
,,"Clinton Self Contained ID","=""0937811""",0,0,"*","*",0,0,0,10
,,"East Rock Self Contained MD","=""0937511""",0,0,12,"*",0,0,"*",26
,,"Fair Haven Self Contained ID","=""0938711""",0,0,9,"*",0,0,"*",19
,,"Gateway to College Program","=""0930110""",0,0,16,8,0,"*","*",26
,,"James Hillhouse Self Contained MD","=""0930210""",0,0,"*","*",0,0,0,8
,,"John C Daniels SC","=""0930810""",0,0,"*","*",0,"*",0,8
,,"Nathan Hale Self Contained ID","=""0937711""",0,0,"*","*",0,0,0,14
,,"New Haven Collaborative","=""0930710""",0,0,9,6,0,0,0,15
,,"Riverside Education Academy","=""0939111""",0,0,19,23,0,"*","*",48
,,"Sound School","=""0936711""",0,0,39,139,"*","*",142,334
,,"Wexler/Grant - Lincoln Bassett Self Contained","=""0938611""",0,0,12,"*",0,0,"*",25
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","*","*",52,196,0,32,20,306
,,"Nathan Hale Arts Magnet School","=""0950911""","*",6,67,243,"*",57,58,434
,,"New London High School","=""0956111""","*",6,94,374,"*",38,34,548
,,"New London Visual and Performing Arts Magnet Pathway","=""0951411""","*","*",55,136,0,59,54,310
,,"Science and Technology Magnet Pathway for High School Grades","=""0951311""","*","*",39,76,0,25,21,164
,,"Science and Technology Magnet Pathway for Middle Grades","=""0951211""","*","*",34,72,0,24,30,165
,,"Winthrop STEM Elementary Magnet School","=""0950811""","*","*",77,240,0,46,61,428
,,"C.B. Jennings International Elementary Magnet","=""0950311""",0,"*",76,250,"*",27,28,385
,,"Preschool Program at B.P. Learned Mission","=""0951111""",0,"*",13,59,0,"*",18,97
,,"Start on Success (SOS)","=""0951511""",0,0,"*","*",0,0,"*",6
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","*",42,54,307,0,"*",677,1110
,,"Schaghticoke Middle School","=""0965211""","*",31,24,215,0,"*",485,779
,,"Hill And Plain School","=""0960511""",0,8,"*",154,"*",11,182,362
,,"Northville Elementary School","=""0960811""",0,12,9,99,0,13,263,396
,,"Sarah Noble Intermediate School","=""0960911""",0,32,"*",222,"*",30,462,762
,,"Litchfield Hills Transition Center","=""0969011""",0,0,0,"*",0,"*",12,19
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","*",32,"*",81,0,17,135,282
,,"John Paterson School","=""0940811""","*",34,21,123,0,"*",205,398
,,"John Wallace Middle School","=""0945311""","*",57,33,157,0,"*",330,609
,,"Martin Kellogg Middle School","=""0945111""","*",71,37,181,0,"*",263,579
,,"Newington High School","=""0946111""","*",131,79,343,"*",60,577,1192
,,"Anna Reynolds School","=""0940611""",0,44,21,128,0,34,186,413
,,"Newington Transition Academy","=""0940111""",0,"*",0,"*",0,"*","*",9
,,"Ruth Chaffee School","=""0940711""",0,37,11,72,0,21,180,321
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","*",6,8,35,0,"*",293,345
,,"Newtown High School","=""0976111""","*",27,33,173,"*",31,917,1185
,,"Sandy Hook Elementary School","=""0970211""","*",11,"*",55,0,12,259,347
,,"Hawley Elementary School","=""0970111""",0,10,"*",41,0,"*",244,301
,,"Middle Gate Elementary School","=""0970311""",0,"*",12,58,"*","*",317,395
,,"Newtown Community Partnership","=""0970611""",0,"*","*","*",0,0,9,17
,,"Newtown Middle School","=""0975111""",0,16,15,89,"*","*",461,588
,,"Newtown Preschool","=""0978011""",0,"*","*",12,0,"*",57,74
,,"Program for Adaptive Learning","=""0970811""",0,"*",0,"*",0,0,14,21
,,"Reed Intermediate School","=""0970511""",0,20,12,84,0,8,463,587
,,"Reaching Independence through Structured Education","=""0970711""",0,0,0,0,0,0,"*","*"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""","*","*",9,35,0,20,325,397
,,"North Branford High School","=""0996111""","*",12,11,58,0,"*",364,453
,,"North Branford Intermediate School","=""0995111""",0,"*","*",47,0,10,277,344
,,"Totoket Valley Elementary School","=""0990611""",0,"*","*",34,0,12,287,348
,,"School to Work Program","=""0999011""",0,0,0,0,0,0,"*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","*",31,"*",43,0,14,196,298
,,"North Haven High School","=""1016111""","*",79,57,151,0,"*",583,901
,,"North Haven Middle School","=""1015211""","*",55,53,117,0,"*",506,766
,,"Ridge Road Elementary School","=""1010311""","*",28,35,66,0,"*",252,407
,,"Clintonville Elementary School","=""1010811""",0,33,13,47,0,16,250,359
,,"Green Acres Elementary School","=""1010711""",0,41,17,51,0,18,255,382
,,"North Haven Transition Partnership","=""1010111""",0,"*",0,0,0,0,"*",12
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","*","*","*",23,0,14,351,397
,,"Wheeler High School","=""1026111""","*","*","*",19,"*","*",300,333
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","*",74,225,1091,"*",42,300,1739
,,"Concord Magnet School","=""1030311""","*","*",50,133,0,27,178,411
,,"Fox Run Elementary School","=""1032011""","*","*",63,202,0,23,101,410
,,"Jefferson Marine Science Elementary School","=""1030711""","*",34,63,301,0,"*",36,451
,,"Kendall College & Career Academy","=""1030811""","*",12,53,257,"*",13,21,359
,,"Marvin Elementary School","=""1032211""","*","*",42,203,0,14,86,354
,,"Naramake Elementary School","=""1032111""","*",13,32,166,0,"*",95,319
,,"Nathan Hale Middle School","=""1035211""","*",19,80,304,0,"*",131,550
,,"Norwalk High School","=""1036111""","*",33,178,800,0,"*",278,1317
,,"Ponus Ridge STEAM Academy","=""1035311""","*",29,117,417,0,"*",63,647
,,"Roton Middle School","=""1035511""","*",13,58,265,"*",23,112,474
,,"Silvermine Dual Language Magnet School","=""1032311""","*","*",21,344,0,14,34,419
,,"South Norwalk Elementary School","=""1031511""","*","*",44,204,0,7,6,265
,,"Tracey Magnet School","=""1031411""","*","*",66,276,0,22,62,444
,,"West Rocks Middle School","=""1035411""","*",16,80,411,"*",16,112,637
,,"Wolfpit Integrated Arts Elementary School","=""1032411""","*",8,52,132,"*",27,134,358
,,"Brookside Elementary School","=""1030211""",0,9,34,264,0,19,59,385
,,"Center for Global Studies","=""1030511""",0,20,36,124,"*","*",93,292
,,"Cranbury Elementary School","=""1030411""",0,"*",29,140,"*",20,193,399
,,"Norwalk 18-21 Next Steps (NNS)","=""1031111""",0,"*","*",15,0,0,7,31
,,"Norwalk Early Childhood Center","=""1030111""",0,6,6,70,0,10,21,113
,,"P-TECH Norwalk","=""1030911""",0,36,68,204,"*","*",77,401
,,"Rowayton School","=""1031311""",0,"*",33,117,0,"*",237,414
,,"Norwalk 18-21 Project SEARCH at CTSCC Norwalk","=""1030611""",0,0,"*","*",0,"*",6,15
,,"Norwalk 18-21 Project SEARCH at Norwalk Hospital","=""1031611""",0,0,"*","*",0,"*","*",8
,,"Norwalk Alternative Opportunity Program","=""1031011""",0,0,"*","*",0,0,0,9
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","*",130,329,537,"*",119,771,1910
,,"Compass","=""9010522""",0,"*",20,22,0,"*",22,72
,,"Atlas","=""9010622""",0,0,"*","*",0,0,"*",12
,,"Wildcat Learning Academy","=""9010422""",0,0,"*","*",0,"*","*",10
"Norwich School District","=""1040011""","John B. Stanton School","=""1041411""","*",18,75,159,"*",39,77,370
,,"Kelly STEAM Magnet Middle School","=""1045111""","*",48,98,255,"*",56,185,646
,,"Moriarty Magnet School","=""1042011""","*",6,77,191,"*",24,128,430
,,"Samuel Huntington School","=""1040811""","*",17,73,123,"*",30,113,362
,,"Teachers' Memorial Middle School","=""1045211""","*",27,94,157,"*",34,83,397
,,"Transition Academy","=""1041011""","*","*","*",9,0,"*",15,34
,,"Uncas Elementary School","=""1041911""","*",7,60,106,"*",21,32,229
,,"Veterans' Memorial School","=""1041811""","*",17,50,123,"*",25,51,269
,,"Wequonnoc Magnet School","=""1041511""","*",0,41,91,0,"*",37,190
,,"Special Needs Program @ Mahan","=""1040511""",0,"*","*","*",0,0,"*",7
,,"Strive Program @ Kelly","=""1041111""",0,"*","*","*",0,0,"*",8
,,"Thomas W. Mahan School","=""1041711""",0,43,25,75,"*","*",66,227
,,"Rose City Program","=""1041611""",0,0,"*",6,0,"*","*",13
,,"Virtual Learning Academy","=""1049211""",0,0,"*","*",0,"*","*",6
,,"Strive Autism Program @ Huntington","=""1040411""",0,0,0,"*",0,0,0,"*"
,,"Strive Program @ Stanton","=""1041211""",0,0,0,0,0,"*",0,"*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","*",103,89,93,0,"*",104,420
"Oxford School District","=""1080011""","Great Oak Elementary School","=""1080111""","*",11,"*",56,"*",6,303,380
,,"Oxford High School","=""1086011""","*","*",12,62,0,10,344,437
,,"Oxford Middle School","=""1085111""","*",15,13,51,"*","*",283,369
,,"Quaker Farms School","=""1080311""","*",10,12,54,"*",12,306,396
,,"Comprehensive Learning Program","=""1080711""",0,0,0,"*",0,0,"*","*"
,,"Elementary Comprehensive Learning Program","=""1080611""",0,0,0,"*",0,0,"*","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","*","*",166,230,0,10,24,437
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","*",6,10,17,"*",10,366,413
,,"Plainfield High School","=""1096111""","*",9,25,21,"*",8,422,494
,,"Plainfield Memorial School","=""1090311""","*","*",9,12,"*",17,258,301
,,"Shepard Hill Elementary School","=""1090411""","*","*",11,31,0,13,298,360
,,"Moosup Elementary School","=""1090111""",0,"*","*",22,0,10,188,227
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","*","*",21,98,"*",12,218,356
,,"Plainville High School","=""1106111""","*",18,39,176,"*",31,404,671
,,"Frank T. Wheeler School","=""1100411""",0,8,13,69,"*","*",143,242
,,"Linden Street School","=""1100211""",0,7,26,99,0,15,208,355
,,"Middle School of Plainville","=""1105211""",0,8,29,132,0,27,297,493
,,"Plainville Transition Program","=""1100111""",0,0,0,"*",0,0,"*",9
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","*","*",6,15,"*","*",110,143
,,"Preston Veterans' Memorial School","=""1140411""",0,"*","*",24,"*",7,221,262
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","*",9,6,51,"*",10,303,381
,,"Redding Elementary School","=""1170111""","*",11,7,53,"*",17,377,467
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","*",7,"*",34,0,13,337,399
,,"John Winthrop Middle School","=""2045112""",0,"*","*",16,0,9,149,176
,,"Region 4 Transition Academy","=""2040112""",0,0,0,"*",0,"*",6,9
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","*",52,"*",48,0,20,229,362
,,"Amity Regional High School","=""2056112""","*",209,"*",159,0,56,878,1358
,,"Amity Middle School: Bethany","=""2055112""",0,63,8,50,0,25,241,387
,,"Amity Transition Academy - Albertus Magnus","=""2050112""",0,"*",0,"*",0,0,"*",6
,,"Amity Transition Academy - University of New Haven","=""2050412""",0,"*",0,0,0,"*","*",6
,,"SAILS","=""2050212""",0,"*",0,0,0,0,"*","*"
,,"Spartan Prep","=""2050312""",0,0,"*",0,0,0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","*","*","*",20,0,10,440,478
,,"Northwestern Regional Middle School","=""2075112""",0,"*",6,17,0,"*",193,221
,,"FLEX","=""2079012""",0,0,"*","*",0,0,"*",7
,,"AIM","=""2079112""",0,0,0,"*",0,0,"*",6
,,"Highlander Transition Academy","=""2070112""",0,0,0,"*",0,0,"*",18
,,"Links","=""2079212""",0,0,0,"*",0,0,"*",12
,,"STEP","=""2079312""",0,0,0,0,0,"*","*",18
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","*","*","*",32,0,15,291,344
,,"RHAM High School","=""2086112""",0,"*",6,58,"*",21,584,675
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","*","*","*",48,0,77,532,667
,,"Harwinton Consolidated School","=""2100312""","*","*","*",25,0,21,302,355
,,"Lake Garda Elementary School","=""2100212""",0,"*","*",40,0,26,368,444
,,"Lewis S. Mills High School","=""2106112""",0,"*","*",53,0,60,454,572
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","*","*","*",20,0,7,268,301
,,"Coginchaug Regional High School","=""2136112""",0,"*","*",31,0,10,282,333
,,"Frank Ward Strong School","=""2135112""",0,"*","*",36,0,12,355,408
,,"Frederick Brewster School","=""2130112""",0,"*","*",22,0,13,168,211
,,"Middlesex Transition Academy","=""2130312""",0,0,"*","*",0,0,13,17
,,"Coginchaug Academy","=""2130612""",0,0,0,"*",0,0,"*",12
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","*","*","*",35,"*",14,203,260
,,"Woodbury Middle School","=""2145112""","*","*","*",44,0,12,231,294
,,"Mitchell Elementary School","=""2140212""",0,"*","*",39,0,15,242,304
,,"Nonnewaug High School","=""2146112""",0,"*","*",129,0,19,505,666
,,"Region 14 Transition Academy","=""2140412""",0,0,0,"*",0,0,"*",7
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""","*",18,"*",75,0,24,395,524
,,"Middlebury Elementary School","=""2150612""","*",13,"*",38,0,9,225,290
,,"Pomperaug Regional High School","=""2156212""","*",59,20,108,"*",31,752,973
,,"Gainfield Elementary School","=""2150412""",0,"*","*",28,0,15,274,327
,,"MIJ Program","=""2150112""",0,"*",0,"*",0,0,"*",6
,,"Memorial Middle School","=""2155212""",0,26,11,40,0,15,321,413
,,"Pomperaug Elementary School","=""2150512""",0,14,6,42,0,17,288,367
,,"Rochambeau Middle School","=""2155112""",0,18,14,40,0,21,332,425
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","*","*","*",15,0,"*",253,277
,,"Haddam-Killingworth High School","=""2176112""","*",9,"*",36,0,16,399,465
,,"Haddam-Killingworth Intermediate School","=""2170512""",0,"*","*",17,0,12,243,275
,,"Haddam-Killingworth Middle School","=""2175112""",0,"*","*",18,0,13,370,412
,,"Killingworth Elementary School","=""2170312""",0,0,"*",20,0,"*",194,229
,,"RSD17 Transition Program","=""2170412""",0,0,0,"*",0,0,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","*",55,35,136,0,"*",690,953
,,"STAAR Program","=""2190312""",0,"*","*","*",0,"*",17,23
,,"E.O. Smith High School at the Depot Campus","=""2190112""",0,0,0,6,0,0,15,21
"Regional School District 20","=""2200012""","Lakeview High School","=""2200612""","*","*",14,50,0,15,509,592
,,"Plumb Hill Middle School","=""2200512""","*","*","*",25,0,11,287,332
,,"Goshen Center School","=""2200212""",0,"*",0,"*",0,6,114,124
,,"Litchfield Center School","=""2200112""",0,"*","*",16,0,"*",204,227
,,"Litchfield Intermediate School","=""2200412""",0,"*","*",12,0,"*",124,141
,,"Region 20 Transition Program","=""2200812""",0,"*","*",0,0,0,9,11
,,"Warren School","=""2200712""",0,0,"*","*",0,0,48,52
,,"James Morris School","=""2200312""",0,0,0,"*",0,"*",105,114
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","*",28,"*",37,0,21,272,364
,,"East Ridge Middle School","=""1185111""","*",29,"*",44,0,20,393,491
,,"Farmingville Elementary School","=""1180411""","*",10,"*",24,0,19,245,301
,,"Ridgefield High School","=""1186111""","*",98,10,151,"*",57,1056,1375
,,"Scotts Ridge Middle School","=""1185211""","*",42,"*",45,0,33,438,562
,,"Branchville Elementary School","=""1180611""",0,13,"*",31,0,"*",272,328
,,"District Program BMES","=""1180111""",0,"*",0,"*",0,0,"*","*"
,,"District Program ERMS","=""1181011""",0,"*",0,0,0,0,"*","*"
,,"District Program FES","=""1181211""",0,"*",0,0,0,0,"*","*"
,,"District Program RES","=""1180711""",0,"*","*",0,0,0,"*",6
,,"District Program SRMS","=""1181111""",0,"*",0,"*",0,"*","*","*"
,,"Ridgebury Elementary School","=""1180311""",0,21,"*",33,0,"*",241,310
,,"Ridgefield Transition Program","=""1189011""",0,"*","*","*",0,0,14,20
,,"Scotland Elementary School","=""1180511""",0,"*","*",29,0,17,239,301
,,"VP Pathways","=""1181611""",0,"*",0,"*",0,"*","*",6
,,"Veterans Park Elementary School","=""1180211""",0,20,0,23,0,15,191,249
,,"Alternative High School","=""1188011""",0,0,0,"*",0,0,"*",16
,,"District Program RHS","=""1181311""",0,0,0,"*",0,"*","*",6
,,"RES Pathways","=""1181511""",0,0,0,0,0,"*","*",6
,,"District Program BES","=""1181411""",0,0,0,0,0,0,"*","*"
,,"District Program SES","=""1180911""",0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","*",195,29,70,0,"*",255,571
,,"Moser School","=""1190611""","*",143,"*",50,0,21,190,419
,,"Myrtle H. Stevens School","=""1190411""",0,89,12,54,0,23,195,373
,,"Rocky Hill DREAM Transition Academy","=""1190711""",0,"*","*","*",0,"*",8,13
,,"Rocky Hill High School","=""1196111""",0,209,35,104,0,40,391,779
,,"West Hill School","=""1190511""",0,154,25,53,0,22,142,396
,,"Pathways","=""1190311""",0,0,0,0,0,0,"*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","*","*",6,34,0,27,325,397
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,14,22,80,0,14,195,325
,,"Booth Hill School","=""1261011""","*",22,12,59,"*",15,187,297
,,"Elizabeth Shelton School","=""1260511""","*","*",37,95,0,16,247,408
,,"Alternative Learning Center 1","=""1260211""",0,"*",10,12,0,"*",9,34
,,"Intermediate School","=""1265111""",0,37,71,179,0,20,418,725
,,"Life Skills","=""1260311""",0,"*","*","*",0,"*","*",12
,,"Long Hill School","=""1260811""",0,25,27,84,0,22,154,312
,,"Perry Hill Elementary School","=""1261111""",0,33,66,170,"*","*",370,669
,,"Pre-Kindergarten","=""1260111""",0,"*","*",14,0,"*",29,47
,,"Pre-Kindergarten 2","=""1261411""",0,"*",9,16,0,"*",13,44
,,"Shelton High School","=""1266111""",0,62,145,320,0,47,678,1252
,,"Shelton Pathways Academy","=""1261511""",0,"*","*","*",0,"*",8,15
,,"Sunnyside School","=""1260611""",0,12,29,82,"*","*",97,231
,,"Therapeutic Learning Center","=""1261211""",0,0,"*",0,0,0,"*",6
,,"Transition Program","=""1260711""",0,0,"*","*",0,0,8,14
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","*",44,"*",78,0,43,439,643
,,"Simsbury High School","=""1286111""","*",81,72,150,0,"*",821,1187
,,"Central School","=""1280111""",0,27,24,34,0,24,271,380
,,"Farmington Valley Transition Academy","=""1280211""",0,"*","*","*",0,"*",29,42
,,"Latimer Lane School","=""1280611""",0,48,26,47,0,21,359,501
,,"Squadron Line School","=""1280711""",0,36,34,55,0,32,519,676
,,"Tariffville School","=""1280311""",0,11,37,44,0,14,126,232
,,"Tootin' Hills School","=""1280411""",0,14,22,43,0,20,253,352
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","*","*",16,39,0,22,546,629
,,"Somers High School","=""1296111""","*",7,8,30,0,"*",303,354
,,"Mabelle B. Avery Middle School","=""1295111""",0,"*",9,27,0,"*",271,314
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","*",111,31,59,"*",17,231,451
,,"Orchard Hill School","=""1320611""","*",223,32,67,0,"*",257,612
,,"Philip R. Smith School","=""1320111""","*",139,"*",54,0,26,238,480
,,"Pleasant Valley School","=""1320211""","*",347,40,71,0,"*",210,688
,,"South Windsor High School","=""1326211""","*",505,107,155,0,"*",639,1481
,,"Timothy Edwards School","=""1325111""","*",483,71,143,0,"*",534,1294
,,"Alternative Education Program","=""1320311""",0,"*","*","*",0,0,6,12
,,"Preschool Outreach Program","=""1320511""",0,20,"*",15,0,"*",55,101
,,"South Windsor Transition Program","=""1329011""",0,0,"*","*",0,0,7,14
"Southington School District","=""1310011""","Southington High School","=""1316211""","*",95,50,253,"*",90,1371,1861
,,"John F. Kennedy Middle School","=""1315311""",0,33,"*",109,"*",36,475,670
,,"Comprehensive Learning Center (CLC) - HES","=""1311811""",0,"*","*","*",0,"*",9,17
,,"Flanders Elementary School","=""1311311""",0,11,6,40,0,15,183,255
,,"Joseph A. Depaolo Middle School","=""1315111""",0,39,16,98,0,44,506,703
,,"R. E. Thalberg Elementary School","=""1310911""",0,45,8,43,0,30,298,424
,,"STELLAR (Southington's Transitional Education in Life, Learning Adult Responsibilities)","=""1312211""",0,"*","*","*",0,0,8,14
,,"South End Elementary School","=""1310711""",0,8,"*",21,0,"*",192,231
,,"Specialized Learning Center (SLC) - HES","=""1311111""",0,"*","*",7,0,"*",14,33
,,"Urbin T. Kelley School","=""1311411""",0,15,"*",38,0,"*",218,288
,,"Walter A. Derynoski Elementary School","=""1311511""",0,20,12,77,0,28,400,537
,,"William H. Hatton Elementary School","=""1310211""",0,"*","*",35,0,15,244,304
,,"William M. Strong Elementary School","=""1310811""",0,14,"*",37,"*",24,223,304
,,"Wrinn Integrated Preschool - HES","=""1312011""",0,"*",0,"*",0,"*",28,39
,,"Wrinn Integrated Preschool - SES","=""1312111""",0,"*","*",18,"*","*",32,60
,,"Zaya A. Oshana Elementary School","=""1310611""",0,13,"*",32,0,"*",181,239
,,"Comprehensive Learning Center (CLC) - JFK","=""1310511""",0,0,"*","*",0,"*",10,14
,,"Therapeutic Learning Center (TLC) - Primary - DES","=""1312411""",0,0,"*","*",0,0,"*",8
,,"Therapeutic Learning Center (TLC) - SHS","=""1311211""",0,0,"*","*",0,"*",6,11
,,"Comprehensive Learning Center (CLC) - SHS","=""1311711""",0,0,0,"*",0,0,"*",12
,,"Karen Smith Academy","=""1310111""",0,0,0,7,"*","*",20,30
,,"Therapeutic Learning Center (TLC) - Intermediate - DES","=""1310411""",0,0,0,"*",0,0,"*",9
,,"Therapeutic Learning Center (TLC) - JAD","=""1311611""",0,0,0,"*",0,"*",9,11
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*",7,46,0,34,154,245
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","*","*",9,45,0,10,372,442
,,"Stafford High School","=""1346111""","*","*","*",36,0,13,293,349
,,"Stafford Middle School","=""1345211""",0,"*","*",33,0,10,229,279
,,"West Stafford School","=""1340411""",0,"*","*",22,0,"*",158,188
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""","*",113,202,192,"*",12,17,541
"Stamford School District","=""1350011""","Apples PreK","=""1350111""","*",20,49,134,0,"*",65,280
,,"Dolan School","=""1355311""","*","*",77,373,0,26,111,595
,,"Julia A. Stark School","=""1351211""","*","*",46,327,0,19,115,519
,,"K. T. Murphy School","=""1350511""","*",29,42,250,0,"*",51,382
,,"Newfield School","=""1350611""","*",23,51,276,0,"*",128,496
,,"Rippowam Middle School","=""1355811""","*",24,96,441,0,"*",105,681
,,"Rogers International School","=""1350811""","*",46,49,388,0,"*",272,775
,,"Roxbury School","=""1350911""","*",33,56,259,0,"*",113,477
,,"Scofield Middle School","=""1355711""","*",33,46,305,0,"*",226,637
,,"Springdale School","=""1351111""",7,10,55,295,0,23,139,529
,,"Stamford High School","=""1356111""","*",91,347,964,"*",58,494,1956
,,"Stamford Transition Services","=""1350211""","*",0,8,31,0,"*","*",46
,,"Strawberry Hill an ext. of Rogers International","=""1350711""",6,87,81,332,0,58,250,814
,,"The Academy of Information, Technology & Engineering","=""1356411""","*",60,88,319,"*",25,157,651
,,"Toquam Magnet School","=""1351911""","*",15,58,343,0,"*",47,473
,,"Westhill High School","=""1356311""","*",127,235,1206,"*",40,366,1979
,,"Cloonan School","=""1355611""",0,17,61,191,0,10,45,324
,,"Davenport Ridge School","=""1352011""",0,38,53,234,0,18,231,574
,,"Hart School","=""1352211""",0,60,63,309,0,19,76,527
,,"Northeast School","=""1351811""",0,8,40,173,0,26,169,416
,,"Stillmeadow School","=""1352111""",0,24,48,296,0,20,144,532
,,"The Academy of Information, Technology, & Engineering ARBOR","=""1351511""",0,"*","*","*",0,0,"*",10
,,"Turn of River School","=""1355511""",0,26,69,339,"*","*",130,586
,,"Westover School","=""1351411""",0,72,131,340,0,33,135,711
,,"Anchor","=""1350411""",0,0,21,51,0,"*","*",81
,,"Preschool Team","=""1358011""",0,0,"*",41,0,"*",18,73
,,"SPS Remote Learning Program (RLP)","=""1352411""",0,0,"*",12,0,"*","*",23
,,"STEPS Stamford","=""1352511""",0,0,"*",15,0,"*","*",21
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*","*",20,0,23,237,286
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*","*",0,31,0,20,361,418
,,"Stonington High School","=""1376111""","*",10,"*",32,"*",32,399,479
,,"Stonington Middle School","=""1375211""","*",9,"*",29,0,21,320,385
,,"West Vine Street School","=""1370611""","*",6,"*",37,0,28,276,351
,,"SAILS","=""1370711""",0,0,0,"*",0,0,"*","*"
,,"The Transition Annex","=""1370811""",0,"*",0,0,0,0,"*","*"
,,"The Learning Annex","=""1370911""",0,0,0,"*",0,0,"*",14
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","*","*",86,163,0,23,133,411
,,"Franklin School","=""1380411""","*",9,109,134,0,"*",27,287
,,"STRIVE - Intensive","=""1383111""","*",0,"*","*",0,0,"*",9
,,"Stratford High School","=""1386111""","*",23,305,491,"*",47,221,1092
,,"Victoria Soto Preschool","=""1382211""","*","*",50,117,0,14,46,231
,,"Wilcoxson School","=""1381411""","*","*",58,103,0,22,125,316
,,"Bunnell High School","=""1386211""",0,22,273,411,0,31,232,969
,,"Chapel School","=""1380311""",0,13,108,126,0,22,110,379
,,"David Wooster Middle School","=""1385211""",0,"*",146,244,"*",19,97,516
,,"Harry B. Flood Middle School","=""1385311""",0,"*",107,197,"*",23,125,464
,,"Johnson House Elementary School","=""1381511""",0,"*",136,226,"*",15,36,424
,,"Lordship School","=""1380811""",0,"*",58,72,0,"*",50,184
,,"Nichols School","=""1380911""",0,"*",101,210,"*",17,59,398
,,"SHL - ABA - K-6","=""1380611""",0,"*",13,19,0,"*","*",37
,,"Second Hill Lane School","=""1381011""",0,6,83,281,0,19,135,524
,,"FRANKLIN - ABA - K-6","=""1383011""",0,0,8,"*",0,0,"*",16
,,"LORDSHIP - ABA - K-6","=""1382911""",0,0,"*",11,0,0,"*",18
,,"PDLC Whitney","=""1382311""",0,0,"*","*",0,0,0,8
,,"STEPS 7-8","=""1381911""",0,0,"*","*",0,"*","*",10
,,"Strive-Stratford","=""1389011""",0,0,13,"*",0,0,"*",24
,,"Middle School Sails","=""1381811""",0,0,0,"*",0,0,"*","*"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","*",23,14,33,"*",0,392,464
,,"Suffield High School","=""1396111""","*",30,30,62,"*","*",507,632
,,"Suffield Middle School","=""1395111""","*",20,24,53,"*",0,365,465
,,"A. Ward Spaulding School","=""1390411""",0,18,17,40,"*","*",377,454
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","*","*",137,133,"*","*",0,281
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","*",14,13,86,"*",27,271,415
"The Woodstock Academy District","=""9030022""","The Woodstock Academy","=""9036122""","*",82,24,68,"*",34,771,984
,,"The Woodstock Academy Therapeutic Academy","=""9030222""",0,0,0,"*",0,0,"*",9
,,"The Woodstock Academy STRIVE Transition/Vocational Program","=""9030122""",0,0,0,0,0,0,"*","*"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","*","*",7,21,0,9,285,326
,,"Thompson Middle School","=""1415111""",0,"*","*",18,0,8,246,281
