"Student Counts by School and Race"
"All Districts, All Schools"
"2019-20"

"",,,,"Race",,,,,,,
,,"Conte/West Hills Magnet School","=""0933111""","*",7,248,353,"*",21,59,693
,,"Cooperative High School - Inter-District Magnet","=""0936411""","*","*",257,220,0,8,89,581
,,"Davis Academy for Arts & Design Innovation","=""0930911""","*","*",295,95,0,14,99,514
,,"Dr. Reginald Mayo Early Learning Center","=""0932711""","*","*",191,92,0,14,20,325
,,"East Rock Community Magnet School","=""0934611""","*",26,170,189,"*",7,62,457
,,"High School In The Community","=""0936611""","*","*",103,128,0,"*",24,265
,,"Hill Regional Career High School","=""0936311""","*",27,241,308,0,"*",46,632
,,"James Hillhouse High School","=""0936211""","*",12,604,394,"*",14,47,1074
,,"Mauro-Sheridan Magnet School","=""0931911""","*","*",273,151,0,14,90,538
,,"Metropolitan Business Academy","=""0936011""","*",6,148,204,0,"*",34,397
,,"Nathan Hale School","=""0931411""","*","*",69,230,0,11,217,535
,,"New Haven Academy","=""0937011""","*","*",186,73,0,"*",29,296
,,"Sound School","=""0936711""","*","*",43,130,0,"*",159,335
,,"Wilbur Cross High School","=""0936111""","*",28,410,936,0,"*",173,1553
,,"Barack H. Obama Magnet University School","=""0932811""",0,9,86,151,0,10,11,267
,,"Barnard Environmental Magnet School","=""0930211""",0,38,224,167,0,12,71,512
,,"Bishop Woods Architecture and Design Magnet School","=""0934311""",0,9,140,239,0,8,36,432
,,"Celentano BioTech, Health and Medical Magnet School","=""0934811""",0,15,195,126,0,9,29,374
,,"Clinton Avenue School","=""0930611""",0,"*",66,349,0,"*",31,454
,,"East Rock Self Contained MD","=""0937511""",0,"*",14,22,0,0,"*",39
,,"Engineering - Science University Magnet School","=""0931711""",0,40,226,123,0,19,188,596
,,"Fair Haven School","=""0931611""",0,40,73,682,"*","*",32,833
,,"Family Academy of Multilingual Exploration","=""0934111""",0,"*",15,465,0,"*",13,496
,,"Gateway to College Program","=""0930110""",0,"*",33,17,0,0,"*",52
,,"Hill Central Music Academy","=""0930711""",0,"*",100,355,0,0,"*",475
,,"John C. Daniels","=""0931311""",0,7,67,377,0,7,58,516
,,"King/Robinson Magnet School","=""0933011""",0,22,369,72,0,12,40,515
,,"Lincoln-Bassett School","=""0932011""",0,11,224,84,0,7,10,336
,,"Quinnipiac Real World Math STEM School","=""0933511""",0,"*",75,143,0,"*",23,255
,,"Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",0,6,128,275,"*","*",33,445
,,"Ross/Woodward School","=""0931011""",0,19,239,310,0,8,104,680
,,"Truman School","=""0932911""",0,13,58,449,"*","*",10,533
,,"West Rock Authors Academy","=""0934911""",0,"*",78,42,0,"*",40,173
,,"Worthington Hooker School","=""0933811""",0,98,67,54,0,11,187,417
,,"Barack H. Obama Self Contained Autism","=""0937611""",0,0,"*",11,0,0,"*",21
,,"Benjamin Jepson Head Start","=""0933411""",0,0,"*",7,0,0,"*",13
,,"Bishop Woods Self Contained Autism","=""0937911""",0,0,"*",8,0,0,"*",12
,,"Brennan Rogers Self Contained Autism","=""0937211""",0,0,10,8,0,"*","*",22
,,"Celentano Self Contained ID","=""0937411""",0,0,9,7,0,"*","*",20
,,"Clinton Self Contained ID","=""0937811""",0,0,"*",9,0,0,"*",11
,,"Fair Haven Self Contained ID","=""0938711""",0,0,6,"*",0,"*","*",12
,,"James Hillhouse Self Contained MD","=""0930210""",0,0,"*","*",0,0,0,6
,,"John S. Martinez Sea and Sky STEM School","=""0930811""",0,0,41,464,"*","*",13,521
,,"Lincoln Bassett Integrated PK","=""0930510""",0,0,"*","*",0,0,0,10
,,"Lincoln Bassett Self Contained","=""0930310""",0,0,"*","*",0,0,0,10
,,"Nathan Hale Self Contained ID","=""0937711""",0,0,"*",9,0,0,"*",17
,,"Off-Campus Classroom Program (OCC)","=""0937311""",0,0,25,"*",0,0,"*",48
,,"Riverside Education Academy","=""0939111""",0,0,60,"*",0,0,"*",97
,,"West Rock Integrated PK","=""0930410""",0,0,"*","*",0,0,"*",8
,,"West Rock Self Contained Autism","=""0938411""",0,0,9,"*",0,0,"*",12
,,"Wexler/Grant - Lincoln Bassett Self Contained","=""0938611""",0,0,7,"*",0,0,"*",10
,,"Wexler/Grant - Lincoln/Bassett Community School","=""0933211""",0,0,251,93,0,9,8,361
,,"Wilbur Cross Self Contained MD","=""0938511""",0,0,"*","*",0,0,"*",6
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","*","*",43,189,0,11,19,266
,,"C.B. Jennings International Elementary Magnet","=""0950311""","*","*",53,358,0,28,35,477
,,"Harbor Elementary School","=""0950611""","*","*",46,164,0,21,39,280
,,"Nathan Hale Arts Magnet School","=""0950911""","*",6,79,235,"*",92,122,536
,,"New London High School","=""0956111""","*","*",128,352,"*",43,36,568
,,"New London Visual and Performing Arts Magnet Pathway","=""0951411""","*","*",40,82,0,29,48,204
,,"Science and Technology Magnet Pathway for High School Grades","=""0951311""","*",12,117,194,"*",87,132,548
,,"Winthrop STEM Elementary Magnet School","=""0950811""","*",8,87,192,"*",77,136,505
,,"Pre-Kindergarten at Winthrop","=""0950711""",0,0,0,"*",0,"*","*",7
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","*",30,"*",164,0,52,668,939
,,"Hill And Plain School","=""0960511""",0,13,7,76,0,16,263,375
,,"New Milford High School","=""0966111""",0,52,32,186,0,36,1024,1330
,,"Northville Elementary School","=""0960811""",0,12,19,56,0,16,373,476
,,"Sarah Noble Intermediate School","=""0960911""",0,23,30,135,0,42,573,803
,,"Litchfield Hills Transition Center","=""0969011""",0,0,0,"*",0,0,"*",9
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","*",26,17,85,0,"*",142,284
,,"Martin Kellogg Middle School","=""0945111""","*",49,35,174,0,"*",334,629
,,"Newington High School","=""0946111""","*",114,80,255,"*",64,786,1301
,,"Ruth Chaffee School","=""0940711""","*",35,"*",65,0,24,179,324
,,"Anna Reynolds School","=""0940611""",0,51,26,85,0,26,216,404
,,"John Paterson School","=""0940811""",0,26,28,94,0,19,225,392
,,"John Wallace Middle School","=""0945311""",0,63,"*",126,"*",44,393,659
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","*","*",6,44,0,"*",296,356
,,"Reed Intermediate School","=""0970511""","*",20,"*",38,0,16,474,560
,,"Hawley Elementary School","=""0970111""",0,7,"*",30,0,"*",255,299
,,"Head O'Meadow Elementary School","=""0970411""",0,"*","*",28,0,"*",256,296
,,"Newtown Community Partnership","=""0970611""",0,"*","*","*",0,0,13,16
,,"Newtown High School","=""0976111""",0,65,24,103,0,18,1306,1516
,,"Newtown Middle School","=""0975111""",0,20,12,52,0,18,578,680
,,"Newtown Preschool","=""0978011""",0,"*","*","*",0,0,70,75
,,"Sandy Hook Elementary School","=""0970211""",0,10,"*",36,0,"*",311,369
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","*","*",12,29,0,7,335,390
,,"Totoket Valley Elementary School","=""0990611""","*",9,"*",33,0,6,344,397
,,"Jerome Harrison School","=""0990411""",0,7,"*",31,0,"*",326,375
,,"North Branford High School","=""0996111""",0,9,12,39,0,6,458,524
,,"School to Work Program","=""0999011""",0,0,0,"*",0,0,"*",6
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*","*",10,40,0,15,261,336
,,"Montowese Elementary School","=""1010211""","*",23,"*",24,0,7,212,274
,,"North Haven High School","=""1016111""","*",63,43,85,0,"*",778,1000
,,"Ridge Road Elementary School","=""1010311""","*",28,26,47,0,"*",276,398
,,"Green Acres Elementary School","=""1010711""",0,38,25,37,0,16,285,401
,,"North Haven Middle School","=""1015211""",0,60,27,67,0,25,559,738
,,"North Haven Transition Partnership","=""1010111""",0,"*",0,"*",0,0,10,13
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",6,11,8,21,"*","*",377,427
,,"Wheeler High School","=""1026111""","*",6,"*",12,"*",18,269,314
"Norwalk School District","=""1030011""","Concord Magnet School","=""1030311""","*",17,67,110,"*",12,137,347
,,"Fox Run Elementary School","=""1032011""","*","*",84,157,0,21,117,402
,,"Jefferson Marine Science Elementary School","=""1030711""","*",53,67,331,0,"*",32,504
,,"Norwalk Early Childhood Center","=""1030111""","*",12,15,67,0,"*",53,155
,,"Norwalk High School","=""1036111""","*",45,244,699,0,"*",435,1445
,,"P-TECH Norwalk","=""1030911""","*",27,84,157,"*","*",100,374
,,"Ponus Ridge STEAM Academy","=""1035311""","*",37,109,418,0,"*",91,671
,,"Rowayton School","=""1031311""","*",9,41,173,"*",27,239,491
,,"West Rocks Middle School","=""1035411""","*",32,123,385,0,"*",166,716
,,"Wolfpit Integrated Arts Elementary School","=""1032411""","*",16,45,124,0,"*",98,300
,,"Brien McMahon High School","=""1036211""",0,56,272,897,0,29,357,1611
,,"Brookside Elementary School","=""1030211""",0,"*",58,304,"*",15,44,435
,,"Center for Global Studies","=""1030511""",0,29,38,83,0,7,120,277
,,"Cranbury Elementary School","=""1030411""",0,29,48,147,"*","*",198,436
,,"Kendall College & Career Academy","=""1030811""",0,25,75,336,0,19,48,503
,,"Marvin Elementary School","=""1032211""",0,24,51,218,0,14,115,422
,,"Naramake Elementary School","=""1032111""",0,11,49,181,0,17,129,387
,,"Nathan Hale Middle School","=""1035211""",0,30,91,293,0,12,201,627
,,"Norwalk Alternative Opportunity Program","=""1031011""",0,"*","*","*",0,"*","*",8
,,"Roton Middle School","=""1035511""",0,16,74,278,"*","*",193,578
,,"Silvermine Dual Language Magnet School","=""1032311""",0,"*",46,380,"*",13,51,496
,,"Tracey Magnet School","=""1031411""",0,31,67,249,0,19,69,435
,,"Norwalk 18-21 Next Steps (NNS)","=""1031111""",0,0,7,"*",0,0,"*",14
,,"Norwalk 18-21 Project SEARCH at CTSCC Norwalk","=""1030611""",0,0,0,"*",0,0,"*",10
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",26,180,330,390,10,132,1173,2241
,,"Alternative Pathways to Success","=""9010322""",0,0,"*",0,0,0,"*",11
,,"Night School","=""9010222""",0,0,"*","*","*","*","*",14
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""","*",10,34,66,"*",12,54,178
,,"John B. Stanton School","=""1041411""","*",20,54,137,"*",33,63,311
,,"Kelly STEAM Magnet Middle School","=""1045111""","*",31,115,239,"*",70,180,638
,,"Teachers' Memorial Middle School","=""1045211""","*",25,71,143,"*",44,104,396
,,"Veterans' Memorial School","=""1041811""","*",15,57,107,"*",32,83,298
,,"Wequonnoc Magnet School","=""1041511""","*","*",50,103,"*",38,67,264
,,"Case Street Early Learning Center at DTZ","=""1040211""",0,"*",23,21,0,9,"*",63
,,"Moriarty Magnet School","=""1042011""",0,19,56,133,0,27,162,397
,,"Samuel Huntington School","=""1040811""",0,"*",70,95,"*",47,144,376
,,"Special Needs Program @ Mahan","=""1040511""",0,"*",0,"*",0,0,"*",8
,,"Strive Autism Program @ Huntington","=""1040411""",0,"*","*","*",0,0,"*",11
,,"Thomas W. Mahan School","=""1041711""",0,71,36,41,0,17,77,242
,,"Transition Academy","=""1041011""",0,"*","*","*",0,"*",11,23
,,"Uncas Elementary School","=""1041911""",0,"*",63,108,"*",23,52,258
,,"Strive Program @ Stanton","=""1041211""",0,0,"*","*",0,0,0,"*"
,,"Stanton Special Learning Center","=""1040911""",0,0,0,"*",0,0,"*","*"
,,"Strive Program @ Kelly","=""1041111""",0,0,0,"*",0,0,"*",9
,,"Virtual Learning Academy","=""1049211""",0,0,0,"*",0,0,"*",7
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","*",61,70,63,0,"*",111,329
"Orange School District","=""1070011""","Race Brook School","=""1070311""","*",61,"*",31,0,15,247,367
,,"Mary L. Tracy School","=""1070211""",0,28,"*",17,0,"*",175,236
,,"Peck Place School","=""1070511""",0,48,"*",20,"*",17,241,332
,,"Turkey Hill School","=""1070411""",0,33,"*",17,0,"*",234,299
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","*",11,"*",35,0,9,460,524
,,"Oxford Middle School","=""1085111""","*",10,7,42,0,"*",381,446
,,"Quaker Farms School","=""1080311""","*",13,6,36,"*","*",289,349
,,"Great Oak Elementary School","=""1080111""",0,"*","*",36,0,8,326,380
,,"Connections Alternative Learning Center","=""1080411""",0,0,0,"*",0,0,"*",11
,,"Community Explorations","=""1080511""",0,0,0,0,0,0,"*","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","*","*",157,175,"*","*",19,361
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","*","*",13,22,"*","*",259,305
,,"Plainfield Central School","=""1095111""",9,6,27,24,"*","*",441,517
,,"Plainfield High School","=""1096111""","*",6,21,24,"*",6,526,590
,,"Plainfield Memorial School","=""1090311""","*",6,13,29,"*",0,247,300
,,"Shepard Hill Elementary School","=""1090411""","*",8,14,36,"*",10,358,432
,,"Early Childhood Center","=""1098011""",0,"*","*","*",0,"*",12,18
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","*","*",16,66,0,15,205,309
,,"Middle School of Plainville","=""1105211""","*","*",21,121,0,26,352,542
,,"Plainville High School","=""1106111""","*","*",29,118,0,34,480,679
,,"Linden Street School","=""1100211""",0,8,17,105,0,17,266,413
,,"Louis Toffolon School","=""1100511""",0,"*",22,56,"*",16,291,397
,,"Plainville Transition Program","=""1100111""",0,0,"*",0,0,0,"*","*"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","*","*","*",41,0,9,300,359
,,"Harry S. Fisher Elementary School","=""1110411""",0,"*","*",57,0,20,234,318
,,"Plymouth Center School","=""1110211""",0,"*","*",32,0,14,258,307
,,"Terryville High School","=""1116111""",0,11,7,33,0,10,313,374
"Portland School District","=""1130011""","Portland High School","=""1136111""","*","*",13,32,0,19,301,371
,,"Brownstone Intermediate School","=""1130511""",0,"*",10,29,"*",13,138,193
,,"Gildersleeve School","=""1130411""",0,8,"*",57,"*",11,219,302
,,"Portland Middle School","=""1135111""",0,"*","*",30,0,10,150,202
,,"Valley View School","=""1130211""",0,"*","*",38,0,14,173,232
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","*","*","*",7,0,9,122,147
,,"Preston Veterans' Memorial School","=""1140411""",0,6,"*",26,"*",7,242,286
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","*",9,"*",27,0,16,298,358
,,"Redding Elementary School","=""1170111""",0,11,"*",55,"*",15,384,474
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","*",15,"*",19,0,15,528,583
,,"John Winthrop Middle School","=""2045112""",0,"*","*",24,0,9,220,257
,,"Region 4 Transition Academy","=""2040112""",0,0,"*",0,0,0,"*",7
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","*",219,54,28,"*",61,1087,1455
,,"Amity Middle School: Bethany","=""2055112""",0,54,12,19,0,15,240,340
,,"Amity Middle School: Orange","=""2055212""",0,51,6,17,0,13,278,365
,,"Amity Transition Academy - Albertus Magnus","=""2050112""",0,"*",0,0,0,0,"*",8
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","*","*",7,20,"*",9,461,508
,,"Goshen Center School","=""2060112""",0,"*","*",6,0,11,172,192
,,"Warren Elementary School","=""2060312""",0,"*",0,"*",0,"*",78,84
,,"James Morris School","=""2060212""",0,0,"*",9,0,"*",111,126
,,"Wamogo Transition Program","=""2060412""",0,0,0,0,0,0,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","*",20,12,37,"*",6,864,941
,,"RHAM Middle School","=""2085112""",0,8,"*",33,0,"*",402,450
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","*",8,"*",27,0,47,628,716
,,"Lake Garda Elementary School","=""2100212""",0,"*","*",19,0,49,356,434
,,"Lewis S. Mills High School","=""2106112""",0,10,7,38,0,65,598,718
,,"Harwinton Consolidated School","=""2100312""",0,0,"*","*",0,30,308,357
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""","*","*",0,13,0,6,261,283
,,"Coginchaug Regional High School","=""2136112""",0,12,"*",27,0,"*",433,484
,,"Frank Ward Strong School","=""2135112""",0,"*","*",21,0,12,216,255
,,"John Lyman School","=""2130512""",0,"*",0,16,0,"*",187,214
,,"Middlefield Memorial School","=""2130412""",0,"*","*",22,0,8,222,259
,,"Middlesex Transition Academy","=""2130312""",0,"*","*",0,0,0,12,15
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","*","*","*",10,0,6,249,272
,,"Nonnewaug High School","=""2146112""","*",11,7,34,0,"*",603,663
,,"Woodbury Middle School","=""2145112""","*",7,"*",21,0,"*",279,313
,,"Mitchell Elementary School","=""2140212""",0,"*","*",30,0,13,280,335
,,"Region 14 Transition Academy","=""2140412""",0,0,0,0,0,0,"*","*"
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","*",19,"*",24,0,9,297,356
,,"Pomperaug Regional High School","=""2156212""","*",65,15,71,"*",21,1028,1208
,,"Rochambeau Middle School","=""2155112""","*",20,"*",22,0,12,331,397
,,"Long Meadow Elementary School","=""2150712""",0,28,14,28,0,20,442,532
,,"Memorial Middle School","=""2155212""",0,24,"*",20,"*",13,380,447
,,"Middlebury Elementary School","=""2150612""",0,20,"*",20,0,"*",285,331
,,"Pomperaug Elementary School","=""2150512""",0,14,8,33,0,11,305,371
,,"MIJ Program","=""2150112""",0,0,0,0,0,0,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","*",10,28,48,0,"*",590,681
,,"Laurel Ledge School","=""2160112""",0,6,8,35,0,10,220,279
,,"Long River Middle School","=""2165112""",0,"*",16,40,0,"*",447,513
,,"Prospect Elementary School","=""2160512""",0,"*",18,"*",0,21,537,595
,,"WRHS Alternative Education Program","=""2160412""",0,0,0,0,0,0,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","*",47,11,104,"*",112,784,1062
,,"STAAR Program","=""2190312""",0,"*",0,0,"*",0,11,14
,,"E.O. Smith High School at the Depot Campus","=""2190112""",0,0,0,"*",0,"*",19,22
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",17,0,22,0,"*",301,353
,,"Farmingville Elementary School","=""1180411""","*","*",0,20,0,15,223,271
,,"Ridgefield High School","=""1186111""","*",114,14,115,"*",43,1306,1596
,,"Scotland Elementary School","=""1180511""","*",16,"*",20,0,16,284,339
,,"Barlow Mountain Elementary School","=""1180811""",0,40,"*",32,0,"*",246,341
,,"District Program FES","=""1181211""",0,"*",0,0,0,0,0,"*"
,,"District Program RHS","=""1181311""",0,"*",0,0,0,0,"*",9
,,"District Program SES","=""1180911""",0,"*",0,"*",0,0,"*","*"
,,"East Ridge Middle School","=""1185111""",0,35,0,39,"*","*",460,558
,,"Ridgebury Elementary School","=""1180311""",0,23,"*",35,0,"*",279,351
,,"Scotts Ridge Middle School","=""1185211""",0,39,6,44,0,19,450,558
,,"Veterans Park Elementary School","=""1180211""",0,19,"*",28,0,"*",197,264
,,"Alternative High School","=""1188011""",0,0,0,"*",0,0,"*",8
,,"Ridgefield Transition Program","=""1189011""",0,0,0,"*",0,"*",12,16
,,"District Program ERMS","=""1181011""",0,0,0,0,0,"*","*","*"
,,"District Program RES","=""1180711""",0,0,0,0,0,0,"*","*"
,,"District Program SRMS","=""1181111""",0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","*",150,"*",60,0,20,337,583
,,"Myrtle H. Stevens School","=""1190411""","*",89,"*",47,0,19,231,396
,,"Rocky Hill High School","=""1196111""","*",116,36,92,0,"*",479,743
,,"West Hill School","=""1190511""","*",312,7,23,"*",10,141,497
,,"Moser School","=""1190611""",0,182,11,41,0,18,222,474
,,"Rocky Hill DREAM Transition Academy","=""1190711""",0,0,0,"*",0,0,"*","*"
,,"Pathways","=""1190311""",0,0,0,0,0,0,"*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","*","*",7,31,0,15,352,416
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","*","*",10,20,0,22,228,284
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","*","*",28,111,0,21,364,538
,,"Seymour High School","=""1246111""","*",27,43,94,"*",6,472,644
,,"Seymour Middle School","=""1245111""","*",17,24,104,0,"*",387,544
,,"Bungay School","=""1240111""",0,22,18,59,0,8,327,434
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,11,22,64,0,7,254,358
,,"Intermediate School","=""1265111""","*",47,59,127,"*",27,513,777
,,"Perry Hill Elementary School","=""1261111""","*",42,51,113,0,"*",489,727
,,"Shelton High School","=""1266111""","*",84,86,188,0,"*",946,1357
,,"Sunnyside School","=""1260611""","*",12,35,70,0,"*",130,254
,,"Booth Hill School","=""1261011""",0,"*",22,47,0,"*",236,323
,,"Alternative Learning Center 2","=""1261311""",0,"*",0,0,0,0,"*",10
,,"Elizabeth Shelton School","=""1260511""",0,22,18,66,0,6,311,423
,,"Long Hill School","=""1260811""",0,23,26,105,"*","*",189,360
,,"Pre-Kindergarten","=""1260111""",0,"*","*",7,0,0,22,31
,,"Alternative Learning Center 1","=""1260211""",0,0,"*","*",0,"*",6,9
,,"Transition Program","=""1260711""",0,0,"*",0,0,0,"*",19
,,"Life Skills","=""1260311""",0,0,0,0,0,"*","*","*"
,,"Therapeutic Learning Center","=""1261211""",0,0,0,"*",0,0,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","*",7,"*",17,0,"*",239,274
"Simsbury School District","=""1280011""","Central School","=""1280111""","*",36,"*",41,0,17,267,375
,,"Farmington Valley Transition Academy","=""1280211""",0,"*","*","*",0,0,25,33
,,"Henry James Memorial School","=""1285111""",0,52,39,52,"*","*",455,626
,,"Latimer Lane School","=""1280611""",0,41,23,46,0,24,310,444
,,"Simsbury High School","=""1286111""",0,89,69,115,"*","*",1027,1330
,,"Squadron Line School","=""1280711""",0,42,25,72,0,35,471,645
,,"Tariffville School","=""1280311""",0,12,45,16,0,19,154,246
,,"Tootin' Hills School","=""1280411""",0,17,19,39,0,23,267,365
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","*",7,8,13,0,"*",271,304
,,"Somers Elementary School","=""1290411""","*","*",15,30,0,"*",552,607
,,"Somers High School","=""1296111""",0,"*",15,24,"*",10,380,438
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","*",81,32,57,0,"*",269,458
,,"Orchard Hill School","=""1320611""","*",213,"*",53,0,39,299,637
,,"Timothy Edwards School","=""1325111""","*",258,72,84,"*",55,578,1049
,,"Philip R. Smith School","=""1320111""",0,97,12,39,0,17,232,397
,,"Pleasant Valley School","=""1320211""",0,236,27,50,0,35,239,587
,,"Preschool Outreach Program","=""1320511""",0,15,"*",10,0,"*",57,93
,,"South Windsor High School","=""1326211""",0,241,95,110,"*","*",785,1293
,,"South Windsor Transition Program","=""1329011""",0,"*","*",0,0,0,11,14
,,"Alternative Education Program","=""1320311""",0,0,"*","*",0,0,6,9
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","*",25,"*",84,0,23,586,740
,,"Joseph A. Depaolo Middle School","=""1315111""","*",26,17,67,"*",31,562,705
,,"Southington High School","=""1316211""","*",82,45,167,"*",72,1660,2030
,,"Comprehensive Learning Center (CLC) - HES","=""1311811""",0,"*",0,"*",0,"*",12,16
,,"Flanders Elementary School","=""1311311""",0,16,11,40,"*","*",198,273
,,"R. E. Thalberg Elementary School","=""1310911""",0,25,10,45,0,22,325,427
,,"South End Elementary School","=""1310711""",0,"*","*",28,0,13,187,239
,,"Urbin T. Kelley School","=""1311411""",0,"*","*",23,0,18,243,291
,,"Walter A. Derynoski Elementary School","=""1311511""",0,17,11,40,0,25,437,530
,,"William H. Hatton Elementary School","=""1310211""",0,"*","*",31,0,20,241,309
,,"William M. Strong Elementary School","=""1310811""",0,9,8,24,0,21,204,266
,,"Wrinn Integrated Preschool - HES","=""1312011""",0,"*",0,7,0,"*",63,77
,,"Zaya A. Oshana Elementary School","=""1310611""",0,6,"*",36,"*",11,197,258
,,"Comprehensive Learning Center (CLC) - JFK","=""1310511""",0,0,"*","*",0,0,8,12
,,"Comprehensive Learning Center (CLC) - SHS","=""1311711""",0,0,"*","*",0,0,13,17
,,"Therapeutic Learning Center (TLC) - SHS","=""1311211""",0,0,"*","*",0,"*","*",9
,,"Wrinn Integrated Preschool - SES","=""1312111""",0,0,"*",0,0,0,"*",24
,,"Karen Smith Academy","=""1310111""",0,0,0,"*",0,"*",35,40
,,"Therapeutic Learning Center (TLC) - Intermediate - DES","=""1310411""",0,0,0,"*",0,0,"*",8
,,"Therapeutic Learning Center (TLC) - JAD","=""1311611""",0,0,0,"*",0,"*","*",8
,,"Therapeutic Learning Center (TLC) - Primary - KES","=""1312311""",0,0,0,"*",0,0,"*",8
,,"STELLAR (Southington's Transitional Education in Life, Learning Adult Responsibilities)","=""1312211""",0,0,0,0,0,"*","*",11
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*",14,38,"*",25,187,272
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","*","*","*",30,0,14,370,423
,,"Stafford High School","=""1346111""","*",10,0,32,0,"*",318,371
,,"Staffordville School","=""1340311""",0,"*","*",15,0,"*",127,148
,,"West Stafford School","=""1340411""",0,"*","*",14,0,6,116,139
,,"Stafford Middle School","=""1345211""",0,0,7,22,0,13,327,369
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","*",50,167,323,0,"*",157,715
,,"Dolan School","=""1355311""","*",31,106,292,"*",16,211,662
,,"Rippowam Middle School","=""1355811""","*",40,140,360,"*",22,222,787
,,"Rogers International School","=""1350811""","*",53,71,338,0,"*",347,840
,,"Springdale School","=""1351111""","*","*",49,342,0,22,134,557
,,"Stillmeadow School","=""1352111""","*",39,43,344,"*",31,192,652
,,"Strawberry Hill an ext. of Rogers International","=""1350711""","*",83,69,179,0,"*",153,523
,,"Toquam Magnet School","=""1351911""","*",40,76,409,"*",24,113,666
,,"Westhill High School","=""1356311""","*",131,327,967,"*",52,753,2236
,,"Westover School","=""1351411""","*",68,128,256,0,"*",125,605
,,"Northeast School","=""1351811""",0,"*",71,262,"*",25,278,654
,,"Apples PreK","=""1350111""",0,12,25,84,0,17,51,189
,,"Davenport Ridge School","=""1352011""",0,45,69,212,"*","*",278,633
,,"Hart School","=""1352211""",0,95,81,266,0,42,117,601
,,"Julia A. Stark School","=""1351211""",0,21,78,301,0,21,150,571
,,"K. T. Murphy School","=""1350511""",0,65,54,276,0,14,73,482
,,"Newfield School","=""1350611""",0,25,87,263,0,13,165,553
,,"Preschool Team","=""1358011""",0,"*","*",18,0,"*",12,42
,,"Roxbury School","=""1350911""",0,37,85,286,"*","*",170,604
,,"Scofield Middle School","=""1355711""",0,76,75,258,0,10,226,645
,,"Stamford High School","=""1356111""",0,103,342,788,"*","*",537,1813
,,"The Academy of Information, Technology & Engineering","=""1356411""",0,73,105,172,0,16,263,629
,,"Turn of River School","=""1355511""",0,61,85,305,"*","*",203,685
,,"Anchor","=""1350411""",0,0,32,49,0,"*","*",104
,,"PAVE (Post-Secondary Adaptive Vocational Experience)","=""1351311""",0,0,"*","*",0,0,"*",8
,,"Stamford Transition Services","=""1350211""",0,0,7,"*",0,0,"*",17
,,"Strawberry Hill Special","=""1351011""",0,0,0,"*",0,"*","*",6
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*",7,28,0,22,296,360
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*",11,"*",31,"*",19,415,481
,,"Stonington High School","=""1376111""","*",21,"*",40,"*",17,559,645
