"Student Counts by School and Race"
"All Districts, All Schools"
"2022-23"

"",,,,"Race",,,,,,,
,,"Hill Regional Career High School","=""0936311""","*",22,262,305,0,"*",46,651
,,"James Hillhouse High School","=""0936211""","*",39,541,476,0,"*",57,1139
,,"John S. Martinez Sea and Sky STEM School","=""0930811""","*","*",28,429,"*",6,9,476
,,"King/Robinson Magnet School","=""0933011""","*",20,274,87,0,"*",22,418
,,"Lincoln-Bassett School","=""0932011""","*","*",164,58,0,"*",10,237
,,"Mauro-Sheridan Magnet School","=""0931911""","*","*",259,130,0,20,78,507
,,"New Haven Academy","=""0937011""","*","*",169,111,0,8,43,336
,,"Sound School","=""0936711""","*",0,48,133,"*",9,151,343
,,"Truman School","=""0932911""","*",19,53,386,"*",10,12,483
,,"Wilbur Cross High School","=""0936111""","*",39,352,1058,0,"*",169,1633
,,"Barack H. Obama Magnet University School","=""0932811""",0,6,137,137,0,16,15,311
,,"Betsy Ross Arts and Design Academy","=""0935511""",0,"*",135,126,0,"*",49,327
,,"Celentano BioTech, Health and Medical Magnet School","=""0934811""",0,12,189,132,"*","*",19,364
,,"Davis Academy for Arts & Design Innovation","=""0930911""",0,"*",287,111,0,"*",53,481
,,"Dr. Reginald Mayo Early Learning Center","=""0932711""",0,12,181,96,0,7,13,309
,,"Fair Haven School","=""0931611""",0,30,48,568,"*","*",29,682
,,"Family Academy of Multilingual Exploration","=""0934111""",0,"*",17,420,0,"*",11,452
,,"High School In The Community","=""0936611""",0,"*",123,135,0,"*",20,284
,,"Hill Central Music Academy","=""0930711""",0,"*",66,326,0,"*",18,423
,,"John C. Daniels","=""0931311""",0,7,61,375,0,11,40,494
,,"Metropolitan Business Academy","=""0936011""",0,13,148,199,0,7,38,405
,,"Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",0,43,94,216,"*","*",28,399
,,"Ross/Woodward School","=""0931011""",0,17,213,294,0,26,53,603
,,"Wexler/Grant - Lincoln Bassett Self Contained","=""0938611""",0,"*","*","*",0,0,0,7
,,"Worthington Hooker School","=""0933811""",0,75,74,46,0,20,156,371
,,"Barack H. Obama Self Contained Autism","=""0937611""",0,0,"*",11,0,"*",0,22
,,"Benjamin Jepson Head Start","=""0933411""",0,0,"*","*",0,0,"*",7
,,"Bishop Woods Self Contained Autism","=""0937911""",0,0,"*",6,0,0,"*",12
,,"Brennan Rogers Self Contained Autism","=""0937211""",0,0,19,11,0,"*","*",32
,,"Celentano Self Contained ID","=""0937411""",0,0,8,"*",0,"*",0,14
,,"Clemente SC","=""0930610""",0,0,"*","*",0,0,0,11
,,"East Rock Self Contained MD","=""0937511""",0,0,"*",20,0,0,"*",40
,,"Fair Haven Self Contained ID","=""0938711""",0,0,6,9,0,"*","*",17
,,"Gateway to College Program","=""0930110""",0,0,34,"*",0,0,"*",54
,,"Lincoln Bassett Integrated PK","=""0930510""",0,0,"*","*",0,0,0,6
,,"Lincoln Bassett Self Contained","=""0930310""",0,0,"*",6,0,"*","*",13
,,"Nathan Hale Self Contained ID","=""0937711""",0,0,7,"*",0,0,"*",12
,,"Off-Campus Classroom Program (OCC)","=""0937311""",0,0,35,"*",0,0,"*",54
,,"Riverside Education Academy","=""0939111""",0,0,53,39,0,"*","*",98
,,"Wexler/Grant - Lincoln/Bassett Community School","=""0933211""",0,0,176,66,0,16,7,265
,,"Wilbur Cross Self Contained MD","=""0938511""",0,0,"*","*",0,0,0,7
,,"Clinton Self Contained ID","=""0937811""",0,0,0,"*",0,0,"*",12
,,"James Hillhouse Self Contained MD","=""0930210""",0,0,0,"*",0,0,0,"*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","*","*",58,236,"*",27,22,349
,,"C.B. Jennings International Elementary Magnet","=""0950311""","*",6,42,261,"*",21,30,364
,,"Harbor Elementary School","=""0950611""","*","*",48,149,0,22,15,239
,,"New London High School","=""0956111""","*","*",83,378,"*",35,31,532
,,"New London Visual and Performing Arts Magnet Pathway","=""0951411""","*","*",57,96,0,43,37,238
,,"Preschool Program at B.P. Learned Mission","=""0951111""","*",0,9,42,"*",9,7,69
,,"Science and Technology Magnet Pathway for High School Grades","=""0951311""","*","*",39,82,0,31,34,194
,,"Science and Technology Magnet Pathway for Middle Grades","=""0951211""","*","*",22,50,0,23,17,115
,,"Winthrop STEM Elementary Magnet School","=""0950811""","*","*",77,199,"*",56,86,425
,,"Nathan Hale Arts Magnet School","=""0950911""",0,6,44,187,0,64,91,392
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","*",40,43,257,"*",12,889,1247
,,"New Milford Public Schools Expulsion Program","=""0960111""","*",0,0,0,0,0,"*","*"
,,"Northville Elementary School","=""0960811""","*",16,11,107,0,"*",304,448
,,"Sarah Noble Intermediate School","=""0960911""","*",24,24,188,0,"*",500,756
,,"Schaghticoke Middle School","=""0965211""","*",29,40,190,0,"*",532,811
,,"Hill And Plain School","=""0960511""",0,19,6,107,0,19,226,377
,,"Litchfield Hills Transition Center","=""0969011""",0,"*","*","*",0,0,15,21
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","*",46,"*",99,0,29,193,388
,,"Newington High School","=""0946111""","*",121,79,325,0,"*",731,1327
,,"Ruth Chaffee School","=""0940711""","*",35,"*",73,0,19,182,327
,,"Elizabeth Green School","=""0940211""",0,39,16,87,0,12,132,286
,,"John Paterson School","=""0940811""",0,27,21,118,0,25,251,442
,,"John Wallace Middle School","=""0945311""",0,59,37,126,"*","*",332,586
,,"Martin Kellogg Middle School","=""0945111""",0,51,34,173,0,27,270,555
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","*","*",12,33,0,"*",275,327
,,"Newtown Middle School","=""0975111""","*",14,"*",70,0,18,490,607
,,"Reed Intermediate School","=""0970511""","*",12,15,84,"*",10,454,577
,,"Hawley Elementary School","=""0970111""",0,7,"*",26,0,"*",251,286
,,"Middle Gate Elementary School","=""0970311""",0,"*",9,60,"*","*",311,390
,,"Newtown High School","=""0976111""",0,40,28,141,"*","*",1091,1325
,,"Newtown Preschool","=""0978011""",0,"*","*","*",0,"*",65,76
,,"Sandy Hook Elementary School","=""0970211""",0,9,9,46,"*","*",294,365
,,"Newtown Community Partnership","=""0970611""",0,0,0,"*",0,0,"*",12
,,"Program for Adaptive Learning","=""0970811""",0,0,0,"*",0,0,"*",10
,,"Reaching Independence through Structured Education","=""0970711""",0,0,0,"*",0,0,"*",8
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","*",7,"*",39,0,10,328,388
,,"Jerome Harrison School","=""0990411""",0,"*","*",29,0,10,336,387
,,"North Branford High School","=""0996111""",0,8,13,42,0,10,347,420
,,"Totoket Valley Elementary School","=""0990611""",0,"*","*",29,0,8,281,326
,,"School to Work Program","=""0999011""",0,0,0,0,0,0,8,8
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","*",28,14,40,0,"*",213,303
,,"North Haven High School","=""1016111""","*",68,41,111,"*",21,678,921
,,"North Haven Middle School","=""1015211""","*",52,35,98,"*",19,517,724
,,"Ridge Road Elementary School","=""1010311""","*",35,30,51,0,"*",284,422
,,"Clintonville Elementary School","=""1010811""",0,23,13,49,"*","*",274,371
,,"Green Acres Elementary School","=""1010711""",0,52,28,56,0,12,273,421
,,"North Haven Transition Partnership","=""1010111""",0,"*",0,"*",0,0,8,12
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","*","*",13,21,"*","*",363,408
,,"Wheeler High School","=""1026111""","*",6,"*",15,0,10,306,343
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","*",52,215,1033,"*",32,376,1711
,,"Concord Magnet School","=""1030311""","*",12,47,109,"*",20,129,320
,,"Norwalk Early Childhood Center","=""1030111""","*",12,25,76,0,"*",37,159
,,"Norwalk High School","=""1036111""","*",34,235,843,"*",26,342,1484
,,"P-TECH Norwalk","=""1030911""","*",35,66,203,0,"*",95,408
,,"Ponus Ridge STEAM Academy","=""1035311""","*",39,113,400,0,"*",72,644
,,"Roton Middle School","=""1035511""","*",17,60,270,0,"*",134,494
,,"Wolfpit Integrated Arts Elementary School","=""1032411""","*","*",72,143,0,17,120,361
,,"Brookside Elementary School","=""1030211""",0,"*",45,296,"*",22,56,433
,,"Center for Global Studies","=""1030511""",0,22,42,96,0,17,105,282
,,"Cranbury Elementary School","=""1030411""",0,"*",41,154,"*",21,182,419
,,"Fox Run Elementary School","=""1032011""",0,16,64,184,0,22,90,376
,,"Jefferson Marine Science Elementary School","=""1030711""",0,30,62,295,0,12,26,425
,,"Kendall College & Career Academy","=""1030811""",0,22,59,287,0,9,26,403
,,"Marvin Elementary School","=""1032211""",0,13,49,235,0,16,100,413
,,"Naramake Elementary School","=""1032111""",0,15,38,179,0,19,114,365
,,"Nathan Hale Middle School","=""1035211""",0,26,74,290,0,18,137,545
,,"Norwalk 18-21 Next Steps (NNS)","=""1031111""",0,"*","*",8,0,0,7,22
,,"Rowayton School","=""1031311""",0,"*",36,147,0,"*",251,468
,,"Silvermine Dual Language Magnet School","=""1032311""",0,"*",31,376,0,"*",38,464
,,"South Norwalk Elementary School","=""1031511""",0,"*",13,46,"*","*","*",66
,,"Tracey Magnet School","=""1031411""",0,20,78,264,0,25,78,465
,,"West Rocks Middle School","=""1035411""",0,31,106,404,"*","*",140,700
,,"Norwalk 18-21 Project SEARCH at CTSCC Norwalk","=""1030611""",0,0,6,7,0,"*","*",17
,,"Norwalk Alternative Opportunity Program","=""1031011""",0,0,"*","*",0,0,0,6
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",39,159,215,539,7,122,952,2033
,,"Wildcat Learning Academy","=""9010422""",0,"*","*","*",0,0,"*",8
,,"Compass","=""9010522""",0,0,10,17,0,7,24,58
,,"Night School","=""9010222""",0,0,0,"*",0,0,"*",7
"Norwich School District","=""1040011""","John B. Stanton School","=""1041411""","*",26,73,143,"*",45,88,377
,,"Kelly STEAM Magnet Middle School","=""1045111""","*",40,109,207,"*",44,151,556
,,"Moriarty Magnet School","=""1042011""","*",8,55,133,"*",23,144,368
,,"Samuel Huntington School","=""1040811""","*","*",49,108,0,44,101,325
,,"Teachers' Memorial Middle School","=""1045211""","*",15,102,167,"*",42,109,442
,,"Veterans' Memorial School","=""1041811""","*",22,49,106,"*",29,60,271
,,"Wequonnoc Magnet School","=""1041511""","*",0,40,97,"*",22,67,228
,,"Bishop School Early Learning Center","=""1040111""",0,"*",22,55,"*",13,52,148
,,"Strive Program @ Kelly","=""1041111""",0,"*","*","*",0,0,"*",10
,,"Thomas W. Mahan School","=""1041711""",0,63,37,74,0,12,77,263
,,"Transition Academy","=""1041011""",0,"*",6,"*",0,"*",10,23
,,"Uncas Elementary School","=""1041911""",0,"*",53,113,"*",30,36,239
,,"Strive Autism Program @ Huntington","=""1040411""",0,0,"*","*",0,0,"*","*"
,,"Strive Program @ Stanton","=""1041211""",0,0,"*","*",0,0,"*","*"
,,"Virtual Learning Academy","=""1049211""",0,0,"*","*",0,"*","*",7
,,"STRIVE Program @ Case","=""1041311""",0,0,0,"*",0,0,"*","*"
,,"Special Needs Program @ Mahan","=""1040511""",0,0,0,"*",0,0,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","*",86,85,71,0,"*",101,374
"Orange School District","=""1070011""","Race Brook School","=""1070311""","*",58,"*",38,0,20,257,389
,,"Mary L. Tracy School","=""1070211""",0,19,"*",12,0,"*",178,221
,,"Peck Place School","=""1070511""",0,57,"*",25,"*",21,248,358
,,"Turkey Hill School","=""1070411""",0,33,"*",18,0,"*",240,312
"Oxford School District","=""1080011""","Great Oak Elementary School","=""1080111""","*",12,11,34,"*","*",291,353
,,"Oxford High School","=""1086011""","*",13,11,50,0,"*",447,527
,,"Oxford Middle School","=""1085111""","*","*",11,40,0,10,340,410
,,"Quaker Farms School","=""1080311""","*",12,6,52,"*",6,327,405
,,"Connections Alternative Learning Center","=""1080411""",0,0,"*","*",0,0,"*",9
,,"Community Explorations","=""1080511""",0,0,0,0,0,0,"*","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","*","*",192,158,0,"*",21,383
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","*","*","*",32,0,15,234,291
,,"Plainfield Central School","=""1095111""","*",8,21,49,"*",7,354,445
,,"Plainfield High School","=""1096111""",8,7,19,43,"*","*",449,535
,,"Plainfield Memorial School","=""1090311""","*",6,"*",33,"*","*",235,286
,,"Shepard Hill Elementary School","=""1090411""","*","*",9,31,"*",9,244,300
,,"Early Childhood Center","=""1098011""",0,0,"*",9,0,"*",59,74
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","*",9,20,71,"*",16,256,375
,,"Middle School of Plainville","=""1105211""","*",10,32,128,"*",21,345,540
,,"Frank T. Wheeler School","=""1100411""",0,11,"*",76,"*",22,166,287
,,"Linden Street School","=""1100211""",0,8,22,100,0,16,238,384
,,"Plainville High School","=""1106111""",0,28,40,163,0,34,421,686
,,"Plainville Transition Program","=""1100111""",0,0,"*",0,0,0,"*",6
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","*",13,"*",43,0,14,289,367
,,"Eli Terry Jr. Middle School","=""1115111""",0,"*","*",42,0,14,216,279
,,"Harry S. Fisher Elementary School","=""1110411""",0,"*","*",58,0,16,223,304
,,"Plymouth Center School","=""1110211""",0,8,6,44,0,21,263,342
,,"Terryville High School Transition Program","=""1110511""",0,0,"*",0,0,0,"*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","*",9,"*",25,"*",11,255,311
,,"Preston Plains School","=""1145111""",0,"*","*",8,"*",9,105,125
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""","*","*",14,101,0,6,446,571
,,"Putnam High School","=""1166111""","*","*",0,33,"*",0,215,253
,,"Putnam Middle School","=""1165111""",0,"*",6,44,0,"*",280,335
,,"Helping Hands","=""1169011""",0,0,0,0,0,"*","*",8
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","*",12,6,62,"*",17,380,479
,,"John Read Middle School","=""1175111""",0,8,"*",42,"*",12,280,350
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","*",6,"*",35,0,17,257,319
,,"SELC","=""2010312""",0,0,0,0,0,"*","*","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","*",6,"*",18,0,9,203,238
,,"Valley Regional High School","=""2046112""",0,"*","*",45,0,20,413,489
,,"Region 4 Transition Academy","=""2040112""",0,0,0,0,0,0,12,12
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","*",42,"*",44,0,28,236,365
,,"Amity Regional High School","=""2056112""","*",219,49,99,0,"*",910,1318
,,"Amity Middle School: Orange","=""2055212""",0,46,15,33,0,11,252,357
,,"Amity Transition Academy - University of New Haven","=""2050412""",0,"*",0,0,0,0,"*",8
,,"SAILS","=""2050212""",0,"*","*",0,0,0,"*","*"
,,"Amity Transition Academy - Albertus Magnus","=""2050112""",0,0,0,"*",0,0,"*",7
,,"Spartan Prep","=""2050312""",0,0,0,0,0,0,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","*","*","*",23,"*",7,333,371
,,"Wamogo Regional Middle School","=""2060512""",0,"*","*",8,0,9,146,166
,,"Goshen Center School","=""2060112""",0,0,"*","*",0,10,120,137
,,"James Morris School","=""2060212""",0,0,"*","*",0,0,117,125
,,"Wamogo Transition Program","=""2060412""",0,0,"*",0,0,0,"*",7
,,"Warren Elementary School","=""2060312""",0,0,0,"*",0,"*",43,46
"Regional School District 07","=""2070012""","STEP","=""2079312""","*",0,0,"*",0,0,16,18
,,"Northwestern Regional High School","=""2076112""",0,"*","*",23,"*",10,524,564
,,"Northwestern Regional Middle School","=""2075112""",0,"*","*",8,0,9,222,243
,,"Highlander Transition Academy","=""2070112""",0,0,"*","*",0,0,16,22
,,"Links","=""2079212""",0,0,0,0,0,"*","*",13
,,"AIM","=""2079112""",0,0,0,0,0,0,13,13
,,"FLEX","=""2079012""",0,0,0,0,0,0,9,9
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","*",11,9,67,"*",13,717,819
,,"RHAM Middle School","=""2085112""",0,"*",0,28,"*",19,318,369
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","*",7,"*",48,0,19,414,494
,,"Washington Primary School","=""2120412""",0,0,"*",25,0,"*",131,162
,,"Booth Free School","=""2120212""",0,0,0,"*",0,"*",66,73
,,"The Burnham School","=""2120112""",0,0,0,"*","*","*",66,72
,,"Shepaug Valley Partnership","=""2120512""",0,0,0,0,0,0,"*","*"
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""","*","*",0,10,0,"*",216,235
,,"John Lyman School","=""2130512""","*","*","*",21,0,6,152,182
,,"Coginchaug Regional High School","=""2136112""",0,"*","*",31,0,12,332,384
,,"Frank Ward Strong School","=""2135112""",0,"*","*",29,0,10,261,308
,,"Middlefield Memorial School","=""2130412""",0,"*",0,20,0,"*",204,231
,,"Middlesex Transition Academy","=""2130312""",0,0,"*",0,0,0,"*",14
,,"Coginchaug Academy","=""2130612""",0,0,0,0,0,0,"*","*"
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","*","*","*",30,"*",10,231,281
,,"Woodbury Middle School","=""2145112""","*","*","*",26,0,6,262,303
,,"Mitchell Elementary School","=""2140212""",0,"*","*",49,0,15,271,347
,,"Nonnewaug High School","=""2146112""",0,6,11,67,0,15,577,676
,,"Region 14 Transition Academy","=""2140412""",0,0,0,0,0,0,6,6
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""","*",25,20,44,"*",24,400,515
,,"Pomperaug Regional High School","=""2156212""","*",49,25,74,"*",30,857,1039
,,"Rochambeau Middle School","=""2155112""","*",17,11,42,0,"*",304,384
,,"Gainfield Elementary School","=""2150412""",0,6,8,24,0,17,296,351
,,"Memorial Middle School","=""2155212""",0,28,8,28,0,11,333,408
,,"Middlebury Elementary School","=""2150612""",0,19,"*",30,0,"*",262,319
,,"Pomperaug Elementary School","=""2150512""",0,21,8,38,0,11,337,415
,,"MIJ Program","=""2150112""",0,0,0,"*",0,0,"*",10
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","*","*",24,58,0,8,511,606
,,"Laurel Ledge School","=""2160112""",0,"*",11,65,0,"*",213,303
,,"Long River Middle School","=""2165112""",0,"*",20,32,0,"*",370,440
,,"Prospect Elementary School","=""2160512""",0,8,21,26,0,26,519,600
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","*",8,"*",25,0,10,352,399
,,"Killingworth Elementary School","=""2170312""","*","*","*",15,0,9,237,265
,,"Burr District Elementary School","=""2170212""",0,"*","*",14,0,6,305,331
,,"Haddam-Killingworth High School","=""2176112""",0,14,6,18,0,16,492,546
,,"Haddam-Killingworth Intermediate School","=""2170512""",0,"*","*",11,0,9,234,260
,,"RSD17 Transition Program","=""2170412""",0,0,0,0,0,0,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","*",71,42,135,"*",10,811,1073
,,"STAAR Program","=""2190312""",0,0,"*","*",0,"*",15,19
,,"E.O. Smith High School at the Depot Campus","=""2190112""",0,0,0,"*",0,0,"*",24
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",12,"*",26,0,11,284,336
,,"East Ridge Middle School","=""1185111""","*",35,"*",56,0,29,372,495
,,"Farmingville Elementary School","=""1180411""","*",14,"*",20,0,16,261,314
,,"Ridgefield High School","=""1186111""","*",100,14,139,"*",59,1160,1474
,,"Scotland Elementary School","=""1180511""","*",16,"*",22,0,16,283,341
,,"Scotts Ridge Middle School","=""1185211""","*",40,"*",44,0,14,422,525
,,"Veterans Park Elementary School","=""1180211""","*",22,0,21,0,"*",186,250
,,"Barlow Mountain Elementary School","=""1180811""",0,33,"*",32,0,"*",276,371
,,"District Program BMES","=""1180111""",0,"*",0,"*",0,0,"*","*"
,,"District Program FES","=""1181211""",0,"*",0,"*",0,0,"*",7
,,"District Program RES","=""1180711""",0,"*",0,"*",0,0,"*",7
,,"District Program RHS","=""1181311""",0,"*",0,0,0,"*",14,16
,,"District Program SES","=""1180911""",0,"*",0,"*",0,"*","*",6
,,"Ridgebury Elementary School","=""1180311""",0,20,"*",34,0,"*",285,359
,,"Alternative High School","=""1188011""",0,0,0,"*",0,0,"*",12
,,"District Program SRMS","=""1181111""",0,0,0,"*",0,0,"*",6
,,"Ridgefield Transition Program","=""1189011""",0,0,0,"*",0,0,"*",16
"Rocky Hill School District","=""1190011""","Moser School","=""1190611""","*",130,14,39,0,"*",173,371
,,"Rocky Hill High School","=""1196111""","*",135,29,100,"*",23,433,722
,,"Albert D. Griswold Middle School","=""1195111""",0,188,21,78,0,24,322,633
,,"Myrtle H. Stevens School","=""1190411""",0,90,19,54,0,15,232,410
,,"Rocky Hill DREAM Transition Academy","=""1190711""",0,"*",0,"*",0,"*","*",9
,,"West Hill School","=""1190511""",0,193,14,27,0,18,147,399
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","*","*","*",33,0,25,327,397
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","*",23,42,131,0,"*",401,608
,,"Bungay School","=""1240111""",0,26,"*",83,0,"*",314,454
,,"Chatfield-LoPresti School","=""1240211""",0,12,52,144,0,16,357,581
,,"Seymour Middle School","=""1245111""",0,15,29,113,0,12,311,480
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,10,25,82,0,14,222,353
,,"Booth Hill School","=""1261011""","*",19,18,54,"*",11,212,316
,,"Perry Hill Elementary School","=""1261111""","*",33,66,146,0,"*",421,689
,,"Alternative Learning Center 1","=""1260211""",0,"*",0,"*",0,"*","*",7
,,"Alternative Learning Center 2","=""1261311""",0,"*","*","*",0,"*","*",13
,,"Elizabeth Shelton School","=""1260511""",0,16,34,95,"*","*",241,402
,,"Intermediate School","=""1265111""",0,31,69,187,0,32,458,777
,,"Life Skills","=""1260311""",0,"*",0,"*",0,"*","*","*"
,,"Long Hill School","=""1260811""",0,"*",28,103,"*",23,157,331
,,"Pre-Kindergarten","=""1260111""",0,"*",0,13,0,"*",26,42
,,"Pre-Kindergarten 2","=""1261411""",0,"*","*",12,0,0,14,35
,,"Shelton High School","=""1266111""",0,75,94,261,"*","*",774,1270
,,"Sunnyside School","=""1260611""",0,11,24,73,"*","*",118,236
,,"Transition Program","=""1260711""",0,"*","*",0,0,0,"*",6
,,"Therapeutic Learning Center","=""1261211""",0,0,"*","*",0,0,"*",9
"Simsbury School District","=""1280011""","Central School","=""1280111""","*",35,28,46,0,"*",264,394
,,"Farmington Valley Transition Academy","=""1280211""",0,"*","*","*",0,0,29,38
,,"Henry James Memorial School","=""1285111""",0,51,33,69,0,30,437,620
,,"Latimer Lane School","=""1280611""",0,34,26,41,0,25,323,449
,,"Simsbury High School","=""1286111""",0,88,65,129,"*","*",877,1217
,,"Squadron Line School","=""1280711""",0,43,29,74,0,33,544,723
,,"Tariffville School","=""1280311""",0,7,34,37,0,22,159,259
,,"Tootin' Hills School","=""1280411""",0,10,14,55,0,29,284,392
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","*","*",7,21,0,"*",268,304
,,"Somers Elementary School","=""1290411""","*","*",14,33,0,18,580,649
,,"Somers High School","=""1296111""","*",8,9,20,0,"*",341,384
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","*",116,32,69,0,"*",266,505
,,"South Windsor High School","=""1326211""","*",335,94,123,"*",74,700,1329
,,"Timothy Edwards School","=""1325111""","*",377,73,118,0,"*",516,1142
,,"Orchard Hill School","=""1320611""",0,238,23,65,0,30,271,627
,,"Philip R. Smith School","=""1320111""",0,100,17,52,0,29,269,467
,,"Pleasant Valley School","=""1320211""",0,320,42,67,0,23,226,678
,,"Preschool Outreach Program","=""1320511""",0,14,"*",12,0,"*",49,85
,,"Alternative Education Program","=""1320311""",0,0,"*","*",0,0,6,9
,,"South Windsor Transition Program","=""1329011""",0,0,0,"*",0,0,"*",13
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,35,"*",80,"*",31,536,699
,,"Joseph A. Depaolo Middle School","=""1315111""","*",27,19,84,"*",36,526,694
,,"Southington High School","=""1316211""","*",80,56,220,"*",64,1520,1945
,,"Flanders Elementary School","=""1311311""",0,12,8,39,0,10,208,277
,,"Karen Smith Academy","=""1310111""",0,"*","*",7,0,"*",26,36
,,"R. E. Thalberg Elementary School","=""1310911""",0,33,10,40,0,34,314,431
,,"STELLAR (Southington's Transitional Education in Life, Learning Adult Responsibilities)","=""1312211""",0,"*","*","*",0,0,19,23
,,"South End Elementary School","=""1310711""",0,9,"*",26,0,"*",199,247
,,"Specialized Learning Center (SLC) - HES","=""1311111""",0,"*","*","*",0,"*",8,16
,,"Therapeutic Learning Center (TLC) - JAD","=""1311611""",0,"*",0,"*",0,0,8,11
,,"Urbin T. Kelley School","=""1311411""",0,"*","*",30,0,16,223,281
,,"Walter A. Derynoski Elementary School","=""1311511""",0,23,"*",70,"*",36,405,545
,,"William H. Hatton Elementary School","=""1310211""",0,6,9,44,0,20,248,327
,,"William M. Strong Elementary School","=""1310811""",0,15,9,20,0,27,203,274
,,"Wrinn Integrated Preschool - HES","=""1312011""",0,"*","*",8,0,"*",27,41
,,"Wrinn Integrated Preschool - SES","=""1312111""",0,"*","*",8,0,"*",48,65
,,"Zaya A. Oshana Elementary School","=""1310611""",0,14,"*",42,"*",10,187,261
,,"Comprehensive Learning Center (CLC) - HES","=""1311811""",0,0,"*","*",0,"*",10,14
,,"Comprehensive Learning Center (CLC) - JFK","=""1310511""",0,0,"*","*",0,0,13,21
,,"Comprehensive Learning Center (CLC) - SHS","=""1311711""",0,0,"*","*",0,0,"*",7
,,"Therapeutic Learning Center (TLC) - Intermediate - DES","=""1310411""",0,0,0,"*",0,0,"*",6
,,"Therapeutic Learning Center (TLC) - Primary - KES","=""1312311""",0,0,0,"*",0,0,"*",9
,,"Therapeutic Learning Center (TLC) - SHS","=""1311211""",0,0,0,"*",0,"*",7,14
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*",7,47,"*",39,171,270
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","*","*","*",36,0,11,343,398
,,"Stafford Middle School","=""1345211""","*","*",0,37,0,15,278,332
,,"West Stafford School","=""1340411""","*","*","*",9,0,"*",165,183
,,"Stafford Elementary School","=""1340611""",0,"*","*",39,0,20,408,477
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""","*",134,241,143,"*",17,21,561
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","*",38,58,277,0,"*",264,659
,,"Newfield School","=""1350611""","*",26,72,286,0,"*",122,525
,,"Rogers International School","=""1350811""","*",54,58,350,0,"*",279,765
,,"Scofield Middle School","=""1355711""","*",54,49,245,0,"*",214,584
,,"Springdale School","=""1351111""","*","*",61,327,0,32,146,581
,,"Stamford High School","=""1356111""","*",92,381,938,"*",49,582,2048
,,"Stillmeadow School","=""1352111""","*",31,44,343,"*",29,172,621
,,"Strawberry Hill an ext. of Rogers International","=""1350711""","*",90,83,271,0,"*",212,716
,,"Toquam Magnet School","=""1351911""","*",31,53,372,"*",14,61,533
,,"Westhill High School","=""1356311""","*",159,278,1214,0,"*",561,2265
,,"Westover School","=""1351411""","*",58,124,233,0,"*",95,532
,,"Apples PreK","=""1350111""",0,15,27,77,0,9,71,199
,,"Cloonan School","=""1355611""",0,44,116,288,"*","*",101,576
,,"Dolan School","=""1355311""",0,19,95,332,0,24,141,611
,,"Hart School","=""1352211""",0,71,70,299,0,26,85,551
