"Smarter Balanced Assessments, 2018-19"
"All Districts, ELA and Math, All Grades Combined, High Needs (F/R, EL or SWD)"

,,,"Y",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*"
,,"Math","N",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","ELA","N",1235,1219,98.7,1219,280,23.0,310,25.4,376,30.8,253,20.8,629,51.6
,,,"Y",7400,7350,99.3,7345,4238,57.7,1641,22.3,1149,15.6,317,4.3,1466,20.0
,,"Math","N",1237,1222,98.8,1222,365,29.9,339,27.7,270,22.1,248,20.3,518,42.4
,,,"Y",7379,7282,98.7,7280,4487,61.6,1763,24.2,727,10.0,303,4.2,1030,14.1
"Hartland School District","=""0650011""","ELA","N",71,71,100.0,71,"*","*","*","*",31,43.7,28,39.4,59,83.1
,,,"Y",32,32,100.0,32,"*","*",8,25.0,13,40.6,"*","*","*","*"
,,"Math","N",71,71,100.0,71,"*","*",17,23.9,18,25.4,"*","*","*","*"
,,,"Y",32,32,100.0,32,"*","*",11,34.4,12,37.5,"*","*","*","*"
"Hebron School District","=""0670011""","ELA","N",245,245,100.0,245,11,4.5,46,18.8,96,39.2,92,37.6,188,76.7
,,,"Y",106,106,100.0,106,40,37.7,28,26.4,27,25.5,11,10.4,38,35.8
,,"Math","N",245,245,100.0,245,"*","*","*","*",99,40.4,91,37.1,190,77.6
,,,"Y",106,106,100.0,106,"*","*",42,39.6,23,21.7,"*","*","*","*"
"Highville Charter School District","=""2860013""","ELA","N",41,41,100.0,41,"*","*",13,31.7,16,39.0,"*","*","*","*"
,,,"Y",157,157,100.0,157,54,34.4,53,33.8,"*","*","*","*",50,31.8
,,"Math","N",41,41,100.0,41,13,31.7,18,43.9,"*","*","*","*",10,24.4
,,,"Y",157,157,100.0,157,74,47.1,66,42.0,"*","*","*","*",17,10.8
"Integrated Day Charter School District","=""2640013""","ELA","N",104,101,97.1,101,10,9.9,29,28.7,40,39.6,22,21.8,62,61.4
,,,"Y",96,96,100.0,96,32,33.3,22,22.9,34,35.4,8,8.3,42,43.8
,,"Math","N",104,101,97.1,101,21,20.8,31,30.7,32,31.7,17,16.8,49,48.5
,,,"Y",96,96,100.0,96,39,40.6,27,28.1,14,14.6,16,16.7,30,31.3
"Interdistrict School for Arts and Comm District","=""2650013""","ELA","N",66,66,100.0,66,"*","*",23,34.8,21,31.8,"*","*","*","*"
,,,"Y",190,189,99.5,189,75,39.7,66,34.9,"*","*","*","*",48,25.4
,,"Math","N",66,66,100.0,66,28,42.4,27,40.9,"*","*","*","*",11,16.7
,,,"Y",190,189,99.5,189,119,63.0,54,28.6,16,8.5,0,0.0,16,8.5
"Jumoke Academy District","=""2610013""","ELA","N",185,185,100.0,185,55,29.7,48,25.9,54,29.2,28,15.1,82,44.3
,,,"Y",226,225,99.6,225,106,47.1,62,27.6,39,17.3,18,8.0,57,25.3
,,"Math","N",185,183,98.9,183,73,39.9,54,29.5,40,21.9,16,8.7,56,30.6
,,,"Y",226,225,99.6,225,118,52.4,66,29.3,31,13.8,10,4.4,41,18.2
"Kent School District","=""0680011""","ELA","N",96,94,97.9,94,"*","*","*","*",28,29.8,61,64.9,89,94.7
,,,"Y",40,38,95.0,38,"*","*","*","*",12,31.6,12,31.6,24,63.2
,,"Math","N",96,94,97.9,94,"*","*","*","*",29,30.9,47,50.0,76,80.9
,,,"Y",40,38,95.0,38,"*","*","*","*",10,26.3,12,31.6,22,57.9
"Killingly School District","=""0690011""","ELA","N",401,400,99.8,400,25,6.3,83,20.8,166,41.5,126,31.5,292,73.0
,,,"Y",590,583,98.8,583,147,25.2,159,27.3,204,35.0,73,12.5,277,47.5
,,"Math","N",401,397,99.0,397,48,12.1,127,32.0,129,32.5,93,23.4,222,55.9
,,,"Y",588,579,98.5,579,195,33.7,195,33.7,134,23.1,55,9.5,189,32.6
"Learn","=""2450014""","ELA","N",150,147,98.0,147,17,11.6,34,23.1,52,35.4,44,29.9,96,65.3
,,,"Y",431,428,99.3,428,157,36.7,122,28.5,106,24.8,43,10.0,149,34.8
,,"Math","N",150,147,98.0,147,26,17.7,44,29.9,36,24.5,41,27.9,77,52.4
,,,"Y",431,428,99.3,428,210,49.1,135,31.5,71,16.6,12,2.8,83,19.4
"Lebanon School District","=""0710011""","ELA","N",259,251,96.9,251,29,11.6,36,14.3,90,35.9,96,38.2,186,74.1
,,,"Y",181,175,96.7,175,49,28.0,59,33.7,35,20.0,32,18.3,67,38.3
,,"Math","N",259,251,96.9,251,24,9.6,68,27.1,81,32.3,78,31.1,159,63.3
,,,"Y",181,175,96.7,175,56,32.0,50,28.6,33,18.9,36,20.6,69,39.4
"Ledyard School District","=""0720011""","ELA","N",623,621,99.7,621,77,12.4,137,22.1,219,35.3,188,30.3,407,65.5
,,,"Y",448,442,98.7,442,180,40.7,106,24.0,119,26.9,37,8.4,156,35.3
,,"Math","N",623,620,99.5,620,61,9.8,184,29.7,182,29.4,193,31.1,375,60.5
,,,"Y",447,441,98.7,441,190,43.1,130,29.5,83,18.8,38,8.6,121,27.4
"Lisbon School District","=""0730011""","ELA","N",141,141,100.0,141,10,7.1,30,21.3,51,36.2,50,35.5,101,71.6
,,,"Y",120,120,100.0,120,43,35.8,24,20.0,37,30.8,16,13.3,53,44.2
,,"Math","N",141,140,99.3,140,12,8.6,48,34.3,48,34.3,32,22.9,80,57.1
,,,"Y",120,119,99.2,119,43,36.1,44,37.0,20,16.8,12,10.1,32,26.9
"Litchfield School District","=""0740011""","ELA","N",258,252,97.7,252,12,4.8,44,17.5,76,30.2,120,47.6,196,77.8
,,,"Y",136,132,97.1,132,29,22.0,33,25.0,42,31.8,28,21.2,70,53.0
,,"Math","N",258,252,97.7,252,6,2.4,37,14.7,71,28.2,138,54.8,209,82.9
,,,"Y",136,132,97.1,132,29,22.0,41,31.1,31,23.5,31,23.5,62,47.0
"Madison School District","=""0760011""","ELA","N",901,819,90.9,819,61,7.4,119,14.5,309,37.7,330,40.3,639,78.0
,,,"Y",216,195,90.3,195,77,39.5,57,29.2,37,19.0,24,12.3,61,31.3
,,"Math","N",901,816,90.6,816,60,7.4,142,17.4,286,35.0,328,40.2,614,75.2
,,,"Y",216,194,89.8,194,77,39.7,56,28.9,35,18.0,26,13.4,61,31.4
"Manchester School District","=""0770011""","ELA","N",859,842,98.0,842,133,15.8,221,26.2,302,35.9,186,22.1,488,58.0
,,,"Y",1871,1814,97.0,1813,921,50.8,446,24.6,330,18.2,116,6.4,446,24.6
,,"Math","N",858,836,97.4,836,151,18.1,259,31.0,257,30.7,169,20.2,426,51.0
,,,"Y",1868,1778,95.2,1773,957,54.0,492,27.7,239,13.5,85,4.8,324,18.3
"Mansfield School District","=""0780011""","ELA","N",499,473,94.8,473,14,3.0,46,9.7,144,30.4,269,56.9,413,87.3
,,,"Y",288,281,97.6,281,60,21.4,61,21.7,95,33.8,65,23.1,160,56.9
,,"Math","N",499,472,94.6,472,7,1.5,80,16.9,123,26.1,262,55.5,385,81.6
,,,"Y",288,280,97.2,280,62,22.1,67,23.9,80,28.6,71,25.4,151,53.9
"Marlborough School District","=""0790011""","ELA","N",202,202,100.0,202,19,9.4,34,16.8,74,36.6,75,37.1,149,73.8
,,,"Y",74,73,98.6,73,20,27.4,20,27.4,15,20.5,18,24.7,33,45.2
,,"Math","N",202,202,100.0,202,13,6.4,39,19.3,64,31.7,86,42.6,150,74.3
,,,"Y",75,74,98.7,74,20,27.0,21,28.4,19,25.7,14,18.9,33,44.6
"Meriden School District","=""0800011""","ELA","N",658,652,99.1,652,47,7.2,129,19.8,261,40.0,215,33.0,476,73.0
,,,"Y",2981,2939,98.6,2937,943,32.1,760,25.9,785,26.7,449,15.3,1234,42.0
,,"Math","N",658,652,99.1,652,78,12.0,156,23.9,210,32.2,208,31.9,418,64.1
,,,"Y",2978,2908,97.6,2906,1070,36.8,892,30.7,594,20.4,350,12.0,944,32.5
"Middletown School District","=""0830011""","ELA","N",923,923,100.0,923,94,10.2,182,19.7,351,38.0,296,32.1,647,70.1
,,,"Y",1057,1054,99.7,1052,428,40.7,265,25.2,240,22.8,119,11.3,359,34.1
,,"Math","N",923,923,100.0,923,155,16.8,219,23.7,271,29.4,278,30.1,549,59.5
,,,"Y",1055,1051,99.6,1049,492,46.9,308,29.4,158,15.1,91,8.7,249,23.7
"Milford School District","=""0840011""","ELA","N",1573,1530,97.3,1530,64,4.2,262,17.1,652,42.6,552,36.1,1204,78.7
,,,"Y",934,908,97.2,908,209,23.0,246,27.1,298,32.8,155,17.1,453,49.9
,,"Math","N",1573,1535,97.6,1535,71,4.6,341,22.2,521,33.9,602,39.2,1123,73.2
,,,"Y",934,907,97.1,907,256,28.2,290,32.0,212,23.4,149,16.4,361,39.8
"Monroe School District","=""0850011""","ELA","N",1065,1059,99.4,1059,12,1.1,93,8.8,352,33.2,602,56.8,954,90.1
,,,"Y",367,355,96.7,355,61,17.2,82,23.1,117,33.0,95,26.8,212,59.7
,,"Math","N",1064,1057,99.3,1057,23,2.2,174,16.5,297,28.1,563,53.3,860,81.4
,,,"Y",367,353,96.2,353,93,26.3,86,24.4,103,29.2,71,20.1,174,49.3
"Montville School District","=""0860011""","ELA","N",471,471,100.0,471,19,4.0,81,17.2,189,40.1,182,38.6,371,78.8
,,,"Y",493,493,100.0,493,139,28.2,122,24.7,130,26.4,102,20.7,232,47.1
,,"Math","N",469,468,99.8,468,25,5.3,103,22.0,143,30.6,197,42.1,340,72.6
,,,"Y",493,492,99.8,492,141,28.7,135,27.4,105,21.3,111,22.6,216,43.9
"Naugatuck School District","=""0880011""","ELA","N",728,726,99.7,726,59,8.1,134,18.5,269,37.1,264,36.4,533,73.4
,,,"Y",1239,1225,98.9,1225,372,30.4,315,25.7,355,29.0,183,14.9,538,43.9
,,"Math","N",728,727,99.9,727,71,9.8,150,20.6,221,30.4,285,39.2,506,69.6
,,,"Y",1241,1226,98.8,1226,449,36.6,328,26.8,279,22.8,170,13.9,449,36.6
"New Beginnings Inc Family Academy District","=""2800013""","ELA","N",29,29,100.0,29,12,41.4,"*","*",8,27.6,"*","*","*","*"
,,,"Y",227,227,100.0,227,87,38.3,"*","*",62,27.3,"*","*","*","*"
,,"Math","N",29,29,100.0,29,13,44.8,9,31.0,"*","*","*","*",7,24.1
,,,"Y",227,227,100.0,227,120,52.9,59,26.0,"*","*","*","*",48,21.1
"New Britain School District","=""0890011""","ELA","N",492,487,99.0,487,126,25.9,134,27.5,139,28.5,88,18.1,227,46.6
,,,"Y",4212,4170,99.0,4167,2526,60.6,930,22.3,553,13.3,158,3.8,711,17.1
,,"Math","N",491,485,98.8,485,182,37.5,164,33.8,90,18.6,49,10.1,139,28.7
,,,"Y",4214,4136,98.1,4134,2908,70.3,841,20.3,280,6.8,105,2.5,385,9.3
"New Canaan School District","=""0900011""","ELA","N",1732,1725,99.6,1725,7,0.4,76,4.4,452,26.2,1190,69.0,1642,95.2
,,,"Y",253,242,95.7,242,60,24.8,62,25.6,87,36.0,33,13.6,120,49.6
,,"Math","N",1732,1724,99.5,1724,"*","*","*","*",335,19.4,1298,75.3,1633,94.7
,,,"Y",253,242,95.7,242,"*","*",85,35.1,"*","*",54,22.3,"*","*"
"New Fairfield School District","=""0910011""","ELA","N",719,713,99.2,713,22,3.1,108,15.1,289,40.5,294,41.2,583,81.8
,,,"Y",253,246,97.2,246,67,27.2,58,23.6,75,30.5,46,18.7,121,49.2
,,"Math","N",719,711,98.9,711,27,3.8,146,20.5,214,30.1,324,45.6,538,75.7
,,,"Y",253,245,96.8,245,64,26.1,76,31.0,69,28.2,36,14.7,105,42.9
"New Hartford School District","=""0920011""","ELA","N",195,194,99.5,194,16,8.2,39,20.1,67,34.5,72,37.1,139,71.6
,,,"Y",65,64,98.5,64,19,29.7,19,29.7,20,31.3,6,9.4,26,40.6
,,"Math","N",195,194,99.5,194,"*","*",53,27.3,71,36.6,"*","*","*","*"
,,,"Y",65,64,98.5,64,23,35.9,21,32.8,"*","*","*","*",20,31.3
"New Haven School District","=""0930011""","ELA","N",1746,1736,99.4,1736,271,15.6,405,23.3,609,35.1,451,26.0,1060,61.1
,,,"Y",7416,7381,99.5,7380,3232,43.8,2068,28.0,1553,21.0,527,7.1,2080,28.2
,,"Math","N",1744,1730,99.2,1729,424,24.5,506,29.3,401,23.2,398,23.0,799,46.2
,,,"Y",7411,7360,99.3,7357,3989,54.2,2121,28.8,900,12.2,347,4.7,1247,16.9
"New London School District","=""0950011""","ELA","N",174,174,100.0,174,27,15.5,30,17.2,65,37.4,52,29.9,117,67.2
,,,"Y",1362,1349,99.0,1349,665,49.3,321,23.8,229,17.0,134,9.9,363,26.9
,,"Math","N",174,174,100.0,174,33,19.0,49,28.2,47,27.0,45,25.9,92,52.9
,,,"Y",1364,1346,98.7,1345,739,54.9,349,25.9,175,13.0,82,6.1,257,19.1
"New Milford School District","=""0960011""","ELA","N",991,967,97.6,967,93,9.6,195,20.2,415,42.9,264,27.3,679,70.2
,,,"Y",793,777,98.0,777,265,34.1,219,28.2,196,25.2,97,12.5,293,37.7
,,"Math","N",990,963,97.3,963,82,8.5,248,25.8,356,37.0,277,28.8,633,65.7
,,,"Y",793,772,97.4,770,271,35.2,240,31.2,178,23.1,81,10.5,259,33.6
"Newington School District","=""0940011""","ELA","N",1083,1082,99.9,1082,120,11.1,218,20.1,454,42.0,290,26.8,744,68.8
,,,"Y",808,805,99.6,803,257,32.0,228,28.4,212,26.4,106,13.2,318,39.6
,,"Math","N",1083,1081,99.8,1081,110,10.2,282,26.1,357,33.0,332,30.7,689,63.7
,,,"Y",808,800,99.0,799,261,32.7,236,29.5,203,25.4,99,12.4,302,37.8
"Newtown School District","=""0970011""","ELA","N",1427,1422,99.6,1422,39,2.7,189,13.3,557,39.2,637,44.8,1194,84.0
,,,"Y",439,432,98.4,432,128,29.6,121,28.0,109,25.2,74,17.1,183,42.4
,,"Math","N",1427,1422,99.6,1422,41,2.9,291,20.5,418,29.4,672,47.3,1090,76.7
,,,"Y",439,432,98.4,432,152,35.2,120,27.8,92,21.3,68,15.7,160,37.0
"Norfolk School District","=""0980011""","ELA","N",29,29,100.0,29,0,0.0,"*","*","*","*","*","*","*","*"
,,,"Y",24,24,100.0,24,7,29.2,"*","*","*","*","*","*","*","*"
,,"Math","N",29,29,100.0,29,"*","*",6,20.7,12,41.4,"*","*","*","*"
,,,"Y",24,24,100.0,24,"*","*",7,29.2,8,33.3,"*","*","*","*"
"North Branford School District","=""0990011""","ELA","N",530,522,98.5,522,75,14.4,118,22.6,192,36.8,137,26.2,329,63.0
,,,"Y",282,278,98.6,278,98,35.3,85,30.6,63,22.7,32,11.5,95,34.2
,,"Math","N",530,522,98.5,522,47,9.0,145,27.8,163,31.2,167,32.0,330,63.2
,,,"Y",281,276,98.2,276,108,39.1,90,32.6,46,16.7,32,11.6,78,28.3
"North Canaan School District","=""1000011""","ELA","N",67,67,100.0,66,"*","*","*","*",25,37.9,32,48.5,57,86.4
,,,"Y",80,80,100.0,80,"*","*",27,33.8,20,25.0,"*","*","*","*"
,,"Math","N",67,66,98.5,66,"*","*","*","*",22,33.3,22,33.3,44,66.7
,,,"Y",80,80,100.0,80,"*","*",24,30.0,14,17.5,"*","*","*","*"
"North Haven School District","=""1010011""","ELA","N",996,991,99.5,991,38,3.8,141,14.2,364,36.7,448,45.2,812,81.9
,,,"Y",398,386,97.0,386,114,29.5,80,20.7,118,30.6,74,19.2,192,49.7
,,"Math","N",996,989,99.3,989,59,6.0,205,20.7,291,29.4,434,43.9,725,73.3
,,,"Y",398,385,96.7,385,111,28.8,104,27.0,88,22.9,82,21.3,170,44.2
"North Stonington School District","=""1020011""","ELA","N",285,281,98.6,281,10,3.6,31,11.0,102,36.3,138,49.1,240,85.4
,,,"Y",61,61,100.0,61,16,26.2,11,18.0,23,37.7,11,18.0,34,55.7
,,"Math","N",285,281,98.6,281,8,2.8,37,13.2,77,27.4,159,56.6,236,84.0
,,,"Y",61,61,100.0,61,12,19.7,17,27.9,12,19.7,20,32.8,32,52.5
"Norwalk School District","=""1030011""","ELA","N",1658,1635,98.6,1635,120,7.3,260,15.9,611,37.4,644,39.4,1255,76.8
,,,"Y",3527,3499,99.2,3499,1302,37.2,979,28.0,853,24.4,365,10.4,1218,34.8
,,"Math","N",1658,1634,98.6,1634,143,8.8,413,25.3,434,26.6,644,39.4,1078,66.0
,,,"Y",3529,3500,99.2,3497,1400,40.0,1094,31.3,644,18.4,359,10.3,1003,28.7
"Norwich School District","=""1040011""","ELA","N",471,467,99.2,467,89,19.1,93,19.9,168,36.0,117,25.1,285,61.0
,,,"Y",1680,1664,99.0,1664,844,50.7,357,21.5,314,18.9,149,9.0,463,27.8
,,"Math","N",470,466,99.1,466,111,23.8,133,28.5,123,26.4,99,21.2,222,47.6
,,,"Y",1681,1660,98.8,1660,846,51.0,463,27.9,224,13.5,127,7.7,351,21.1
"Odyssey Community School District","=""2630013""","ELA","N",115,115,100.0,115,15,13.0,20,17.4,49,42.6,31,27.0,80,69.6
,,,"Y",103,103,100.0,103,26,25.2,35,34.0,28,27.2,14,13.6,42,40.8
,,"Math","N",115,114,99.1,114,18,15.8,36,31.6,27,23.7,33,28.9,60,52.6
,,,"Y",103,103,100.0,103,25,24.3,37,35.9,25,24.3,16,15.5,41,39.8
"Old Saybrook School District","=""1060011""","ELA","N",327,320,97.9,320,7,2.2,38,11.9,124,38.8,151,47.2,275,85.9
,,,"Y",199,198,99.5,198,37,18.7,58,29.3,67,33.8,36,18.2,103,52.0
,,"Math","N",327,319,97.6,319,10,3.1,56,17.6,100,31.3,153,48.0,253,79.3
,,,"Y",199,198,99.5,198,36,18.2,74,37.4,55,27.8,33,16.7,88,44.4
"Orange School District","=""1070011""","ELA","N",524,524,100.0,524,14,2.7,63,12.0,176,33.6,271,51.7,447,85.3
,,,"Y",144,143,99.3,143,44,30.8,39,27.3,37,25.9,23,16.1,60,42.0
,,"Math","N",524,522,99.6,522,17,3.3,107,20.5,177,33.9,221,42.3,398,76.2
,,,"Y",144,143,99.3,142,38,26.8,47,33.1,40,28.2,17,12.0,57,40.1
"Oxford School District","=""1080011""","ELA","N",655,651,99.4,651,35,5.4,128,19.7,286,43.9,202,31.0,488,75.0
,,,"Y",205,202,98.5,202,60,29.7,59,29.2,55,27.2,28,13.9,83,41.1
,,"Math","N",656,651,99.2,651,41,6.3,188,28.9,231,35.5,191,29.3,422,64.8
,,,"Y",205,202,98.5,202,60,29.7,74,36.6,44,21.8,24,11.9,68,33.7
"Park City Prep Charter School District","=""2830013""","ELA","N",49,49,100.0,49,7,14.3,10,20.4,21,42.9,11,22.4,32,65.3
,,,"Y",301,301,100.0,301,87,28.9,79,26.2,94,31.2,41,13.6,135,44.9
,,"Math","N",49,49,100.0,49,11,22.4,16,32.7,14,28.6,8,16.3,22,44.9
,,,"Y",300,296,98.7,296,117,39.5,87,29.4,53,17.9,39,13.2,92,31.1
"Plainfield School District","=""1090011""","ELA","N",355,353,99.4,353,30,8.5,58,16.4,145,41.1,120,34.0,265,75.1
,,,"Y",619,611,98.7,610,164,26.9,154,25.2,196,32.1,96,15.7,292,47.9
,,"Math","N",355,354,99.7,354,35,9.9,115,32.5,98,27.7,106,29.9,204,57.6
,,,"Y",620,611,98.5,611,187,30.6,205,33.6,155,25.4,64,10.5,219,35.8
"Plainville School District","=""1100011""","ELA","N",536,536,100.0,536,38,7.1,79,14.7,234,43.7,185,34.5,419,78.2
,,,"Y",497,494,99.4,494,113,22.9,133,26.9,160,32.4,88,17.8,248,50.2
,,"Math","N",536,536,100.0,536,38,7.1,137,25.6,164,30.6,197,36.8,361,67.4
,,,"Y",494,491,99.4,491,160,32.6,144,29.3,105,21.4,82,16.7,187,38.1
"Plymouth School District","=""1110011""","ELA","N",322,321,99.7,321,25,7.8,60,18.7,130,40.5,106,33.0,236,73.5
,,,"Y",330,325,98.5,325,96,29.5,72,22.2,99,30.5,58,17.8,157,48.3
,,"Math","N",322,321,99.7,321,18,5.6,87,27.1,109,34.0,107,33.3,216,67.3
,,,"Y",330,325,98.5,325,92,28.3,102,31.4,80,24.6,51,15.7,131,40.3
"Pomfret School District","=""1120011""","ELA","N",188,187,99.5,187,16,8.6,31,16.6,71,38.0,69,36.9,140,74.9
,,,"Y",80,80,100.0,80,19,23.8,19,23.8,28,35.0,14,17.5,42,52.5
,,"Math","N",188,187,99.5,187,8,4.3,45,24.1,56,29.9,78,41.7,134,71.7
,,,"Y",80,79,98.8,79,16,20.3,22,27.8,26,32.9,15,19.0,41,51.9
"Portland School District","=""1130011""","ELA","N",397,386,97.2,386,24,6.2,61,15.8,121,31.3,180,46.6,301,78.0
,,,"Y",213,212,99.5,212,71,33.5,57,26.9,59,27.8,25,11.8,84,39.6
,,"Math","N",397,386,97.2,386,25,6.5,61,15.8,119,30.8,181,46.9,300,77.7
,,,"Y",213,211,99.1,211,73,34.6,71,33.6,38,18.0,29,13.7,67,31.8
"Preston School District","=""1140011""","ELA","N",161,160,99.4,158,10,6.3,29,18.4,63,39.9,56,35.4,119,75.3
,,,"Y",115,115,100.0,115,33,28.7,29,25.2,42,36.5,11,9.6,53,46.1
,,"Math","N",161,160,99.4,158,12,7.6,46,29.1,52,32.9,48,30.4,100,63.3
,,,"Y",115,115,100.0,115,41,35.7,34,29.6,30,26.1,10,8.7,40,34.8
"Putnam School District","=""1160011""","ELA","N",168,168,100.0,168,16,9.5,31,18.5,73,43.5,48,28.6,121,72.0
,,,"Y",361,355,98.3,355,109,30.7,95,26.8,107,30.1,44,12.4,151,42.5
,,"Math","N",168,168,100.0,168,26,15.5,39,23.2,61,36.3,42,25.0,103,61.3
,,,"Y",361,354,98.1,352,134,38.1,114,32.4,69,19.6,35,9.9,104,29.5
"Redding School District","=""1170011""","ELA","N",415,411,99.0,411,6,1.5,44,10.7,132,32.1,229,55.7,361,87.8
,,,"Y",123,121,98.4,120,24,20.0,37,30.8,38,31.7,21,17.5,59,49.2
,,"Math","N",415,411,99.0,411,7,1.7,45,10.9,113,27.5,246,59.9,359,87.3
,,,"Y",123,120,97.6,120,28,23.3,38,31.7,27,22.5,27,22.5,54,45.0
"Regional School District 01","=""2010012""","ELA","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
,,"Math","Y",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELA","N",173,172,99.4,172,9,5.2,22,12.8,75,43.6,66,38.4,141,82.0
,,,"Y",111,108,97.3,108,24,22.2,34,31.5,27,25.0,23,21.3,50,46.3
,,"Math","N",173,172,99.4,172,11,6.4,44,25.6,43,25.0,74,43.0,117,68.0
,,,"Y",111,108,97.3,108,36,33.3,32,29.6,18,16.7,22,20.4,40,37.0
"Regional School District 05","=""2050012""","ELA","N",521,515,98.8,515,"*","*","*","*",214,41.6,260,50.5,474,92.0
,,,"Y",153,144,94.1,144,"*","*",39,27.1,54,37.5,"*","*","*","*"
,,"Math","N",521,515,98.8,515,"*","*","*","*",128,24.9,321,62.3,449,87.2
,,,"Y",153,144,94.1,144,"*","*","*","*",40,27.8,36,25.0,76,52.8
"Regional School District 06","=""2060012""","ELA","N",199,198,99.5,198,"*","*","*","*",75,37.9,103,52.0,178,89.9
,,,"Y",94,93,98.9,93,"*","*",19,20.4,31,33.3,"*","*","*","*"
,,"Math","N",199,198,99.5,198,6,3.0,33,16.7,61,30.8,98,49.5,159,80.3
,,,"Y",94,93,98.9,93,25,26.9,33,35.5,18,19.4,17,18.3,35,37.6
"Regional School District 07","=""2070012""","ELA","N",201,192,95.5,192,"*","*","*","*",86,44.8,75,39.1,161,83.9
,,,"Y",94,87,92.6,87,"*","*",27,31.0,31,35.6,"*","*","*","*"
,,"Math","N",201,191,95.0,191,29,15.2,49,25.7,50,26.2,63,33.0,113,59.2
,,,"Y",94,87,92.6,87,48,55.2,22,25.3,11,12.6,6,6.9,17,19.5
"Regional School District 08","=""2080012""","ELA","N",357,355,99.4,355,16,4.5,63,17.7,161,45.4,115,32.4,276,77.7
,,,"Y",129,129,100.0,129,41,31.8,44,34.1,31,24.0,13,10.1,44,34.1
,,"Math","N",357,355,99.4,355,25,7.0,89,25.1,103,29.0,138,38.9,241,67.9
,,,"Y",129,129,100.0,129,61,47.3,34,26.4,22,17.1,12,9.3,34,26.4
"Regional School District 10","=""2100012""","ELA","N",795,793,99.7,793,39,4.9,117,14.8,317,40.0,320,40.4,637,80.3
,,,"Y",225,219,97.3,219,61,27.9,63,28.8,58,26.5,37,16.9,95,43.4
,,"Math","N",795,793,99.7,793,32,4.0,151,19.0,259,32.7,351,44.3,610,76.9
,,,"Y",224,218,97.3,218,64,29.4,60,27.5,52,23.9,42,19.3,94,43.1
"Regional School District 11","=""2110012""","ELA","N",42,42,100.0,42,"*","*","*","*",27,64.3,"*","*","*","*"
,,,"Y",45,45,100.0,45,"*","*","*","*",17,37.8,"*","*","*","*"
,,"Math","N",42,42,100.0,42,"*","*",13,31.0,10,23.8,"*","*","*","*"
,,,"Y",45,45,100.0,45,"*","*",11,24.4,6,13.3,"*","*","*","*"
"Regional School District 12","=""2120012""","ELA","N",172,172,100.0,171,"*","*","*","*",56,32.7,92,53.8,148,86.5
,,,"Y",100,99,99.0,99,"*","*","*","*",32,32.3,30,30.3,62,62.6
,,"Math","N",172,172,100.0,171,"*","*","*","*",50,29.2,100,58.5,150,87.7
,,,"Y",100,99,99.0,98,"*","*","*","*",36,36.7,23,23.5,59,60.2
"Regional School District 13","=""2130012""","ELA","N",495,492,99.4,492,20,4.1,61,12.4,184,37.4,227,46.1,411,83.5
,,,"Y",213,212,99.5,212,63,29.7,64,30.2,57,26.9,28,13.2,85,40.1
,,"Math","N",495,492,99.4,492,23,4.7,84,17.1,155,31.5,230,46.7,385,78.3
,,,"Y",213,212,99.5,212,85,40.1,58,27.4,35,16.5,34,16.0,69,32.5
"Regional School District 14","=""2140012""","ELA","N",422,419,99.3,418,26,6.2,84,20.1,177,42.3,131,31.3,308,73.7
,,,"Y",234,232,99.1,231,66,28.6,70,30.3,70,30.3,25,10.8,95,41.1
,,"Math","N",422,419,99.3,418,41,9.8,113,27.0,136,32.5,128,30.6,264,63.2
,,,"Y",234,232,99.1,231,94,40.7,68,29.4,42,18.2,27,11.7,69,29.9
"Regional School District 15","=""2150012""","ELA","N",1167,1157,99.1,1157,45,3.9,146,12.6,434,37.5,532,46.0,966,83.5
,,,"Y",437,421,96.3,421,92,21.9,112,26.6,138,32.8,79,18.8,217,51.5
,,"Math","N",1167,1156,99.1,1156,32,2.8,191,16.5,351,30.4,582,50.3,933,80.7
,,,"Y",437,421,96.3,421,101,24.0,137,32.5,98,23.3,85,20.2,183,43.5
"Regional School District 16","=""2160012""","ELA","N",692,687,99.3,687,36,5.2,103,15.0,252,36.7,296,43.1,548,79.8
,,,"Y",286,279,97.6,279,82,29.4,69,24.7,76,27.2,52,18.6,128,45.9
,,"Math","N",692,687,99.3,687,31,4.5,153,22.3,223,32.5,280,40.8,503,73.2
,,,"Y",287,280,97.6,280,104,37.1,77,27.5,64,22.9,35,12.5,99,35.4
"Regional School District 17","=""2170012""","ELA","N",673,663,98.5,663,27,4.1,91,13.7,260,39.2,285,43.0,545,82.2
,,,"Y",258,253,98.1,253,63,24.9,76,30.0,81,32.0,33,13.0,114,45.1
,,"Math","N",673,663,98.5,663,34,5.1,139,21.0,229,34.5,261,39.4,490,73.9
,,,"Y",258,251,97.3,251,88,35.1,86,34.3,48,19.1,29,11.6,77,30.7
"Regional School District 18","=""2180012""","ELA","N",363,362,99.7,360,8,2.2,36,10.0,107,29.7,209,58.1,316,87.8
