town_code,district_code,town,fiscal_year,source_sheet,source_file,source_type,count_date,drg,wealth_decile,alliance_flag,psd_flag,reform_flag,pic_rank_raw,pic_score,resident_students,frpl_count,frpl_pct,frpl_weighted,conc_pov_threshold,conc_pov_threshold_students,excess_frpl_students,excess_frpl_weighted,conc_pov_students_above_threshold,ell_count,ell_pct,ell_weighted,need_students,engl_grand_list_years,engl_avg,population_year,population,engl_per_capita,engl_median,engl_threshold,engl_factor,mhi_year,mhi,mhi_median,mhi_threshold,mhi_factor,wealth_adj_factor,base_aid_ratio,pic_bar_adjustment,final_base_aid_ratio,rsd_students,rsd_grades,rsd_per_pupil_bonus,rsd_bonus,endowed_students,endowed_grades,endowed_bonus,foundation,base_formula_aid,fully_funded_grant,fully_funded_grant_hh,fy2017_actual,fy2018_statutory_pre_holdback,prior_year_entitlement,phase_in_gap_base,phase_in_start_base,hh_floor_fy2017,grant_adjustment,ff_greater_than_prior,phase_in_amount,entitlement_no_hh,entitlement,derived_columns,backend_resident_students,backend_frpl_count,backend_ell_count,backend_engl_per_capita,backend_mhi,backend_fully_funded_grant,backend_final_base_aid_ratio,backend_pic_score
63,63,Hampton,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,E,7,0,0,0,52,,136.3,57,0.4181951577402787,17.1,0.75,102.225,0.0,0.0,0.0,0.0,0.0,0.0,153.4,"2015,2016,2017",217996524.67,2017,1844.0,118219.37,138296.42,186700.17,0.633204,2017,74265,85296.0,115149.6,0.644944,0.363274,0.363274,0.0,0.363274,59.0,6.0,46.15,2723.0,,,,11525.0,642245.0,644968,,1312383,,1114004.0,fy2017,prior,False,667415.0,No,55595.6695,1058408.3305,1058408.3305,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,136.3,57,0,118219.37,74265,644968,,251.1664256945337
64,64,Hartford,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,I,10,1,1,1,1,,19958.9,17789,0.8912815836544098,5336.7,0.75,14969.175,2819.825,140.99125,2819.825,4425.0,0.2217056050183126,663.75,26100.34125,"2015,2016,2017",6764980356.0,2017,123400.0,54821.56,138296.42,186700.17,0.293634,2017,33841,85296.0,115149.6,0.293887,0.70629,0.70629,0.06,0.7662899999999999,0.0,0.0,0.0,0.0,,,,11525.0,230504961.0,230504961,,200518244,,205908194.0,fy2017,prior,False,29986717.0,Yes,3196584.0322,209104778.0322,209104778.0322,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,19958.9,17789,4425,54821.56,33841,230504961,,487.2513713296247
65,65,Hartland,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,E,6,0,0,0,105,,233.07,53,0.2273994937143347,15.9,0.75,174.8025,0.0,0.0,0.0,1.0,0.0042905564851761,0.15,249.12,"2015,2016,2017",293937335.0,2017,2112.0,139174.87,138296.42,186700.17,0.745446,2017,94569,85296.0,115149.6,0.821271,0.231807,0.231807,0.0,0.231807,0.0,0.0,0.0,0.0,,,,11525.0,665543.0,665543,,1327652,,1126876.0,fy2017,prior,False,662109.0,No,55153.6797,1071722.3203,1071722.3203,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,233.07,53,1,139174.87,94569,665543,,227.2580375705325
66,66,Harwinton,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,C,5,0,0,0,98,,782.2,139,0.1777039120429557,41.7,0.75,586.6500000000001,0.0,0.0,0.0,4.0,0.0051137816415239,0.6,824.5000000000001,"2015,2016,2017",799744048.67,2017,5452.0,146688.2,138296.42,186700.17,0.785689,2017,104205,85296.0,115149.6,0.904953,0.178532,0.178532,0.0,0.178532,782.0,13.0,100.0,78200.0,,,,11525.0,1696476.0,1774676,,2708774,,2507860.0,fy2017,prior,False,934098.0,No,77810.3634,2430049.6366,2430049.6366,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,782.2,139,4,146688.2,104205,1774676,,230.6326132547865
67,67,Hebron,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,C,4,0,0,0,78,,1330.44,192,0.144313159556237,57.6,0.75,997.83,0.0,0.0,0.0,2.0,0.0015032620787108,0.3,1388.34,"2015,2016,2017",1104527770.33,2017,9507.0,116180.47,138296.42,186700.17,0.622284,2017,104519,85296.0,115149.6,0.90768,0.292097,0.292097,0.0,0.292097,716.0,6.0,46.15,33043.0,,,,11525.0,4673733.0,4706776,,6875123,,6178316.0,fy2017,prior,False,2168347.0,No,180623.3051,5997692.6949000005,5997692.6949000005,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,1330.44,192,2,116180.47,104519,4706776,,237.11684317418772
68,68,Kent,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,E,2,0,0,0,145,,241.56,65,0.2690842854777281,19.5,0.75,181.17,0.0,0.0,0.0,3.0,0.0124192747143566,0.4499999999999999,261.51,"2015,2016,2017",865265054.0,2017,2800.0,309023.23,138296.42,186700.17,1.655185,2017,64464,85296.0,115149.6,0.559828,-0.326578,0.01,0.0,0.01,51.0,4.0,30.77,1569.0,,,,11525.0,30139.0,31708,,25634,,26947.0,fy2017,prior,False,6074.0,Yes,647.4884,27594.4884,27594.4884,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,241.56,65,3,309023.23,64464,31708,,193.43963500888492
69,69,Killingly,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,G,10,1,0,0,24,,2230.82,1153,0.5168503061654458,345.9,0.75,1673.1150000000002,0.0,0.0,0.0,58.0,0.0259994082893285,8.7,2585.42,"2015,2016,2017",1921576945.0,2017,17172.0,111901.76,138296.42,186700.17,0.599366,2017,54868,85296.0,115149.6,0.476493,0.437496,0.437496,0.0,0.437496,0.0,0.0,0.0,0.0,,,,11525.0,13036053.0,13036053,,15574402,,15574402.0,fy2017,prior,False,2538349.0,No,211444.4717,15362957.5283,15574402.0,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,2230.82,1153,58,111901.76,54868,15574402,,293.50473281561955
70,70,Killingworth,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,C,3,0,0,0,140,,766.99,69,0.0899620594792631,20.7,0.75,575.2425000000001,0.0,0.0,0.0,6.0,0.0078227877808054,0.8999999999999999,788.59,"2015,2016,2017",1011103715.0,2017,6401.0,157960.27,138296.42,186700.17,0.846064,2017,113413,85296.0,115149.6,0.984919,0.11228,0.11228,0.0,0.11228,771.0,13.0,100.0,77100.0,,,,11525.0,1020457.0,1097557,,2173420,,1767283.0,fy2017,prior,False,1075863.0,No,89619.3879,1677663.6121,1677663.6121,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,766.99,69,6,157960.27,113413,1097557,,197.96402444054317
71,71,Lebanon,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,E,7,0,0,0,54,,952.01,288,0.3025178306950557,86.4,0.75,714.0074999999999,0.0,0.0,0.0,10.0,0.0105040913435783,1.5,1039.91,"2015,2016,2017",937654775.33,2017,7209.0,130067.25,138296.42,186700.17,0.696664,2017,93531,85296.0,115149.6,0.812256,0.268658,0.268658,0.0,0.268658,0.0,0.0,0.0,0.0,,,,11525.0,3219856.0,3219856,,5410404,,4761062.0,fy2017,prior,False,2190548.0,No,182472.6484,4578589.3516,4578589.3516,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,952.01,288,10,130067.25,93531,3219856,,250.39166528037677
72,72,Ledyard,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,D,7,0,0,0,60,,2375.22,611,0.2572393294094863,183.3,0.75,1781.415,0.0,0.0,0.0,35.0,0.0147354771347496,5.25,2563.77,"2015,2016,2017",1619114817.0,2017,14837.0,109126.83,138296.42,186700.17,0.584503,2017,88163,85296.0,115149.6,0.765639,0.361156,0.361156,0.0,0.361156,0.0,0.0,0.0,0.0,,,,11525.0,10671239.0,10671239,,11977384,,11601318.0,fy2017,prior,False,1306145.0,No,108801.8785,11492516.1215,11492516.1215,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,2375.22,611,35,109126.83,88163,10671239,,243.6589790712665
73,73,Lisbon,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,E,7,0,0,0,70,,572.12,202,0.35307278193386,60.6,0.75,429.09,0.0,0.0,0.0,8.0,0.0139830804726281,1.2,633.9200000000001,"2015,2016,2017",562346536.0,2017,4274.0,131573.83,138296.42,186700.17,0.704733,2017,85296,85296.0,115149.6,0.740741,0.284465,0.284465,0.0,0.284465,0.0,0.0,0.0,0.0,,,,11525.0,2078281.0,2078281,,3518715,,3019504.0,fy2017,prior,False,1440434.0,No,119988.1522,2899515.8478,2899515.8478,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,572.12,202,8,131573.83,85296,2078281,,238.7436907180192
74,74,Litchfield,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,E,4,0,0,0,112,,883.11,219,0.2479872269592689,65.7,0.75,662.3325,0.0,0.0,0.0,2.0,0.0022647235338746,0.3,949.11,"2015,2016,2017",1463334139.67,2017,8168.0,179154.52,138296.42,186700.17,0.959584,2017,78375,85296.0,115149.6,0.680636,0.1241,0.1241,0.0,0.1241,0.0,0.0,0.0,0.0,,,,11525.0,1357467.0,1357467,,1446598,,1300927.0,fy2017,prior,False,89131.0,No,7424.6123,1293502.3877,1293502.3877,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,883.11,219,2,179154.52,78375,1357467,,223.8430196758948
75,75,Lyme,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,C,1,0,0,0,154,,248.43,41,0.1650364287726925,12.3,0.75,186.3225,0.0,0.0,0.0,4.0,0.0161011150022139,0.6,261.33000000000004,"2015,2016,2017",720535394.67,2017,2354.0,306089.8,138296.42,186700.17,1.639473,2017,84922,85296.0,115149.6,0.737493,-0.368879,0.01,0.0,0.01,246.0,13.0,100.0,24600.0,,,,11525.0,30118.0,54718,,63069,,60912.0,fy2017,prior,False,8351.0,No,695.6383,60216.3617,60216.3617,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,248.43,41,4,306089.8,84922,54718,,170.45782132302793
76,76,Madison,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,B,2,0,0,0,144,,2625.47,99,0.0377075342700545,29.7,0.75,1969.1025,0.0,0.0,0.0,37.0,0.0140927148282021,5.55,2660.72,"2015,2016,2017",4227313659.67,2017,18196.0,232321.04,138296.42,186700.17,1.244354,2017,108167,85296.0,115149.6,0.939361,-0.152856,0.01,0.0,0.01,0.0,0.0,0.0,0.0,,,,11525.0,306648.0,306648,,446496,,407115.0,fy2017,prior,False,139848.0,No,11649.3384,395465.6616,395465.6616,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,2625.47,99,37,232321.04,108167,306648,,194.05948998715263
77,77,Manchester,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,G,9,1,0,0,17,,7651.26,4673,0.6107490792366225,1401.9,0.75,5738.445,0.0,0.0,0.0,531.0,0.0694003340626249,79.64999999999999,9132.81,"2015,2016,2017",5813992039.67,2017,57932.0,100358.9,138296.42,186700.17,0.53754,2017,67325,85296.0,115149.6,0.584674,0.44832,0.44832,0.03,0.4783199999999999,0.0,0.0,0.0,0.0,,,,11525.0,50345875.0,50345875,,34440424,,36555957.0,fy2017,prior,False,15905451.0,Yes,1695521.0766,38251478.0766,38251478.0766,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,7651.26,4673,531,100358.9,67325,50345875,,305.24488491437967
78,78,Mansfield,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,C,8,0,0,0,38,,1679.67,483,0.2875564843094179,144.9,0.75,1259.7525,0.0,0.0,0.0,57.0,0.0339352372787511,8.549999999999999,1833.12,"2015,2016,2017",1586317025.67,2017,13695.0,115831.84,138296.42,186700.17,0.620416,2017,58819,85296.0,115149.6,0.510805,0.412467,0.412467,0.0,0.412467,532.0,4.0,30.77,16370.0,,,,11525.0,8714070.0,8730440,,9947410,,9561096.0,fy2017,prior,False,1216970.0,No,101373.601,9459722.399,9459722.399,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,1679.67,483,57,115831.84,58819,8730440,,276.0902781262416
79,79,Marlborough,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,C,4,0,0,0,64,,987.5,154,0.1559493670886076,46.2,0.75,740.625,0.0,0.0,0.0,9.0,0.0091139240506329,1.35,1035.05,"2015,2016,2017",852243455.67,2017,6397.0,133225.49,138296.42,186700.17,0.71358,2017,110250,85296.0,115149.6,0.95745,0.213259,0.213259,0.0,0.213259,514.0,6.0,46.15,23721.0,,,,11525.0,2543956.0,2567677,,3154015,,2951181.0,fy2017,prior,False,586338.0,No,48841.9554,2902339.0446,2902339.0446,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,987.5,154,9,133225.49,110250,2567677,,240.9899551404025
80,80,Meriden,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,H,10,1,1,1,10,,8950.79,6802,0.7599329221219578,2040.6,0.75,6713.092500000001,88.90749999999906,4.445374999999953,88.90749999999906,1447.0,0.1616617080726952,217.05,11212.885375,"2015,2016,2017",4581030517.67,2017,59927.0,76443.51,138296.42,186700.17,0.409445,2017,57350,85296.0,115149.6,0.498048,0.563974,0.563974,0.05,0.613974,0.0,0.0,0.0,0.0,,,,11525.0,79342941.0,79342941,,60258395,,62740126.0,fy2017,prior,False,19084546.0,Yes,2034412.6036,64774538.6036,64774538.6036,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,8950.79,6802,1447,76443.51,57350,79342941,,344.73376183104585
81,81,Middlebury,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,B,3,0,0,0,113,,1273.73,190,0.1491681910608998,57.0,0.75,955.2975,0.0,0.0,0.0,24.0,0.0188422978182189,3.6,1334.33,"2015,2016,2017",1365581099.0,2017,7725.0,176774.25,138296.42,186700.17,0.946835,2017,105036,85296.0,115149.6,0.91217,0.063565,0.063565,0.0,0.063565,1274.0,13.0,100.0,127400.0,,,,11525.0,977512.0,1104912,,855086,,821127.0,fy2017,prior,False,249826.0,Yes,26631.4516,847758.4516,847758.4516,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,1273.73,190,24,176774.25,105036,1104912,,223.55265248852908
82,82,Middlefield,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,C,6,0,0,0,63,,519.24,95,0.1829597103458901,28.5,0.75,389.43,0.0,0.0,0.0,4.0,0.0077035667514059,0.6,548.34,"2015,2016,2017",602447552.0,2017,4393.0,137138.07,138296.42,186700.17,0.734536,2017,103844,85296.0,115149.6,0.901818,0.215279,0.215279,0.0,0.215279,516.0,13.0,100.0,51600.0,,,,11525.0,1360481.0,1412081,,2099315,,1894751.0,fy2017,prior,False,687234.0,No,57246.5922,1837504.4078,1837504.4078,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,519.24,95,4,137138.07,103844,1412081,,241.6333547406372
83,83,Middletown,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,G,9,1,0,0,31,,4823.67,2406,0.4987903401352082,721.8,0.75,3617.7525,0.0,0.0,0.0,189.0,0.0391817848235886,28.35,5573.820000000001,"2015,2016,2017",4973102213.67,2017,46478.0,106999.06,138296.42,186700.17,0.573106,2017,63914,85296.0,115149.6,0.555052,0.43231,0.43231,0.0,0.43231,0.0,0.0,0.0,0.0,,,,11525.0,27770849.0,27770849,,19515825,,20671979.0,fy2017,prior,False,8255024.0,Yes,879985.5584,21551964.5584,21551964.5584,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,4823.67,2406,189,106999.06,63914,27770849,,283.48259459082465
84,84,Milford,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,D,6,0,0,0,97,,5616.78,1624,0.2891336317249385,487.2,0.75,4212.585,0.0,0.0,0.0,158.0,0.0281299961899878,23.7,6127.679999999999,"2015,2016,2017",9556361258.0,2017,54508.0,175320.34,138296.42,186700.17,0.939048,2017,86382,85296.0,115149.6,0.750172,0.117615,0.117615,0.0,0.117615,0.0,0.0,0.0,0.0,,,,11525.0,8306149.0,8306149,,10849101,,9885063.0,fy2017,prior,False,2542952.0,No,211827.9016,9673235.0984,9673235.0984,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,5616.78,1624,158,175320.34,86382,8306149,,232.4680176923197
85,85,Monroe,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,B,3,0,0,0,79,,3195.31,405,0.1267482654265157,121.5,0.75,2396.4825,0.0,0.0,0.0,34.0,0.010640595122226,5.1,3321.91,"2015,2016,2017",3155315831.67,2017,19635.0,160698.54,138296.42,186700.17,0.860731,2017,109631,85296.0,115149.6,0.952075,0.111866,0.111866,0.0,0.111866,0.0,0.0,0.0,0.0,,,,11525.0,4282791.0,4282791,,6394518,,5448842.0,fy2017,prior,False,2111727.0,No,175906.8591,5272935.1409,5272935.1409,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,3195.31,405,34,160698.54,109631,4282791,,237.06159056263144
86,86,Montville,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,F,8,0,0,0,39,,2258.28,1021,0.4521139982641656,306.3,0.75,1693.71,0.0,0.0,0.0,104.0,0.0460527481091804,15.6,2580.1800000000003,"2015,2016,2017",1836077640.67,2017,19149.0,95883.73,138296.42,186700.17,0.513571,2017,72639,85296.0,115149.6,0.630823,0.451253,0.451253,0.0,0.451253,0.0,0.0,0.0,0.0,,,,11525.0,13418718.0,13418718,,12589621,,12690954.0,fy2017,prior,False,829097.0,Yes,88381.7402,12779335.7402,12779335.7402,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,2258.28,1021,104,95883.73,72639,13418718,,273.8961452392336
87,87,Morris,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,E,3,0,0,0,131,,228.67,57,0.2492675033891634,17.1,0.75,171.5025,0.0,0.0,0.0,6.0,0.0262386845672803,0.8999999999999999,246.67,"2015,2016,2017",454737409.67,2017,2277.0,199709.01,138296.42,186700.17,1.069678,2017,89107,85296.0,115149.6,0.773837,0.019074,0.019074,0.0,0.019074,232.0,13.0,100.0,23200.0,,,,11525.0,54225.0,77425,,102178,,111991.0,fy2017,prior,False,24753.0,No,2061.9249,109929.0751,109929.0751,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,228.67,57,6,199709.01,89107,77425,,215.1924224983349
88,88,Naugatuck,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,G,10,1,0,0,13,,4617.78,2854,0.6180459008441286,856.2,0.75,3463.335,0.0,0.0,0.0,323.0,0.0699470308243355,48.45,5522.429999999999,"2015,2016,2017",2345925994.33,2017,31461.0,74566.16,138296.42,186700.17,0.39939,2017,63452,85296.0,115149.6,0.55104,0.555115,0.555115,0.04,0.5951150000000001,0.0,0.0,0.0,0.0,,,,11525.0,37876693.0,37876693,,30280380,,31227536.0,fy2017,prior,False,7596313.0,Yes,809766.9658,32037302.9658,32037302.9658,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,4617.78,2854,323,74566.16,63452,37876693,,323.6524228149446
89,89,New Britain,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,I,10,1,1,1,3,,11391.81,8350,0.7329827305757383,2505.0,0.75,8543.8575,0.0,0.0,0.0,1841.0,0.1616073301784352,276.15,14172.96,"2015,2016,2017",3755352890.33,2017,72710.0,51648.37,138296.42,186700.17,0.276638,2017,43611,85296.0,115149.6,0.378733,0.692734,0.692734,0.06,0.752734,0.0,0.0,0.0,0.0,,,,11525.0,122954104.0,122954104,,86195269,,91857909.0,fy2017,prior,False,36758835.0,Yes,3918491.811,95776400.811,95776400.811,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,11391.81,8350,1841,51648.37,43611,122954104,,433.4217893493853
90,90,New Canaan,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,A,1,0,0,0,169,,4241.28,7,0.0016504451486343,2.1,0.75,3180.96,0.0,0.0,0.0,48.0,0.0113173381620642,7.199999999999999,4250.58,"2015,2016,2017",11831417599.33,2017,20376.0,580654.57,138296.42,186700.17,3.110091,2017,174677,85296.0,115149.6,1.516957,-1.632151,0.01,0.0,0.01,0.0,0.0,0.0,0.0,,,,11525.0,489879.0,489879,,339590,,361345.0,fy2017,prior,False,150289.0,Yes,16020.8074,377365.8074,377365.8074,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,4241.28,7,48,580654.57,174677,489879,,32.73044363451558
91,91,New Fairfield,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,B,3,0,0,0,124,,2116.0,292,0.1379962192816635,87.6,0.75,1587.0,0.0,0.0,0.0,82.0,0.0387523629489603,12.3,2215.9,"2015,2016,2017",2440359443.67,2017,14017.0,174099.98,138296.42,186700.17,0.932511,2017,104402,85296.0,115149.6,0.906664,0.075243,0.075243,0.0,0.075243,0.0,0.0,0.0,0.0,,,,11525.0,1921574.0,1921574,,4338569,,3682456.0,fy2017,prior,False,2416995.0,No,201335.6835,3481120.3165,3481120.3165,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,2116.0,292,82,174099.98,104402,1921574,,218.03739468126648
92,92,New Hartford,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,C,5,0,0,0,76,,935.0,157,0.1679144385026738,47.1,0.75,701.25,0.0,0.0,0.0,6.0,0.0064171122994652,0.8999999999999999,983.0,"2015,2016,2017",955296925.67,2017,6718.0,142199.6,138296.42,186700.17,0.761647,2017,96291,85296.0,115149.6,0.836225,0.21598,0.21598,0.0,0.21598,484.0,6.0,46.15,22337.0,,,,11525.0,2446854.0,2469191,,3113169,,2966653.0,fy2017,prior,False,643978.0,No,53643.3674,2913009.6326,2913009.6326,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,935.0,157,6,142199.6,96291,2469191,,237.29365972252884
93,93,New Haven,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,I,10,1,1,1,5,,18506.96,12858,0.6947656449249364,3857.4,0.75,13880.22,0.0,0.0,0.0,3499.0,0.1890640061901036,524.85,22889.21,"2015,2016,2017",10088485997.33,2017,131014.0,77003.11,138296.42,186700.17,0.412443,2017,39191,85296.0,115149.6,0.340349,0.609185,0.609185,0.06,0.6691849999999999,0.0,0.0,0.0,0.0,,,,11525.0,176529762.0,176529762,,154301977,,158100479.0,fy2017,prior,False,22227785.0,Yes,2369481.881,160469960.881,160469960.881,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,18507.46,12860,3499,77003.11,39191,176538245,,381.5985129767862
94,94,Newington,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,D,7,0,0,0,48,,4156.46,1313,0.3158938134855141,393.9,0.75,3117.3450000000003,0.0,0.0,0.0,248.0,0.0596661582211786,37.2,4587.56,"2015,2016,2017",3957604737.33,2017,30404.0,130167.24,138296.42,186700.17,0.697199,2017,79181,85296.0,115149.6,0.687636,0.30567,0.30567,0.0,0.30567,0.0,0.0,0.0,0.0,,,,11525.0,16161271.0,16161271,,12983806,,13434233.0,fy2017,prior,False,3177465.0,Yes,338717.76900000003,13772950.769,13772950.769,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,4156.46,1313,248,130167.24,79181,16161271,,259.5905185557681
95,95,New London,2021,FY 2020-21,ecs shell 2020-21.xlsx,"OFA shell (official, received 2026-09-15)",10/2019,I,10,1,1,1,7,,3511.61,2976,0.8474745202343085,892.8,0.75,2633.7075,342.2925,17.114625,342.2925,811.0,0.2309481975504113,121.65,4543.174625,"2015,2016,2017",1903885616.33,2017,27072.0,70326.74,138296.42,186700.17,0.376683,2017,37331,85296.0,115149.6,0.324196,0.639063,0.639063,0.05,0.6890630000000001,0.0,0.0,0.0,0.0,,,,11525.0,36079399.0,36079399,,25806077,,27533842.0,fy2017,prior,False,10273322.0,Yes,1095136.1252,28628978.1252,28628978.1252,ell_weighted=ell_count x 0.15; excess_frpl_students=conc_pov_students_above_threshold; conc_pov_threshold_students=resident x 0.75,3511.61,2976,811,70326.74,37331,36079399,,375.35022679332
