town_code,grade,subject,fiscal_year,policy_year,delta_2018,exposure,delta_sd,delta_gcs,k,gcs_baseline,gcs_simulated,n_tests,town,resident_students,frpl_share,delta_nominal_per_student
11,8,mth,2024,2,122.3371558027461,2,0.0010920722048901057,0.004046745118300141,3.705565529622981,5.500266913340323,5.504313658458623,146.33333333333334,Bloomfield,2382.54,0.5829912614268805,152.8352094823172
11,8,rla,2024,2,122.3371558027461,2,0.0010920722048901057,0.00360475598387255,3.3008403361344536,6.5913101545028425,6.594914910486715,140.5,Bloomfield,2382.54,0.5829912614268805,152.8352094823172
11,3,mth,2025,3,277.5848098816191,3,0.0027286106205761398,0.007361206868675789,2.6977857570317187,2.0156963844518327,2.0230575913205087,99.66666666666669,Bloomfield,2306.54,0.56838381298395,355.9209898809472
11,3,rla,2025,3,277.5848098816191,3,0.0027286106205761398,0.009446954417456885,3.462184873949579,2.541688910541889,2.551135864959346,100.0,Bloomfield,2306.54,0.56838381298395,355.9209898809472
11,4,mth,2025,3,277.5848098816191,3,0.0027286106205761398,0.00785761478528569,2.8797127468581696,2.8839566143507582,2.891814229136044,98.66666666666669,Bloomfield,2306.54,0.56838381298395,355.9209898809472
11,4,rla,2025,3,277.5848098816191,3,0.0027286106205761398,0.009294091077368586,3.406162464985994,2.935912533194831,2.9452066242721995,98.66666666666669,Bloomfield,2306.54,0.56838381298395,355.9209898809472
11,5,mth,2025,3,277.5848098816191,3,0.0027286106205761398,0.008406276166801898,3.0807899461400368,2.79078802575691,2.7991943019237118,107.0,Bloomfield,2306.54,0.56838381298395,355.9209898809472
11,5,rla,2025,3,277.5848098816191,3,0.0027286106205761398,0.009196258539712076,3.3703081232492997,3.3660716396764765,3.3752678982161886,107.0,Bloomfield,2306.54,0.56838381298395,355.9209898809472
11,6,mth,2025,3,277.5848098816191,3,0.0027286106205761398,0.008948405865204817,3.279473369239977,3.6366259475093217,3.6455743533745264,128.0,Bloomfield,2306.54,0.56838381298395,355.9209898809472
11,6,rla,2025,3,277.5848098816191,3,0.0027286106205761398,0.009092311468452031,3.332212885154061,4.3698308669654,4.378923178433852,128.66666666666666,Bloomfield,2306.54,0.56838381298395,355.9209898809472
11,7,mth,2025,3,277.5848098816191,3,0.0027286106205761398,0.009529725662287469,3.49251944943148,4.794315360505518,4.803845086167805,133.66666666666666,Bloomfield,2306.54,0.56838381298395,355.9209898809472
11,7,rla,2025,3,277.5848098816191,3,0.0027286106205761398,0.009031166132416713,3.3098039215686272,5.7357860951074,5.744817261239817,122.0,Bloomfield,2306.54,0.56838381298395,355.9209898809472
11,8,mth,2025,3,277.5848098816191,3,0.0027286106205761398,0.010111045459370114,3.705565529622981,5.500266913340323,5.510377958799693,146.33333333333334,Bloomfield,2306.54,0.56838381298395,355.9209898809472
11,8,rla,2025,3,277.5848098816191,3,0.0027286106205761398,0.009006707998002586,3.3008403361344536,6.5913101545028425,6.600316862500845,140.5,Bloomfield,2306.54,0.56838381298395,355.9209898809472
