sedaadmin,sedaadminname,year,fips,stateabb,subcat,subgroup,gap,gradecenter,multi_comp,tot_asmts,cellcount,mn_asmts,flag_estasmt,gcs_mn_avg_ol,gcs_mn_avg_ol_se,gcs_mn_avg_ol_se_adj,gcs_mn_avg_eb,gcs_mn_avg_eb_se,gcs_mn_avg_eb_se_adj
902910,Newtown School District,2012,9,CT,all,all,0,5.5,0,5026,12,418.8333333333333,0,7.954140301343203,.0502633757072513,.0620970583744875,7.923383197984426,.0461456632519412,.0585884117442278
902910,Newtown School District,2012,9,CT,race,asn,0,5.5,0,172,12,14.33333333333333,0,8.82614193669562,.3063928648427498,.3085550604800119,9.182811855348987,.1037686451523235,.1098686100326133
902910,Newtown School District,2012,9,CT,race,blk,0,5.5,0,69,11,6.272727272727272,0,6.954395701386556,.3663254342026567,.3681357921542554,7.324608446753823,.0505681516536053,.0621314551206684
902910,Newtown School District,2012,9,CT,ecd,ecd,0,5.5,0,356,12,29.66666666666667,0,6.355018243865332,.1509798130695168,.1553207702652238,6.336528440168498,.0639443774121572,.0734306690448753
902910,Newtown School District,2012,9,CT,gender,fem,0,5.5,0,2372,12,197.6666666666667,0,7.926093907247503,.0700822630838616,.0790010210075275,7.96342073148161,.048795179155445,.060697193201676
902910,Newtown School District,2012,9,CT,race,hsp,0,5.5,0,210,12,17.5,0,6.958326331318784,.2056535499617503,.2088612466044056,6.844607992593116,.0479721997469406,.0600375857468468
902910,Newtown School District,2012,9,CT,gender,mal,0,5.5,0,2654,12,221.1666666666667,0,7.976972079257404,.0713487009415067,.0801266175956327,7.891396797844253,.0484437818401684,.0604150623001205
902910,Newtown School District,2012,9,CT,gender,mfg,1,5.5,0,5026,12,418.8333333333333,0,.0508781720099014,.1000108030414522,.1000108030414522,-.0720239336373565,.0216546769513351,.0216546769513351
902910,Newtown School District,2012,9,CT,ecd,nec,0,5.5,0,4670,12,389.1666666666667,0,8.088880870476126,.0536885782390051,.0649007022658614,8.064740410075048,.0479854415382747,.0600481669443189
902910,Newtown School District,2012,9,CT,ecd,neg,1,5.5,0,5026,12,418.8333333333333,0,1.733862626610795,.1602415906930283,.1602415906930283,1.728211969906551,.0461805319190723,.0461805319190723
902910,Newtown School District,2012,9,CT,race,wag,1,5.5,0,4692,12,391,0,-.8638730640457277,.3108726544420838,.3108726544420838,-1.241925508333331,.0931216895920448,.0931216895920448
902910,Newtown School District,2012,9,CT,race,wbg,1,5.5,0,4589,11,417.1818181818182,0,1.007873171263337,.3700804553027418,.3700804553027418,.6162779002618333,.0214675410187177,.0214675410187177
902910,Newtown School District,2012,9,CT,race,whg,1,5.5,0,4730,12,394.1666666666667,0,1.003942541331109,.2122701162792112,.2122701162792112,1.09627835442254,.014319542740209,.014319542740209
902910,Newtown School District,2012,9,CT,race,wht,0,5.5,0,4520,12,376.6666666666667,0,7.962268872649893,.0525853558827904,.0639910726163887,7.940886347015656,.0465033528861245,.0588705493723393
902910,Newtown School District,2015,9,CT,all,all,0,5.5,0,4323,12,360.25,0,7.463926152034422,.0450620883336242,.0679720242001008,7.465311674957747,.0442772210529585,.0670843351978033
902910,Newtown School District,2015,9,CT,race,asn,0,5.5,0,174,10,17.4,0,8.249056203636085,.2845028736003927,.2890181471045595,8.415185399557739,.1003627705229614,.1123054826435615
902910,Newtown School District,2015,9,CT,race,blk,0,5.5,0,49,11,4.454545454545454,0,6.927935347023675,.4408765195072742,.4438036837631248,6.764250092703857,.0573171500740742,.0763222865051396
902910,Newtown School District,2015,9,CT,ecd,ecd,0,5.5,0,298,10,29.8,0,6.100546886282022,.1699660458819023,.1774205766578405,5.914725351942337,.0817322203201803,.0960207871412496
902910,Newtown School District,2015,9,CT,gender,fem,0,5.5,0,2101,12,175.0833333333333,0,7.501244562761817,.0644535992138979,.0821210735469132,7.576271388596195,.0517886697213976,.0722627292334761
902910,Newtown School District,2015,9,CT,race,hsp,0,5.5,0,218,12,18.16666666666667,0,6.269989676037357,.2014428521152729,.2077710926409336,6.406481761168767,.0507797456898807,.0715431219411596
902910,Newtown School District,2015,9,CT,gender,mal,0,5.5,0,2222,12,185.1666666666667,0,7.42608026941409,.0623634741742895,.0804910378859598,7.370545095077822,.0515537504913634,.0720945553733736
902910,Newtown School District,2015,9,CT,gender,mfg,1,5.5,0,4323,12,360.25,0,-.0751642933477275,.0896853910216879,.0896853910216879,-.2057262935183726,.0376684336400207,.0376684336400207
902910,Newtown School District,2015,9,CT,ecd,nec,0,5.5,0,3971,12,330.9166666666667,0,7.594650638175271,.0466991737803773,.0690682061490063,7.597770354016673,.0462104252604002,.0683757203070338
902910,Newtown School District,2015,9,CT,ecd,neg,1,5.5,0,4269,10,426.9,0,1.49410375189325,.1762647712519401,.1762647712519401,1.683045002074336,.0699615225167979,.0699615225167979
902910,Newtown School District,2015,9,CT,race,wag,1,5.5,0,3953,10,395.3,0,-.7709456118844562,.2884114351440428,.2884114351440428,-.9340070437073997,.0907569772181584,.0907569772181584
902910,Newtown School District,2015,9,CT,race,wbg,1,5.5,0,3828,11,348,0,.5501752447279538,.4434088139491742,.4434088139491742,.7169282631464826,.0380709718728935,.0380709718728935
902910,Newtown School District,2015,9,CT,race,whg,1,5.5,0,3997,12,333.0833333333333,0,1.208120915714272,.2069262996897714,.2069262996897714,1.074696594681572,.0272529957814121,.0272529957814121
902910,Newtown School District,2015,9,CT,race,wht,0,5.5,0,3779,12,314.9166666666667,0,7.478110591751629,.0473209344261649,.0694901079567239,7.481178355850339,.0456627617986233,.0680067903950517
902910,Newtown School District,2016,9,CT,all,all,0,5.5,0,4148,12,345.6666666666667,0,7.603647410428415,.0505317690876755,.0629386332496699,7.600848352293701,.0480419223756045,.0607439913950112
902910,Newtown School District,2016,9,CT,race,asn,0,5.5,0,162,10,16.2,0,8.041423477660773,.3248462160588353,.3270059264844444,8.474967817206391,.0813135882523087,.0894075266379716
902910,Newtown School District,2016,9,CT,race,blk,0,5.5,0,50,10,5,0,7.232746339510545,.4660803476060184,.4675881759548173,6.838004474453031,.0518146173058338,.0637695911199343
902910,Newtown School District,2016,9,CT,ecd,ecd,0,5.5,0,316,12,26.33333333333333,0,6.010416922463278,.1645718750369579,.1687948871304649,5.978764163804923,.0753957968528076,.0840614796926834
902910,Newtown School District,2016,9,CT,gender,fem,0,5.5,0,2022,12,168.5,0,7.658755593416959,.0709978994832258,.0803026375608954,7.697451801617015,.0519536183553867,.0638825848355462
902910,Newtown School District,2016,9,CT,race,hsp,0,5.5,0,186,9,20.66666666666667,0,6.4671759444919,.2221285386239149,.2252751640536576,6.545254645923644,.0496474858684508,.0620216013829989
902910,Newtown School District,2016,9,CT,gender,mal,0,5.5,0,2126,12,177.1666666666667,0,7.551608481275866,.0710869410163314,.0803813725390757,7.518610698126306,.0516649056516777,.063648005947165
902910,Newtown School District,2016,9,CT,gender,mfg,1,5.5,0,4148,12,345.6666666666667,0,-.1071471121410932,.1004691739494738,.1004691739494738,-.1788411034907087,.0274296978679445,.0274296978679445
902910,Newtown School District,2016,9,CT,ecd,nec,0,5.5,0,3832,12,319.3333333333333,0,7.726496004804225,.0520723851247697,.0641821249320138,7.723807733699415,.0500877113130187,.0623745541838168
902910,Newtown School District,2016,9,CT,ecd,neg,1,5.5,0,4148,12,345.6666666666667,0,1.716079082340947,.1726135433439752,.1726135433439752,1.745043569894491,.0598101362359168,.0598101362359168
902910,Newtown School District,2016,9,CT,race,wag,1,5.5,0,3751,10,375.1,0,-.4232480593084924,.3292196510645099,.3292196510645099,-.856555218648138,.0658974530697496,.0658974530697496
902910,Newtown School District,2016,9,CT,race,wbg,1,5.5,0,3639,10,363.9,0,.3854290788417361,.4691390039037908,.4691390039037908,.7804081241052216,.0203796283863044,.0203796283863044
902910,Newtown School District,2016,9,CT,race,whg,1,5.5,0,3775,9,419.4444444444445,0,1.150999473860381,.2284766995351827,.2284766995351827,1.073157952634609,.0139802553507392,.0139802553507392
902910,Newtown School District,2016,9,CT,race,wht,0,5.5,0,3589,12,299.0833333333333,0,7.618175418352281,.0534837784687479,.0653324301361919,7.618412598558253,.0484419993156874,.0610608997866446
902910,Newtown School District,2017,9,CT,all,all,0,5.5,0,3916,12,326.3333333333333,0,7.297734707452304,.0503625148081788,.074676535626784,7.321753288640441,.0453111830795174,.0702179760448766
902910,Newtown School District,2017,9,CT,race,asn,0,5.5,0,102,8,12.75,0,8.075882226554425,.5221819468282008,.5250849337666282,8.053107189554375,.1130855281169589,.1251630836839075
902910,Newtown School District,2017,9,CT,race,blk,0,5.5,0,55,11,5,0,6.42020380012816,.4278943981108026,.431432286703279,6.50844220026276,.0485773431247165,.0723686334873733
902910,Newtown School District,2017,9,CT,ecd,ecd,0,5.5,0,330,12,27.5,0,5.542151327194002,.1634302882593612,.1724809009599387,5.671535666034875,.0716143845268463,.0894767060129748
902910,Newtown School District,2017,9,CT,gender,fem,0,5.5,0,1926,12,160.5,0,7.382890944302723,.0714587841996416,.0902582955450924,7.418668966666218,.0477449285665359,.0718125271216446
902910,Newtown School District,2017,9,CT,race,hsp,0,5.5,0,198,10,19.8,0,6.29288220377219,.2320274801308768,.2384888962012671,6.258411452160258,.046257449138316,.0708322839428267
902910,Newtown School District,2017,9,CT,gender,mal,0,5.5,0,1990,12,165.8333333333333,0,7.206543303383861,.0704313760546751,.0894470838449715,7.241765390540281,.0475715877190569,.0716973974833484
902910,Newtown School District,2017,9,CT,gender,mfg,1,5.5,0,3916,12,326.3333333333333,0,-.1763476409188618,.100334124664772,.100334124664772,-.1769035761259365,.0208908481829832,.0208908481829832
902910,Newtown School District,2017,9,CT,ecd,nec,0,5.5,0,3586,12,298.8333333333333,0,7.445831130814525,.052111802880333,.0758672661617182,7.469384028056694,.0476687874943566,.0717619268759936
902910,Newtown School District,2017,9,CT,ecd,neg,1,5.5,0,3916,12,326.3333333333333,0,1.903679803620522,.1715374569007497,.1715374569007497,1.797848362021819,.0573997103495309,.0573997103495309
902910,Newtown School District,2017,9,CT,race,wag,1,5.5,0,3503,8,437.875,0,-.7643735518200732,.5247908222373295,.5247908222373295,-.7110626981056667,.1036249264341041,.1036249264341041
902910,Newtown School District,2017,9,CT,race,wbg,1,5.5,0,3456,11,314.1818181818182,0,.8913048746061918,.4310742829789878,.4310742829789878,.8336022911859482,.0175939470852456,.0175939470852456
902910,Newtown School District,2017,9,CT,race,whg,1,5.5,0,3599,10,359.9,0,1.018626470962162,.2378406463309559,.2378406463309559,1.08363303928845,.0094625741617109,.0094625741617109
902910,Newtown School District,2017,9,CT,race,wht,0,5.5,0,3401,12,283.4166666666667,0,7.311508674734352,.052263003274232,.0759712023510006,7.342044491448708,.0453430847330999,.0702385661932702
902910,Newtown School District,2018,9,CT,all,all,0,5.5,0,3785,12,315.4166666666667,0,7.415977950576198,.0573422528843966,.068942810142878,7.401397048515368,.0520850235537245,.0643694677451688
902910,Newtown School District,2018,9,CT,race,asn,0,5.5,0,83,7,11.85714285714286,0,8.036003620077381,.4989918329099965,.5004576170020961,8.036308875865245,.0630348697658539,.073511723592924
902910,Newtown School District,2018,9,CT,race,blk,0,5.5,0,55,9,6.111111111111111,0,5.792552035897331,.4325056955804287,.4341959854881771,6.53953682897844,.0531519528908444,.0652357938199178
902910,Newtown School District,2018,9,CT,ecd,ecd,0,5.5,0,200,7,28.57142857142857,0,5.447591408167018,.2671669641433732,.2698947273181255,5.776798742842353,.0741339435499549,.0832251181163006
902910,Newtown School District,2018,9,CT,gender,fem,0,5.5,0,1918,12,159.8333333333333,0,7.506801491891744,.0799233803004773,.0886155958237237,7.522900876046966,.053631468828565,.0656270763322093
902910,Newtown School District,2018,9,CT,race,hsp,0,5.5,0,245,12,20.41666666666667,0,6.386659129882966,.2001114905171418,.2037390137934582,6.34380201759795,.0540371300289852,.0659590033352062
902910,Newtown School District,2018,9,CT,gender,mal,0,5.5,0,1867,12,155.5833333333333,0,7.264303787987638,.0810980554836477,.0896764835827523,7.296917675497499,.0536066336551058,.0656067822030391
902910,Newtown School District,2018,9,CT,gender,mfg,1,5.5,0,3785,12,315.4166666666667,0,-.2424977039041059,.1138623788697721,.1138623788697721,-.2259832005494662,.0180085053060487,.0180085053060487
902910,Newtown School District,2018,9,CT,ecd,nec,0,5.5,0,3454,12,287.8333333333333,0,7.563213874384795,.0588036150806644,.0701629692294573,7.539163988028171,.0547529003433392,.0665466662967569
902910,Newtown School District,2018,9,CT,ecd,neg,1,5.5,0,3654,7,522,0,2.115622466217777,.273561788040913,.273561788040913,1.762365245185817,.0553897312242212,.0553897312242212
902910,Newtown School District,2018,9,CT,race,wag,1,5.5,0,3332,7,476,0,-.6200748133011214,.5025986147077756,.5025986147077756,-.6091155966246822,.0356347925445493,.0356347925445493
902910,Newtown School District,2018,9,CT,race,wbg,1,5.5,0,3304,9,367.1111111111111,0,1.623376770878928,.4366619915962547,.4366619915962547,.8876564502621234,.0110260477690531,.0110260477690531
902910,Newtown School District,2018,9,CT,race,whg,1,5.5,0,3494,12,291.1666666666667,0,1.029269676893294,.2089428793529211,.2089428793529211,1.083391261642613,.0147124115992028,.0147124115992028
902910,Newtown School District,2018,9,CT,race,wht,0,5.5,0,3249,12,270.75,0,7.415928806776259,.060104227765584,.07125654566309,7.427193279240563,.0521741601799107,.0644416145800465
902910,Newtown School District,2019,9,CT,all,all,0,5.5,0,3715,12,309.5833333333333,0,7.346016386896173,.0570845201614441,.0776413248773466,7.332096158769974,.0535666055227892,.0744013665608819
902910,Newtown School District,2019,9,CT,race,asn,0,5.5,0,74,8,9.25,0,8.250655074776674,.4499730655274079,.4530400562718271,7.885115301787206,.0992820750859513,.1119067136156946
902910,Newtown School District,2019,9,CT,race,blk,0,5.5,0,70,12,5.833333333333333,0,6.806616843506331,.4168885915270471,.4201971330602489,6.439617894818623,.0622600621301313,.0808857061250035
902910,Newtown School District,2019,9,CT,ecd,ecd,0,5.5,0,482,12,40.16666666666666,0,5.743283054395849,.1396155824491428,.149204704179395,5.725560850225481,.0767596413399045,.0925106732086811
902910,Newtown School District,2019,9,CT,gender,fem,0,5.5,0,1854,12,154.5,0,7.533826365072623,.078506087824279,.0945131668717157,7.474432999691748,.0571906494547906,.0770516223317417
902910,Newtown School District,2019,9,CT,race,hsp,0,5.5,0,271,12,22.58333333333333,0,6.267142790281246,.1916900175870442,.1987827852938193,6.279252759834764,.0588237916394096,.0782714544500694
902910,Newtown School District,2019,9,CT,gender,mal,0,5.5,0,1859,12,154.9166666666667,0,7.127035897634406,.0819012648334145,.0973516824095016,7.200904296976812,.057203411129026,.0770610950070721
902910,Newtown School District,2019,9,CT,gender,mfg,1,5.5,0,3713,12,309.4166666666667,0,-.406790467438217,.1134505310996229,.1134505310996229,-.2735287027149367,.0283590933456784,.0283590933456784
902910,Newtown School District,2019,9,CT,ecd,nec,0,5.5,0,3233,12,269.4166666666667,0,7.571067287982365,.0605192330084966,.0802004392169025,7.548744026287324,.0576355803823645,.0773824414509171
902910,Newtown School District,2019,9,CT,ecd,neg,1,5.5,0,3715,12,309.5833333333333,0,1.827784233586517,.1521679612354391,.1521679612354391,1.823183176061843,.0589503198479411,.0589503198479411
902910,Newtown School District,2019,9,CT,race,wag,1,5.5,0,3236,8,404.5,0,-.8668186647192115,.4540769747197027,.4540769747197027,-.5268316652874647,.0843992960602996,.0843992960602996
902910,Newtown School District,2019,9,CT,race,wbg,1,5.5,0,3232,12,269.3333333333333,0,.5772195665511317,.4213148905698322,.4213148905698322,.9186657416811181,.033802752529187,.033802752529187
902910,Newtown School District,2019,9,CT,race,whg,1,5.5,0,3433,12,286.0833333333333,0,1.116693619776217,.2011347859346709,.2011347859346709,1.079030876664977,.0269545766974426,.0269545766974426
902910,Newtown School District,2019,9,CT,race,wht,0,5.5,0,3162,12,263.5,0,7.383836410057462,.0609109125729092,.0804964108337257,7.358283636499741,.0548185479246747,.0753077374209481
902910,Newtown School District,2022,9,CT,all,all,0,5.5,0,3466,12,288.8333333333333,0,7.210808342324461,.0585026676120539,.0917509886505314,7.133871424619617,.0117361545635254,.0696756327925955
902910,Newtown School District,2022,9,CT,ecd,ecd,0,5.5,0,434,11,39.45454545454545,0,5.587396784359392,.1574540189610152,.1725904107637479,5.308828762069432,.0277140320252093,.0740609482264708
902910,Newtown School District,2022,9,CT,gender,fem,0,5.5,0,1740,12,145,0,7.32204311577068,.0780201572953245,.1052750053194521,7.265214588969228,.0128967447390457,.0698804873049248
902910,Newtown School District,2022,9,CT,race,hsp,0,5.5,0,298,8,37.25,0,6.025447366678237,.2117162038654131,.2232026719817768,6.03016963543785,.0131592273043531,.0699294054340325
902910,Newtown School District,2022,9,CT,gender,mal,0,5.5,0,1726,12,143.8333333333333,0,7.09830985895567,.0863561613453886,.1115933170173477,6.983965608499565,.0136442996617913,.0700223064056763
902910,Newtown School District,2022,9,CT,gender,mfg,1,5.5,0,3466,12,288.8333333333333,0,-.2237332568150103,.1163809758796426,.1163809758796426,-.2812489804696634,.0087760065090533,.0087760065090533
902910,Newtown School District,2022,9,CT,ecd,nec,0,5.5,0,2742,11,249.2727272727273,0,7.438925169316194,.0676978101873347,.0978707070822719,7.368976297888465,.0245370601660796,.0729316378720749
902910,Newtown School District,2022,9,CT,ecd,neg,1,5.5,0,3176,11,288.7272727272727,0,1.851528384956802,.1713906694984769,.1713906694984769,2.060147535819033,.0330856501343138,.0330856501343138
902910,Newtown School District,2022,9,CT,race,whg,1,5.5,0,3097,8,387.125,0,1.304435305938271,.2212606321809085,.2212606321809085,1.249982588569116,.0061622681500498,.0061622681500498
902910,Newtown School District,2022,9,CT,race,wht,0,5.5,0,2799,12,233.25,0,7.329882672616508,.0642846511533985,.0955416044168069,7.280152224006966,.0118441096492476,.0696938979717239
902910,Newtown School District,2023,9,CT,all,all,0,5.5,0,3509,12,292.4166666666667,0,7.069178871091123,.0585157332551633,.0758630372586616,7.124443090201916,.0356298520474503,.0595784831446165
902910,Newtown School District,2023,9,CT,ecd,ecd,0,5.5,0,300,7,42.85714285714285,0,4.692825211466785,.2374072849496552,.2422670599377605,5.30192255885083,.0551663761686512,.0729618966068678
902910,Newtown School District,2023,9,CT,gender,fem,0,5.5,0,1707,12,142.25,0,7.203737581594891,.0782271736679859,.0919271455218799,7.195150354683407,.0357348631590669,.059641342556044
902910,Newtown School District,2023,9,CT,race,hsp,0,5.5,0,363,9,40.33333333333334,0,5.823248327427851,.181511178642198,.1878228350222613,6.049177555141819,.0363594448734175,.0600176518067246
902910,Newtown School District,2023,9,CT,gender,mal,0,5.5,0,1802,12,150.1666666666667,0,6.933556513627673,.0852659076341356,.097986654134084,7.028681976536712,.0356877151283003,.0596131051696593
902910,Newtown School District,2023,9,CT,gender,mfg,1,5.5,0,3509,12,292.4166666666667,0,-.2701810679672176,.1157141551615626,.1157141551615626,-.1664683781466954,.0034089209773111,.0034089209773111
902910,Newtown School District,2023,9,CT,ecd,nec,0,5.5,0,2251,9,250.1111111111111,0,7.317188849353537,.0763799649580626,.0903604362025467,7.410443379424081,.0441636043074511,.0650425494758259
902910,Newtown School District,2023,9,CT,ecd,neg,1,5.5,0,2551,7,364.4285714285714,0,2.624363637886751,.2493914954327064,.2493914954327064,2.108520820573252,.0495457393845308,.0495457393845308
902910,Newtown School District,2023,9,CT,race,whg,1,5.5,0,3191,9,354.5555555555555,0,1.451313809246206,.1923752221863187,.1923752221863187,1.260516402256438,.0104051564999479,.0104051564999479
902910,Newtown School District,2023,9,CT,race,wht,0,5.5,0,2828,12,235.6666666666667,0,7.274562136674056,.0637331792644583,.0799564101424972,7.309693957398257,.0364037190975279,.0600444840182832
902910,Newtown School District,2024,9,CT,all,all,0,5.5,0,3487,12,290.5833333333333,0,7.11370685106017,.0605547069431039,.089351037361368,7.15130344150729,.0348923283586559,.0735342885664666
902910,Newtown School District,2024,9,CT,ecd,ecd,0,5.5,0,525,12,43.75,0,5.470302433357599,.1474676560822256,.1614417694866262,5.407617899233809,.0559946135974632,.0855874626836041
902910,Newtown School District,2024,9,CT,gender,fem,0,5.5,0,1680,12,140,0,7.178223581134092,.0840594503143996,.1066898614290337,7.188898671452514,.0349485412406828,.0735609784569225
902910,Newtown School District,2024,9,CT,race,hsp,0,5.5,0,399,9,44.33333333333334,0,6.032721850771242,.1713293098732001,.1834951437128907,6.115882217667227,.0349474785006573,.0735604735591202
902910,Newtown School District,2024,9,CT,gender,mal,0,5.5,0,1807,12,150.5833333333333,0,7.045206548986208,.0860337787649071,.1082522352339959,7.087789472727382,.034970849719929,.0735715797493976
902910,Newtown School District,2024,9,CT,gender,mfg,1,5.5,0,3487,12,290.5833333333333,0,-.1330170321478841,.1202821777144395,.1202821777144395,-.1011091987251325,.0030678507801127,.0030678507801127
902910,Newtown School District,2024,9,CT,ecd,nec,0,5.5,0,2962,12,246.8333333333333,0,7.394623004665559,.0651338844408744,.0925157189181632,7.433034179928003,.0418644708702209,.0770872942704029
902910,Newtown School District,2024,9,CT,ecd,neg,1,5.5,0,3487,12,290.5833333333333,0,1.92432057130796,.1612114527344219,.1612114527344219,2.025416280694194,.0495285929196081,.0495285929196081
902910,Newtown School District,2024,9,CT,race,whg,1,5.5,0,3152,9,350.2222222222222,0,1.293696325770631,.1840089694010864,.1840089694010864,1.25591958561193,.0032550852772587,.0032550852772587
902910,Newtown School District,2024,9,CT,race,wht,0,5.5,0,2753,12,229.4166666666667,0,7.326418176541873,.0671235308846526,.0939271193160436,7.371801803279157,.0349888336928348,.0735801297897263
902910,Newtown School District,2025,9,CT,all,all,0,5.5,0,3525,12,293.75,0,7.28522930150228,.0612822223558223,.0902797056184064,7.192732582671906,.0110530213347524,.066083587806611
902910,Newtown School District,2025,9,CT,ecd,ecd,0,5.5,0,525,11,47.72727272727273,0,5.549710016829501,.1470462402979979,.161299445924201,5.424521354474825,.0342824113800956,.0736217021455065
902910,Newtown School District,2025,9,CT,gender,fem,0,5.5,0,1744,12,145.3333333333333,0,7.260319915584863,.0819531643178899,.1054098458939806,7.186910806539919,.0113851160532949,.0661399437882628
902910,Newtown School District,2025,9,CT,race,hsp,0,5.5,0,405,9,45,0,6.289428724258106,.1701849971996168,.1826413089679092,6.232250123658413,.0111796514605819,.0661048856254034
902910,Newtown School District,2025,9,CT,gender,mal,0,5.5,0,1781,12,148.4166666666667,0,7.305500924685649,.0903567698411234,.112068105747351,7.171003374428881,.0113704031329719,.0661374127417596
902910,Newtown School District,2025,9,CT,gender,mfg,1,5.5,0,3525,12,293.75,0,.0451810091007863,.1219863393902646,.1219863393902646,-.015907432111038,.0038168539008333,.0038168539008333
902910,Newtown School District,2025,9,CT,ecd,nec,0,5.5,0,2705,11,245.9090909090909,0,7.624102005086792,.0687500740976278,.0955064770479312,7.502179603026407,.024432580640289,.0695832041049548
902910,Newtown School District,2025,9,CT,ecd,neg,1,5.5,0,3230,11,293.6363636363636,0,2.074391988257291,.162324272597187,.162324272597187,2.077658248551582,.0390883123903469,.0390883123903469
902910,Newtown School District,2025,9,CT,race,whg,1,5.5,0,3164,9,351.5555555555555,0,1.235930736288458,.1842202548115295,.1842202548115295,1.214810273201792,.0024539006830834,.0024539006830834
902910,Newtown School District,2025,9,CT,race,wht,0,5.5,0,2759,12,229.9166666666667,0,7.525359460546564,.0705277889274241,.0967940260587861,7.447060396860205,.0111971238733584,.0661078428010089
902940,Norfolk School District,2009,9,CT,all,all,0,5.5,0,174,8,21.75,0,7.620886605070076,.2758267089983489,.2800799504324326,6.971117998452779,.1265001899458627,.1351111488028982
902940,Norfolk School District,2009,9,CT,gender,fem,0,5.5,0,84,8,10.5,0,8.848376832801584,.4996508137328374,.502011295591305,7.539038156093503,.1294243994558827,.1378528187924188
902940,Norfolk School District,2009,9,CT,gender,mal,0,5.5,0,90,8,11.25,0,6.85300470713683,.3182083451533598,.3219020909571943,6.30205616935816,.1296555350775596,.1380698455519809
902940,Norfolk School District,2009,9,CT,gender,mfg,1,5.5,0,174,8,21.75,0,-1.995372125664754,.5923744479542702,.5923744479542702,-1.236981986735343,.0394542372640192,.0394542372640192
902940,Norfolk School District,2009,9,CT,ecd,nec,0,5.5,0,148,8,18.5,0,7.810711822388377,.2918311870907823,.2958544354850696,7.028707640681924,.141398185407789,.149151504555318
902940,Norfolk School District,2009,9,CT,race,wht,0,5.5,0,164,8,20.5,0,7.564057808114777,.2834652771608411,.2876055781678207,6.911813756708493,.1271227873278937,.1356942428127018
902940,Norfolk School District,2010,9,CT,all,all,0,5.5,0,162,8,20.25,0,6.832751798425622,.3059101428711801,.3082208568084237,6.888550192681434,.0687452368274924,.0780842897986666
902940,Norfolk School District,2010,9,CT,gender,fem,0,5.5,0,86,8,10.75,0,7.25155008333543,.4402136172090558,.4418224867936603,7.431396057416073,.0712640969249898,.0803107728603608
902940,Norfolk School District,2010,9,CT,gender,mal,0,5.5,0,76,8,9.5,0,6.350996878322593,.3959240044742749,.3977120797501613,6.231372812380577,.0711792415574182,.0802354856381104
902940,Norfolk School District,2010,9,CT,gender,mfg,1,5.5,0,162,8,20.25,0,-.9005532050128373,.5920674337397951,.5920674337397951,-1.200023245035496,.0263294657425402,.0263294657425402
902940,Norfolk School District,2010,9,CT,ecd,nec,0,5.5,0,146,8,18.25,0,6.906140515415837,.3149084908085326,.3171536514744245,6.922560075589992,.0847091561968121,.0924493908604597
902940,Norfolk School District,2010,9,CT,race,wht,0,5.5,0,154,8,19.25,0,6.660209216601238,.3104736675510202,.3127506663507441,6.831767546854651,.0687854912349462,.0781197320228826
902940,Norfolk School District,2011,9,CT,all,all,0,5.5,0,150,8,18.75,0,6.703408409169089,.3105409597135978,.3158164608369466,6.808566521429858,.0742925734455965,.0928143762550155
902940,Norfolk School District,2011,9,CT,gender,fem,0,5.5,0,78,8,9.75,0,6.762238336011589,.3916454867442067,.3958415548711869,7.293570331536039,.0756887106383298,.093935631623634
902940,Norfolk School District,2011,9,CT,gender,mal,0,5.5,0,72,8,9,0,6.581215962399471,.458048054663863,.4616409531844868,6.208144110422106,.0756267292161596,.0938856972193986
902940,Norfolk School District,2011,9,CT,gender,mfg,1,5.5,0,150,8,18.75,0,-.1810223736121186,.6026559612817712,.6026559612817712,-1.085426221113932,.0202338862230781,.0202338862230781
902940,Norfolk School District,2011,9,CT,ecd,nec,0,5.5,0,144,8,18,0,6.707465458054755,.30824393714329,.3135580872204204,6.842077392520788,.0855850203424338,.1020779980086456
902940,Norfolk School District,2011,9,CT,race,wht,0,5.5,0,142,8,17.75,0,6.645387764412399,.3174836136412579,.3226456170575447,6.757017389148374,.0744776563596746,.0929625906871577
902940,Norfolk School District,2012,9,CT,all,all,0,5.5,0,121,8,15.125,0,7.100343025476957,.3442671993762429,.3461929263974612,6.823619939232445,.1062455355666767,.1122109334316384
902940,Norfolk School District,2012,9,CT,gender,fem,0,5.5,0,58,8,7.25,0,7.349292528815384,.4566907848846872,.4581442029752945,7.231401466474075,.1076190937403803,.113512330128715
902940,Norfolk School District,2012,9,CT,gender,mal,0,5.5,0,63,8,7.875,0,6.748354675468206,.4794039010462601,.480788662573951,6.314070214030985,.1074316704822446,.1133346530252561
902940,Norfolk School District,2012,9,CT,gender,mfg,1,5.5,0,121,8,15.125,0,-.6009378533471779,.662113716318401,.662113716318401,-.9173312524430903,.0233924240814501,.0233924240814501
902940,Norfolk School District,2012,9,CT,ecd,nec,0,5.5,0,105,8,13.125,0,7.008013646713407,.343584235546727,.345513769099735,6.957454698512521,.1186338183777991,.1240046878817339
902940,Norfolk School District,2012,9,CT,race,wht,0,5.5,0,113,8,14.125,0,7.167945696707831,.3655480802231317,.3673622689881111,6.776213631988774,.1064249830400919,.1123808558822786
902940,Norfolk School District,2013,9,CT,all,all,0,5.5,0,130,8,16.25,0,6.791554418791008,.2940305458378348,.2974319069024277,6.795245140944734,.13537668271136,.1425277237244525
