sedaadmin,sedaadminname,year,fips,stateabb,subcat,subgroup,gap,gradecenter,multi_comp_mth,multi_comp_rla,tot_asmts_mth,tot_asmts_rla,cellcount_mth,cellcount_rla,mn_asmts_mth,mn_asmts_rla,flag_estasmt_mth,flag_estasmt_rla,gcs_mn_avg_mth_ol,gcs_mn_avg_rla_ol,gcs_mn_avg_mth_ol_se,gcs_mn_avg_rla_ol_se,gcs_mn_avg_mth_ol_se_adj,gcs_mn_avg_rla_ol_se_adj,gcs_mn_avg_mth_eb,gcs_mn_avg_rla_eb,gcs_mn_avg_mth_eb_se,gcs_mn_avg_rla_eb_se,gcs_mn_avg_mth_eb_se_adj,gcs_mn_avg_rla_eb_se_adj
902790,New Haven School District,2022,9,CT,ecd,neg,1,5.5,0,0,8179,8248,6,6,1363.166666666667,1374.666666666667,0,0,1.983167120722071,1.84437785156024,.126609284768239,.1132796528879895,.126609284768239,.1132796528879895,1.902128135107992,1.795137571713817,.0443866895456339,.0357394091488743,.0443866895456339,.0357394091488743
902790,New Haven School District,2022,9,CT,race,wbg,1,5.5,0,0,3103,3645,5,6,620.6,607.5,0,0,2.846080405061773,2.5750645514186,.2070916317535554,.1760970605050806,.2070916317535554,.1760970605050806,2.641381772804017,2.686527232445352,.0106460560941557,.0067037601227252,.0106460560941557,.0067037601227252
902790,New Haven School District,2022,9,CT,race,whg,1,5.5,0,0,4954,4984,6,6,825.6666666666666,830.6666666666666,0,0,2.34514993081194,2.543900555300893,.1716322500566448,.1703201333998008,.1716322500566448,.1703201333998008,2.248005318305196,2.614399242962798,.0063781538229426,.0049112874596328,.0063781538229426,.0049112874596328
902790,New Haven School District,2022,9,CT,race,wht,0,5.5,0,0,866,869,6,6,144.3333333333333,144.8333333333333,0,0,4.493141789469317,5.451927150812542,.1514510901110042,.1543133823476618,.1834279267576593,.1826463246962708,4.412424719555534,5.558961521562621,.0095677572789225,.0109634808240621,.1001702030876088,.0922274674438567
902790,New Haven School District,2023,9,CT,all,all,0,5.5,0,0,7964,8023,6,6,1327.333333333333,1337.166666666667,0,0,2.023869800755394,2.932739722659499,.0683843973014758,.0544480013876721,.0981145233766251,.0860624803115407,2.005948202464217,2.902658625395392,.0161835588128078,.017199174780066,.0710491873931871,.0674061183710822
902790,New Haven School District,2023,9,CT,race,blk,0,5.5,0,0,2567,2591,6,6,427.8333333333333,431.8333333333333,0,0,1.683556663142336,2.763088204038892,.1238878771391463,.0890663553054162,.1424718919828765,.1112428932995409,1.6499568108412,2.746629462702464,.0211413140204156,.0237718350389235,.0723397166976373,.0693748752925645
902790,New Haven School District,2023,9,CT,ecd,ecd,0,5.5,0,0,6119,6176,6,6,1019.833333333333,1029.333333333333,0,0,1.759391822908463,2.649316506768888,.0770803771446132,.0579359904892596,.104361958796738,.0883105013927221,1.71663503513463,2.600453092395982,.0315121579944273,.0289475912236098,.0760203627645274,.0713143479139387
902790,New Haven School District,2023,9,CT,gender,fem,0,5.5,0,0,3921,3956,6,6,653.5,659.3333333333334,0,0,1.836550673326194,3.207451737253899,.0989508908720045,.0732097628425141,.1214138077300089,.0990042172723947,1.856966656337875,3.178695325901042,.016404560567534,.0174362554722827,.0710998527480789,.0674670007161708
902790,New Haven School District,2023,9,CT,race,hsp,0,5.5,0,0,4058,4088,6,6,676.3333333333334,681.3333333333334,0,0,2.120546389722564,2.711888972742613,.0835024950286261,.0716565731266204,.109191119506771,.0978612800576054,2.050748373805877,2.661706147271727,.0185650009550928,.0176575460328104,.0716291750186138,.0675245297106311
902790,New Haven School District,2023,9,CT,gender,mal,0,5.5,0,0,4043,4067,6,6,673.8333333333334,677.8333333333334,0,0,2.253098277205424,2.669374397940965,.0936966525813283,.0809318088922592,.1171712277313947,.104843327650526,2.143406006028242,2.608435412526874,.0163940836643801,.0175594594624991,.0710974361885103,.0674989466388642
902790,New Haven School District,2023,9,CT,gender,mfg,1,5.5,0,0,7964,8023,6,6,1327.333333333333,1337.166666666667,0,0,.4165476038792302,-.5380773393129341,.1362730402879068,.1091312378104011,.1362730402879068,.1091312378104011,.2864393496903666,-.570259913374167,.0037497246450061,.0045535036268067,.0037497246450061,.0045535036268067
902790,New Haven School District,2023,9,CT,ecd,nec,0,5.5,0,0,1845,1847,6,6,307.5,307.8333333333333,0,0,3.763529710061654,4.451245148782031,.1136937883308287,.1120097774989542,.1337023238696752,.1303393874376722,3.810235073260564,4.498211954777946,.0557388879770617,.0545467156044901,.08884201194426,.0849889249489497
902790,New Haven School District,2023,9,CT,ecd,neg,1,5.5,0,0,7964,8023,6,6,1327.333333333333,1337.166666666667,0,0,2.004137887153191,1.801928642013144,.1373596084945319,.1261061824389939,.1373596084945319,.1261061824389939,2.093600038125935,1.897758862381964,.0597998710925864,.0567598801501186,.0597998710925864,.0567598801501186
902790,New Haven School District,2023,9,CT,race,wbg,1,5.5,0,0,3323,3251,6,5,553.8333333333334,650.2,0,0,2.857348805062374,2.86681258260939,.2152541838847987,.2182433746312415,.2152541838847987,.2182433746312415,2.888510385761504,2.767682933904668,.0136918607499419,.0208652303631075,.0136918607499419,.0208652303631075
902790,New Haven School District,2023,9,CT,race,whg,1,5.5,0,0,4814,4748,6,5,802.3333333333334,949.6,0,0,2.420359078482146,2.918011813905669,.194830244710292,.2117357300865692,.194830244710292,.2117357300865692,2.487718822796827,2.852606249335404,.0092288218505168,.0134924656341445,.0092288218505168,.0134924656341445
902790,New Haven School District,2023,9,CT,race,wht,0,5.5,0,0,756,660,6,5,126,132,0,0,4.54090546820471,5.629900786648282,.1760288543900305,.1992419507107923,.189568434822369,.2100940755597458,4.538467196602704,5.514312396607131,.0162581377771625,.0214914151050662,.0710662120656913,.068626919674129
902790,New Haven School District,2024,9,CT,all,all,0,5.5,0,0,7848,7914,6,6,1308,1319,0,0,1.954647030972746,2.687902751329304,.0686389195816682,.0630153642937724,.1174864471974615,.1104198298886867,2.00887006947661,2.68005052088825,.0050833648159239,.0245780545706797,.0929987271958224,.0916138042735979
902790,New Haven School District,2024,9,CT,race,blk,0,5.5,0,0,2350,2364,6,6,391.6666666666667,394,0,0,1.623451139490039,2.721831287876854,.12716336618041,.0992771801698949,.1589411390800892,.1344528214581436,1.60366055059245,2.620702081679464,.0086752659509195,.0249523101190235,.0932640493518827,.0917149178011828
902790,New Haven School District,2024,9,CT,ecd,ecd,0,5.5,0,0,6165,6223,6,6,1027.5,1037.166666666667,0,0,1.658203835850551,2.363133405548678,.0765756057919969,.0676312580668117,.1222930390339308,.1131175926338133,1.710666286037071,2.356714146885578,.028177631779436,.0348752011730869,.0970407213230029,.0948961960452846
902790,New Haven School District,2024,9,CT,gender,fem,0,5.5,0,0,3948,3982,6,6,658,663.6666666666666,0,0,1.774495526612811,2.947753274675187,.0997829355237241,.0827222119036105,.1380159346433406,.1227377979181454,1.802807618626448,2.931246846454949,.00558371597873,.0246922005008967,.0930274182503328,.0916444931928716
902790,New Haven School District,2024,9,CT,race,hsp,0,5.5,0,0,4092,4131,6,6,682,688.5,0,0,1.978627514668708,2.426245537574514,.0847705140777244,.0847144789504712,.1275844976897463,.1240892648032838,2.007522262086206,2.382303745392826,.0054816224575469,.0246467516919177,.0930213461897769,.0916322581625316
902790,New Haven School District,2024,9,CT,gender,mal,0,5.5,0,0,3900,3932,6,6,650,655.3333333333334,0,0,2.211944356550689,2.420385658206807,.0931518107203796,.0959641833197308,.1333005020029131,.1320254792674223,2.221714517207165,2.409197903657462,.0056373529501888,.0246789524061105,.0930306530691698,.0916409245853885
902790,New Haven School District,2024,9,CT,gender,mfg,1,5.5,0,0,7848,7914,6,6,1308,1319,0,0,.4374488299378785,-.5273676164683794,.1365060220730833,.1266968382496135,.1365060220730833,.1266968382496135,.4189068985807163,-.5220489427974866,.0033580406061544,.0032548309450623,.0033580406061544,.0032548309450623
902790,New Haven School District,2024,9,CT,ecd,nec,0,5.5,0,0,1683,1691,6,6,280.5,281.8333333333333,0,0,3.920565607025319,4.511482951558599,.1188376237660921,.1306139104119997,.1523618876757389,.1590018751105896,3.917012135881338,4.406926239539892,.0419214463464905,.0511946122201086,.1018839061185471,.1020289012357238
902790,New Haven School District,2024,9,CT,ecd,neg,1,5.5,0,0,7848,7914,6,6,1308,1319,0,0,2.262361771174768,2.148349546009921,.1413725723921814,.1470849436917782,.1413725723921814,.1470849436917782,2.206345849844267,2.050212092654315,.0499970539209624,.051273837814932,.0499970539209624,.051273837814932
902790,New Haven School District,2024,9,CT,race,wbg,1,5.5,0,0,3086,3108,6,6,514.3333333333334,518,0,0,3.045688758456495,2.736182241583788,.2151466852064364,.2210512867150743,.2151466852064364,.2210512867150743,3.130876151218665,2.838062411223653,.0072471591730712,.0057500512413984,.0072471591730712,.0057500512413984
902790,New Haven School District,2024,9,CT,race,whg,1,5.5,0,0,4828,4875,6,6,804.6666666666666,812.5,0,0,2.690512383277826,3.031767991886129,.1931414365535942,.2149052251569376,.1931414365535942,.2149052251569376,2.727014439724909,3.076460747510291,.002703564596552,.0042317464439435,.002703564596552,.0042317464439435
902790,New Haven School District,2024,9,CT,race,wht,0,5.5,0,0,736,744,6,6,122.6666666666667,124,0,0,4.669139897946534,5.458013529460643,.1735441570810853,.197503703397947,.1980134804772836,.2173230672328041,4.734536701811115,5.458764492903117,.0053798022699902,.024871808176355,.0930154015991729,.0916930488584778
902790,New Haven School District,2025,9,CT,all,all,0,5.5,0,0,7676,7691,6,6,1279.333333333333,1281.833333333333,0,0,2.101378648784853,2.641634677318626,.0685608790527237,.0615915655199995,.1178666349597721,.110584467943135,2.07227204041604,2.624658174518747,.0042179012995003,.0045085431775834,.0931158840584925,.0891321523663443
902790,New Haven School District,2025,9,CT,race,blk,0,5.5,0,0,2263,2272,6,6,377.1666666666667,378.6666666666667,0,0,1.71265893932936,2.583068104098403,.1256246836767935,.105486684034739,.1580300941249874,.1398672374636274,1.616040604008747,2.65215817672206,.0119369105693233,.0051097969144512,.0937830848637552,.0891645874121561
902790,New Haven School District,2025,9,CT,ecd,ecd,0,5.5,0,0,6012,6023,6,6,1002,1003.833333333333,0,0,1.761653536156257,2.369441851982884,.0762072095443138,.0650887867294504,.1224723980609055,.1125697728743101,1.738384226221795,2.340904380161936,.0263803795804381,.0221767988521298,.0966886839264569,.0917388905056133
902790,New Haven School District,2025,9,CT,gender,fem,0,5.5,0,0,3877,3883,6,6,646.1666666666666,647.1666666666666,0,0,1.801735672457571,2.888140274451987,.1021921135593145,.0803391288266538,.1401255778720565,.1220236830606565,1.801543007555436,2.840987348029679,.0048024580175916,.0051264145319822,.093144193461713,.0891655412691854
902790,New Haven School District,2025,9,CT,race,hsp,0,5.5,0,0,4069,4075,6,6,678.1666666666666,679.1666666666666,0,0,2.019130446537381,2.296361627364512,.0865832912151115,.0826066075947902,.1291844256011488,.123528357980593,2.029477214300328,2.276764264118557,.0059676806015963,.0047236098343971,.0932115356830095,.0891432897852704
902790,New Haven School District,2025,9,CT,gender,mal,0,5.5,0,0,3799,3808,6,6,633.1666666666666,634.6666666666666,0,0,2.422642374266855,2.378876467722119,.0919544870422133,.0951835925314944,.1328441838676218,.132269875233416,2.363575271039339,2.383898532380072,.0049489489148506,.0051162374032908,.0931518613232398,.0891649567321149
902790,New Haven School District,2025,9,CT,gender,mfg,1,5.5,0,0,7676,7691,6,6,1279.333333333333,1281.833333333333,0,0,.6209067018092835,-.509263806729868,.1374731092283738,.124556380438046,.1374731092283738,.124556380438046,.5620322634839021,-.4570888156496067,.0034603924095222,.0034354167072253,.0034603924095222,.0034354167072253
902790,New Haven School District,2025,9,CT,ecd,nec,0,5.5,0,0,1664,1668,6,6,277.3333333333333,278,0,0,4.052362068983688,4.253863054020041,.1242919881191674,.1340961821417878,.1569727613660192,.162533657043904,3.987361171048487,4.319448522779377,.0293527771403177,.0292892138323958,.0975415947094953,.0937127081605952
902790,New Haven School District,2025,9,CT,ecd,neg,1,5.5,0,0,7676,7691,6,6,1279.333333333333,1281.833333333333,0,0,2.290708532827431,1.884421202037156,.1457945029730072,.1490581638922048,.1457945029730072,.1490581638922048,2.248976944826692,1.978544142617441,.0390119029260622,.0361803058455752,.0390119029260622,.0361803058455752
902790,New Haven School District,2025,9,CT,race,wbg,1,5.5,0,0,2920,2930,6,6,486.6666666666667,488.3333333333333,0,0,3.301554901254062,3.031087530817642,.2265058953025809,.2206255567648568,.2265058953025809,.2206255567648568,3.270262261016041,2.884909890225104,.0114684754752091,.0031689852423737,.0114684754752091,.0031689852423737
902790,New Haven School District,2025,9,CT,race,whg,1,5.5,0,0,4726,4733,6,6,787.6666666666666,788.8333333333334,0,0,2.995083394046041,3.317794007551533,.2074126943452837,.2106467360475301,.2074126943452837,.2106467360475301,2.856825650724461,3.260303802828607,.0049648068993789,.0024989863599188,.0049648068993789,.0024989863599188
902790,New Haven School District,2025,9,CT,race,wht,0,5.5,0,0,657,658,6,6,109.5,109.6666666666667,0,0,5.014213840583422,5.614155634916045,.1884764161849681,.1937735683450098,.2114599464631239,.2144378683820095,4.886302865024788,5.537068066947164,.0049616004000829,.0049584640895861,.0931525343249039,.0891560429247553
902820,New London School District,2009,9,CT,all,all,0,5.5,0,0,1356,1356,6,6,226,226,0,0,3.301926411608841,3.723465312227091,.0686946052151952,.0893721016655679,.0975366201442065,.1127365329556718,3.31717499201192,3.749854132282862,.0636072616883658,.0741554246226104,.092272794779621,.0995386469431736
902820,New London School District,2009,9,CT,race,blk,0,5.5,0,0,440,440,6,6,73.33333333333333,73.33333333333333,0,0,3.078778242310522,3.854009577877068,.1251372337669806,.1434245995532826,.1430166800003959,.159037005328207,3.153353153265168,3.769623177461121,.0666148698205684,.0760428122553353,.0943712127619492,.100952585553904
902820,New London School District,2009,9,CT,ecd,ecd,0,5.5,0,0,1356,1356,6,6,226,226,0,0,3.301926411202493,3.72346531750291,.0686946054874331,.0893720994160452,.0975366203359424,.1127365311723584,3.31717499201192,3.749854132282862,.0636072616883658,.0741554246226104,.092272794779621,.0995386469431736
902820,New London School District,2009,9,CT,gender,fem,0,5.5,0,0,623,623,6,6,103.8333333333333,103.8333333333333,0,0,3.333071685556933,3.831476952665836,.0946881549056393,.1349068617968957,.1173042631915739,.1514001805369841,3.411598175731553,3.982935536748334,.0647898728505199,.0756715132738232,.0930919574449713,.1006731997875727
902820,New London School District,2009,9,CT,race,hsp,0,5.5,0,0,660,660,6,6,110,110,0,0,3.046153579743267,3.120137871141886,.0951365594200942,.1269912358516665,.1176665135957415,.1443915762427928,3.056915615925418,3.276508918122813,.0685336531851255,.0760335377782792,.095735294097051,.1009455997129104
902820,New London School District,2009,9,CT,gender,mal,0,5.5,0,0,733,733,6,6,122.1666666666667,122.1666666666667,0,0,3.278119635856454,3.659648735640323,.1012487586540053,.1169526140520966,.122661137335591,.1356468475135465,3.221586455009472,3.547591005779997,.0653266452061962,.0755550826338024,.0934663334620869,.1005857134294868
902820,New London School District,2009,9,CT,gender,mfg,1,5.5,0,0,1356,1356,6,6,226,226,0,0,-.054952049700479,-.1718282170255132,.1386259636879446,.1785434829208431,.1386259636879446,.1785434829208431,-.1900117207220808,-.4353445309683366,.0193269428233818,.0208972350092499,.0193269428233818,.0208972350092499
902820,New London School District,2009,9,CT,race,wbg,1,5.5,0,0,654,654,6,6,109,109,0,0,1.48049752257284,1.478510985758493,.237264875067692,.2716949776560498,.237264875067692,.2716949776560498,1.113720577639667,1.302374511759878,.0199391515139487,.0170886889022381,.0199391515139487,.0170886889022381
902820,New London School District,2009,9,CT,race,whg,1,5.5,0,0,874,874,6,6,145.6666666666667,145.6666666666667,0,0,1.513122185140094,2.212382692493674,.2229041466736962,.2633900512730797,.2229041466736962,.2633900512730797,1.210158114979417,1.795488771098185,.0256298751613032,.0170473710518166,.0256298751613032,.0170473710518166
902820,New London School District,2009,9,CT,race,wht,0,5.5,0,0,214,214,6,6,35.66666666666666,35.66666666666666,0,0,4.559275764883362,5.33252056363556,.2015819775328031,.2307542960087677,.2131425277825128,.2407689731532006,4.267073730904835,5.071997689220998,.0636537222860488,.074212990740278,.0923048280309282,.0995815406033403
902820,New London School District,2010,9,CT,all,all,0,5.5,0,0,1317,1317,6,6,219.5,219.5,0,0,3.310946498601286,3.904445993884703,.075670080854383,.0944972678011197,.0931244398434782,.1080142873235131,3.361559842287078,3.88705643287468,.0417581355582083,.0526594915385573,.0672624498095182,.07350154364434
902820,New London School District,2010,9,CT,race,asn,0,5.5,0,0,21,21,5,5,4.2,4.2,0,0,4.960189899651279,6.01767779114369,.6249107133883242,.6364413316805625,.6272635808550956,.6385882251619251,5.106800264978167,5.633378778911723,.0830462981541576,.0586035905697041,.0983726735744714,.07787063436664
902820,New London School District,2010,9,CT,race,blk,0,5.5,0,0,434,434,6,6,72.33333333333333,72.33333333333333,0,0,3.214758478934496,4.022984634035821,.1249079533659065,.141828635821785,.1361917654401771,.1511711433548031,3.193232223638538,3.876386186989762,.042012254045271,.0527576757210658,.067420506962234,.0735719186679984
902820,New London School District,2010,9,CT,ecd,ecd,0,5.5,0,0,1316,1316,6,6,219.3333333333333,219.3333333333333,0,0,3.311986150258817,3.90139934244368,.0757116342716905,.0945603557791171,.0931582080320514,.1080694847272029,3.361559842287078,3.88705643287468,.0417581355582083,.0526594915385573,.0672624498095182,.07350154364434
902820,New London School District,2010,9,CT,gender,fem,0,5.5,0,0,617,617,6,6,102.8333333333333,102.8333333333333,0,0,3.47514196150204,4.194064128322778,.108814022550814,.136452681617604,.1216005413776674,.1461392724929378,3.468714348799693,4.138612849593114,.0420618844309354,.0529364977583197,.0674514446914343,.0737002555213889
902820,New London School District,2010,9,CT,race,hsp,0,5.5,0,0,644,644,6,6,107.3333333333333,107.3333333333333,0,0,3.023351193671119,3.329853488192621,.1093113177425688,.1345558330712215,.1220457469405205,.1443697504937248,3.096178210448413,3.421657169178798,.0425617007200907,.0533451352533727,.0677642504368405,.0739943127828217
902820,New London School District,2010,9,CT,gender,mal,0,5.5,0,0,700,700,6,6,116.6666666666667,116.6666666666667,0,0,3.155106945581236,3.679847464780705,.1039114460801592,.1275039352055935,.1172339062989994,.1378209205347363,3.254875809350488,3.67052868726154,.0421749987012862,.0528460843537947,.0675220392504088,.0736353413825848
902820,New London School District,2010,9,CT,gender,mfg,1,5.5,0,0,1317,1317,6,6,219.5,219.5,0,0,-.3200350159208045,-.5142166635420731,.1504595631063672,.1867527451298839,.1504595631063672,.1867527451298839,-.2138385394492048,-.4680841623315746,.0077748869277599,.0069955220138458,.0077748869277599,.0069955220138458
902820,New London School District,2010,9,CT,race,wag,1,5.5,0,0,223,223,5,5,44.6,44.6,0,0,-.5276296021702045,-.5196648930934975,.6599448766352971,.6798221216552817,.6599448766352971,.6798221216552817,-.7300057340782953,-.3590010694974293,.071790321002722,.0257387479603942,.071790321002722,.0257387479603942
902820,New London School District,2010,9,CT,race,wbg,1,5.5,0,0,636,636,6,6,106,106,0,0,1.217801818546578,1.475028264014371,.2462028377247768,.2778775096326247,.2462028377247768,.2778775096326247,1.183562307261334,1.397991522424532,.0047108430804916,.0033874276961031,.0047108430804916,.0033874276961031
902820,New London School District,2010,9,CT,race,whg,1,5.5,0,0,846,846,6,6,141,141,0,0,1.409209103809955,2.168159409857571,.23866881798067,.274236796644891,.23866881798067,.274236796644891,1.280616320451458,1.852720540235496,.008286188553925,.008591028699045,.008286188553925,.008591028699045
902820,New London School District,2010,9,CT,race,wht,0,5.5,0,0,202,202,6,6,33.66666666666666,33.66666666666666,0,0,4.432560297481074,5.498012898050193,.212164654194975,.2389572104385237,.2189978096907046,.2446178674273219,4.376794530899872,5.274377709414294,.0417689636352164,.0526701662908516,.0672691726739692,.0735091918477369
902820,New London School District,2011,9,CT,all,all,0,5.5,0,0,1289,1263,6,6,214.8333333333333,210.5,0,0,3.095888854467552,3.845007569162703,.0751011885004396,.093385667464453,.1123857004663218,.1222625869084915,3.199076458844316,3.923760505805867,.0582161920530707,.0527545122478137,.0980014081738729,.092535310575453
902820,New London School District,2011,9,CT,race,asn,0,5.5,0,0,21,21,5,5,4.2,4.2,0,0,5.493926214656194,5.134083706868617,.6423777797438306,.6342004757434916,.6477959316511185,.6390911521082466,5.025508009570042,5.815532063450696,.1113953297847156,.0830947343057821,.1364700351166789,.1126253968256687
902820,New London School District,2011,9,CT,race,blk,0,5.5,0,0,396,393,6,6,66,65.5,0,0,3.018122634804986,3.726165378236096,.1323774587145975,.1490436887952539,.1565699483645001,.1686454222309978,3.017934954277763,3.87817187310119,.0586519038438631,.0537515077030774,.0982608610353674,.0931073021902407
902820,New London School District,2011,9,CT,ecd,ecd,0,5.5,0,0,1241,1225,6,6,206.8333333333333,204.1666666666667,0,0,3.10735026887244,3.8337131500407,.0757737460281633,.0943832454011554,.1128362430350632,.1230262341219537,3.207763100400446,3.911879539579702,.0594071438942487,.0544514531577301,.0987135235546478,.0935131321889032
902820,New London School District,2011,9,CT,gender,fem,0,5.5,0,0,598,583,6,6,99.66666666666667,97.16666666666667,0,0,3.283653583673814,4.16846994263089,.1049556796429955,.1343416519214083,.1341866306472085,.1558041614038208,3.314044752281311,4.197043272818509,.0583800798111043,.053652191743186,.0980988517040487,.0930500017175627
902820,New London School District,2011,9,CT,race,hsp,0,5.5,0,0,633,612,6,6,105.5,102,0,0,2.749399699697717,3.418755898712561,.1087543727122079,.1322560827687406,.1371782444090646,.1540095084697923,2.918395425118884,3.465627456994828,.0586301105166865,.0528954127089147,.0982478541551972,.0926157104731008
902820,New London School District,2011,9,CT,gender,mal,0,5.5,0,0,691,680,6,6,115.1666666666667,113.3333333333333,0,0,2.907881217628997,3.564280149488257,.1074904939357066,.1267221146670125,.1361784250227231,.1492841304876527,3.085948578235036,3.687291207170759,.0584632764598403,.0536409063821352,.0981483860352362,.093043495088522
902820,New London School District,2011,9,CT,gender,mfg,1,5.5,0,0,1289,1263,6,6,214.8333333333333,210.5,0,0,-.3757723660448171,-.6041897931426323,.1502328225650615,.1846785688342107,.1502328225650615,.1846785688342107,-.2280961740462755,-.5097520656477497,.0069237546786842,.0137777861550809,.0069237546786842,.0137777861550809
902820,New London School District,2011,9,CT,ecd,nec,0,5.5,0,0,48,38,6,6,8,6.333333333333333,0,0,2.657477685698045,4.25630517178504,.5191429531261499,.6550692958244388,.5258324475873156,.6598053043146146,3.377603042701722,4.525231313892759,.0740319959481269,.0784339177805198,.10814752614353,.1092319760838929
902820,New London School District,2011,9,CT,ecd,neg,1,5.5,0,0,1289,1263,6,6,214.8333333333333,210.5,0,0,-.449872583174395,.42259202174434,.5246437518618519,.6618338003943142,.5246437518618519,.6618338003943142,.1698399423012762,.613351774313057,.0472408206471418,.0595882797568478,.0472408206471418,.0595882797568478
902820,New London School District,2011,9,CT,race,wag,1,5.5,0,0,194,191,5,5,38.8,38.2,0,0,-1.460073189506857,.1537277134500519,.6829080006029485,.6843978102827672,.6829080006029485,.6843978102827672,-.7412547210586915,-.43466213617587,.0949797303034792,.0642186901663086,.0949797303034792,.0642186901663086
902820,New London School District,2011,9,CT,race,wbg,1,5.5,0,0,569,563,6,6,94.83333333333333,93.83333333333333,0,0,1.015730390344352,1.561646042082573,.2669043217234193,.2973283377955626,.2669043217234193,.2973283377955626,1.266318334233588,1.502698054173637,.0072301794712066,.0104177674039024,.0072301794712066,.0104177674039024
902820,New London School District,2011,9,CT,race,whg,1,5.5,0,0,806,782,6,6,134.3333333333333,130.3333333333333,0,0,1.28445332545162,1.869055521606108,.2560110133625688,.289278050871316,.2560110133625688,.289278050871316,1.365857863392467,1.915242470279998,.0070512076891104,.0041509014652524,.0070512076891104,.0041509014652524
902820,New London School District,2011,9,CT,race,wht,0,5.5,0,0,173,170,6,6,28.83333333333333,28.33333333333333,0,0,4.033853025149337,5.287811420318669,.2317630802757496,.2572744046472087,.2463827967493486,.2691047687358044,4.28425328851135,5.380869927274826,.0582278258652693,.0527767223531101,.0980083195034899,.0925479743869529
902820,New London School District,2012,9,CT,all,all,0,5.5,0,0,1292,1285,6,6,215.3333333333333,214.1666666666667,0,0,3.474062724480961,4.29772762818483,.0754193976894005,.0838845916419886,.0925484697828724,.0973689625823965,3.463955309108819,4.250701090506369,.0658282055624463,.0633256645202965,.0842454675919583,.0800083388276904
902820,New London School District,2012,9,CT,race,blk,0,5.5,0,0,373,372,6,6,62.16666666666666,62,0,0,3.297536449231423,4.11932790068203,.1377330653996936,.1485239039187784,.1478091032910882,.1565357473381191,3.266588745375631,4.166174225970529,.0683566806924998,.0643768168204657,.0862356188446073,.0808428663455543
902820,New London School District,2012,9,CT,ecd,ecd,0,5.5,0,0,1291,1284,6,6,215.1666666666667,214,0,0,3.476184239786511,4.298579075175995,.0754993271836574,.0840107882508911,.0926136173384036,.0974777036145446,3.464000717964082,4.250528203736298,.0658778964778525,.063388503124327,.0842843010682456,.0800580840600885
902820,New London School District,2012,9,CT,gender,fem,0,5.5,0,0,593,590,6,6,98.83333333333333,98.33333333333333,0,0,3.542636844340784,4.566271584720857,.1175763266333699,.1236218652726773,.1292336113242843,.1331407365644524,3.576341474639408,4.553637967237706,.0661033063020958,.0640876360156745,.0844606018584092,.0806127755700482
902820,New London School District,2012,9,CT,race,hsp,0,5.5,0,0,627,622,6,6,104.5,103.6666666666667,0,0,3.198145534800668,4.000519569102107,.1113088544731784,.1203478349099399,.1235588717796116,.1301064622797004,3.152651505175454,3.780128543486698,.0659340065378909,.0637619991605447,.0843281648107835,.0803541351268165
902820,New London School District,2012,9,CT,gender,mal,0,5.5,0,0,699,695,6,6,116.5,115.8333333333333,0,0,3.448895079201181,4.084036200128051,.1078075974928011,.1183881274815929,.1204143338165732,.1282959036291761,3.356849420460152,3.985158735768028,.0662325253130548,.0637406227106252,.0845617737015991,.0803371737028857
902820,New London School District,2012,9,CT,gender,mfg,1,5.5,0,0,1292,1285,6,6,215.3333333333333,214.1666666666667,0,0,-.0937417651396029,-.4822353845928058,.1595201261965608,.1711669194152126,.1595201261965608,.1711669194152126,-.219492054179256,-.568479231469678,.009470439180406,.0122397916543365,.009470439180406,.0122397916543365
902820,New London School District,2012,9,CT,race,wbg,1,5.5,0,0,559,557,6,6,93.16666666666667,92.83333333333333,0,0,1.255728801587555,1.387375068877937,.2639627487164924,.2839664031868518,.2639627487164924,.2839664031868518,1.359630670889906,1.603126536857362,.0184981422897931,.011696363766649,.0184981422897931,.011696363766649
902820,New London School District,2012,9,CT,race,whg,1,5.5,0,0,813,807,6,6,135.5,134.5,0,0,1.35511971601831,1.506183400457859,.2511883685398293,.2702982972035032,.2511883685398293,.2702982972035032,1.473567911090084,1.989172219341193,.0041034974126596,.0076172776223065,.0041034974126596,.0076172776223065
902820,New London School District,2012,9,CT,race,wht,0,5.5,0,0,186,185,6,6,31,30.83333333333333,0,0,4.553265250818978,5.506702969559966,.2251797846290157,.2420280316484088,.2314801700295064,.2470256226852431,4.626219416265537,5.769300762827891,.0658502146391371,.0633459545298693,.0842626662896235,.0800243990938366
902820,New London School District,2013,9,CT,all,all,0,5.5,0,0,1141,1130,5,5,228.2,226,0,0,3.750137006359926,4.302663981096866,.0995411127880161,.101231205706249,.1201108272606034,.1174600373602938,3.713042406775115,4.333741676142402,.087396285177539,.0770609339356127,.109794651926767,.0971269519633173
902820,New London School District,2013,9,CT,race,asn,0,5.5,0,0,21,21,5,5,4.2,4.2,0,0,5.901030536368311,6.004577026028695,.6135850959980648,.5843809107493669,.6172559013254586,.5874096970736866,5.619677401212297,6.385667751965895,.1476287843319467,.1114214402683934,.1618981559259235,.1261348271102744
902820,New London School District,2013,9,CT,race,blk,0,5.5,0,0,360,361,5,5,72,72.2,0,0,3.662712889046781,4.17482298470259,.1575967175437293,.1621267124436632,.1713327262104586,.1727257197285077,3.504021951788446,4.216732676972909,.0884474412770669,.0790352940164874,.1106331993451622,.0987007343383436
